['Time', '0: 2008-09-05', '1: 2009-03-19', '2: 2010-09-15', '3: 2012-03-06', '4: 2012-12-12', '5: 2013-12-12', '6: 2014-03-24', '7: 2015-05-27', '8: 2016-05-27', '9: 2017-09-15', '10: 2017-09-22', '11: 2018-02-19', '12: 2019-05-22', '13: 2021-04-06', '14: 2021-07-10', '15: 2022-05-25', 'Count']
['2000-03-11 06:50:47', '0', "(Mercury,334.164,(p)) (H7,214.040,(p)) (trine,7.42')\n(Uranus,318.697,(r)) (H3,78.635,(c)) (trine,3.72')", "(Mean_Node,121.345,(r)) (Sun,1.472,(p)) (trine,7.64')\n(Mercury,334.970,(p)) (H3,95.086,(p)) (trine,6.94')\n(Uranus,318.138,(c)) (H1,18.120,(c)) (sextile,1.07')", '3', '4', "(Mean_Node,121.345,(r)) (Mars,31.455,(p)) (square,6.61')", '6', "(Moon,222.505,(c)) (Saturn,42.019,(c)) (opposition,29.19')\n(Moon,222.505,(c)) (H8,222.954,(c)) (conjunction,26.90')", "(Saturn,41.944,(c)) (H8,222.086,(c)) (opposition,8.54')", "(Mercury,340.617,(p)) (H1,40.787,(p)) (sextile,10.21')\n(Mercury,333.453,(r)) (Sun,333.439,(c)) (conjunction,0.84')", "(Uranus,319.525,(p)) (POF,319.524,(p)) (conjunction,0.06')\n(Neptune,305.682,(r)) (Venus,305.621,(c)) (conjunction,3.67')", "(Mercury,341.048,(p)) (H7,221.128,(p)) (trine,4.79')", '12', '13', "(Mercury,333.453,(r)) (Moon,333.490,(p)) (conjunction,2.17')", "(Moon,54.797,(r)) (Venus,354.710,(p)) (sextile,5.22')\n(Moon,344.750,(p)) (H1,44.497,(p)) (sextile,15.15')\n(Moon,344.750,(p)) (H9,285.046,(p)) (sextile,17.80')\n(Moon,127.131,(c)) (H9,247.214,(c)) (trine,4.94')", 19]
['2000-03-11 07:57:51', "(Saturn,43.324,(r)) (POF,223.468,(p)) (opposition,8.64')", '1', "(Sun,351.054,(r)) (H3,110.948,(p)) (trine,6.36')\n(Mean_Node,121.343,(r)) (Sun,1.518,(p)) (trine,10.55')\n(H10,314.330,(r)) (Venus,314.349,(c)) (conjunction,1.15')\n(Jupiter,32.637,(c)) (H3,92.726,(c)) (sextile,5.30')", '3', '4', "(Mean_Node,121.343,(r)) (Mars,31.489,(p)) (square,8.80')", "(Mean_Node,121.343,(r)) (H4,121.485,(c)) (conjunction,8.53')", "(Saturn,43.324,(r)) (Moon,223.085,(c)) (opposition,14.32')", '8', "(Moon,55.449,(r)) (H1,55.323,(p)) (conjunction,7.58')\n(Mercury,333.436,(r)) (Sun,333.486,(c)) (conjunction,3.04')\n(Venus,327.342,(r)) (H1,27.165,(c)) (sextile,10.62')", "(Neptune,305.684,(r)) (Venus,305.679,(c)) (conjunction,0.30')", '11', '12', "(H7,221.509,(r)) (Saturn,41.605,(c)) (opposition,5.78')", "(H1,41.509,(r)) (Saturn,41.588,(c)) (conjunction,4.74')", "(Mean_Node,121.343,(r)) (H9,301.425,(p)) (opposition,4.94')\n(Moon,345.356,(p)) (Mercury,345.791,(p)) (conjunction,26.08')", 16]
['2000-03-11 05:43:44', '0', "(Uranus,319.140,(p)) (H7,199.188,(p)) (trine,2.91')\n(Uranus,318.217,(c)) (POF,318.355,(c)) (conjunction,8.31')", "(Sun,350.961,(r)) (H10,291.075,(p)) (sextile,6.83')\n(Mean_Node,121.348,(r)) (Sun,1.426,(p)) (trine,4.72')\n(Moon,200.662,(p)) (H1,20.397,(p)) (opposition,15.90')\n(H10,282.117,(r)) (Mercury,342.279,(c)) (sextile,9.72')\n(Mean_Node,121.905,(c)) (H3,61.983,(c)) (sextile,4.69')", "(H10,282.117,(r)) (Venus,342.034,(p)) (sextile,4.98')", "(H1,11.819,(r)) (Moon,251.668,(c)) (trine,9.02')\n(Moon,251.668,(c)) (Venus,311.464,(c)) (sextile,12.29')", "(Mean_Node,121.348,(r)) (Mars,31.421,(p)) (square,4.42')", "(Sun,4.917,(p)) (Moon,244.995,(p)) (trine,4.71')", "(Moon,221.925,(c)) (Saturn,42.015,(c)) (opposition,5.42')", '8', "(Mercury,333.471,(r)) (Sun,333.392,(c)) (conjunction,4.74')\n(Venus,327.227,(r)) (H10,267.056,(c)) (sextile,10.26')\n(H1,11.819,(r)) (Moon,192.332,(c)) (opposition,30.81')", "(Neptune,305.681,(r)) (Venus,305.563,(c)) (conjunction,7.05')", '11', '12', "(Mean_Node,120.232,(p)) (H4,120.204,(p)) (conjunction,1.65')", "(Uranus,318.694,(r)) (Moon,139.135,(c)) (opposition,26.41')", '15', 19]
['2000-03-11 07:16:47', '0', '1', "(Mean_Node,121.344,(r)) (Sun,1.490,(p)) (trine,8.77')\n(H1,32.518,(r)) (Jupiter,32.632,(c)) (conjunction,6.80')", "(Venus,342.114,(p)) (H1,42.080,(p)) (sextile,2.02')\n(H9,272.231,(r)) (Jupiter,32.354,(c)) (trine,7.40')\n(Moon,261.555,(c)) (H9,262.038,(c)) (conjunction,29.02')", "(Venus,343.064,(p)) (H9,283.075,(p)) (sextile,0.63')\n(H9,272.231,(r)) (Jupiter,32.211,(c)) (trine,1.21')", "(Saturn,43.321,(r)) (H1,43.477,(p)) (conjunction,9.38')\n(Mean_Node,121.344,(r)) (Mars,31.468,(p)) (square,7.46')\n(Mars,21.304,(r)) (H1,21.205,(c)) (conjunction,5.96')", '6', "(H1,32.518,(r)) (Mars,32.534,(p)) (conjunction,0.93')\n(Uranus,318.698,(r)) (H8,228.866,(c)) (square,10.08')", '8', "(Moon,287.134,(p)) (H3,107.181,(p)) (opposition,2.84')\n(Mercury,333.447,(r)) (Sun,333.458,(c)) (conjunction,0.66')", "(Mars,21.304,(r)) (H12,21.371,(p)) (conjunction,4.00')\n(H10,304.174,(r)) (Mars,34.234,(p)) (square,3.64')\n(Neptune,305.683,(r)) (Venus,305.643,(c)) (conjunction,2.36')", "(Uranus,317.724,(c)) (H7,197.664,(c)) (trine,3.60')", '12', '13', "(Mercury,333.447,(r)) (Moon,333.719,(p)) (conjunction,16.35')\n(Mars,5.270,(c)) (POF,185.224,(c)) (opposition,2.80')", '15', 20]
['2000-03-11 06:01:51', '0', '1', "(Mean_Node,121.347,(r)) (Sun,1.439,(p)) (trine,5.51')", '3', "(Moon,251.819,(c)) (Venus,311.479,(c)) (sextile,20.37')", "(Mean_Node,121.347,(r)) (Mars,31.430,(p)) (square,5.01')", "(Sun,4.929,(p)) (Moon,245.147,(p)) (trine,13.08')", "(Venus,327.242,(r)) (H8,237.209,(p)) (square,1.98')\n(POF,79.231,(r)) (Moon,259.239,(p)) (opposition,0.52')\n(Moon,222.082,(c)) (Saturn,42.016,(c)) (opposition,3.94')", "(Mean_Node,120.488,(p)) (H10,300.319,(p)) (opposition,10.13')", "(H10,286.336,(r)) (Moon,286.519,(p)) (conjunction,11.00')\n(Mercury,333.466,(r)) (Sun,333.405,(c)) (conjunction,3.69')\n(Jupiter,31.335,(c)) (H10,271.227,(c)) (trine,6.50')", "(Neptune,305.681,(r)) (Venus,305.579,(c)) (conjunction,6.14')", '11', '12', '13', "(Mercury,333.466,(r)) (Moon,333.058,(p)) (conjunction,24.50')", "(Mercury,333.466,(r)) (H9,273.587,(p)) (sextile,7.23')\n(Venus,327.242,(r)) (H10,267.094,(c)) (sextile,8.86')\n(H10,286.336,(r)) (Mercury,346.159,(c)) (sextile,10.58')", 16]
['2000-03-11 07:34:31', "(Saturn,43.322,(r)) (H7,223.173,(p)) (opposition,8.92')", '1', "(Mean_Node,121.343,(r)) (Sun,1.502,(p)) (trine,9.54')\n(Venus,327.322,(r)) (H3,87.358,(c)) (trine,2.16')", '3', "(H1,36.412,(r)) (Mercury,336.492,(p)) (sextile,4.84')\n(H9,276.338,(r)) (Mercury,336.492,(p)) (sextile,9.27')", "(Mean_Node,121.343,(r)) (Mars,31.477,(p)) (square,8.04')", '6', "(Saturn,43.322,(r)) (Moon,222.883,(c)) (opposition,26.33')\n(H4,128.522,(r)) (Venus,308.529,(c)) (opposition,0.42')", '8', "(H10,308.522,(r)) (Sun,8.436,(p)) (sextile,5.13')\n(Mercury,333.442,(r)) (Sun,333.470,(c)) (conjunction,1.69')", "(Neptune,305.683,(r)) (Venus,305.659,(c)) (conjunction,1.47')", '11', "(Mars,21.314,(r)) (H10,291.243,(c)) (square,4.21')", '13', "(Mercury,333.442,(r)) (Moon,333.876,(p)) (conjunction,26.02')", '15', 13]
['2000-03-11 07:09:51', '0', '1', "(Mean_Node,121.344,(r)) (Sun,1.485,(p)) (trine,8.46')", "(Moon,220.413,(p)) (H1,40.570,(p)) (opposition,9.40')\n(Moon,220.413,(p)) (H9,280.783,(p)) (sextile,22.21')\n(Moon,261.497,(c)) (H1,21.142,(c)) (trine,21.31')", '4', "(Mean_Node,121.344,(r)) (Mars,31.465,(p)) (square,7.23')\n(Saturn,44.725,(p)) (H10,314.860,(p)) (square,8.11')", "(Uranus,318.698,(r)) (H3,78.697,(c)) (trine,0.04')", "(H4,122.489,(r)) (Mars,32.531,(p)) (square,2.51')", "(Pluto,252.897,(r)) (POF,252.886,(c)) (conjunction,0.64')\n(Pluto,252.783,(c)) (POF,252.886,(c)) (conjunction,6.20')", "(Mercury,333.448,(r)) (Sun,333.453,(c)) (conjunction,0.26')\n(Mercury,347.046,(c)) (H10,286.959,(c)) (sextile,5.22')", "(Neptune,305.683,(r)) (Venus,305.637,(c)) (conjunction,2.71')", "(Uranus,318.698,(r)) (H4,138.707,(p)) (opposition,0.55')", '12', "(H4,122.489,(r)) (Mean_Node,122.461,(c)) (conjunction,1.68')", "(Mercury,333.448,(r)) (Moon,333.658,(p)) (conjunction,12.57')", "(H9,270.633,(r)) (Jupiter,30.530,(c)) (trine,6.18')", 17]
['2000-03-11 06:23:28', "(Mars,27.567,(p)) (H7,207.587,(p)) (opposition,1.21')", '1', "(Mean_Node,121.346,(r)) (Sun,1.454,(p)) (trine,6.45')\n(H1,20.707,(r)) (Moon,201.023,(p)) (opposition,19.01')\n(Mercury,342.251,(c)) (H10,282.304,(c)) (sextile,3.17')", "(H1,20.707,(r)) (Moon,261.115,(c)) (trine,24.53')", "(Moon,251.997,(c)) (Venus,311.498,(c)) (sextile,29.98')", "(Mean_Node,121.346,(r)) (Mars,31.441,(p)) (square,5.72')", "(Sun,4.944,(p)) (Moon,245.328,(p)) (trine,23.06')\n(Mars,31.646,(p)) (H3,91.722,(p)) (sextile,4.52')", "(Moon,222.269,(c)) (Saturn,42.017,(c)) (opposition,15.09')", "(Neptune,305.682,(r)) (H10,305.563,(p)) (conjunction,7.10')\n(Neptune,305.682,(r)) (H8,215.804,(c)) (square,7.32')", "(Jupiter,34.700,(r)) (H1,34.809,(p)) (conjunction,6.54')\n(Jupiter,34.700,(r)) (H3,94.641,(p)) (sextile,3.54')\n(Mercury,333.461,(r)) (Sun,333.420,(c)) (conjunction,2.43')", "(Neptune,305.682,(r)) (Venus,305.598,(c)) (conjunction,5.05')", "(H4,111.402,(r)) (Moon,291.795,(p)) (opposition,23.60')", "(Neptune,306.161,(p)) (H1,36.148,(p)) (square,0.78')\n(Mercury,333.461,(r)) (H9,243.581,(c)) (square,7.19')", '13', "(Mercury,333.461,(r)) (Moon,333.249,(p)) (conjunction,12.73')", "(Moon,54.531,(r)) (Venus,354.687,(p)) (sextile,9.31')", 21]
['2000-03-11 06:13:35', '0', '1', "(Mean_Node,121.346,(r)) (Sun,1.447,(p)) (trine,6.02')", '3', "(H10,289.081,(r)) (Moon,229.569,(p)) (sextile,29.27')\n(Moon,251.916,(c)) (Venus,311.489,(c)) (sextile,25.59')", "(Mean_Node,121.346,(r)) (Mars,31.436,(p)) (square,5.39')", "(Mean_Node,121.346,(r)) (H4,121.244,(p)) (conjunction,6.13')\n(Sun,4.937,(p)) (Moon,245.246,(p)) (trine,18.50')\n(Sun,336.914,(c)) (H4,96.964,(c)) (trine,3.00')", "(Moon,222.183,(c)) (Saturn,42.017,(c)) (opposition,10.00')", "(Mars,33.236,(p)) (H10,303.158,(p)) (square,4.64')", "(Mercury,333.463,(r)) (Sun,333.413,(c)) (conjunction,3.00')\n(H3,77.757,(r)) (Uranus,317.746,(c)) (trine,0.66')", "(Mars,34.202,(p)) (H10,304.327,(p)) (square,7.44')\n(Neptune,305.682,(r)) (Venus,305.589,(c)) (conjunction,5.55')", "(Mercury,333.463,(r)) (H4,93.550,(c)) (trine,5.22')\n(H3,77.757,(r)) (Uranus,317.722,(c)) (trine,2.12')\n(Mean_Node,122.297,(c)) (H3,62.405,(c)) (sextile,6.45')", "(Neptune,305.682,(r)) (H10,305.801,(p)) (conjunction,7.17')", '13', "(Mercury,333.463,(r)) (Moon,333.162,(p)) (conjunction,18.10')\n(Neptune,305.682,(r)) (H1,35.687,(p)) (square,0.33')", "(Venus,299.824,(c)) (H1,359.798,(c)) (sextile,1.56')", 20]
['2000-03-11 05:32:56', '0', "(Mean_Node,121.826,(c)) (H7,181.888,(c)) (sextile,3.70')", "(Mean_Node,121.348,(r)) (Sun,1.419,(p)) (trine,4.25')", "(H10,279.617,(r)) (Moon,219.563,(p)) (sextile,3.21')\n(Uranus,319.277,(p)) (H1,19.181,(p)) (sextile,5.75')\n(POF,72.480,(r)) (Venus,312.405,(c)) (trine,4.55')", "(Moon,251.579,(c)) (Venus,311.454,(c)) (sextile,7.48')", "(Mars,21.251,(r)) (H10,291.303,(p)) (square,3.13')\n(Mean_Node,121.348,(r)) (Mars,31.416,(p)) (square,4.06')\n(Moon,239.618,(c)) (H12,329.420,(c)) (square,11.89')", "(Sun,4.909,(p)) (Moon,244.905,(p)) (trine,0.28')\n(Moon,236.243,(c)) (H3,56.400,(c)) (opposition,9.45')", "(Moon,221.831,(c)) (Saturn,42.015,(c)) (opposition,11.00')", '8', "(H3,68.460,(r)) (Sun,8.353,(p)) (sextile,6.41')\n(Mercury,333.474,(r)) (Sun,333.385,(c)) (conjunction,5.37')", "(Neptune,305.681,(r)) (Venus,305.554,(c)) (conjunction,7.60')", '11', '12', '13', "(Uranus,318.694,(r)) (Moon,139.026,(c)) (opposition,19.91')", "(H10,279.617,(r)) (Jupiter,39.499,(p)) (trine,7.04')", 17]
['2000-03-11 06:21:52', '0', "(Venus,327.259,(r)) (H3,87.170,(p)) (trine,5.37')", "(Mean_Node,121.346,(r)) (Sun,1.452,(p)) (trine,6.38')", '3', "(Moon,251.984,(c)) (Venus,311.496,(c)) (sextile,29.27')", "(Mean_Node,121.346,(r)) (Mars,31.441,(p)) (square,5.66')\n(Mars,31.441,(p)) (H1,31.457,(p)) (conjunction,0.99')", "(Sun,4.943,(p)) (Moon,245.315,(p)) (trine,22.32')", "(Mars,32.506,(p)) (H1,32.619,(p)) (conjunction,6.75')\n(Moon,222.255,(c)) (Saturn,42.017,(c)) (opposition,14.26')", "(Mars,33.240,(p)) (H1,33.419,(p)) (conjunction,10.73')", "(Mercury,333.461,(r)) (Sun,333.419,(c)) (conjunction,2.52')\n(Venus,305.620,(c)) (H1,5.705,(c)) (sextile,5.12')", "(Neptune,305.682,(r)) (Venus,305.596,(c)) (conjunction,5.13')", "(Jupiter,34.700,(r)) (H3,94.632,(p)) (sextile,4.07')", "(Neptune,305.682,(r)) (H1,35.797,(p)) (square,6.94')", '13', "(Mercury,333.461,(r)) (Moon,333.234,(p)) (conjunction,13.60')", "(Moon,54.516,(r)) (Venus,354.685,(p)) (sextile,10.17')", 16]
['2000-03-11 07:08:39', '0', '1', "(Mean_Node,121.344,(r)) (Sun,1.485,(p)) (trine,8.41')", "(Moon,220.402,(p)) (H1,40.308,(p)) (opposition,5.67')\n(Moon,220.402,(p)) (H9,280.501,(p)) (sextile,5.94')", "(Venus,327.299,(r)) (POF,267.252,(p)) (sextile,2.86')", "(Mean_Node,121.344,(r)) (Mars,31.464,(p)) (square,7.19')\n(Saturn,44.725,(p)) (H10,314.559,(p)) (square,9.99')", '6', "(H4,122.198,(r)) (Mean_Node,122.150,(c)) (conjunction,2.86')", "(Pluto,252.897,(r)) (H8,252.948,(p)) (conjunction,3.06')\n(Pluto,252.861,(p)) (H8,252.948,(p)) (conjunction,5.20')\n(H10,302.198,(r)) (Mean_Node,122.203,(c)) (opposition,0.32')\n(Pluto,252.783,(c)) (POF,252.608,(c)) (conjunction,10.48')", "(Mercury,333.449,(r)) (Sun,333.452,(c)) (conjunction,0.19')", "(Neptune,305.683,(r)) (Venus,305.636,(c)) (conjunction,2.77')", '11', "(Uranus,319.596,(p)) (H10,319.559,(p)) (conjunction,2.25')", '13', "(Mercury,333.449,(r)) (Moon,333.647,(p)) (conjunction,11.91')", '15', 15]
['2000-03-11 06:25:12', '0', "(Mars,27.961,(p)) (H3,87.934,(p)) (sextile,1.63')\n(Pluto,252.897,(r)) (H3,72.790,(c)) (opposition,6.44')\n(Pluto,252.852,(c)) (H3,72.790,(c)) (opposition,3.75')", "(Mean_Node,121.346,(r)) (Sun,1.455,(p)) (trine,6.52')\n(H1,21.093,(r)) (Moon,201.039,(p)) (opposition,3.21')", "(H1,21.093,(r)) (Moon,261.130,(c)) (trine,2.22')", "(Moon,252.012,(c)) (Venus,311.499,(c)) (sextile,30.75')", "(Mean_Node,121.346,(r)) (Mars,31.442,(p)) (square,5.77')", "(Sun,4.945,(p)) (Moon,245.343,(p)) (trine,23.86')", "(Moon,222.284,(c)) (Saturn,42.017,(c)) (opposition,15.98')", "(Neptune,306.097,(p)) (H10,305.988,(p)) (conjunction,6.57')", "(Mercury,333.460,(r)) (Sun,333.421,(c)) (conjunction,2.33')\n(Venus,305.623,(c)) (H3,65.458,(c)) (trine,9.90')", "(Neptune,305.682,(r)) (Venus,305.599,(c)) (conjunction,4.96')", "(Uranus,318.696,(r)) (POF,318.527,(p)) (conjunction,10.13')\n(H4,111.811,(r)) (Moon,291.809,(p)) (opposition,0.07')\n(Venus,305.092,(c)) (H3,65.081,(c)) (trine,0.67')", "(Mercury,333.460,(r)) (POF,333.278,(p)) (conjunction,10.95')", '13', "(Mercury,333.460,(r)) (Moon,333.264,(p)) (conjunction,11.78')", "(Moon,54.548,(r)) (Venus,354.688,(p)) (sextile,8.39')\n(Mean_Node,121.346,(r)) (H9,241.311,(c)) (trine,2.10')", 21]
['2000-03-11 06:44:39', '0', '1', "(Mean_Node,121.345,(r)) (Sun,1.468,(p)) (trine,7.37')", '3', '4', "(Mean_Node,121.345,(r)) (Mars,31.452,(p)) (square,6.41')", "(Pluto,252.897,(r)) (H3,72.943,(c)) (opposition,2.76')\n(Pluto,252.807,(c)) (H3,72.943,(c)) (opposition,8.17')", "(Moon,222.452,(c)) (Saturn,42.018,(c)) (opposition,26.03')", '8', "(Mercury,333.455,(r)) (Sun,333.435,(c)) (conjunction,1.20')", "(Neptune,305.682,(r)) (Venus,305.616,(c)) (conjunction,3.98')\n(Pluto,252.897,(r)) (H12,342.922,(c)) (square,1.50')\n(Pluto,252.767,(c)) (H12,342.922,(c)) (square,9.31')", '11', "(Saturn,43.319,(r)) (H10,313.493,(p)) (square,10.45')", '13', "(Mercury,333.455,(r)) (Moon,333.436,(p)) (conjunction,1.17')\n(Saturn,45.571,(p)) (H10,315.443,(p)) (square,7.65')", "(Moon,54.737,(r)) (Venus,354.705,(p)) (sextile,1.96')\n(Moon,127.069,(c)) (H1,6.794,(c)) (trine,16.53')", 14]
['2000-03-11 06:43:20', '0', '1', "(Mercury,333.455,(r)) (H1,33.591,(p)) (sextile,8.13')\n(Mercury,333.455,(r)) (H3,93.357,(p)) (trine,5.90')\n(Mean_Node,121.345,(r)) (Sun,1.467,(p)) (trine,7.31')", "(Jupiter,34.703,(r)) (H1,34.765,(p)) (conjunction,3.75')\n(Jupiter,34.703,(r)) (H9,274.595,(p)) (trine,6.47')", '4', "(Mean_Node,121.345,(r)) (Mars,31.451,(p)) (square,6.37')", "(Pluto,252.807,(c)) (H3,72.638,(c)) (opposition,10.12')", "(Moon,222.441,(c)) (Saturn,42.018,(c)) (opposition,25.34')", '8', "(Mercury,333.455,(r)) (Sun,333.434,(c)) (conjunction,1.28')", "(Neptune,305.682,(r)) (Venus,305.615,(c)) (conjunction,4.05')\n(Pluto,252.767,(c)) (H12,342.606,(c)) (square,9.65')", '11', "(Saturn,43.319,(r)) (H10,313.159,(p)) (square,9.58')", '13', "(Mercury,333.455,(r)) (Moon,333.424,(p)) (conjunction,1.90')", "(Moon,54.724,(r)) (Venus,354.704,(p)) (sextile,1.25')", 14]
['2000-03-11 06:52:32', "(Neptune,305.682,(r)) (H4,125.814,(p)) (opposition,7.87')\n(Neptune,305.914,(p)) (H4,125.814,(p)) (opposition,6.00')", "(Mercury,334.164,(p)) (H3,94.231,(p)) (trine,4.02')", "(Mean_Node,121.345,(r)) (Sun,1.474,(p)) (trine,7.71')", '3', "(Jupiter,37.408,(p)) (H1,37.393,(p)) (conjunction,0.87')\n(Jupiter,37.408,(p)) (H9,277.382,(p)) (trine,1.58')", "(Mean_Node,121.345,(r)) (Mars,31.456,(p)) (square,6.67')", '6', "(Saturn,43.319,(r)) (H8,223.349,(c)) (opposition,1.80')\n(Moon,222.520,(c)) (Saturn,42.019,(c)) (opposition,30.08')", '8', "(Uranus,319.525,(p)) (POF,319.692,(p)) (conjunction,10.05')\n(Mercury,333.453,(r)) (Sun,333.441,(c)) (conjunction,0.74')\n(Moon,192.967,(c)) (H1,12.597,(c)) (opposition,22.23')", "(Neptune,305.682,(r)) (Venus,305.623,(c)) (conjunction,3.59')", '11', "(Saturn,45.328,(p)) (H10,315.469,(p)) (square,8.48')", '13', "(Mercury,333.453,(r)) (Moon,333.505,(p)) (conjunction,3.12')", "(Moon,54.814,(r)) (Venus,354.711,(p)) (sextile,6.14')\n(Moon,344.765,(p)) (H1,44.874,(p)) (sextile,6.50')\n(Moon,127.149,(c)) (H9,247.612,(c)) (trine,27.77')", 18]
['2000-03-11 07:01:43', "(Neptune,305.914,(p)) (H7,216.013,(p)) (square,5.96')", "(Jupiter,36.600,(p)) (H7,216.438,(p)) (opposition,9.69')\n(Mars,21.297,(r)) (H3,81.130,(c)) (sextile,9.98')", "(Mean_Node,121.345,(r)) (Sun,1.480,(p)) (trine,8.11')", "(Uranus,318.697,(r)) (H9,258.599,(c)) (sextile,5.91')", "(Uranus,318.697,(r)) (H1,18.684,(c)) (sextile,0.80')\n(Uranus,318.015,(c)) (H9,257.939,(c)) (sextile,4.52')", "(Mean_Node,121.345,(r)) (Mars,31.461,(p)) (square,6.97')", '6', "(H4,120.522,(r)) (Mean_Node,120.539,(p)) (conjunction,1.03')", "(H10,300.522,(r)) (Mean_Node,120.486,(p)) (opposition,2.16')\n(Saturn,44.994,(p)) (H10,315.057,(p)) (square,3.75')", "(Mercury,333.451,(r)) (Sun,333.447,(c)) (conjunction,0.21')", "(Saturn,43.320,(r)) (H1,43.183,(p)) (conjunction,8.19')\n(Neptune,305.682,(r)) (Venus,305.630,(c)) (conjunction,3.12')\n(Mercury,347.051,(c)) (H12,346.976,(c)) (conjunction,4.51')", '11', '12', "(Mars,5.460,(c)) (POF,185.419,(c)) (opposition,2.43')", "(Mercury,333.451,(r)) (Moon,333.586,(p)) (conjunction,8.13')\n(Uranus,319.684,(p)) (H10,319.771,(p)) (conjunction,5.20')", "(H9,268.763,(r)) (Sun,328.721,(c)) (sextile,2.54')", 19]
['2000-03-11 05:30:32', '0', "(Mean_Node,121.348,(r)) (H7,181.347,(c)) (sextile,0.06')", "(Mean_Node,121.348,(r)) (Sun,1.417,(p)) (trine,4.15')", "(Uranus,318.694,(r)) (H1,18.646,(p)) (sextile,2.89')\n(H10,279.062,(r)) (Moon,219.542,(p)) (sextile,28.81')", "(Uranus,318.694,(r)) (H9,258.538,(p)) (sextile,9.38')\n(Uranus,319.312,(p)) (H1,19.269,(p)) (sextile,2.59')\n(POF,71.919,(r)) (Moon,251.559,(c)) (opposition,21.62')\n(Moon,251.559,(c)) (Venus,311.452,(c)) (sextile,6.41')", "(Mean_Node,121.348,(r)) (Mars,31.414,(p)) (square,3.99')", "(Sun,350.952,(r)) (H4,110.976,(p)) (trine,1.47')\n(Sun,4.908,(p)) (Moon,244.884,(p)) (trine,1.39')\n(Moon,236.222,(c)) (H3,55.840,(c)) (opposition,22.98')", "(Mars,21.249,(r)) (H1,21.254,(p)) (conjunction,0.28')\n(Moon,221.810,(c)) (Saturn,42.014,(c)) (opposition,12.24')", "(H10,279.062,(r)) (Mars,9.090,(c)) (square,1.68')", "(Moon,54.017,(r)) (H10,293.961,(p)) (trine,3.34')\n(Moon,54.017,(r)) (H1,354.145,(c)) (sextile,7.71')\n(Mercury,333.475,(r)) (Sun,333.383,(c)) (conjunction,5.51')", "(Neptune,305.681,(r)) (Venus,305.552,(c)) (conjunction,7.72')", '11', '12', '13', "(Uranus,318.694,(r)) (Moon,139.002,(c)) (opposition,18.46')", '15', 20]
