['Time', '0: 2008-09-05', '1: 2009-03-19', '2: 2010-09-15', '3: 2012-03-06', '4: 2012-12-12', '5: 2013-12-12', '6: 2014-03-24', '7: 2015-05-27', '8: 2016-05-27', '9: 2017-09-15', '10: 2017-09-22', '11: 2018-02-19', '12: 2019-05-22', '13: 2021-04-06', '14: 2021-07-10', '15: 2022-05-25', 'Count']
['2000-03-11 08:00:08', "(Venus,327.344,(r)) (Uranus,327.438,(d)) (conjunction,5.69')", "(H7,222.003,(r)) (Mercury,341.964,(d)) (trine,2.30')", "(Sun,351.055,(r)) (H1,50.970,(d)) (sextile,5.14')\n(Mean_Node,121.343,(r)) (Pluto,241.355,(c)) (trine,0.76')", '3', "(H10,314.900,(r)) (Venus,315.058,(c)) (conjunction,9.52')", '5', "(Mean_Node,121.343,(r)) (H4,121.298,(c)) (conjunction,2.65')", '7', '8', "(Uranus,318.699,(r)) (Mean_Node,138.757,(d)) (opposition,3.45')", "(Uranus,318.699,(r)) (Mean_Node,138.776,(d)) (opposition,4.62')", '11', '12', '13', "(H1,42.003,(r)) (Mercury,311.945,(c)) (square,3.47')", "(Moon,55.471,(r)) (Mercury,355.513,(d)) (sextile,2.51')\n(H10,314.900,(r)) (Jupiter,14.933,(c)) (sextile,1.98')", 11]
['2000-03-11 05:52:32', "(Mars,21.261,(r)) (H7,201.250,(d)) (opposition,0.63')\n(H7,193.792,(r)) (Mars,13.680,(c)) (opposition,6.71')", '1', '2', '3', "(Mean_Node,121.347,(r)) (H9,241.421,(c)) (trine,4.44')", "(Uranus,318.695,(r)) (Neptune,318.702,(d)) (conjunction,0.43')\n(Mercury,333.469,(r)) (H12,333.302,(c)) (conjunction,10.05')", "(Mean_Node,121.347,(r)) (H7,181.386,(c)) (sextile,2.34')", "(Mercury,333.469,(r)) (Uranus,333.342,(d)) (conjunction,7.63')", '8', "(H10,284.161,(r)) (Venus,344.140,(d)) (sextile,1.27')", '10', '11', '12', '13', '14', "(Moon,54.231,(r)) (Jupiter,54.320,(d)) (conjunction,5.34')\n(H1,13.792,(r)) (Moon,73.877,(d)) (sextile,5.07')\n(Moon,54.231,(r)) (H1,354.153,(c)) (sextile,4.67')", 11]
['2000-03-11 06:26:47', '0', '1', '2', '3', '4', "(Uranus,318.696,(r)) (Neptune,318.860,(d)) (conjunction,9.82')\n(Neptune,305.682,(r)) (Uranus,305.855,(c)) (conjunction,10.39')", "(Mercury,333.460,(r)) (H3,93.428,(d)) (trine,1.91')", "(Mercury,333.460,(r)) (Uranus,333.597,(d)) (conjunction,8.23')\n(H8,230.355,(r)) (Neptune,320.284,(d)) (square,4.26')\n(Uranus,318.696,(r)) (Mercury,318.726,(c)) (conjunction,1.82')\n(H1,21.449,(r)) (Neptune,291.507,(c)) (square,3.45')", '8', '9', '10', '11', "(Mercury,333.460,(r)) (H9,243.489,(c)) (square,1.76')", "(Saturn,43.318,(r)) (Mercury,313.285,(c)) (square,1.94')", '14', '15', 9]
['2000-03-11 06:48:07', '0', '1', '2', "(Pluto,252.897,(r)) (Mean_Node,132.861,(d)) (trine,2.15')", '4', "(Neptune,305.682,(r)) (Uranus,305.773,(c)) (conjunction,5.44')", "(Pluto,252.897,(r)) (H3,73.042,(c)) (opposition,8.70')", "(Uranus,318.697,(r)) (Mercury,318.527,(c)) (conjunction,10.20')", '8', "(Venus,327.282,(r)) (Pluto,267.206,(d)) (sextile,4.55')", "(Pluto,252.897,(r)) (H12,342.906,(c)) (square,0.52')", '11', "(H1,26.188,(r)) (Saturn,26.048,(c)) (conjunction,8.39')", '13', '14', "(Uranus,318.697,(r)) (H10,318.772,(d)) (conjunction,4.51')", 8]
['2000-03-11 06:20:16', '0', '1', '2', '3', '4', "(Uranus,318.696,(r)) (Neptune,318.829,(d)) (conjunction,8.01')", '6', "(Mercury,333.462,(r)) (Uranus,333.548,(d)) (conjunction,5.17')\n(Uranus,318.696,(r)) (Mercury,318.787,(c)) (conjunction,5.47')", "(H10,290.648,(r)) (Neptune,290.616,(c)) (conjunction,1.89')", "(Jupiter,34.700,(r)) (Sun,334.615,(c)) (sextile,5.08')\n(Jupiter,34.700,(r)) (H10,274.649,(c)) (trine,3.02')", '10', '11', '12', "(Saturn,43.317,(r)) (Mercury,313.359,(c)) (square,2.53')", '14', '15', 7]
['2000-03-11 06:11:20', '0', '1', "(Venus,327.250,(r)) (H1,27.194,(d)) (sextile,3.38')", "(Mean_Node,121.347,(r)) (Pluto,241.305,(c)) (trine,2.50')", "(Neptune,305.681,(r)) (H9,245.759,(c)) (sextile,4.67')", "(Uranus,318.695,(r)) (Neptune,318.788,(d)) (conjunction,5.55')", "(H4,108.550,(r)) (Mean_Node,108.394,(c)) (conjunction,9.37')", "(Mercury,333.464,(r)) (Uranus,333.481,(d)) (conjunction,1.01')\n(Mean_Node,121.347,(r)) (H1,31.271,(d)) (square,4.52')\n(Uranus,318.695,(r)) (Mercury,318.869,(c)) (conjunction,10.43')", "(H8,226.852,(r)) (Mean_Node,136.810,(d)) (square,2.51')", "(Jupiter,34.698,(r)) (Sun,334.680,(c)) (sextile,1.11')", '10', "(Mercury,333.464,(r)) (H3,93.406,(d)) (trine,3.46')", "(H1,17.999,(r)) (Neptune,287.937,(c)) (square,3.75')", '13', '14', '15', 12]
['2000-03-11 06:09:44', '0', '1', '2', "(Mean_Node,121.347,(r)) (Pluto,241.324,(c)) (trine,1.38')", '4', "(Uranus,318.695,(r)) (Neptune,318.781,(d)) (conjunction,5.11')", "(Mean_Node,121.347,(r)) (H4,121.290,(d)) (conjunction,3.38')", "(Mercury,333.464,(r)) (Uranus,333.469,(d)) (conjunction,0.27')", '8', "(Jupiter,34.698,(r)) (Sun,334.691,(c)) (sextile,0.40')", '10', '11', '12', '13', '14', '15', 5]
['2000-03-11 05:41:12', '0', "(H3,70.354,(r)) (Uranus,310.376,(c)) (trine,1.30')", '2', '3', '4', "(Uranus,318.694,(r)) (Neptune,318.651,(d)) (conjunction,2.62')", '6', '7', "(Neptune,305.681,(r)) (Mars,35.615,(d)) (square,3.94')", "(Uranus,318.694,(r)) (Jupiter,18.723,(c)) (sextile,1.70')", '10', "(Moon,54.121,(r)) (H3,54.029,(c)) (conjunction,5.51')", '12', '13', '14', "(Moon,54.121,(r)) (POF,54.176,(c)) (conjunction,3.32')", 6]
['2000-03-11 07:11:04', "(Venus,327.301,(r)) (Uranus,327.206,(d)) (conjunction,5.73')", '1', '2', "(Pluto,252.897,(r)) (Mean_Node,132.951,(d)) (trine,3.25')", '4', "(Moon,54.994,(r)) (Saturn,55.013,(d)) (conjunction,1.15')\n(Neptune,305.683,(r)) (Uranus,305.684,(c)) (conjunction,0.06')", '6', "(Mars,21.301,(r)) (Neptune,291.327,(c)) (square,1.54')", "(Neptune,305.683,(r)) (Mars,35.690,(d)) (square,0.44')", '9', "(Mars,21.301,(r)) (H12,21.225,(d)) (conjunction,4.57')", "(Venus,327.301,(r)) (Pluto,267.229,(d)) (sextile,4.34')", '12', "(Neptune,305.683,(r)) (Moon,35.734,(c)) (square,3.08')", '14', "(Jupiter,34.707,(r)) (Moon,34.714,(c)) (conjunction,0.45')", 10]
['2000-03-11 06:38:56', '0', '1', '2', "(Jupiter,34.702,(r)) (H1,34.554,(d)) (conjunction,8.86')\n(Pluto,252.897,(r)) (Mean_Node,132.825,(d)) (trine,4.29')\n(H1,24.147,(r)) (Jupiter,24.010,(c)) (conjunction,8.23')", '4', "(Neptune,305.682,(r)) (Uranus,305.808,(c)) (conjunction,7.58')", '6', "(Uranus,318.696,(r)) (Mercury,318.613,(c)) (conjunction,4.99')", '8', "(Venus,327.274,(r)) (Pluto,267.352,(d)) (sextile,4.66')", '10', '11', '12', "(H7,204.147,(r)) (Saturn,24.308,(c)) (opposition,9.61')", "(H1,24.147,(r)) (Saturn,24.072,(c)) (conjunction,4.54')", "(Jupiter,34.702,(r)) (H10,274.701,(c)) (trine,0.05')", 9]
['2000-03-11 06:15:12', '0', '1', '2', "(Mean_Node,121.346,(r)) (Pluto,241.260,(c)) (trine,5.21')", '4', "(Uranus,318.696,(r)) (Neptune,318.806,(d)) (conjunction,6.62')", '6', "(Mercury,333.463,(r)) (Uranus,333.510,(d)) (conjunction,2.80')\n(Uranus,318.696,(r)) (Mercury,318.834,(c)) (conjunction,8.28')", '8', "(H3,78.122,(r)) (Mean_Node,138.104,(d)) (sextile,1.11')\n(Mercury,333.463,(r)) (H10,273.483,(c)) (sextile,1.19')\n(Jupiter,34.699,(r)) (Sun,334.652,(c)) (sextile,2.82')\n(H1,18.863,(r)) (Jupiter,18.928,(c)) (conjunction,3.94')", '10', '11', '12', '13', '14', '15', 8]
['2000-03-11 06:50:47', "(Venus,327.284,(r)) (Uranus,327.113,(d)) (conjunction,10.27')", "(Jupiter,34.704,(r)) (H7,214.600,(d)) (opposition,6.22')\n(H7,206.779,(r)) (Jupiter,26.679,(c)) (opposition,6.03')", '2', "(Pluto,252.897,(r)) (Mean_Node,132.872,(d)) (trine,1.53')", '4', "(Neptune,305.682,(r)) (Uranus,305.763,(c)) (conjunction,4.82')", '6', '7', '8', '9', '10', '11', "(Saturn,43.319,(r)) (H1,43.339,(d)) (conjunction,1.19')", '13', "(Uranus,318.697,(r)) (H10,318.577,(d)) (conjunction,7.21')\n(POF,90.569,(r)) (Pluto,270.608,(d)) (opposition,2.35')", "(H10,297.895,(r)) (Uranus,297.925,(c)) (conjunction,1.83')", 9]
['2000-03-11 07:57:51', "(Venus,327.342,(r)) (Uranus,327.427,(d)) (conjunction,5.15')", "(Mercury,333.436,(r)) (H3,93.523,(c)) (trine,5.23')", "(Mean_Node,121.343,(r)) (Pluto,241.381,(c)) (trine,2.32')", '3', "(Venus,327.342,(r)) (H10,327.162,(d)) (conjunction,10.75')", '5', "(H3,101.797,(r)) (Venus,341.887,(d)) (trine,5.41')", "(Venus,327.342,(r)) (Pluto,237.249,(c)) (square,5.57')\n(Venus,327.342,(r)) (H8,237.391,(c)) (square,2.93')\n(H1,41.509,(r)) (Moon,41.392,(c)) (conjunction,6.99')", "(Mean_Node,121.343,(r)) (POF,121.430,(d)) (conjunction,5.26')\n(POF,105.904,(r)) (Mean_Node,106.043,(c)) (conjunction,8.35')", "(Uranus,318.699,(r)) (Mean_Node,138.742,(d)) (opposition,2.57')", "(Uranus,318.699,(r)) (Mean_Node,138.762,(d)) (opposition,3.74')", '11', '12', '13', '14', "(Moon,55.449,(r)) (Mercury,355.493,(d)) (sextile,2.64')\n(H1,41.509,(r)) (Uranus,341.595,(d)) (sextile,5.18')", 14]
['2000-03-11 05:43:44', '0', '1', "(Mean_Node,121.348,(r)) (H3,61.425,(c)) (sextile,4.65')", '3', '4', "(Uranus,318.694,(r)) (Neptune,318.662,(d)) (conjunction,1.94')", '6', "(Moon,54.145,(r)) (H8,234.128,(d)) (opposition,1.05')", "(Neptune,305.681,(r)) (Mars,35.600,(d)) (square,4.84')", "(Venus,327.227,(r)) (H1,27.178,(d)) (sextile,2.94')\n(Uranus,318.694,(r)) (Jupiter,18.738,(c)) (sextile,2.62')", '10', '11', '12', "(H4,102.117,(r)) (Mean_Node,102.109,(c)) (conjunction,0.48')", '14', '15', 7]
['2000-03-11 07:16:47', "(Venus,327.306,(r)) (Uranus,327.233,(d)) (conjunction,4.43')", '1', '2', "(Pluto,252.897,(r)) (Mean_Node,132.974,(d)) (trine,4.62')", '4', "(Moon,55.050,(r)) (Saturn,54.976,(d)) (conjunction,4.39')\n(Mars,21.304,(r)) (H10,291.224,(c)) (square,4.80')\n(Neptune,305.683,(r)) (Uranus,305.661,(c)) (conjunction,1.30')", "(Sun,351.025,(r)) (H4,110.966,(c)) (trine,3.58')", "(Mars,21.304,(r)) (Neptune,291.304,(c)) (square,0.04')", "(Neptune,305.683,(r)) (Mars,35.733,(d)) (square,3.04')", '9', '10', '11', '12', '13', "(Pluto,252.897,(r)) (H9,253.037,(c)) (conjunction,8.40')", "(Moon,55.050,(r)) (Mercury,355.142,(d)) (sextile,5.54')\n(Jupiter,34.708,(r)) (Moon,34.779,(c)) (conjunction,4.28')", 11]
['2000-03-11 06:01:51', '0', '1', '2', "(Mean_Node,121.347,(r)) (Pluto,241.416,(c)) (trine,4.15')", "(Jupiter,34.697,(r)) (H10,274.720,(c)) (trine,1.41')", "(Uranus,318.695,(r)) (Neptune,318.745,(d)) (conjunction,2.96')", '6', "(Mercury,333.466,(r)) (Uranus,333.410,(d)) (conjunction,3.36')", "(Mean_Node,121.347,(r)) (H10,301.457,(d)) (opposition,6.64')\n(H10,286.336,(r)) (Mean_Node,106.443,(c)) (opposition,6.42')", "(Jupiter,34.697,(r)) (Sun,334.748,(c)) (sextile,3.06')", '10', '11', '12', "(H4,106.336,(r)) (Neptune,286.281,(c)) (opposition,3.30')", '14', "(Moon,54.321,(r)) (Jupiter,54.243,(d)) (conjunction,4.68')", 9]
['2000-03-11 07:34:31', "(Venus,327.322,(r)) (Uranus,327.316,(d)) (conjunction,0.35')", '1', "(Mean_Node,121.343,(r)) (Sun,1.346,(d)) (trine,0.14')\n(Venus,327.322,(r)) (H1,27.309,(c)) (sextile,0.75')\n(H10,308.522,(r)) (Uranus,308.679,(c)) (conjunction,9.42')", '3', '4', "(Neptune,305.683,(r)) (Uranus,305.591,(c)) (conjunction,5.54')", '6', "(Pluto,252.897,(r)) (Venus,342.865,(d)) (square,1.92')\n(Mars,21.314,(r)) (Neptune,291.231,(c)) (square,4.97')", '8', "(Uranus,318.698,(r)) (Mean_Node,138.592,(d)) (opposition,6.38')\n(H1,36.412,(r)) (Uranus,336.485,(d)) (sextile,4.40')", "(Uranus,318.698,(r)) (Mean_Node,138.611,(d)) (opposition,5.22')\n(Mars,21.314,(r)) (H1,21.180,(c)) (conjunction,8.01')", "(Moon,55.222,(r)) (Pluto,235.061,(c)) (opposition,9.65')", "(H10,308.522,(r)) (Mars,38.517,(d)) (square,0.29')", '13', '14', "(Moon,55.222,(r)) (Mercury,355.291,(d)) (sextile,4.16')\n(Moon,55.222,(r)) (H1,55.370,(d)) (conjunction,8.85')", 15]
['2000-03-11 07:09:51', "(Venus,327.300,(r)) (Uranus,327.200,(d)) (conjunction,6.00')", '1', '2', "(Pluto,252.897,(r)) (Mean_Node,132.947,(d)) (trine,2.97')\n(H9,270.633,(r)) (Uranus,330.691,(d)) (sextile,3.48')", '4', "(Moon,54.982,(r)) (Saturn,55.021,(d)) (conjunction,2.31')\n(Neptune,305.683,(r)) (Uranus,305.688,(c)) (conjunction,0.34')\n(H1,30.992,(r)) (Saturn,30.987,(c)) (conjunction,0.27')", "(Uranus,318.698,(r)) (H7,198.747,(c)) (trine,2.99')", "(Mars,21.301,(r)) (Neptune,291.332,(c)) (square,1.87')", "(Neptune,305.683,(r)) (Mars,35.681,(d)) (square,0.10')", '9', '10', "(Venus,327.300,(r)) (Pluto,267.248,(d)) (sextile,3.14')\n(Uranus,318.698,(r)) (POF,78.755,(c)) (trine,3.47')", '12', "(Neptune,305.683,(r)) (Moon,35.721,(c)) (square,2.30')", '14', "(Jupiter,34.707,(r)) (Moon,34.701,(c)) (conjunction,0.35')", 13]
['2000-03-11 06:23:28', '0', "(H3,80.009,(r)) (Pluto,259.978,(d)) (opposition,1.86')", '2', '3', '4', "(Uranus,318.696,(r)) (Neptune,318.844,(d)) (conjunction,8.90')\n(POF,84.249,(r)) (Pluto,264.217,(d)) (opposition,1.94')", '6', "(Mercury,333.461,(r)) (Uranus,333.572,(d)) (conjunction,6.66')\n(Neptune,305.682,(r)) (H4,125.753,(d)) (opposition,4.29')\n(Uranus,318.696,(r)) (Mercury,318.757,(c)) (conjunction,3.68')\n(H4,111.402,(r)) (Neptune,291.520,(c)) (opposition,7.09')", '8', '9', '10', '11', '12', "(Saturn,43.317,(r)) (Mercury,313.323,(c)) (square,0.34')", '14', '15', 8]
['2000-03-11 06:13:35', '0', '1', "(Venus,327.252,(r)) (H3,87.204,(d)) (trine,2.88')", "(Mean_Node,121.346,(r)) (Pluto,241.278,(c)) (trine,4.09')", "(H9,257.757,(r)) (Neptune,317.828,(d)) (sextile,4.24')", "(Uranus,318.696,(r)) (Neptune,318.798,(d)) (conjunction,6.18')", '6', "(Mercury,333.463,(r)) (Uranus,333.498,(d)) (conjunction,2.06')\n(Uranus,318.696,(r)) (Mercury,318.848,(c)) (conjunction,9.17')", '8', "(Mercury,333.463,(r)) (H3,93.540,(d)) (trine,4.57')\n(Jupiter,34.699,(r)) (Sun,334.663,(c)) (sextile,2.11')", '10', "(H7,198.506,(r)) (Mean_Node,138.515,(d)) (sextile,0.56')", '12', '13', '14', '15', 9]
['2000-03-11 05:32:56', '0', "(Mean_Node,121.348,(r)) (H7,181.411,(c)) (sextile,3.79')", "(Uranus,318.694,(r)) (H1,18.656,(d)) (sextile,2.29')", '3', '4', "(Uranus,318.694,(r)) (Neptune,318.614,(d)) (conjunction,4.83')", '6', "(Saturn,43.314,(r)) (Venus,313.249,(c)) (square,3.91')", "(Neptune,305.681,(r)) (Mars,35.664,(d)) (square,0.98')", "(Uranus,318.694,(r)) (Jupiter,18.672,(c)) (sextile,1.34')", '10', '11', '12', '13', '14', "(Pluto,252.897,(r)) (Mercury,312.861,(c)) (sextile,2.15')", 7]
['2000-03-11 06:21:52', '0', '1', '2', '3', '4', "(Uranus,318.696,(r)) (Neptune,318.837,(d)) (conjunction,8.46')", '6', "(Mercury,333.461,(r)) (Uranus,333.560,(d)) (conjunction,5.91')\n(Uranus,318.696,(r)) (Mercury,318.772,(c)) (conjunction,4.58')", '8', '9', '10', '11', '12', "(Saturn,43.317,(r)) (Mercury,313.341,(c)) (square,1.43')", '14', '15', 4]
['2000-03-11 07:08:39', "(Venus,327.299,(r)) (Uranus,327.195,(d)) (conjunction,6.28')", '1', '2', "(Pluto,252.897,(r)) (Mean_Node,132.942,(d)) (trine,2.68')\n(H1,30.727,(r)) (Uranus,330.683,(d)) (sextile,2.63')", '4', "(Moon,54.971,(r)) (Saturn,55.028,(d)) (conjunction,3.47')\n(Neptune,305.683,(r)) (Uranus,305.693,(c)) (conjunction,0.62')", '6', "(Mars,21.300,(r)) (Neptune,291.337,(c)) (square,2.21')", "(Neptune,305.683,(r)) (Mars,35.672,(d)) (square,0.64')", "(H10,302.198,(r)) (Uranus,302.171,(c)) (conjunction,1.62')", "(H10,302.198,(r)) (Uranus,302.153,(c)) (conjunction,2.69')", "(Venus,327.299,(r)) (Pluto,267.267,(d)) (sextile,1.94')", '12', "(Neptune,305.683,(r)) (Moon,35.708,(c)) (square,1.51')", "(H9,270.357,(r)) (Pluto,270.322,(d)) (conjunction,2.07')", "(Jupiter,34.706,(r)) (Moon,34.687,(c)) (conjunction,1.15')", 13]
['2000-03-11 06:25:12', '0', '1', '2', '3', "(H1,21.093,(r)) (Mercury,321.035,(c)) (sextile,3.49')", "(Uranus,318.696,(r)) (Neptune,318.852,(d)) (conjunction,9.38')\n(Neptune,305.682,(r)) (Uranus,305.861,(c)) (conjunction,10.76')", '6', "(Mercury,333.460,(r)) (Uranus,333.585,(d)) (conjunction,7.47')\n(Uranus,318.696,(r)) (Mercury,318.741,(c)) (conjunction,2.72')", '8', '9', '10', '11', '12', "(Saturn,43.317,(r)) (Mercury,313.303,(c)) (square,0.84')", '14', '15', 6]
['2000-03-11 06:44:39', '0', '1', "(Jupiter,34.703,(r)) (H1,34.542,(d)) (conjunction,9.68')\n(H1,25.420,(r)) (Jupiter,25.340,(c)) (conjunction,4.80')", "(Pluto,252.897,(r)) (Mean_Node,132.848,(d)) (trine,2.96')", '4', "(Neptune,305.682,(r)) (Uranus,305.786,(c)) (conjunction,6.25')", '6', "(Uranus,318.697,(r)) (Mercury,318.559,(c)) (conjunction,8.23')", '8', "(Venus,327.279,(r)) (Pluto,267.261,(d)) (sextile,1.08')", "(Saturn,43.319,(r)) (H10,313.262,(d)) (square,3.40')", '11', '12', '13', '14', '15', 7]
['2000-03-11 06:43:20', '0', '1', '2', "(Pluto,252.897,(r)) (Mean_Node,132.842,(d)) (trine,3.27')", '4', "(Neptune,305.682,(r)) (Uranus,305.791,(c)) (conjunction,6.56')", '6', "(Uranus,318.697,(r)) (Mercury,318.572,(c)) (conjunction,7.48')", '8', "(Venus,327.278,(r)) (Pluto,267.282,(d)) (sextile,0.25')", "(Pluto,252.897,(r)) (POF,73.063,(c)) (opposition,9.96')", '11', "(POF,88.846,(r)) (Pluto,268.797,(d)) (opposition,2.97')\n(H10,296.111,(r)) (Saturn,26.026,(c)) (square,5.09')", "(Saturn,43.319,(r)) (H7,223.319,(d)) (opposition,0.02')", '14', '15', 8]
['2000-03-11 06:52:32', "(Venus,327.286,(r)) (Uranus,327.121,(d)) (conjunction,9.89')", "(H3,86.653,(r)) (Jupiter,26.683,(c)) (sextile,1.80')", '2', "(Pluto,252.897,(r)) (Mean_Node,132.878,(d)) (trine,1.12')", '4', "(Neptune,305.682,(r)) (Uranus,305.756,(c)) (conjunction,4.42')", '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', 4]
['2000-03-11 07:01:43', "(Venus,327.293,(r)) (Uranus,327.163,(d)) (conjunction,7.84')", '1', "(H1,29.197,(r)) (Uranus,329.173,(d)) (sextile,1.45')", "(Pluto,252.897,(r)) (Mean_Node,132.914,(d)) (trine,1.04')\n(Uranus,318.697,(r)) (H1,18.729,(c)) (sextile,1.92')", '4', "(Moon,54.903,(r)) (Saturn,55.073,(d)) (conjunction,10.18')\n(Neptune,305.682,(r)) (Uranus,305.720,(c)) (conjunction,2.26')", '6', "(Mars,21.297,(r)) (Neptune,291.365,(c)) (square,4.12')", "(Saturn,43.320,(r)) (H1,43.165,(d)) (conjunction,9.30')\n(Neptune,305.682,(r)) (Mars,35.620,(d)) (square,3.76')", '9', '10', "(Venus,327.293,(r)) (Pluto,267.377,(d)) (sextile,5.02')", "(H10,300.522,(r)) (Uranus,300.643,(c)) (conjunction,7.24')", "(Neptune,305.682,(r)) (Moon,35.632,(c)) (square,3.00')", '14', "(Jupiter,34.705,(r)) (Moon,34.609,(c)) (conjunction,5.79')", 13]
['2000-03-11 05:30:32', '0', '1', '2', "(Uranus,318.694,(r)) (H9,258.685,(d)) (sextile,0.55')", '4', "(Uranus,318.694,(r)) (Neptune,318.603,(d)) (conjunction,5.47')\n(H1,8.854,(r)) (Mars,8.824,(c)) (conjunction,1.81')", '6', "(Saturn,43.314,(r)) (Venus,313.257,(c)) (square,3.39')", "(Neptune,305.681,(r)) (Mars,35.679,(d)) (square,0.12')", "(Uranus,318.694,(r)) (Jupiter,18.657,(c)) (sextile,2.23')", '10', '11', '12', '13', '14', "(Mercury,333.475,(r)) (Moon,33.566,(c)) (sextile,5.47')\n(Pluto,252.897,(r)) (Mercury,312.888,(c)) (sextile,0.52')", 8]
