['Time', '0: 1949-08-15', '1: 1952-01-21', '2: 1953-04-18', '3: 1953-06-25', '4: 1953-09-12', '5: 1956-08-23', '6: 1957-08-03', '7: 1957-11-27', '8: 1958-11-04', '9: 1960-11-25', '10: 1963-08-07', '11: 1963-08-09', '12: 1963-11-22', '13: 1964-06-15', '14: 1957-11-15', '15: 1968-03-15', '16: 1968-06-05', '17: 1968-10-20', '18: 1975-03-15', '19: 1994-05-20', 'Count']
['1929-07-28 12:30:16', "(Venus,81.498,(r)) (H10,81.381,(d)) (conjunction,7')\n(Venus,81.498,(r)) (H1,141.503,(c)) (sextile,0')\n(H10,62.908,(r)) (Sun,108.001,(c)) (45-semisquare,6')", "(Mercury,121.875,(r)) (H5,256.802,(c)) (135-sesquisquare,4')", '2', '3', "(Jupiter,69.526,(r)) (H10,39.477,(c)) (30-semisextile,3')\n(Pluto,108.371,(r)) (H7,318.368,(c)) (150-quincunx,0')", '5', "(Saturn,264.665,(r)) (H8,24.706,(d)) (trine,2')\n(H1,156.973,(r)) (Mars,186.982,(d)) (30-semisextile,1')", "(H5,277.326,(r)) (Mars,187.238,(d)) (square,5')", "(H3,209.612,(r)) (Sun,149.670,(d)) (sextile,3')\n(Mercury,121.875,(r)) (H3,181.943,(c)) (sextile,4')", "(Sun,124.920,(r)) (H5,305.086,(d)) (opposition,10')", '10', "(H5,277.326,(r)) (Saturn,232.301,(c)) (45-semisquare,2')", "(Neptune,150.131,(r)) (H8,30.038,(d)) (trine,6')\n(H4,242.908,(r)) (Neptune,122.905,(c)) (trine,0')", '13', '14', "(Jupiter,69.526,(r)) (H10,24.595,(c)) (45-semisquare,4')\n(H1,156.973,(r)) (Uranus,336.893,(c)) (opposition,5')", "(H8,0.746,(r)) (Neptune,180.892,(d)) (opposition,9')", '17', "(Mars,164.671,(r)) (H4,284.582,(d)) (trine,5')\n(Mean_Node,47.224,(r)) (H4,197.229,(c)) (150-quincunx,0')\n(H8,0.746,(r)) (Uranus,330.742,(c)) (30-semisextile,0')", '19', 277]
['1929-07-28 08:42:24', '0', '1', "(Mean_Node,47.232,(r)) (H7,272.189,(c)) (135-sesquisquare,3')", '3', "(Mars,164.573,(r)) (H10,29.586,(d)) (135-sesquisquare,1')", "(H8,311.631,(r)) (Mars,191.663,(d)) (trine,2')\n(Moon,20.212,(r)) (H10,335.223,(c)) (45-semisquare,1')\n(Moon,20.212,(r)) (H12,50.169,(c)) (30-semisextile,3')", "(Moon,20.212,(r)) (H8,335.138,(d)) (45-semisquare,4')\n(Pluto,108.367,(r)) (H8,288.228,(c)) (opposition,8')\n(H8,311.631,(r)) (Sun,101.591,(c)) (150-quincunx,2')", "(H5,220.592,(r)) (Uranus,340.527,(c)) (trine,4')", '8', '9', '10', "(Saturn,264.672,(r)) (H4,219.682,(d)) (45-semisquare,1')", "(Uranus,11.333,(r)) (H12,41.397,(c)) (30-semisextile,4')\n(H4,184.068,(r)) (Uranus,334.080,(c)) (150-quincunx,1')", '13', "(Mercury,121.541,(r)) (H9,1.578,(d)) (trine,2')", "(Uranus,11.333,(r)) (H9,11.425,(d)) (conjunction,6')", "(Mars,164.573,(r)) (H10,44.496,(d)) (trine,5')", "(H5,220.592,(r)) (Venus,40.547,(c)) (opposition,3')\n(H7,292.055,(r)) (Moon,337.031,(c)) (45-semisquare,1')", '18', "(H1,112.055,(r)) (Sun,66.969,(c)) (45-semisquare,5')", 178]
['1929-07-28 09:30:24', "(Mean_Node,47.231,(r)) (H1,137.160,(d)) (square,4')\n(H9,346.240,(r)) (Mercury,136.234,(d)) (150-quincunx,0')", "(H5,233.762,(r)) (Mars,143.794,(c)) (square,2')", "(Mean_Node,47.231,(r)) (H5,257.236,(d)) (150-quincunx,0')\n(H7,301.676,(r)) (Uranus,346.677,(c)) (45-semisquare,0')", '3', "(Venus,81.361,(r)) (H10,351.275,(c)) (square,5')", "(Mars,164.594,(r)) (H8,344.729,(d)) (opposition,8')", '6', "(Venus,81.361,(r)) (H5,261.541,(d)) (opposition,11')\n(H5,233.762,(r)) (Pluto,83.846,(c)) (150-quincunx,5')", "(Mean_Node,47.231,(r)) (H10,47.085,(d)) (conjunction,9')", "(H5,233.762,(r)) (Moon,53.720,(d)) (opposition,3')\n(Pluto,108.368,(r)) (H5,198.410,(c)) (square,3')", '10', "(Neptune,150.127,(r)) (H5,195.152,(c)) (45-semisquare,2')", "(H4,197.106,(r)) (Mars,197.147,(d)) (conjunction,2')\n(H7,301.676,(r)) (Sun,151.597,(d)) (150-quincunx,5')\n(H8,321.817,(r)) (Sun,96.878,(c)) (135-sesquisquare,4')", "(Neptune,150.127,(r)) (H12,120.168,(d)) (30-semisextile,2')", '14', '15', "(Uranus,11.332,(r)) (H10,56.378,(d)) (45-semisquare,3')\n(Moon,20.651,(r)) (H10,335.666,(c)) (45-semisquare,1')\n(Moon,20.651,(r)) (H12,50.667,(c)) (30-semisextile,1')", '17', '18', "(H10,17.106,(r)) (H8,17.090,(d)) (conjunction,1')\n(H10,17.106,(r)) (Mean_Node,332.130,(c)) (45-semisquare,1')\n(H10,17.106,(r)) (H12,17.132,(c)) (conjunction,2')", 270]
['1929-07-28 06:30:32', "(Sun,124.681,(r)) (H10,349.596,(d)) (135-sesquisquare,5')\n(H10,328.522,(r)) (Mercury,103.559,(c)) (135-sesquisquare,2')", "(Venus,81.225,(r)) (H10,306.135,(c)) (135-sesquisquare,5')", '2', "(Sun,124.681,(r)) (H10,304.763,(c)) (opposition,5')\n(H10,328.522,(r)) (Sun,103.487,(c)) (135-sesquisquare,2')", "(Sun,124.681,(r)) (H10,304.556,(c)) (opposition,8')", '5', '6', "(Sun,124.681,(r)) (H5,214.732,(d)) (square,3')", '8', '9', "(Sun,124.681,(r)) (H4,184.593,(d)) (sextile,5')\n(H1,83.149,(r)) (Venus,113.129,(d)) (30-semisextile,1')\n(H1,83.149,(r)) (Mars,128.225,(c)) (45-semisquare,5')\n(H5,180.843,(r)) (Mean_Node,0.754,(c)) (opposition,5')", "(Sun,124.681,(r)) (H4,184.599,(d)) (sextile,5')\n(H5,180.843,(r)) (Mean_Node,0.746,(c)) (opposition,6')\n(H7,263.149,(r)) (Mars,128.220,(c)) (135-sesquisquare,4')", "(Sun,124.681,(r)) (H12,79.627,(d)) (45-semisquare,3')", "(H1,83.149,(r)) (Uranus,53.227,(d)) (30-semisextile,5')\n(Saturn,264.677,(r)) (H12,354.614,(c)) (square,4')", '14', "(Jupiter,69.482,(r)) (H9,339.514,(d)) (square,2')\n(Jupiter,69.482,(r)) (H10,9.529,(d)) (sextile,3')", "(Moon,19.009,(r)) (H12,348.956,(c)) (30-semisextile,3')", "(H7,263.149,(r)) (Mean_Node,353.165,(c)) (square,1')", "(Neptune,150.123,(r)) (H12,90.138,(d)) (sextile,1')\n(Mars,164.517,(r)) (H4,104.461,(c)) (sextile,3')\n(Neptune,150.123,(r)) (H8,240.130,(c)) (square,0')", "(Mars,164.517,(r)) (H12,314.488,(c)) (150-quincunx,2')\n(H10,328.522,(r)) (Neptune,88.438,(c)) (trine,5')", 342]
['1929-07-28 04:59:43', "(H9,283.684,(r)) (Uranus,343.654,(c)) (sextile,2')", "(Mars,164.478,(r)) (H10,284.509,(c)) (trine,2')\n(H7,238.319,(r)) (Pluto,88.264,(c)) (150-quincunx,3')", '2', "(H7,238.319,(r)) (Sun,148.280,(d)) (square,2')\n(Jupiter,69.471,(r)) (H7,204.477,(c)) (135-sesquisquare,0')", "(Venus,81.157,(r)) (H5,126.132,(c)) (45-semisquare,1')\n(H7,238.319,(r)) (Venus,58.430,(c)) (opposition,7')", "(Mean_Node,47.241,(r)) (H12,47.218,(d)) (conjunction,1')\n(Moon,18.182,(r)) (H12,333.270,(c)) (45-semisquare,5')\n(Pluto,108.364,(r)) (H12,333.270,(c)) (135-sesquisquare,6')\n(H1,58.319,(r)) (Saturn,238.259,(c)) (opposition,4')", "(Pluto,108.364,(r)) (H12,48.346,(d)) (sextile,1')", "(H5,152.916,(r)) (Sun,152.832,(d)) (conjunction,5')\n(Mean_Node,47.241,(r)) (H1,17.234,(c)) (30-semisextile,0')\n(H4,125.548,(r)) (Mercury,95.494,(c)) (30-semisextile,3')", "(Mean_Node,47.241,(r)) (H3,77.153,(c)) (30-semisextile,5')", "(H1,58.319,(r)) (Uranus,328.256,(c)) (square,4')\n(H4,125.548,(r)) (Sun,95.634,(c)) (30-semisextile,5')", '10', '11', "(Mars,164.478,(r)) (H5,194.563,(d)) (30-semisextile,5')\n(H5,152.916,(r)) (Sun,92.929,(c)) (sextile,1')", "(Uranus,11.334,(r)) (H12,56.296,(d)) (45-semisquare,2')", "(Mean_Node,47.241,(r)) (H1,17.288,(c)) (30-semisextile,3')\n(H10,305.548,(r)) (Mercury,95.524,(c)) (150-quincunx,1')", "(Moon,18.182,(r)) (H9,318.114,(d)) (sextile,4')\n(H9,283.684,(r)) (Sun,163.600,(d)) (trine,5')", '16', '17', '18', "(Pluto,108.364,(r)) (H8,318.448,(d)) (150-quincunx,5')", 294]
['1929-07-28 05:16:23', '0', "(Moon,18.334,(r)) (H10,288.400,(c)) (square,4')\n(Pluto,108.364,(r)) (H10,288.400,(c)) (opposition,2')", "(H10,309.649,(r)) (Pluto,129.547,(d)) (opposition,6')\n(Mean_Node,47.240,(r)) (H10,287.259,(c)) (trine,1')", "(H7,243.362,(r)) (Jupiter,93.398,(d)) (150-quincunx,2')\n(H10,309.649,(r)) (Pluto,129.714,(d)) (opposition,4')\n(Mercury,121.239,(r)) (H7,211.163,(c)) (square,5')\n(H10,309.649,(r)) (Mercury,99.616,(c)) (150-quincunx,2')", '4', "(H10,309.649,(r)) (Sun,99.714,(c)) (150-quincunx,4')", "(H1,63.362,(r)) (Neptune,183.293,(d)) (trine,4')\n(Saturn,264.679,(r)) (H1,24.690,(c)) (trine,1')\n(H1,63.362,(r)) (Uranus,333.432,(c)) (square,4')", "(Venus,81.169,(r)) (H5,126.164,(c)) (45-semisquare,0')", "(H1,63.362,(r)) (Sun,153.319,(d)) (square,3')\n(Venus,81.169,(r)) (H3,81.114,(c)) (conjunction,3')\n(H10,309.649,(r)) (Moon,339.640,(c)) (30-semisextile,1')", '9', "(Mars,164.485,(r)) (H4,164.399,(d)) (conjunction,5')\n(H5,157.923,(r)) (Venus,112.890,(d)) (45-semisquare,2')\n(H1,63.362,(r)) (Sun,93.430,(c)) (30-semisextile,4')", "(Mars,164.485,(r)) (H4,164.405,(d)) (conjunction,5')\n(Neptune,150.121,(r)) (H12,60.059,(d)) (square,4')\n(H7,243.362,(r)) (Sun,93.425,(c)) (150-quincunx,4')", '12', '13', '14', '15', "(Sun,124.632,(r)) (H10,349.545,(d)) (135-sesquisquare,5')", "(Uranus,11.334,(r)) (H7,281.300,(d)) (square,2')", '18', "(Mean_Node,47.240,(r)) (H10,17.330,(d)) (30-semisextile,5')", 360]
['1929-07-28 14:12:24', '0', "(Mars,164.715,(r)) (H7,14.737,(d)) (150-quincunx,1')\n(Mean_Node,47.220,(r)) (H10,107.177,(d)) (sextile,3')\n(H10,86.751,(r)) (Moon,41.842,(d)) (45-semisquare,5')", "(Pluto,108.373,(r)) (H10,108.318,(d)) (conjunction,3')\n(Sun,124.988,(r)) (H10,65.019,(c)) (sextile,2')", "(Pluto,108.373,(r)) (H10,108.489,(d)) (conjunction,7')\n(H10,86.751,(r)) (Pluto,86.906,(c)) (conjunction,9')", "(H10,86.751,(r)) (Pluto,86.709,(c)) (conjunction,3')", "(Pluto,108.373,(r)) (H1,198.304,(d)) (square,4')", '6', '7', '8', "(Venus,81.575,(r)) (H1,201.608,(d)) (trine,2')\n(H5,300.322,(r)) (Uranus,345.412,(c)) (45-semisquare,5')", '10', "(Neptune,150.134,(r)) (H5,270.098,(c)) (trine,2')", "(H8,22.974,(r)) (Saturn,232.882,(c)) (150-quincunx,6')", "(Neptune,150.134,(r)) (H1,150.085,(c)) (conjunction,3')", '14', '15', '16', "(H5,300.322,(r)) (Sun,90.334,(c)) (150-quincunx,1')", "(H4,266.751,(r)) (Saturn,221.831,(c)) (45-semisquare,5')", '19', 237]
['1929-07-27 23:00:39', "(Moon,14.923,(r)) (H10,239.854,(d)) (135-sesquisquare,4')", "(H7,105.514,(r)) (Mars,195.435,(d)) (square,5')\n(H7,105.514,(r)) (Venus,60.498,(c)) (45-semisquare,1')\n(H10,220.319,(r)) (Sun,100.239,(c)) (trine,5')", "(Pluto,108.357,(r)) (H10,243.318,(d)) (135-sesquisquare,2')\n(H7,105.514,(r)) (Mars,135.525,(c)) (30-semisextile,1')", "(H5,63.599,(r)) (H10,243.493,(d)) (opposition,6')", "(Mars,164.323,(r)) (H7,134.315,(d)) (30-semisextile,1')\n(H5,63.599,(r)) (H10,243.696,(d)) (opposition,6')", "(Pluto,108.357,(r)) (H1,318.446,(d)) (150-quincunx,5')", "(Uranus,11.336,(r)) (H10,191.189,(c)) (opposition,9')\n(Neptune,150.112,(r)) (H12,240.199,(c)) (square,5')", "(Sun,124.383,(r)) (H1,259.326,(c)) (135-sesquisquare,3')", "(H1,285.514,(r)) (Uranus,45.602,(d)) (trine,5')\n(H3,9.825,(r)) (Venus,54.772,(c)) (45-semisquare,3')\n(H3,9.825,(r)) (H10,189.849,(c)) (opposition,1')", "(H5,63.599,(r)) (Venus,108.687,(d)) (45-semisquare,5')", '10', "(H8,148.765,(r)) (H7,148.793,(d)) (conjunction,2')", "(Sun,124.383,(r)) (H4,4.439,(c)) (trine,3')\n(Mars,164.323,(r)) (H7,74.355,(c)) (square,2')\n(H5,63.599,(r)) (Mars,123.574,(c)) (sextile,1')", "(Neptune,150.112,(r)) (H1,330.113,(d)) (opposition,0')", "(H1,285.514,(r)) (Venus,105.684,(d)) (opposition,10')\n(Sun,124.383,(r)) (H1,259.353,(c)) (135-sesquisquare,2')", "(H10,220.319,(r)) (Sun,85.352,(c)) (135-sesquisquare,2')", "(Mean_Node,47.254,(r)) (H10,257.303,(d)) (150-quincunx,3')\n(Mars,164.323,(r)) (H8,104.416,(c)) (sextile,6')\n(H8,148.765,(r)) (Mars,118.714,(c)) (30-semisextile,3')", '17', "(Saturn,264.691,(r)) (H12,309.744,(d)) (45-semisquare,3')\n(H4,40.319,(r)) (Sun,190.336,(d)) (150-quincunx,1')\n(H7,105.514,(r)) (Saturn,225.558,(c)) (trine,3')", '19', 403]
['1929-07-28 04:04:23', "(Uranus,11.334,(r)) (H10,311.346,(d)) (sextile,1')", '1', "(Mars,164.454,(r)) (H5,164.418,(d)) (conjunction,2')\n(Jupiter,69.464,(r)) (H7,249.445,(d)) (opposition,1')\n(Mercury,121.133,(r)) (H7,181.150,(c)) (sextile,1')\n(H10,292.258,(r)) (H5,112.310,(c)) (opposition,3')", "(H10,292.258,(r)) (H5,112.128,(c)) (opposition,8')", '4', "(Mars,164.454,(r)) (H12,29.391,(d)) (135-sesquisquare,4')\n(Pluto,108.363,(r)) (H10,318.290,(d)) (150-quincunx,4')\n(H8,249.107,(r)) (Moon,339.172,(c)) (square,4')", '6', "(H4,112.258,(r)) (Moon,337.238,(c)) (135-sesquisquare,1')", '8', "(H4,112.258,(r)) (Mean_Node,82.296,(d)) (30-semisextile,2')", "(Venus,81.115,(r)) (H4,81.276,(c)) (conjunction,10')", '11', "(H4,112.258,(r)) (Neptune,112.363,(c)) (conjunction,6')\n(H7,219.555,(r)) (Mean_Node,354.555,(c)) (135-sesquisquare,0')", "(H1,39.555,(r)) (H12,39.517,(d)) (conjunction,2')", "(Sun,124.584,(r)) (H9,244.494,(c)) (trine,5')\n(H10,292.258,(r)) (Moon,337.288,(c)) (45-semisquare,2')", "(H10,292.258,(r)) (Moon,322.169,(c)) (30-semisextile,5')", "(Mars,164.454,(r)) (H12,44.447,(d)) (trine,0')\n(Saturn,264.681,(r)) (H1,84.753,(d)) (opposition,4')\n(Neptune,150.119,(r)) (H10,330.264,(d)) (opposition,9')", '17', "(Uranus,11.334,(r)) (H5,191.207,(d)) (opposition,8')", "(Mean_Node,47.243,(r)) (H1,107.302,(d)) (sextile,4')\n(H8,249.107,(r)) (Mean_Node,309.145,(c)) (sextile,2')", 363]
['1929-07-27 23:25:20', '0', "(Venus,80.904,(r)) (H7,140.876,(d)) (sextile,2')", "(H5,69.143,(r)) (H10,249.165,(d)) (opposition,1')\n(H7,112.241,(r)) (Sun,157.193,(d)) (45-semisquare,3')", "(Jupiter,69.429,(r)) (H10,249.337,(d)) (opposition,5')\n(H10,226.554,(r)) (Pluto,136.537,(d)) (square,1')", "(Jupiter,69.429,(r)) (H10,249.537,(d)) (opposition,7')", '5', "(H1,292.241,(r)) (Pluto,142.294,(d)) (150-quincunx,3')\n(H8,157.208,(r)) (Uranus,337.093,(c)) (opposition,7')", "(Sun,124.399,(r)) (H5,94.451,(d)) (30-semisextile,3')", "(H10,226.554,(r)) (Uranus,46.515,(d)) (opposition,2')\n(H3,17.434,(r)) (Mean_Node,17.378,(c)) (conjunction,3')", "(Sun,124.399,(r)) (H1,334.406,(d)) (150-quincunx,0')\n(Mars,164.334,(r)) (H4,14.345,(c)) (150-quincunx,1')\n(H5,69.143,(r)) (Moon,339.155,(c)) (square,1')", "(Uranus,11.336,(r)) (H4,11.471,(c)) (conjunction,8')\n(H4,46.554,(r)) (Pluto,76.463,(c)) (30-semisextile,5')", "(Uranus,11.336,(r)) (H4,11.465,(c)) (conjunction,8')", "(Uranus,11.336,(r)) (H4,11.158,(c)) (conjunction,11')\n(Neptune,150.113,(r)) (H12,240.175,(c)) (square,4')", "(H9,197.434,(r)) (Pluto,152.488,(d)) (45-semisquare,3')", "(H9,197.434,(r)) (H10,197.560,(c)) (conjunction,8')", "(Mercury,120.724,(r)) (H9,150.656,(c)) (30-semisextile,4')\n(H10,226.554,(r)) (Venus,46.593,(c)) (opposition,2')", "(Uranus,11.336,(r)) (H12,236.399,(c)) (135-sesquisquare,4')\n(H8,157.208,(r)) (Mean_Node,7.193,(c)) (150-quincunx,1')", '17', "(Mean_Node,47.253,(r)) (H12,317.304,(d)) (square,3')\n(H4,46.554,(r)) (Uranus,316.545,(c)) (square,1')", "(H1,292.241,(r)) (Mars,247.220,(d)) (45-semisquare,1')\n(H1,292.241,(r)) (Uranus,82.221,(d)) (150-quincunx,1')\n(H8,157.208,(r)) (Mars,247.220,(d)) (square,1')", 402]
['1929-07-28 07:42:23', "(H10,347.704,(r)) (Mercury,137.761,(d)) (150-quincunx,3')\n(Venus,81.280,(r)) (H1,81.438,(c)) (conjunction,10')\n(H10,347.704,(r)) (Sun,107.676,(c)) (trine,2')\n(H10,347.704,(r)) (Jupiter,47.767,(c)) (sextile,4')", '1', '2', "(H10,347.704,(r)) (Mean_Node,17.709,(c)) (30-semisextile,0')", '4', "(Moon,19.664,(r)) (H10,319.590,(c)) (sextile,4')", "(H10,347.704,(r)) (Moon,347.543,(c)) (conjunction,10')", "(Pluto,108.366,(r)) (H4,138.327,(c)) (30-semisextile,2')", "(H1,99.532,(r)) (Sun,99.697,(c)) (conjunction,10')", "(Sun,124.729,(r)) (H1,124.677,(d)) (conjunction,3')\n(H1,99.532,(r)) (Jupiter,99.478,(d)) (conjunction,3')", "(H5,203.023,(r)) (Venus,113.066,(d)) (square,3')", '11', "(Uranus,11.333,(r)) (H5,161.286,(c)) (150-quincunx,3')", "(H1,99.532,(r)) (Mars,129.590,(c)) (30-semisextile,3')", '14', '15', "(H1,99.532,(r)) (Uranus,54.592,(d)) (45-semisquare,4')\n(H8,298.937,(r)) (Saturn,298.790,(d)) (conjunction,9')", '17', "(H4,167.704,(r)) (Mars,212.769,(d)) (45-semisquare,4')", '19', 244]
['1929-07-28 11:21:52', '0', '1', "(H10,46.178,(r)) (Jupiter,46.092,(c)) (conjunction,5')", "(Moon,21.670,(r)) (H10,21.792,(c)) (conjunction,7')", "(Sun,124.875,(r)) (H7,304.957,(c)) (opposition,5')\n(Moon,21.670,(r)) (H10,21.564,(c)) (conjunction,6')", "(Mars,164.642,(r)) (H1,164.485,(d)) (conjunction,9')\n(Mean_Node,47.226,(r)) (H12,137.260,(d)) (square,2')\n(Pluto,108.370,(r)) (H10,18.458,(c)) (square,5')\n(H8,345.821,(r)) (Uranus,345.779,(c)) (conjunction,3')", '6', "(Mercury,121.774,(r)) (H1,121.687,(c)) (conjunction,5')", '8', "(H1,143.544,(r)) (Jupiter,98.549,(d)) (45-semisquare,0')\n(H5,261.556,(r)) (Moon,51.602,(d)) (150-quincunx,3')\n(H5,261.556,(r)) (Venus,51.550,(c)) (150-quincunx,0')", "(Sun,124.875,(r)) (H1,169.901,(d)) (45-semisquare,2')", "(Sun,124.875,(r)) (H7,349.905,(d)) (135-sesquisquare,2')", "(Saturn,264.667,(r)) (H12,84.775,(c)) (opposition,6')", '13', "(Mercury,121.774,(r)) (H1,121.712,(c)) (conjunction,4')\n(Mean_Node,47.226,(r)) (H10,17.157,(c)) (30-semisextile,4')", "(H1,143.544,(r)) (Mean_Node,83.480,(d)) (sextile,4')\n(H9,13.255,(r)) (Moon,58.252,(d)) (45-semisquare,0')", '16', '17', "(Sun,124.875,(r)) (H5,214.881,(c)) (square,0')", "(H10,46.178,(r)) (Saturn,196.231,(c)) (150-quincunx,3')", 307]
['1929-07-28 08:02:15', "(H10,353.108,(r)) (Mean_Node,23.188,(c)) (30-semisextile,5')", "(Mean_Node,47.234,(r)) (H10,17.179,(d)) (30-semisextile,3')", "(H10,353.108,(r)) (Uranus,38.145,(d)) (45-semisquare,2')\n(H5,208.966,(r)) (Venus,58.908,(c)) (150-quincunx,3')", "(H7,283.762,(r)) (Venus,58.695,(c)) (135-sesquisquare,4')\n(H10,353.108,(r)) (Moon,353.153,(c)) (conjunction,3')", '4', "(Saturn,264.674,(r)) (H10,324.695,(c)) (sextile,1')", '6', "(Venus,81.295,(r)) (H1,126.271,(d)) (45-semisquare,1')", "(H3,145.250,(r)) (Mercury,145.083,(d)) (conjunction,10')\n(Mean_Node,47.234,(r)) (H1,77.311,(c)) (30-semisextile,5')", '9', "(H4,173.108,(r)) (Venus,113.045,(d)) (sextile,4')\n(H5,208.966,(r)) (Mercury,149.043,(d)) (sextile,5')", "(H5,208.966,(r)) (Mercury,149.048,(d)) (sextile,5')\n(H8,303.144,(r)) (Neptune,183.117,(d)) (trine,2')", "(Mars,164.556,(r)) (H4,209.572,(d)) (45-semisquare,1')\n(H8,303.144,(r)) (Pluto,78.157,(c)) (135-sesquisquare,1')", "(Uranus,11.333,(r)) (H1,131.327,(d)) (trine,0')\n(Neptune,150.125,(r)) (H10,30.154,(d)) (trine,2')", "(Venus,81.295,(r)) (H1,126.245,(d)) (45-semisquare,3')", '15', "(Mars,164.556,(r)) (H12,104.649,(d)) (sextile,6')", '17', '18', "(Pluto,108.367,(r)) (H10,288.269,(c)) (opposition,6')", 255]
['1929-07-28 11:43:04', "(H9,18.360,(r)) (Sun,108.287,(c)) (square,4')", '1', "(Jupiter,69.521,(r)) (H7,309.437,(c)) (trine,5')\n(H7,327.697,(r)) (Pluto,87.612,(c)) (trine,5')", '3', '4', '5', '6', "(Moon,21.864,(r)) (H5,291.786,(d)) (square,5')\n(H5,266.512,(r)) (Jupiter,41.506,(c)) (135-sesquisquare,0')", "(Moon,21.864,(r)) (H10,21.824,(c)) (conjunction,2')\n(H10,51.451,(r)) (Mercury,96.462,(c)) (45-semisquare,1')", "(Jupiter,69.521,(r)) (H5,294.433,(d)) (135-sesquisquare,5')\n(Uranus,11.331,(r)) (H5,236.268,(c)) (135-sesquisquare,4')", "(H1,147.697,(r)) (Mean_Node,12.674,(c)) (135-sesquisquare,1')", "(H7,327.697,(r)) (H12,147.611,(d)) (opposition,5')\n(H7,327.697,(r)) (Mean_Node,12.669,(c)) (45-semisquare,2')", "(H7,327.697,(r)) (H12,147.853,(d)) (opposition,9')\n(H4,231.451,(r)) (Saturn,231.562,(c)) (conjunction,7')", "(H9,18.360,(r)) (Pluto,138.314,(d)) (trine,3')", "(Venus,81.462,(r)) (H9,351.413,(c)) (square,3')", "(H9,18.360,(r)) (Mercury,153.385,(d)) (135-sesquisquare,1')", '16', "(Uranus,11.331,(r)) (H10,11.265,(c)) (conjunction,4')", "(H7,327.697,(r)) (Pluto,147.604,(d)) (opposition,6')", '19', 269]
['1929-07-28 14:08:40', '0', "(Jupiter,69.539,(r)) (H5,279.589,(c)) (150-quincunx,3')", '2', '3', "(H5,299.480,(r)) (Venus,59.446,(c)) (trine,2')", "(Moon,23.199,(r)) (H12,173.209,(d)) (150-quincunx,1')", "(Pluto,108.373,(r)) (H1,198.300,(d)) (square,4')\n(Neptune,150.134,(r)) (H10,60.088,(c)) (square,3')", '7', '8', "(Jupiter,69.539,(r)) (H4,294.488,(d)) (135-sesquisquare,3')\n(Mercury,122.019,(r)) (H1,152.096,(c)) (30-semisextile,5')", '10', "(H4,265.892,(r)) (Saturn,295.805,(d)) (30-semisextile,5')\n(Neptune,150.134,(r)) (H7,330.010,(c)) (opposition,7')", '12', "(H9,52.430,(r)) (Saturn,232.307,(c)) (opposition,7')", '14', '15', "(Saturn,264.662,(r)) (H8,54.743,(d)) (150-quincunx,5')\n(Uranus,11.331,(r)) (H1,146.290,(c)) (135-sesquisquare,2')", "(Mercury,122.019,(r)) (H10,121.934,(d)) (conjunction,5')\n(H10,85.892,(r)) (Moon,55.837,(d)) (30-semisextile,3')", '18', "(H10,85.892,(r)) (Saturn,325.967,(d)) (trine,5')\n(H8,22.167,(r)) (Saturn,202.173,(c)) (opposition,0')", 208]
['1929-07-27 22:21:43', "(H9,177.685,(r)) (Mercury,147.603,(d)) (30-semisextile,5')", "(Sun,124.357,(r)) (H5,34.424,(c)) (square,4')", "(H5,54.804,(r)) (Mean_Node,24.741,(c)) (30-semisextile,4')", '3', "(H10,210.244,(r)) (Jupiter,90.269,(d)) (trine,1')\n(Moon,14.570,(r)) (H7,74.594,(c)) (sextile,1')", '5', "(Uranus,11.336,(r)) (H1,251.422,(c)) (trine,5')", '7', '8', "(H1,275.710,(r)) (Uranus,335.696,(c)) (sextile,1')", "(Mars,164.307,(r)) (H1,314.312,(d)) (150-quincunx,0')\n(H4,30.244,(r)) (Pluto,150.337,(d)) (trine,6')", "(Mars,164.307,(r)) (H7,134.320,(d)) (30-semisextile,1')\n(H8,136.154,(r)) (Neptune,196.130,(d)) (sextile,1')", '12', '13', '14', "(Venus,80.856,(r)) (H1,320.836,(d)) (trine,1')", '16', "(H7,95.710,(r)) (Jupiter,35.681,(c)) (sextile,2')", '18', "(H8,136.154,(r)) (Mean_Node,106.107,(d)) (30-semisextile,3')\n(H10,210.244,(r)) (Uranus,300.302,(c)) (square,3')", 208]
