['Time', '0: 1917-11-30', '1: 1927-06-30', '2: 1927-06-30', '3: 1930-07-20', '4: 1940-01-01', '5: 1941-12-07', '6: 1942-03-20', '7: 1943-06-25', '8: 1944-04-20', '9: 1948-02-07', '10: 1949-01-15', '11: 1949-12-04', '12: 1952-04-22', '13: 1954-01-18', '14: 1963-04-29', '15: 1974-08-21', '16: 1978-09-21', 'Count']
['1916-09-06 23:00:24', "(Pluto,94.272,(r)) (H3,64.367,(p)) (30-semisextile,5.74')\n(Pluto,94.284,(p)) (H3,64.367,(p)) (30-semisextile,4.98')\n(Venus,118.160,(r)) (H7,178.123,(c)) (sextile,2.19')", "(Moon,68.196,(p)) (H10,278.519,(p)) (150-quincunx,19.42')\n(Venus,128.610,(p)) (H10,278.519,(p)) (150-quincunx,5.44')", '2', "(Moon,104.820,(p)) (H9,255.148,(p)) (150-quincunx,19.67')", "(Neptune,123.891,(r)) (H12,348.949,(p)) (135-sesquisquare,3.47')", "(Moon,308.482,(c)) (H10,248.108,(c)) (sextile,22.44')", "(Saturn,116.882,(r)) (H1,26.931,(p)) (square,2.99')", '7', '8', "(H5,115.859,(r)) (H4,115.902,(p)) (conjunction,2.56')\n(Mars,208.820,(r)) (H5,88.663,(c)) (trine,9.38')", '10', "(Jupiter,35.145,(r)) (H1,34.993,(p)) (conjunction,9.09')", "(Moon,277.298,(r)) (H1,37.461,(p)) (trine,9.75')\n(Mars,208.820,(r)) (H5,148.666,(p)) (sextile,9.22')", '13', '14', '15', "(Uranus,315.847,(p)) (H8,270.906,(p)) (45-semisquare,3.54')", 15]
['1916-09-06 13:17:36', "(Moon,271.521,(r)) (H7,31.651,(c)) (trine,7.83')", '1', "(Mean_Node,295.964,(p)) (H8,71.108,(p)) (135-sesquisquare,8.67')", '3', "(Saturn,116.840,(r)) (H12,161.753,(c)) (45-semisquare,5.21')", "(Mercury,190.210,(r)) (H1,190.110,(c)) (conjunction,6.04')\n(Mercury,190.210,(r)) (H3,250.062,(c)) (sextile,8.90')", "(Saturn,116.840,(r)) (H12,206.738,(p)) (square,6.12')\n(Moon,247.824,(p)) (H3,292.850,(p)) (45-semisquare,1.51')", "(Moon,265.384,(p)) (H7,55.280,(p)) (150-quincunx,6.29')\n(Moon,265.384,(p)) (H10,145.305,(p)) (trine,4.79')\n(Mean_Node,295.117,(p)) (H7,55.280,(p)) (trine,9.75')\n(Venus,97.725,(c)) (H5,307.829,(c)) (150-quincunx,6.22')", "(Venus,97.313,(c)) (H4,277.334,(c)) (opposition,1.24')", "(Moon,214.019,(c)) (H1,184.311,(c)) (30-semisextile,17.51')\n(Moon,214.019,(c)) (H4,273.999,(c)) (sextile,1.23')\n(Pluto,93.784,(c)) (H5,303.614,(c)) (150-quincunx,10.17')", "(Neptune,123.879,(r)) (H9,63.757,(c)) (sextile,7.29')", '11', "(Mercury,185.932,(p)) (H5,5.958,(p)) (opposition,1.55')", "(Mars,208.552,(r)) (H1,178.621,(c)) (30-semisextile,4.14')\n(Mars,208.552,(r)) (H4,268.721,(c)) (sextile,10.18')\n(Mean_Node,298.515,(c)) (H1,178.621,(c)) (trine,6.32')", "(Uranus,316.709,(r)) (H5,16.764,(p)) (sextile,3.33')\n(Moon,165.204,(p)) (H4,344.758,(p)) (opposition,26.77')", '15', "(Saturn,109.288,(c)) (H1,154.324,(c)) (45-semisquare,2.15')\n(Uranus,319.015,(c)) (H8,3.933,(c)) (45-semisquare,4.88')", 24]
['1916-09-07 00:15:12', "(Moon,260.578,(c)) (H7,200.688,(c)) (sextile,6.55')", '1', "(Mean_Node,295.940,(p)) (H4,116.026,(p)) (opposition,5.18')", "(Jupiter,35.143,(r)) (H10,275.231,(c)) (trine,5.28')\n(Uranus,316.693,(r)) (POF,316.673,(c)) (conjunction,1.22')\n(Jupiter,35.406,(c)) (H10,275.231,(c)) (trine,10.53')", "(Mercury,190.703,(r)) (H12,10.821,(p)) (opposition,7.09')", "(Sun,188.718,(p)) (H10,308.599,(p)) (trine,7.18')", '6', "(Sun,190.242,(p)) (H5,160.312,(p)) (30-semisextile,4.17')", "(Sun,191.052,(p)) (H5,161.138,(p)) (30-semisextile,5.19')", '9', '10', "(Uranus,316.693,(r)) (H5,166.860,(p)) (150-quincunx,10.02')\n(Uranus,315.881,(p)) (H4,135.856,(p)) (opposition,1.50')", '12', '13', "(Moon,278.042,(r)) (H1,67.935,(p)) (150-quincunx,6.46')\n(Mars,241.098,(p)) (H5,180.943,(p)) (sextile,9.30')", "(Uranus,316.693,(r)) (H7,136.681,(c)) (opposition,0.72')", '16', 14]
['1916-09-07 02:40:48', '0', "(Neptune,123.896,(r)) (H9,303.772,(p)) (opposition,7.43')", "(Mean_Node,296.507,(r)) (H1,71.531,(p)) (135-sesquisquare,1.42')", '3', "(Pluto,93.945,(c)) (H12,3.999,(c)) (square,3.27')", "(Venus,143.904,(p)) (H1,83.859,(p)) (sextile,2.69')", "(Uranus,316.690,(r)) (H3,136.596,(p)) (opposition,5.61')\n(Sun,164.134,(r)) (H10,299.188,(c)) (135-sesquisquare,3.24')\n(Uranus,316.690,(r)) (H12,1.563,(c)) (45-semisquare,7.58')\n(Moon,306.548,(c)) (H1,36.987,(c)) (square,26.36')", "(Mean_Node,295.088,(p)) (H7,265.164,(p)) (30-semisextile,4.56')\n(Mean_Node,297.926,(c)) (H10,298.044,(c)) (conjunction,7.08')", '8', "(Venus,118.301,(r)) (POF,118.304,(c)) (conjunction,0.19')\n(Mean_Node,298.171,(c)) (POF,118.304,(c)) (opposition,8.02')", '10', '11', "(Uranus,318.054,(c)) (H5,138.013,(c)) (opposition,2.44')", "(Jupiter,31.633,(p)) (H5,211.749,(p)) (opposition,6.94')", "(Mercury,190.811,(r)) (H5,220.976,(p)) (30-semisextile,9.90')", "(Neptune,123.896,(r)) (H8,213.721,(c)) (square,10.46')", "(Sun,164.134,(r)) (H8,209.087,(c)) (45-semisquare,2.84')\n(Mars,208.921,(r)) (H8,209.087,(c)) (conjunction,9.95')", 18]
['1916-09-06 14:48:31', '0', '1', "(Moon,63.982,(p)) (H4,334.083,(p)) (square,6.06')", '3', "(Neptune,123.881,(r)) (H1,214.036,(c)) (square,9.29')", "(Moon,272.420,(r)) (H1,212.297,(c)) (sextile,7.37')", "(Mars,192.144,(c)) (POF,12.116,(c)) (opposition,1.69')\n(Uranus,317.673,(c)) (H12,182.818,(c)) (135-sesquisquare,8.74')", '7', "(Uranus,316.706,(r)) (H1,256.638,(p)) (sextile,4.13')\n(Mercury,149.688,(c)) (H5,329.594,(c)) (opposition,5.66')", '9', '10', "(H5,356.057,(r)) (H4,355.922,(p)) (conjunction,8.12')\n(Moon,357.639,(p)) (H5,27.392,(p)) (30-semisextile,14.78')\n(Mars,231.289,(p)) (H1,261.284,(p)) (30-semisextile,0.29')", '12', "(Mean_Node,294.554,(p)) (H1,264.736,(p)) (30-semisextile,10.93')\n(Moon,140.341,(c)) (H5,320.176,(c)) (opposition,9.89')", '14', "(Moon,225.257,(c)) (H4,270.772,(c)) (45-semisquare,30.90')", "(Saturn,116.847,(r)) (H8,26.962,(c)) (square,6.95')", 14]
['1916-09-06 13:52:15', '0', '1', "(Neptune,123.880,(r)) (H8,79.033,(p)) (45-semisquare,9.18')\n(Pluto,94.268,(r)) (H4,319.447,(p)) (135-sesquisquare,10.76')\n(Neptune,124.184,(p)) (H8,79.033,(p)) (45-semisquare,9.09')\n(Pluto,94.361,(p)) (H4,319.447,(p)) (135-sesquisquare,5.17')", "(Venus,117.809,(r)) (H9,87.792,(c)) (30-semisextile,1.06')", '4', "(Moon,271.863,(r)) (H1,241.932,(p)) (30-semisextile,4.12')\n(Venus,117.809,(r)) (POF,297.905,(p)) (opposition,5.73')", '6', '7', "(Jupiter,35.161,(r)) (H4,335.187,(p)) (sextile,1.60')", '9', '10', "(Mercury,190.237,(r)) (H5,310.269,(c)) (trine,1.96')\n(Moon,190.602,(c)) (H5,310.269,(c)) (trine,19.97')", '12', "(Uranus,316.708,(r)) (H5,16.753,(p)) (sextile,2.73')", "(Mean_Node,294.065,(p)) (H4,354.178,(p)) (sextile,6.80')\n(Venus,117.809,(r)) (H5,297.748,(c)) (opposition,3.65')\n(Moon,28.224,(c)) (H1,178.170,(c)) (150-quincunx,3.22')\n(Moon,28.224,(c)) (H4,268.303,(c)) (trine,4.78')", "(Moon,321.099,(p)) (H4,6.109,(p)) (45-semisquare,0.58')\n(Neptune,121.834,(c)) (H7,346.897,(c)) (135-sesquisquare,3.74')", "(Venus,117.809,(r)) (H1,162.789,(c)) (45-semisquare,1.19')", 18]
['1916-09-06 20:59:04', '0', "(Mercury,190.557,(r)) (H10,250.467,(p)) (sextile,5.43')\n(Jupiter,34.515,(p)) (H1,334.686,(p)) (sextile,10.26')", '2', '3', '4', "(Moon,307.211,(c)) (H3,6.680,(c)) (sextile,31.85')", "(Uranus,316.698,(r)) (H12,271.635,(c)) (45-semisquare,3.76')", '7', "(Moon,276.092,(r)) (H4,35.999,(c)) (trine,5.58')\n(Mean_Node,296.520,(r)) (H1,296.546,(c)) (conjunction,1.61')\n(Pluto,93.862,(c)) (H5,63.972,(c)) (30-semisextile,6.56')", '9', "(Venus,118.082,(r)) (H1,357.982,(p)) (trine,5.98')", "(Sun,163.904,(r)) (POF,163.752,(p)) (conjunction,9.13')\n(Mars,208.764,(r)) (H5,58.913,(c)) (150-quincunx,8.98')", '12', '13', '14', "(Pluto,94.271,(r)) (H4,4.097,(c)) (square,10.41')\n(Moon,228.887,(c)) (H4,4.097,(c)) (135-sesquisquare,12.61')", "(Moon,174.729,(c)) (H1,264.297,(c)) (square,25.91')", 13]
['1916-09-06 21:08:16', "(Moon,276.184,(r)) (POF,96.264,(p)) (opposition,4.83')", "(Moon,135.010,(c)) (H1,315.259,(c)) (opposition,14.94')", "(Moon,67.238,(p)) (H1,337.388,(p)) (square,9.01')\n(Saturn,116.874,(r)) (POF,296.830,(c)) (opposition,2.64')\n(Moon,135.010,(c)) (H1,315.259,(c)) (opposition,14.94')", "(Mercury,190.564,(r)) (H1,340.626,(p)) (150-quincunx,3.73')", "(Neptune,123.117,(c)) (H1,303.007,(c)) (opposition,6.57')", "(Venus,118.088,(r)) (H3,58.027,(p)) (sextile,3.67')\n(Mercury,190.564,(r)) (H10,220.655,(c)) (30-semisextile,5.44')", "(Pluto,93.901,(c)) (H12,273.759,(c)) (opposition,8.49')", '7', "(Mean_Node,296.519,(r)) (H4,86.619,(p)) (150-quincunx,6.01')\n(Moon,276.184,(r)) (H5,66.126,(c)) (150-quincunx,3.48')", '9', '10', '11', "(Moon,34.141,(p)) (H1,4.424,(p)) (30-semisextile,16.97')\n(Mars,208.768,(r)) (H5,58.918,(c)) (150-quincunx,9.00')", "(Mars,208.768,(r)) (H4,28.648,(c)) (opposition,7.17')", "(Uranus,316.697,(r)) (H1,16.847,(p)) (sextile,8.95')", '15', "(Saturn,116.874,(r)) (H4,116.946,(p)) (conjunction,4.37')\n(Mean_Node,296.519,(r)) (H8,116.455,(c)) (opposition,3.87')", 18]
['1916-09-06 09:46:23', '0', '1', '2', '3', '4', "(Jupiter,33.200,(p)) (H1,183.197,(p)) (150-quincunx,0.18')", '6', '7', "(Jupiter,35.167,(r)) (H1,185.322,(p)) (150-quincunx,9.29')\n(Moon,274.830,(p)) (H4,274.938,(p)) (conjunction,6.50')\n(Moon,274.830,(p)) (H5,304.588,(p)) (30-semisextile,14.49')\n(Pluto,94.420,(p)) (H5,304.588,(p)) (150-quincunx,10.09')\n(Moon,264.973,(c)) (POF,264.566,(c)) (conjunction,24.41')", "(Moon,212.067,(c)) (POF,211.916,(c)) (conjunction,9.07')", "(Moon,199.766,(c)) (POF,199.675,(c)) (conjunction,5.43')", "(Sun,131.420,(c)) (H1,131.386,(c)) (conjunction,2.05')", "(Moon,158.821,(c)) (POF,158.934,(c)) (conjunction,6.78')\n(Moon,158.821,(c)) (H1,129.253,(c)) (30-semisextile,25.90')", '13', "(Moon,269.436,(r)) (H1,119.310,(c)) (150-quincunx,7.58')", "(Uranus,318.892,(c)) (H5,228.939,(c)) (square,2.83')", "(Mars,170.197,(c)) (POF,170.163,(c)) (conjunction,2.06')", 14]
['1916-09-07 02:49:12', "(Moon,297.387,(p)) (H3,117.633,(p)) (opposition,14.79')", "(Moon,137.856,(c)) (H9,287.477,(c)) (150-quincunx,22.74')", "(Moon,279.576,(r)) (H8,279.598,(p)) (conjunction,1.29')", "(Moon,106.688,(p)) (H1,76.185,(p)) (30-semisextile,30.16')\n(Uranus,316.268,(p)) (H1,76.185,(p)) (trine,4.93')\n(Moon,101.645,(c)) (H10,311.843,(c)) (150-quincunx,11.86')", "(Sun,141.622,(c)) (H12,6.457,(c)) (135-sesquisquare,9.86')\n(Neptune,123.125,(c)) (H10,303.227,(c)) (opposition,6.10')", "(Moon,279.576,(r)) (H1,39.633,(c)) (trine,3.41')\n(Jupiter,35.138,(r)) (H3,95.175,(c)) (sextile,2.22')\n(Jupiter,35.149,(c)) (H3,95.175,(c)) (sextile,1.55')", "(Neptune,123.896,(r)) (H10,349.000,(p)) (135-sesquisquare,6.22')\n(Pluto,93.905,(c)) (H12,4.024,(c)) (square,7.14')", "(Venus,98.019,(c)) (H7,218.006,(c)) (trine,0.74')", "(Venus,118.306,(r)) (H5,148.354,(c)) (30-semisextile,2.84')", "(Mean_Node,294.843,(p)) (H4,174.827,(p)) (trine,0.94')\n(H4,144.623,(r)) (H5,144.485,(c)) (conjunction,8.32')", "(Venus,151.721,(p)) (H1,91.774,(p)) (sextile,3.19')\n(Mean_Node,294.793,(p)) (H9,324.876,(p)) (30-semisextile,4.96')\n(Moon,209.069,(c)) (H9,268.976,(c)) (sextile,5.59')", "(Mean_Node,296.507,(r)) (H4,176.649,(p)) (trine,8.52')\n(H5,176.525,(r)) (H4,176.649,(p)) (conjunction,7.39')", '12', '13', '14', '15', "(Mean_Node,296.507,(r)) (H4,206.396,(p)) (square,6.63')\n(Mars,252.384,(p)) (H1,117.475,(p)) (135-sesquisquare,5.44')\n(Moon,177.784,(c)) (H4,87.597,(c)) (square,11.22')", 25]
['1916-09-06 09:03:04', '0', '1', "(Mean_Node,295.973,(p)) (H4,250.947,(p)) (45-semisquare,1.55')\n(Saturn,116.822,(r)) (POF,116.946,(c)) (conjunction,7.46')\n(Mean_Node,297.119,(c)) (POF,116.946,(c)) (opposition,10.34')", "(Sun,163.421,(r)) (H9,43.301,(p)) (trine,7.22')", '4', "(Venus,143.111,(p)) (H10,82.992,(p)) (sextile,7.16')\n(Venus,98.449,(c)) (H1,128.392,(c)) (30-semisextile,3.39')", "(Sun,188.374,(p)) (H3,233.504,(p)) (45-semisquare,7.78')", "(Moon,276.599,(c)) (H7,307.043,(c)) (30-semisextile,26.66')", "(Mean_Node,295.083,(p)) (H4,264.967,(p)) (30-semisextile,6.94')", "(Venus,117.625,(r)) (H5,297.589,(p)) (opposition,2.15')\n(Moon,328.305,(p)) (H1,178.002,(p)) (150-quincunx,18.17')\n(Moon,328.305,(p)) (H4,268.148,(p)) (sextile,9.43')\n(Pluto,94.265,(r)) (H5,244.239,(c)) (150-quincunx,1.58')", "(Moon,269.009,(r)) (H10,88.936,(p)) (opposition,4.38')", "(Moon,269.009,(r)) (H5,299.160,(p)) (30-semisextile,9.01')", "(Jupiter,31.954,(p)) (H1,181.823,(p)) (150-quincunx,7.83')", "(Mean_Node,298.525,(c)) (H5,238.636,(c)) (sextile,6.70')", '14', "(Mars,172.510,(c)) (H5,217.691,(c)) (45-semisquare,10.87')", "(Saturn,116.822,(r)) (H1,206.643,(p)) (square,10.73')\n(Mean_Node,296.546,(r)) (H1,206.643,(p)) (square,5.84')", 20]
['1916-09-06 21:53:52', "(Mercury,190.598,(r)) (H7,160.730,(p)) (30-semisextile,7.92')", "(Mean_Node,296.518,(r)) (H9,236.477,(p)) (sextile,2.46')\n(Moon,276.637,(r)) (H9,216.488,(c)) (sextile,8.92')\n(Venus,118.117,(r)) (H1,328.002,(c)) (150-quincunx,6.90')\n(Jupiter,35.147,(r)) (H10,245.014,(c)) (150-quincunx,7.99')", "(Mars,216.020,(p)) (H1,351.032,(p)) (135-sesquisquare,0.73')\n(Mean_Node,295.945,(p)) (H8,206.081,(p)) (square,8.18')", '3', '4', "(Jupiter,35.147,(r)) (H10,275.137,(p)) (trine,0.59')\n(Moon,248.868,(p)) (H3,69.086,(p)) (opposition,13.11')", "(Moon,276.637,(r)) (H10,231.820,(c)) (45-semisquare,11.00')", "(Mars,191.538,(c)) (H7,131.556,(c)) (sextile,1.07')", "(Uranus,316.696,(r)) (H5,76.696,(c)) (trine,0.01')", '9', '10', "(Sun,131.905,(c)) (H5,71.744,(c)) (sextile,9.71')", "(Sun,129.624,(c)) (H5,69.614,(c)) (sextile,0.62')", "(Sun,127.958,(c)) (H5,68.045,(c)) (sextile,5.22')", "(Moon,169.685,(p)) (POF,350.126,(p)) (opposition,26.44')\n(Jupiter,30.416,(p)) (H1,30.247,(p)) (conjunction,10.11')\n(Mars,179.433,(c)) (H5,59.486,(c)) (trine,3.24')", "(Neptune,123.890,(r)) (H4,124.039,(p)) (conjunction,8.97')\n(Mean_Node,296.518,(r)) (H8,251.545,(p)) (45-semisquare,1.63')", "(Saturn,120.587,(p)) (H8,255.407,(p)) (135-sesquisquare,10.75')", 21]
['1916-09-06 12:04:39', "(Moon,253.466,(c)) (H3,253.609,(c)) (conjunction,8.61')\n(Moon,253.466,(c)) (H4,282.948,(c)) (30-semisextile,31.09')\n(Moon,253.466,(c)) (H7,13.890,(c)) (trine,25.47')", "(Jupiter,35.164,(r)) (H1,185.303,(c)) (150-quincunx,8.38')\n(Jupiter,35.406,(c)) (H1,185.303,(c)) (150-quincunx,6.17')\n(Jupiter,35.406,(c)) (H9,65.538,(c)) (30-semisextile,7.92')", '2', '3', "(Neptune,123.877,(r)) (H10,123.824,(p)) (conjunction,3.21')\n(Sun,186.318,(p)) (H12,186.269,(p)) (conjunction,2.98')", '5', '6', '7', '8', '9', "(Moon,343.491,(p)) (H1,223.035,(p)) (trine,27.39')", '11', "(Uranus,316.710,(r)) (H5,346.717,(p)) (30-semisextile,0.38')", '13', '14', "(Pluto,94.267,(r)) (H8,94.371,(p)) (conjunction,6.23')\n(Pluto,94.258,(p)) (H8,94.371,(p)) (conjunction,6.76')", "(Pluto,93.101,(c)) (H4,228.028,(c)) (135-sesquisquare,4.40')", 13]
['1916-09-06 06:07:44', '0', "(Moon,267.284,(r)) (H10,27.385,(p)) (trine,6.10')", "(Venus,117.513,(r)) (H4,207.385,(p)) (square,7.68')\n(Mars,208.354,(r)) (H1,118.327,(p)) (square,1.62')", "(Moon,91.450,(c)) (H9,331.922,(c)) (trine,28.37')", '4', '5', '6', '7', "(Mercury,193.686,(p)) (H5,253.784,(p)) (sextile,5.91')\n(Moon,262.757,(c)) (H5,202.600,(c)) (sextile,9.39')", '9', '10', "(Uranus,316.719,(r)) (H5,196.643,(c)) (trine,4.55')", '12', '13', "(Jupiter,30.505,(p)) (H4,240.359,(p)) (150-quincunx,8.78')", "(Neptune,123.870,(r)) (H5,169.013,(c)) (45-semisquare,8.59')", "(Mars,208.354,(r)) (H1,163.412,(p)) (45-semisquare,3.44')\n(Moon,13.178,(p)) (H8,13.426,(p)) (conjunction,14.91')", 11]
['1916-09-06 12:41:36', '0', "(Moon,62.889,(p)) (H1,213.373,(p)) (150-quincunx,29.06')", "(Moon,62.889,(p)) (H8,62.825,(p)) (conjunction,3.84')", '3', '4', "(Moon,271.165,(r)) (H10,91.104,(c)) (opposition,3.70')\n(Moon,301.999,(c)) (H3,241.644,(c)) (sextile,21.28')", "(Mars,225.842,(p)) (H1,225.877,(p)) (conjunction,2.10')", '7', "(Uranus,316.709,(r)) (H4,316.846,(p)) (conjunction,8.19')", '9', '10', '11', "(Mean_Node,296.538,(r)) (H5,356.446,(p)) (sextile,5.54')", "(Moon,139.284,(c)) (H5,289.760,(c)) (150-quincunx,28.60')", "(Jupiter,35.163,(r)) (H4,335.106,(p)) (sextile,3.41')", "(Mars,208.535,(r)) (H7,73.718,(p)) (135-sesquisquare,10.98')\n(Moon,224.020,(c)) (H8,358.990,(c)) (135-sesquisquare,1.83')", "(Moon,16.877,(p)) (H8,106.841,(p)) (square,2.16')", 12]
['1916-09-06 23:03:04', "(Jupiter,35.145,(r)) (H3,65.012,(p)) (30-semisextile,8.00')\n(Jupiter,35.091,(p)) (H3,65.012,(p)) (30-semisextile,4.77')", '1', "(Neptune,123.550,(c)) (H1,348.409,(c)) (135-sesquisquare,8.44')", "(Venus,131.717,(p)) (H10,281.666,(p)) (150-quincunx,3.05')", "(Mean_Node,295.280,(p)) (H1,25.374,(p)) (square,5.65')", "(Mean_Node,295.178,(p)) (H3,85.296,(p)) (150-quincunx,7.12')\n(Mercury,190.650,(r)) (H3,40.635,(c)) (150-quincunx,0.85')\n(Moon,308.510,(c)) (H10,248.737,(c)) (sextile,13.62')\n(Venus,98.771,(c)) (H10,248.737,(c)) (150-quincunx,2.05')", '6', "(Moon,277.325,(r)) (H10,247.360,(c)) (30-semisextile,2.12')\n(Mean_Node,297.934,(c)) (POF,118.013,(c)) (opposition,4.71')", "(Moon,273.107,(c)) (H5,92.603,(c)) (opposition,30.20')", "(Mean_Node,296.515,(r)) (H4,116.538,(p)) (opposition,1.36')\n(H5,116.505,(r)) (H4,116.538,(p)) (conjunction,1.94')", '10', '11', '12', "(Moon,144.470,(c)) (H5,84.013,(c)) (sextile,27.41')", "(Mercury,190.650,(r)) (H5,160.666,(p)) (30-semisextile,0.98')", '15', "(Uranus,316.695,(r)) (H8,271.518,(p)) (45-semisquare,10.58')", 17]
['1916-09-07 03:11:12', '0', "(Mercury,190.834,(r)) (H10,340.652,(p)) (150-quincunx,10.93')", "(Neptune,123.896,(r)) (H1,78.815,(p)) (45-semisquare,4.87')\n(Moon,70.330,(p)) (H4,160.652,(p)) (square,19.26')", "(Uranus,317.193,(c)) (H10,317.372,(c)) (conjunction,10.74')", "(Uranus,317.564,(c)) (H1,47.636,(c)) (square,4.33')", "(Venus,143.927,(p)) (H3,143.907,(p)) (conjunction,1.18')", "(Sun,189.116,(p)) (H3,144.164,(p)) (45-semisquare,2.87')\n(Mars,226.260,(p)) (H1,91.125,(p)) (135-sesquisquare,8.08')\n(Moon,306.867,(c)) (H10,306.569,(c)) (conjunction,17.87')", "(Sun,164.155,(r)) (H7,224.091,(c)) (sextile,3.83')\n(Jupiter,35.138,(r)) (H5,155.177,(c)) (trine,2.39')\n(Jupiter,35.083,(c)) (H5,155.177,(c)) (trine,5.67')", "(Jupiter,32.847,(p)) (H1,92.858,(p)) (sextile,0.65')\n(Pluto,94.273,(r)) (H5,154.327,(c)) (sextile,3.23')", "(Venus,150.695,(p)) (H4,180.837,(p)) (30-semisextile,8.52')\n(H4,150.359,(r)) (H5,150.393,(c)) (conjunction,2.03')", "(H10,330.359,(r)) (H9,330.452,(p)) (conjunction,5.53')\n(Venus,151.738,(p)) (H10,1.775,(p)) (150-quincunx,2.21')\n(Neptune,123.896,(r)) (H9,274.033,(c)) (150-quincunx,8.19')", "(H5,182.746,(r)) (H4,182.660,(p)) (conjunction,5.21')", "(Jupiter,35.138,(r)) (H4,185.050,(p)) (150-quincunx,5.24')\n(Jupiter,34.558,(c)) (H1,34.705,(c)) (conjunction,8.82')", "(Moon,279.796,(r)) (H5,219.833,(p)) (sextile,2.24')", "(Venus,118.321,(r)) (POF,298.229,(c)) (opposition,5.48')", "(Mercury,190.834,(r)) (H8,325.729,(p)) (135-sesquisquare,6.30')\n(Mars,208.935,(r)) (H7,298.796,(p)) (square,8.35')", '16', 26]
['1916-09-06 13:02:47', "(Venus,118.917,(p)) (H3,269.015,(p)) (150-quincunx,5.90')\n(Venus,118.917,(p)) (H4,298.735,(p)) (opposition,10.89')\n(Mean_Node,296.537,(r)) (H4,296.614,(c)) (conjunction,4.61')\n(Venus,116.653,(c)) (H4,296.614,(c)) (opposition,2.33')\n(Mean_Node,296.602,(c)) (H4,296.614,(c)) (conjunction,0.69')", "(Venus,108.442,(c)) (H10,108.403,(c)) (conjunction,2.31')", "(Venus,108.442,(c)) (H4,288.403,(c)) (opposition,2.31')", "(Moon,99.935,(p)) (H9,99.467,(p)) (conjunction,28.08')\n(Moon,99.935,(p)) (H10,129.764,(p)) (30-semisextile,10.24')", '4', '5', "(Moon,247.683,(p)) (H12,203.038,(p)) (45-semisquare,21.31')", "(Jupiter,35.162,(r)) (H7,5.000,(c)) (30-semisextile,9.69')\n(Jupiter,35.055,(c)) (H7,5.000,(c)) (30-semisextile,3.29')", '8', '9', '10', "(Mean_Node,298.297,(c)) (H5,298.446,(c)) (conjunction,8.89')", "(Moon,29.613,(p)) (H1,239.270,(p)) (150-quincunx,20.54')\n(Moon,29.613,(p)) (H4,329.845,(p)) (sextile,13.92')\n(Jupiter,31.933,(p)) (H5,2.049,(p)) (30-semisextile,6.96')\n(Mean_Node,296.537,(r)) (H1,176.625,(c)) (trine,5.26')", "(Jupiter,31.707,(p)) (H4,331.533,(p)) (sextile,10.45')", "(Uranus,316.709,(r)) (H4,256.882,(c)) (sextile,10.36')", "(Pluto,94.267,(r)) (H8,4.416,(c)) (square,8.95')", '16', 20]
['1916-09-07 03:03:43', "(Venus,119.460,(p)) (H4,149.560,(p)) (30-semisextile,6.04')\n(Venus,117.186,(c)) (H4,147.248,(c)) (30-semisextile,3.74')", "(Venus,128.780,(p)) (H10,338.650,(p)) (150-quincunx,7.76')\n(Moon,137.978,(c)) (H10,318.315,(c)) (opposition,20.23')", "(Moon,137.978,(c)) (H4,138.315,(c)) (conjunction,20.23')", "(Venus,131.888,(p)) (H9,311.935,(p)) (opposition,2.83')", "(Mercury,190.828,(r)) (H12,10.699,(c)) (opposition,7.76')", '5', '6', "(Mars,191.673,(c)) (POF,191.547,(c)) (conjunction,7.56')", "(Mean_Node,295.043,(p)) (H4,175.017,(p)) (trine,1.55')", "(Venus,118.316,(r)) (H5,148.376,(c)) (30-semisextile,3.64')\n(H4,148.403,(r)) (H5,148.376,(c)) (conjunction,1.59')", "(Jupiter,35.138,(r)) (H1,95.097,(p)) (sextile,2.45')\n(H10,328.403,(r)) (H9,328.551,(p)) (conjunction,8.88')\n(Venus,118.316,(r)) (H10,298.472,(c)) (opposition,9.40')", "(H5,180.635,(r)) (H4,180.620,(p)) (conjunction,0.93')\n(Jupiter,35.138,(r)) (H1,35.189,(c)) (conjunction,3.10')\n(Mean_Node,296.506,(r)) (H5,146.500,(c)) (150-quincunx,0.34')", "(Moon,37.433,(p)) (H1,97.828,(p)) (sextile,23.70')", '13', '14', '15', "(Mars,170.607,(c)) (H8,215.444,(c)) (45-semisquare,9.77')", 19]
