['Time', '0: 1956-07-15', '1: 1962-08-23', '2: 1963-04-18', '3: 1964-02-06', '4: 1965-06-12', '5: 1967-08-26', '6: 1968-11-28', '7: 1969-03-20', '8: 1970-04-15', '9: 1972-03-06', '10: 1974-07-18', '11: 1975-10-09', '12: 1975-01-15', '13: 1976-07-27', '14: 1980-12-08', 'Count']
['23:03:59', "(Venus,152.346,(r)) (MC,17.333,(d)) (135-sesquisquare,1')", "(Moon,293.831,(r)) (MC,23.763,(d)) (square,4')", '', '', '', '', '', '', "(ASC,118.491,(r)) (Mercury,178.414,(c)) (sextile,5')", '', '', '', "(MC,0.477,(r)) (Jupiter,0.590,(c)) (conjunction,7')", "(ASC,118.491,(r)) (Jupiter,178.487,(c)) (sextile,0')", "(MC,0.477,(r)) (Neptune,135.544,(c)) (135-sesquisquare,4')", 6]
['23:04:07', "(Venus,152.346,(r)) (MC,17.369,(d)) (135-sesquisquare,1')", "(Moon,293.832,(r)) (MC,23.799,(d)) (square,2')", '', '', '', '', '', '', "(ASC,118.514,(r)) (Mercury,178.423,(c)) (sextile,5')", '', '', '', "(MC,0.513,(r)) (Jupiter,0.599,(c)) (conjunction,5')", "(ASC,118.514,(r)) (Jupiter,178.496,(c)) (sextile,1')", "(MC,0.513,(r)) (Neptune,135.551,(c)) (135-sesquisquare,2')", 6]
['23:04:15', "(Venus,152.346,(r)) (MC,17.405,(d)) (135-sesquisquare,4')", "(Moon,293.833,(r)) (MC,23.834,(d)) (square,0')", '', '', "(Sun,195.509,(r)) (ASC,135.419,(d)) (sextile,5')", '', '', '', '', '', '', '', "(MC,0.550,(r)) (Jupiter,0.607,(c)) (conjunction,3')", "(ASC,118.538,(r)) (Jupiter,178.505,(c)) (sextile,2')", "(MC,0.550,(r)) (Neptune,135.558,(c)) (135-sesquisquare,1')", 6]
['23:04:23', '0', "(Moon,293.835,(r)) (MC,23.870,(d)) (square,2')", '', '', "(Sun,195.509,(r)) (ASC,135.442,(d)) (sextile,4')", '', '', '', '', '', '', '', "(MC,0.586,(r)) (Jupiter,0.616,(c)) (conjunction,2')", "(ASC,118.562,(r)) (Jupiter,178.514,(c)) (sextile,3')", "(MC,0.586,(r)) (Neptune,135.566,(c)) (135-sesquisquare,1')", 5]
['23:04:31', '0', "(Moon,293.836,(r)) (MC,23.905,(d)) (square,4')", '', '', "(Sun,195.509,(r)) (ASC,135.465,(d)) (sextile,3')", '', '', '', '', '', '', '', "(Venus,152.346,(r)) (ASC,92.282,(c)) (sextile,4')\n(MC,0.623,(r)) (Jupiter,0.624,(c)) (conjunction,0')", "(ASC,118.586,(r)) (Jupiter,178.523,(c)) (sextile,4')", "(MC,0.623,(r)) (Neptune,135.573,(c)) (135-sesquisquare,3')\n(ASC,118.586,(r)) (Pluto,88.668,(c)) (30-semisextile,5')", 7]
['23:04:39', '0', '1', '2', '3', "(Sun,195.509,(r)) (ASC,135.488,(d)) (sextile,1')", '', '', '', '', '', '', '', "(Venus,152.346,(r)) (ASC,92.312,(c)) (sextile,2')\n(MC,0.659,(r)) (Jupiter,0.633,(c)) (conjunction,2')", "(ASC,118.610,(r)) (Jupiter,178.532,(c)) (sextile,5')", "(MC,0.659,(r)) (Neptune,135.580,(c)) (135-sesquisquare,5')\n(ASC,118.610,(r)) (Pluto,88.668,(c)) (30-semisextile,4')", 6]
['23:04:47', '0', '1', '2', "(Uranus,55.574,(r)) (MC,25.498,(d)) (30-semisextile,5')", "(Sun,195.509,(r)) (ASC,135.510,(d)) (sextile,0')", '', '', '', '', '', '', '', "(Venus,152.346,(r)) (ASC,92.341,(c)) (sextile,0')\n(MC,0.695,(r)) (Jupiter,0.641,(c)) (conjunction,3')", "(ASC,118.633,(r)) (Jupiter,178.541,(c)) (sextile,6')", "(Neptune,176.003,(r)) (ASC,145.915,(d)) (30-semisextile,5')\n(ASC,118.633,(r)) (Pluto,88.669,(c)) (30-semisextile,2')", 7]
['23:04:56', "(Venus,152.346,(r)) (ASC,107.263,(c)) (45-semisquare,5')", '', '', "(Uranus,55.574,(r)) (MC,25.533,(d)) (30-semisextile,2')", "(Sun,195.509,(r)) (ASC,135.533,(d)) (sextile,1')", "(ASC,118.657,(r)) (Neptune,148.736,(c)) (30-semisextile,5')", '', '', '', '', '', '', "(Venus,152.346,(r)) (ASC,92.371,(c)) (sextile,1')\n(MC,0.732,(r)) (Jupiter,0.649,(c)) (conjunction,5')", '', "(Neptune,176.003,(r)) (ASC,145.937,(d)) (30-semisextile,4')\n(ASC,118.657,(r)) (Pluto,88.669,(c)) (30-semisextile,1')", 8]
['23:05:04', "(Venus,152.346,(r)) (ASC,107.289,(c)) (45-semisquare,3')", '', '', "(Uranus,55.574,(r)) (MC,25.569,(d)) (30-semisextile,0')", "(Sun,195.510,(r)) (ASC,135.556,(d)) (sextile,3')", "(ASC,118.681,(r)) (Neptune,148.741,(c)) (30-semisextile,4')", '', '', '', '', '', '', "(Venus,152.346,(r)) (ASC,92.401,(c)) (sextile,3')\n(MC,0.768,(r)) (Jupiter,0.658,(c)) (conjunction,7')", '', "(Neptune,176.003,(r)) (ASC,145.960,(d)) (30-semisextile,3')\n(ASC,118.681,(r)) (Pluto,88.670,(c)) (30-semisextile,1')", 8]
['23:05:12', "(Venus,152.347,(r)) (ASC,107.314,(c)) (45-semisquare,2')", "(Jupiter,43.773,(r)) (ASC,133.689,(d)) (square,5')", '', "(Uranus,55.574,(r)) (MC,25.604,(d)) (30-semisextile,2')", "(Sun,195.510,(r)) (ASC,135.579,(d)) (sextile,4')", "(ASC,118.705,(r)) (Neptune,148.746,(c)) (30-semisextile,2')", '', '', '', '', '', '', "(Venus,152.347,(r)) (ASC,92.431,(c)) (sextile,5')\n(MC,0.805,(r)) (Jupiter,0.666,(c)) (conjunction,8')", '', "(Neptune,176.003,(r)) (ASC,145.983,(d)) (30-semisextile,1')\n(ASC,118.705,(r)) (Pluto,88.671,(c)) (30-semisextile,2')", 9]
