['Time, Count, opp/conj: 0', 'sqr/tri/sext: 0', 'major: 0', 'minor: 0']
['23:11:36, 435, opp/conj: 6', 'sqr/tri/sext: 12', 'major: 18', 'minor: 11']
['23:11:44, 415, opp/conj: 6', 'sqr/tri/sext: 11', 'major: 17', 'minor: 10']
['23:11:52, 319, opp/conj: 5', 'sqr/tri/sext: 9', 'major: 14', 'minor: 9']
['23:12:00, 364, opp/conj: 6', 'sqr/tri/sext: 9', 'major: 15', 'minor: 12']
['23:12:08, 392, opp/conj: 6', 'sqr/tri/sext: 9', 'major: 15', 'minor: 14']
['23:12:16, 393, opp/conj: 7', 'sqr/tri/sext: 6', 'major: 13', 'minor: 15']
['23:12:24, 337, opp/conj: 6', 'sqr/tri/sext: 4', 'major: 10', 'minor: 13']
['23:12:31, 388, opp/conj: 5', 'sqr/tri/sext: 9', 'major: 14', 'minor: 13']
['23:12:39, 393, opp/conj: 5', 'sqr/tri/sext: 10', 'major: 15', 'minor: 13']
['23:12:47, 369, opp/conj: 5', 'sqr/tri/sext: 10', 'major: 15', 'minor: 10']
['23:12:56, 356, opp/conj: 5', 'sqr/tri/sext: 9', 'major: 14', 'minor: 10']
['23:13:04, 370, opp/conj: 5', 'sqr/tri/sext: 8', 'major: 13', 'minor: 13']
['23:13:12, 352, opp/conj: 7', 'sqr/tri/sext: 4', 'major: 11', 'minor: 14']
['23:13:20, 285, opp/conj: 6', 'sqr/tri/sext: 3', 'major: 9', 'minor: 12']
['23:13:28, 342, opp/conj: 6', 'sqr/tri/sext: 4', 'major: 10', 'minor: 17']
['23:13:36, 326, opp/conj: 4', 'sqr/tri/sext: 6', 'major: 10', 'minor: 20']
['23:13:44, 435, opp/conj: 6', 'sqr/tri/sext: 9', 'major: 15', 'minor: 20']
['23:13:52, 393, opp/conj: 6', 'sqr/tri/sext: 9', 'major: 15', 'minor: 14']
['23:14:00, 382, opp/conj: 7', 'sqr/tri/sext: 9', 'major: 16', 'minor: 9']
['23:14:08, 374, opp/conj: 7', 'sqr/tri/sext: 8', 'major: 15', 'minor: 10']
['23:14:15, 360, opp/conj: 7', 'sqr/tri/sext: 8', 'major: 15', 'minor: 8']
['23:14:23, 390, opp/conj: 8', 'sqr/tri/sext: 7', 'major: 15', 'minor: 8']
['23:14:31, 418, opp/conj: 8', 'sqr/tri/sext: 8', 'major: 16', 'minor: 11']
['23:14:39, 396, opp/conj: 8', 'sqr/tri/sext: 7', 'major: 15', 'minor: 11']
['23:14:47, 360, opp/conj: 8', 'sqr/tri/sext: 6', 'major: 14', 'minor: 9']
['23:14:56, 357, opp/conj: 8', 'sqr/tri/sext: 6', 'major: 14', 'minor: 8']
['23:15:04, 329, opp/conj: 9', 'sqr/tri/sext: 6', 'major: 15', 'minor: 5']
['23:15:12, 335, opp/conj: 9', 'sqr/tri/sext: 6', 'major: 15', 'minor: 6']
['23:15:20, 297, opp/conj: 9', 'sqr/tri/sext: 4', 'major: 13', 'minor: 5']
['23:15:28, 393, opp/conj: 11', 'sqr/tri/sext: 5', 'major: 16', 'minor: 5']
['23:15:36, 491, opp/conj: 14', 'sqr/tri/sext: 5', 'major: 19', 'minor: 6']
['23:15:44, 438, opp/conj: 13', 'sqr/tri/sext: 4', 'major: 17', 'minor: 5']
['23:15:51, 483, opp/conj: 13', 'sqr/tri/sext: 5', 'major: 18', 'minor: 6']
['23:15:59, 534, opp/conj: 13', 'sqr/tri/sext: 7', 'major: 20', 'minor: 9']
['23:16:07, 529, opp/conj: 12', 'sqr/tri/sext: 8', 'major: 20', 'minor: 9']
['23:16:15, 505, opp/conj: 12', 'sqr/tri/sext: 7', 'major: 19', 'minor: 9']
['23:16:23, 564, opp/conj: 14', 'sqr/tri/sext: 9', 'major: 23', 'minor: 7']
['23:16:31, 544, opp/conj: 14', 'sqr/tri/sext: 8', 'major: 22', 'minor: 5']
['23:16:39, 519, opp/conj: 13', 'sqr/tri/sext: 7', 'major: 20', 'minor: 6']
['23:16:47, 496, opp/conj: 12', 'sqr/tri/sext: 8', 'major: 20', 'minor: 4']
['23:16:56, 463, opp/conj: 10', 'sqr/tri/sext: 8', 'major: 18', 'minor: 8']
['23:17:04, 313, opp/conj: 6', 'sqr/tri/sext: 5', 'major: 11', 'minor: 10']
['23:17:12, 327, opp/conj: 6', 'sqr/tri/sext: 5', 'major: 11', 'minor: 10']
['23:17:20, 338, opp/conj: 5', 'sqr/tri/sext: 6', 'major: 11', 'minor: 11']
['23:17:28, 333, opp/conj: 6', 'sqr/tri/sext: 6', 'major: 12', 'minor: 10']
['23:17:36, 373, opp/conj: 6', 'sqr/tri/sext: 7', 'major: 13', 'minor: 13']
['23:17:44, 441, opp/conj: 9', 'sqr/tri/sext: 7', 'major: 16', 'minor: 9']
['23:17:52, 449, opp/conj: 9', 'sqr/tri/sext: 7', 'major: 16', 'minor: 10']
['23:18:00, 395, opp/conj: 8', 'sqr/tri/sext: 6', 'major: 14', 'minor: 10']
['23:18:08, 438, opp/conj: 8', 'sqr/tri/sext: 7', 'major: 15', 'minor: 12']
['23:18:16, 502, opp/conj: 8', 'sqr/tri/sext: 8', 'major: 16', 'minor: 15']
['23:18:24, 530, opp/conj: 9', 'sqr/tri/sext: 9', 'major: 18', 'minor: 13']
['23:18:32, 492, opp/conj: 9', 'sqr/tri/sext: 8', 'major: 17', 'minor: 11']
['23:18:40, 497, opp/conj: 9', 'sqr/tri/sext: 9', 'major: 18', 'minor: 10']
['23:18:48, 464, opp/conj: 9', 'sqr/tri/sext: 8', 'major: 17', 'minor: 8']
['23:18:56, 347, opp/conj: 8', 'sqr/tri/sext: 5', 'major: 13', 'minor: 6']
['23:19:04, 353, opp/conj: 8', 'sqr/tri/sext: 5', 'major: 13', 'minor: 4']
['23:19:12, 392, opp/conj: 9', 'sqr/tri/sext: 4', 'major: 13', 'minor: 6']
['23:19:20, 398, opp/conj: 9', 'sqr/tri/sext: 4', 'major: 13', 'minor: 7']
['23:19:28, 526, opp/conj: 11', 'sqr/tri/sext: 5', 'major: 16', 'minor: 10']
['23:19:36, 594, opp/conj: 10', 'sqr/tri/sext: 10', 'major: 20', 'minor: 11']
['23:19:44, 623, opp/conj: 11', 'sqr/tri/sext: 9', 'major: 20', 'minor: 13']
['23:19:52, 579, opp/conj: 10', 'sqr/tri/sext: 10', 'major: 20', 'minor: 11']
['23:20:00, 551, opp/conj: 10', 'sqr/tri/sext: 9', 'major: 19', 'minor: 11']
['23:20:08, 480, opp/conj: 9', 'sqr/tri/sext: 8', 'major: 17', 'minor: 9']
['23:20:16, 390, opp/conj: 9', 'sqr/tri/sext: 4', 'major: 13', 'minor: 9']
['23:20:24, 464, opp/conj: 10', 'sqr/tri/sext: 5', 'major: 15', 'minor: 11']
['23:20:32, 475, opp/conj: 10', 'sqr/tri/sext: 5', 'major: 15', 'minor: 12']
['23:20:40, 472, opp/conj: 9', 'sqr/tri/sext: 7', 'major: 16', 'minor: 11']
['23:20:48, 376, opp/conj: 7', 'sqr/tri/sext: 7', 'major: 14', 'minor: 8']
['23:20:56, 349, opp/conj: 6', 'sqr/tri/sext: 6', 'major: 12', 'minor: 8']
['23:21:04, 337, opp/conj: 5', 'sqr/tri/sext: 7', 'major: 12', 'minor: 9']
['23:21:12, 341, opp/conj: 6', 'sqr/tri/sext: 6', 'major: 12', 'minor: 8']
['23:21:20, 265, opp/conj: 4', 'sqr/tri/sext: 6', 'major: 10', 'minor: 8']
['23:21:28, 232, opp/conj: 3', 'sqr/tri/sext: 6', 'major: 9', 'minor: 9']
['23:21:36, 279, opp/conj: 3', 'sqr/tri/sext: 7', 'major: 10', 'minor: 13']
['23:21:44, 319, opp/conj: 4', 'sqr/tri/sext: 8', 'major: 12', 'minor: 11']
['23:21:52, 286, opp/conj: 5', 'sqr/tri/sext: 5', 'major: 10', 'minor: 13']
['23:22:00, 302, opp/conj: 6', 'sqr/tri/sext: 4', 'major: 10', 'minor: 12']
['23:22:08, 322, opp/conj: 7', 'sqr/tri/sext: 3', 'major: 10', 'minor: 13']
['23:22:16, 360, opp/conj: 8', 'sqr/tri/sext: 4', 'major: 12', 'minor: 12']
['23:22:24, 378, opp/conj: 8', 'sqr/tri/sext: 6', 'major: 14', 'minor: 10']
['23:22:32, 393, opp/conj: 8', 'sqr/tri/sext: 7', 'major: 15', 'minor: 10']
['23:22:39, 440, opp/conj: 8', 'sqr/tri/sext: 9', 'major: 17', 'minor: 11']
['23:22:47, 499, opp/conj: 8', 'sqr/tri/sext: 10', 'major: 18', 'minor: 14']
['23:22:56, 533, opp/conj: 10', 'sqr/tri/sext: 10', 'major: 20', 'minor: 14']
['23:23:04, 508, opp/conj: 10', 'sqr/tri/sext: 9', 'major: 19', 'minor: 12']
['23:23:12, 478, opp/conj: 10', 'sqr/tri/sext: 7', 'major: 17', 'minor: 13']
['23:23:20, 449, opp/conj: 10', 'sqr/tri/sext: 6', 'major: 16', 'minor: 11']
['23:23:28, 430, opp/conj: 10', 'sqr/tri/sext: 4', 'major: 14', 'minor: 13']
['23:23:36, 397, opp/conj: 8', 'sqr/tri/sext: 7', 'major: 15', 'minor: 11']
['23:23:44, 367, opp/conj: 8', 'sqr/tri/sext: 6', 'major: 14', 'minor: 11']
['23:23:52, 392, opp/conj: 7', 'sqr/tri/sext: 6', 'major: 13', 'minor: 17']
['23:24:00, 423, opp/conj: 8', 'sqr/tri/sext: 8', 'major: 16', 'minor: 16']
['23:24:08, 462, opp/conj: 7', 'sqr/tri/sext: 9', 'major: 16', 'minor: 19']
['23:24:16, 475, opp/conj: 9', 'sqr/tri/sext: 6', 'major: 15', 'minor: 19']
['23:24:23, 468, opp/conj: 8', 'sqr/tri/sext: 6', 'major: 14', 'minor: 17']
['23:24:31, 476, opp/conj: 8', 'sqr/tri/sext: 7', 'major: 15', 'minor: 16']
['23:24:39, 471, opp/conj: 9', 'sqr/tri/sext: 8', 'major: 17', 'minor: 13']
['23:24:47, 447, opp/conj: 9', 'sqr/tri/sext: 9', 'major: 18', 'minor: 8']
['23:24:56, 512, opp/conj: 10', 'sqr/tri/sext: 10', 'major: 20', 'minor: 11']
['23:25:04, 520, opp/conj: 11', 'sqr/tri/sext: 11', 'major: 22', 'minor: 10']
['23:25:12, 504, opp/conj: 11', 'sqr/tri/sext: 10', 'major: 21', 'minor: 12']
['23:25:20, 517, opp/conj: 11', 'sqr/tri/sext: 9', 'major: 20', 'minor: 14']
['23:25:28, 535, opp/conj: 12', 'sqr/tri/sext: 8', 'major: 20', 'minor: 14']
['23:25:36, 432, opp/conj: 9', 'sqr/tri/sext: 8', 'major: 17', 'minor: 10']
['23:25:44, 329, opp/conj: 8', 'sqr/tri/sext: 5', 'major: 13', 'minor: 9']
['23:25:52, 327, opp/conj: 8', 'sqr/tri/sext: 3', 'major: 11', 'minor: 10']
['23:26:00, 331, opp/conj: 8', 'sqr/tri/sext: 3', 'major: 11', 'minor: 10']
['23:26:07, 332, opp/conj: 7', 'sqr/tri/sext: 6', 'major: 13', 'minor: 9']
['23:26:15, 357, opp/conj: 6', 'sqr/tri/sext: 9', 'major: 15', 'minor: 8']
['23:26:23, 395, opp/conj: 7', 'sqr/tri/sext: 10', 'major: 17', 'minor: 9']
['23:26:31, 442, opp/conj: 7', 'sqr/tri/sext: 12', 'major: 19', 'minor: 11']
['23:26:39, 389, opp/conj: 6', 'sqr/tri/sext: 12', 'major: 18', 'minor: 10']
['23:26:47, 352, opp/conj: 4', 'sqr/tri/sext: 12', 'major: 16', 'minor: 9']
['23:26:56, 340, opp/conj: 4', 'sqr/tri/sext: 13', 'major: 17', 'minor: 8']
['23:27:04, 365, opp/conj: 4', 'sqr/tri/sext: 15', 'major: 19', 'minor: 8']
['23:27:12, 343, opp/conj: 4', 'sqr/tri/sext: 15', 'major: 19', 'minor: 5']
['23:27:20, 372, opp/conj: 4', 'sqr/tri/sext: 16', 'major: 20', 'minor: 6']
['23:27:28, 374, opp/conj: 4', 'sqr/tri/sext: 16', 'major: 20', 'minor: 8']
['23:27:36, 432, opp/conj: 7', 'sqr/tri/sext: 16', 'major: 23', 'minor: 7']
['23:27:44, 472, opp/conj: 8', 'sqr/tri/sext: 16', 'major: 24', 'minor: 9']
['23:27:51, 470, opp/conj: 9', 'sqr/tri/sext: 11', 'major: 20', 'minor: 11']
['23:27:59, 482, opp/conj: 9', 'sqr/tri/sext: 9', 'major: 18', 'minor: 14']
['23:28:07, 455, opp/conj: 9', 'sqr/tri/sext: 9', 'major: 18', 'minor: 11']
['23:28:15, 415, opp/conj: 8', 'sqr/tri/sext: 7', 'major: 15', 'minor: 13']
['23:28:23, 450, opp/conj: 10', 'sqr/tri/sext: 6', 'major: 16', 'minor: 14']
['23:28:31, 383, opp/conj: 10', 'sqr/tri/sext: 5', 'major: 15', 'minor: 9']
['23:28:39, 364, opp/conj: 10', 'sqr/tri/sext: 4', 'major: 14', 'minor: 8']
['23:28:47, 301, opp/conj: 8', 'sqr/tri/sext: 2', 'major: 10', 'minor: 8']
['23:28:56, 307, opp/conj: 7', 'sqr/tri/sext: 4', 'major: 11', 'minor: 7']
['23:29:04, 334, opp/conj: 7', 'sqr/tri/sext: 5', 'major: 12', 'minor: 7']
['23:29:12, 302, opp/conj: 6', 'sqr/tri/sext: 5', 'major: 11', 'minor: 6']
['23:29:20, 270, opp/conj: 4', 'sqr/tri/sext: 6', 'major: 10', 'minor: 6']
['23:29:28, 299, opp/conj: 5', 'sqr/tri/sext: 6', 'major: 11', 'minor: 7']
['23:29:36, 309, opp/conj: 6', 'sqr/tri/sext: 7', 'major: 13', 'minor: 6']
['23:29:44, 285, opp/conj: 7', 'sqr/tri/sext: 5', 'major: 12', 'minor: 4']
['23:29:52, 282, opp/conj: 7', 'sqr/tri/sext: 4', 'major: 11', 'minor: 7']
['23:30:00, 290, opp/conj: 7', 'sqr/tri/sext: 4', 'major: 11', 'minor: 8']
['23:30:08, 221, opp/conj: 6', 'sqr/tri/sext: 2', 'major: 8', 'minor: 8']
['23:30:16, 274, opp/conj: 6', 'sqr/tri/sext: 4', 'major: 10', 'minor: 8']
['23:30:24, 274, opp/conj: 6', 'sqr/tri/sext: 4', 'major: 10', 'minor: 9']
['23:30:32, 318, opp/conj: 8', 'sqr/tri/sext: 5', 'major: 13', 'minor: 7']
['23:30:40, 318, opp/conj: 8', 'sqr/tri/sext: 4', 'major: 12', 'minor: 6']
['23:30:48, 353, opp/conj: 8', 'sqr/tri/sext: 4', 'major: 12', 'minor: 11']
['23:30:56, 397, opp/conj: 8', 'sqr/tri/sext: 7', 'major: 15', 'minor: 9']
['23:31:04, 424, opp/conj: 8', 'sqr/tri/sext: 7', 'major: 15', 'minor: 13']
['23:31:12, 392, opp/conj: 8', 'sqr/tri/sext: 5', 'major: 13', 'minor: 12']
['23:31:20, 400, opp/conj: 6', 'sqr/tri/sext: 6', 'major: 12', 'minor: 15']
['23:31:28, 430, opp/conj: 6', 'sqr/tri/sext: 6', 'major: 12', 'minor: 17']
['23:31:36, 419, opp/conj: 6', 'sqr/tri/sext: 5', 'major: 11', 'minor: 16']
['23:31:44, 347, opp/conj: 6', 'sqr/tri/sext: 3', 'major: 9', 'minor: 13']
['23:31:52, 340, opp/conj: 5', 'sqr/tri/sext: 5', 'major: 10', 'minor: 13']
['23:32:00, 324, opp/conj: 5', 'sqr/tri/sext: 6', 'major: 11', 'minor: 10']
['23:32:08, 355, opp/conj: 6', 'sqr/tri/sext: 7', 'major: 13', 'minor: 9']
['23:32:16, 324, opp/conj: 6', 'sqr/tri/sext: 6', 'major: 12', 'minor: 8']
['23:32:24, 318, opp/conj: 6', 'sqr/tri/sext: 7', 'major: 13', 'minor: 7']
['23:32:32, 264, opp/conj: 5', 'sqr/tri/sext: 6', 'major: 11', 'minor: 7']
['23:32:40, 265, opp/conj: 5', 'sqr/tri/sext: 4', 'major: 9', 'minor: 8']
['23:32:48, 313, opp/conj: 5', 'sqr/tri/sext: 5', 'major: 10', 'minor: 10']
['23:32:56, 310, opp/conj: 5', 'sqr/tri/sext: 5', 'major: 10', 'minor: 9']
['23:33:04, 335, opp/conj: 5', 'sqr/tri/sext: 5', 'major: 10', 'minor: 11']
['23:33:12, 365, opp/conj: 6', 'sqr/tri/sext: 5', 'major: 11', 'minor: 11']
['23:33:20, 387, opp/conj: 6', 'sqr/tri/sext: 6', 'major: 12', 'minor: 11']
['23:33:28, 351, opp/conj: 4', 'sqr/tri/sext: 7', 'major: 11', 'minor: 11']
['23:33:36, 349, opp/conj: 4', 'sqr/tri/sext: 7', 'major: 11', 'minor: 13']
['23:33:44, 280, opp/conj: 4', 'sqr/tri/sext: 5', 'major: 9', 'minor: 10']
['23:33:52, 265, opp/conj: 2', 'sqr/tri/sext: 6', 'major: 8', 'minor: 13']
['23:34:00, 322, opp/conj: 2', 'sqr/tri/sext: 8', 'major: 10', 'minor: 15']
['23:34:08, 292, opp/conj: 2', 'sqr/tri/sext: 6', 'major: 8', 'minor: 18']
['23:34:16, 318, opp/conj: 2', 'sqr/tri/sext: 8', 'major: 10', 'minor: 16']
['23:34:24, 299, opp/conj: 2', 'sqr/tri/sext: 6', 'major: 8', 'minor: 18']
['23:34:31, 334, opp/conj: 3', 'sqr/tri/sext: 7', 'major: 10', 'minor: 17']
['23:34:39, 312, opp/conj: 3', 'sqr/tri/sext: 6', 'major: 9', 'minor: 16']
['23:34:47, 304, opp/conj: 3', 'sqr/tri/sext: 6', 'major: 9', 'minor: 15']
['23:34:56, 272, opp/conj: 4', 'sqr/tri/sext: 4', 'major: 8', 'minor: 14']
['23:35:04, 296, opp/conj: 5', 'sqr/tri/sext: 3', 'major: 8', 'minor: 16']
['23:35:12, 265, opp/conj: 5', 'sqr/tri/sext: 2', 'major: 7', 'minor: 14']
['23:35:20, 245, opp/conj: 5', 'sqr/tri/sext: 1', 'major: 6', 'minor: 13']
['23:35:28, 282, opp/conj: 6', 'sqr/tri/sext: 1', 'major: 7', 'minor: 12']
['23:35:36, 291, opp/conj: 6', 'sqr/tri/sext: 2', 'major: 8', 'minor: 11']
['23:35:44, 343, opp/conj: 5', 'sqr/tri/sext: 5', 'major: 10', 'minor: 13']
['23:35:52, 375, opp/conj: 5', 'sqr/tri/sext: 6', 'major: 11', 'minor: 15']
['23:36:00, 369, opp/conj: 5', 'sqr/tri/sext: 8', 'major: 13', 'minor: 12']
['23:36:08, 335, opp/conj: 5', 'sqr/tri/sext: 8', 'major: 13', 'minor: 10']
['23:36:15, 367, opp/conj: 4', 'sqr/tri/sext: 9', 'major: 13', 'minor: 13']
['23:36:23, 299, opp/conj: 4', 'sqr/tri/sext: 7', 'major: 11', 'minor: 12']
['23:36:31, 307, opp/conj: 4', 'sqr/tri/sext: 7', 'major: 11', 'minor: 13']
['23:36:39, 323, opp/conj: 4', 'sqr/tri/sext: 7', 'major: 11', 'minor: 13']
['23:36:47, 215, opp/conj: 2', 'sqr/tri/sext: 5', 'major: 7', 'minor: 12']
['23:36:56, 193, opp/conj: 2', 'sqr/tri/sext: 4', 'major: 6', 'minor: 13']
['23:37:04, 240, opp/conj: 3', 'sqr/tri/sext: 4', 'major: 7', 'minor: 14']
['23:37:12, 245, opp/conj: 2', 'sqr/tri/sext: 6', 'major: 8', 'minor: 15']
['23:37:20, 236, opp/conj: 2', 'sqr/tri/sext: 6', 'major: 8', 'minor: 15']
['23:37:28, 237, opp/conj: 2', 'sqr/tri/sext: 6', 'major: 8', 'minor: 15']
['23:37:36, 283, opp/conj: 2', 'sqr/tri/sext: 8', 'major: 10', 'minor: 17']
['23:37:44, 345, opp/conj: 2', 'sqr/tri/sext: 9', 'major: 11', 'minor: 21']
['23:37:52, 352, opp/conj: 2', 'sqr/tri/sext: 9', 'major: 11', 'minor: 20']
['23:37:59, 303, opp/conj: 1', 'sqr/tri/sext: 11', 'major: 12', 'minor: 15']
['23:38:07, 307, opp/conj: 1', 'sqr/tri/sext: 10', 'major: 11', 'minor: 17']
['23:38:15, 424, opp/conj: 5', 'sqr/tri/sext: 8', 'major: 13', 'minor: 20']
['23:38:23, 369, opp/conj: 5', 'sqr/tri/sext: 7', 'major: 12', 'minor: 15']
['23:38:31, 369, opp/conj: 5', 'sqr/tri/sext: 6', 'major: 11', 'minor: 17']
['23:38:39, 387, opp/conj: 5', 'sqr/tri/sext: 7', 'major: 12', 'minor: 17']
['23:38:47, 351, opp/conj: 7', 'sqr/tri/sext: 5', 'major: 12', 'minor: 11']
['23:38:56, 390, opp/conj: 7', 'sqr/tri/sext: 7', 'major: 14', 'minor: 11']
['23:39:04, 334, opp/conj: 5', 'sqr/tri/sext: 6', 'major: 11', 'minor: 13']
['23:39:12, 374, opp/conj: 6', 'sqr/tri/sext: 7', 'major: 13', 'minor: 11']
['23:39:20, 414, opp/conj: 7', 'sqr/tri/sext: 9', 'major: 16', 'minor: 10']
['23:39:28, 390, opp/conj: 7', 'sqr/tri/sext: 8', 'major: 15', 'minor: 10']
['23:39:36, 392, opp/conj: 7', 'sqr/tri/sext: 8', 'major: 15', 'minor: 12']
['23:39:43, 492, opp/conj: 11', 'sqr/tri/sext: 7', 'major: 18', 'minor: 12']
['23:39:51, 450, opp/conj: 10', 'sqr/tri/sext: 7', 'major: 17', 'minor: 9']
['23:40:00, 425, opp/conj: 9', 'sqr/tri/sext: 7', 'major: 16', 'minor: 9']
['23:40:08, 376, opp/conj: 8', 'sqr/tri/sext: 6', 'major: 14', 'minor: 8']
['23:40:16, 436, opp/conj: 10', 'sqr/tri/sext: 6', 'major: 16', 'minor: 8']
['23:40:24, 422, opp/conj: 10', 'sqr/tri/sext: 6', 'major: 16', 'minor: 5']
['23:40:32, 424, opp/conj: 10', 'sqr/tri/sext: 6', 'major: 16', 'minor: 6']
['23:40:40, 471, opp/conj: 11', 'sqr/tri/sext: 6', 'major: 17', 'minor: 7']
['23:40:48, 483, opp/conj: 13', 'sqr/tri/sext: 5', 'major: 18', 'minor: 5']
['23:40:56, 496, opp/conj: 12', 'sqr/tri/sext: 6', 'major: 18', 'minor: 8']
['23:41:04, 496, opp/conj: 12', 'sqr/tri/sext: 7', 'major: 19', 'minor: 8']
['23:41:12, 458, opp/conj: 12', 'sqr/tri/sext: 5', 'major: 17', 'minor: 7']
['23:41:20, 440, opp/conj: 11', 'sqr/tri/sext: 4', 'major: 15', 'minor: 8']
['23:41:28, 471, opp/conj: 11', 'sqr/tri/sext: 5', 'major: 16', 'minor: 9']
['23:41:36, 440, opp/conj: 10', 'sqr/tri/sext: 5', 'major: 15', 'minor: 9']
['23:41:44, 283, opp/conj: 5', 'sqr/tri/sext: 3', 'major: 8', 'minor: 9']
['23:41:52, 291, opp/conj: 5', 'sqr/tri/sext: 3', 'major: 8', 'minor: 11']
['23:42:00, 298, opp/conj: 4', 'sqr/tri/sext: 3', 'major: 7', 'minor: 14']
['23:42:08, 244, opp/conj: 4', 'sqr/tri/sext: 1', 'major: 5', 'minor: 12']
['23:42:16, 299, opp/conj: 5', 'sqr/tri/sext: 2', 'major: 7', 'minor: 14']
['23:42:24, 341, opp/conj: 7', 'sqr/tri/sext: 2', 'major: 9', 'minor: 11']
['23:42:32, 301, opp/conj: 6', 'sqr/tri/sext: 3', 'major: 9', 'minor: 11']
['23:42:40, 365, opp/conj: 7', 'sqr/tri/sext: 5', 'major: 12', 'minor: 10']
['23:42:48, 385, opp/conj: 7', 'sqr/tri/sext: 5', 'major: 12', 'minor: 11']
['23:42:56, 367, opp/conj: 8', 'sqr/tri/sext: 4', 'major: 12', 'minor: 9']
['23:43:04, 345, opp/conj: 7', 'sqr/tri/sext: 5', 'major: 12', 'minor: 8']
['23:43:12, 338, opp/conj: 6', 'sqr/tri/sext: 6', 'major: 12', 'minor: 8']
['23:43:20, 346, opp/conj: 7', 'sqr/tri/sext: 5', 'major: 12', 'minor: 9']
['23:43:28, 345, opp/conj: 7', 'sqr/tri/sext: 6', 'major: 13', 'minor: 8']
['23:43:36, 319, opp/conj: 6', 'sqr/tri/sext: 7', 'major: 13', 'minor: 8']
['23:43:44, 211, opp/conj: 3', 'sqr/tri/sext: 6', 'major: 9', 'minor: 8']
['23:43:52, 158, opp/conj: 3', 'sqr/tri/sext: 6', 'major: 9', 'minor: 4']
['23:44:00, 195, opp/conj: 4', 'sqr/tri/sext: 6', 'major: 10', 'minor: 5']
['23:44:08, 235, opp/conj: 4', 'sqr/tri/sext: 6', 'major: 10', 'minor: 6']
['23:44:16, 208, opp/conj: 3', 'sqr/tri/sext: 5', 'major: 8', 'minor: 7']
['23:44:24, 219, opp/conj: 3', 'sqr/tri/sext: 5', 'major: 8', 'minor: 7']
['23:44:32, 285, opp/conj: 3', 'sqr/tri/sext: 8', 'major: 11', 'minor: 9']
['23:44:40, 258, opp/conj: 2', 'sqr/tri/sext: 8', 'major: 10', 'minor: 7']
['23:44:47, 354, opp/conj: 2', 'sqr/tri/sext: 11', 'major: 13', 'minor: 10']
['23:44:56, 422, opp/conj: 4', 'sqr/tri/sext: 11', 'major: 15', 'minor: 11']
['23:45:04, 459, opp/conj: 4', 'sqr/tri/sext: 13', 'major: 17', 'minor: 12']
['23:45:12, 457, opp/conj: 5', 'sqr/tri/sext: 13', 'major: 18', 'minor: 7']
['23:45:20, 386, opp/conj: 4', 'sqr/tri/sext: 11', 'major: 15', 'minor: 6']
['23:45:28, 365, opp/conj: 4', 'sqr/tri/sext: 11', 'major: 15', 'minor: 5']
['23:45:36, 349, opp/conj: 4', 'sqr/tri/sext: 9', 'major: 13', 'minor: 7']
['23:45:44, 316, opp/conj: 5', 'sqr/tri/sext: 8', 'major: 13', 'minor: 6']
['23:45:52, 303, opp/conj: 5', 'sqr/tri/sext: 7', 'major: 12', 'minor: 6']
['23:46:00, 300, opp/conj: 5', 'sqr/tri/sext: 7', 'major: 12', 'minor: 7']
['23:46:08, 275, opp/conj: 4', 'sqr/tri/sext: 6', 'major: 10', 'minor: 8']
['23:46:16, 282, opp/conj: 5', 'sqr/tri/sext: 5', 'major: 10', 'minor: 8']
['23:46:24, 280, opp/conj: 4', 'sqr/tri/sext: 7', 'major: 11', 'minor: 8']
['23:46:31, 311, opp/conj: 4', 'sqr/tri/sext: 7', 'major: 11', 'minor: 10']
['23:46:39, 336, opp/conj: 4', 'sqr/tri/sext: 7', 'major: 11', 'minor: 12']
['23:46:47, 257, opp/conj: 2', 'sqr/tri/sext: 6', 'major: 8', 'minor: 12']
['23:46:56, 312, opp/conj: 3', 'sqr/tri/sext: 8', 'major: 11', 'minor: 11']
['23:47:04, 340, opp/conj: 5', 'sqr/tri/sext: 7', 'major: 12', 'minor: 10']
['23:47:12, 271, opp/conj: 4', 'sqr/tri/sext: 6', 'major: 10', 'minor: 7']
['23:47:20, 283, opp/conj: 4', 'sqr/tri/sext: 7', 'major: 11', 'minor: 5']
['23:47:28, 263, opp/conj: 4', 'sqr/tri/sext: 5', 'major: 9', 'minor: 5']
['23:47:36, 274, opp/conj: 4', 'sqr/tri/sext: 3', 'major: 7', 'minor: 9']
['23:47:44, 299, opp/conj: 4', 'sqr/tri/sext: 3', 'major: 7', 'minor: 12']
['23:47:52, 407, opp/conj: 5', 'sqr/tri/sext: 6', 'major: 11', 'minor: 15']
['23:48:00, 369, opp/conj: 5', 'sqr/tri/sext: 5', 'major: 10', 'minor: 15']
['23:48:07, 410, opp/conj: 6', 'sqr/tri/sext: 7', 'major: 13', 'minor: 14']
['23:48:15, 360, opp/conj: 6', 'sqr/tri/sext: 6', 'major: 12', 'minor: 12']
['23:48:23, 348, opp/conj: 6', 'sqr/tri/sext: 7', 'major: 13', 'minor: 9']
['23:48:31, 352, opp/conj: 6', 'sqr/tri/sext: 6', 'major: 12', 'minor: 11']
['23:48:39, 292, opp/conj: 5', 'sqr/tri/sext: 4', 'major: 9', 'minor: 11']
