['Time, Count, opp-conj: 0, sqr-tri-sext: 0, major: 0, minor: 0, empty: 13']
['23:40:40, 94, opp-conj: 0, sqr-tri-sext: 4, major: 4, minor: 4, empty: 8']
['23:40:48, 122, opp-conj: 0, sqr-tri-sext: 5, major: 5, minor: 5, empty: 8']
['23:40:56, 114, opp-conj: 0, sqr-tri-sext: 5, major: 5, minor: 4, empty: 9']
['23:41:04, 156, opp-conj: 1, sqr-tri-sext: 6, major: 7, minor: 4, empty: 6']
['23:41:12, 184, opp-conj: 1, sqr-tri-sext: 7, major: 8, minor: 5, empty: 4']
['23:41:20, 192, opp-conj: 2, sqr-tri-sext: 6, major: 8, minor: 5, empty: 5']
['23:41:28, 168, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 4, empty: 5']
['23:41:36, 150, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 3, empty: 5']
['23:41:44, 136, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 4, empty: 5']
['23:41:52, 72, opp-conj: 2, sqr-tri-sext: 1, major: 3, minor: 3, empty: 8']
['23:42:00, 80, opp-conj: 2, sqr-tri-sext: 1, major: 3, minor: 4, empty: 7']
['23:42:08, 96, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 4, empty: 6']
['23:42:16, 108, opp-conj: 2, sqr-tri-sext: 1, major: 3, minor: 7, empty: 5']
['23:42:24, 88, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 7, empty: 5']
['23:42:32, 52, opp-conj: 0, sqr-tri-sext: 1, major: 1, minor: 5, empty: 8']
['23:42:40, 94, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 6, empty: 6']
['23:42:48, 100, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 7, empty: 6']
['23:42:56, 82, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 4, empty: 8']
['23:43:04, 116, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 6, empty: 6']
['23:43:12, 156, opp-conj: 1, sqr-tri-sext: 5, major: 6, minor: 8, empty: 4']
['23:43:20, 156, opp-conj: 1, sqr-tri-sext: 5, major: 6, minor: 8, empty: 4']
['23:43:28, 147, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 5, empty: 5']
['23:43:36, 147, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 5, empty: 5']
['23:43:44, 173, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 7, empty: 3']
['23:43:52, 156, opp-conj: 4, sqr-tri-sext: 2, major: 6, minor: 5, empty: 4']
['23:44:00, 182, opp-conj: 4, sqr-tri-sext: 4, major: 8, minor: 4, empty: 3']
['23:44:08, 210, opp-conj: 4, sqr-tri-sext: 5, major: 9, minor: 5, empty: 3']
['23:44:16, 228, opp-conj: 4, sqr-tri-sext: 5, major: 9, minor: 8, empty: 2']
['23:44:24, 248, opp-conj: 5, sqr-tri-sext: 5, major: 10, minor: 8, empty: 1']
['23:44:32, 260, opp-conj: 4, sqr-tri-sext: 6, major: 10, minor: 10, empty: 2']
['23:44:40, 246, opp-conj: 4, sqr-tri-sext: 6, major: 10, minor: 8, empty: 2']
['23:44:47, 236, opp-conj: 4, sqr-tri-sext: 5, major: 9, minor: 9, empty: 3']
['23:44:56, 179, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 7, empty: 2']
['23:45:04, 151, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 5, empty: 3']
['23:45:12, 115, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 3, empty: 6']
['23:45:20, 115, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 3, empty: 6']
['23:45:28, 123, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 4, empty: 5']
['23:45:36, 54, opp-conj: 0, sqr-tri-sext: 1, major: 1, minor: 5, empty: 7']
['23:45:44, 60, opp-conj: 0, sqr-tri-sext: 2, major: 2, minor: 3, empty: 8']
['23:45:52, 86, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 4, empty: 7']
['23:46:00, 92, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 5, empty: 5']
['23:46:08, 76, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 5, empty: 6']
['23:46:16, 98, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 6, empty: 4']
['23:46:24, 110, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 6, empty: 5']
['23:46:31, 166, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 8, empty: 3']
['23:46:39, 202, opp-conj: 3, sqr-tri-sext: 6, major: 9, minor: 7, empty: 4']
['23:46:47, 216, opp-conj: 3, sqr-tri-sext: 8, major: 11, minor: 4, empty: 5']
['23:46:56, 232, opp-conj: 4, sqr-tri-sext: 8, major: 12, minor: 3, empty: 5']
['23:47:04, 232, opp-conj: 4, sqr-tri-sext: 8, major: 12, minor: 3, empty: 5']
['23:47:12, 218, opp-conj: 4, sqr-tri-sext: 6, major: 10, minor: 4, empty: 4']
['23:47:20, 245, opp-conj: 5, sqr-tri-sext: 6, major: 11, minor: 4, empty: 2']
['23:47:28, 206, opp-conj: 5, sqr-tri-sext: 4, major: 9, minor: 3, empty: 4']
['23:47:36, 166, opp-conj: 5, sqr-tri-sext: 2, major: 7, minor: 3, empty: 5']
['23:47:44, 166, opp-conj: 4, sqr-tri-sext: 3, major: 7, minor: 3, empty: 5']
['23:47:52, 190, opp-conj: 4, sqr-tri-sext: 4, major: 8, minor: 4, empty: 5']
['23:48:00, 130, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 3, empty: 8']
['23:48:07, 138, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 4, empty: 8']
['23:48:15, 136, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 4, empty: 7']
['23:48:23, 106, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 4, empty: 8']
['23:48:31, 138, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 6, empty: 6']
['23:48:39, 126, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 4, empty: 6']
['23:48:47, 134, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 5, empty: 5']
['23:48:56, 125, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 5, empty: 7']
['23:49:04, 137, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 6, empty: 8']
['23:49:12, 113, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 5, empty: 8']
['23:49:20, 93, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 5, empty: 8']
['23:49:28, 101, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 4, empty: 7']
['23:49:36, 107, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 5, empty: 5']
['23:49:44, 135, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 6, empty: 5']
['23:49:51, 155, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 8, empty: 6']
['23:49:59, 177, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 11, empty: 5']
['23:50:07, 138, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 11, empty: 7']
['23:50:15, 140, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 9, empty: 7']
['23:50:23, 90, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 7, empty: 8']
['23:50:31, 130, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 7, empty: 6']
['23:50:39, 142, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 6, empty: 5']
['23:50:47, 112, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 0, empty: 8']
['23:50:56, 112, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 2, empty: 8']
['23:51:04, 120, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 3, empty: 7']
['23:51:12, 114, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 5, empty: 5']
['23:51:20, 136, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 5, empty: 5']
['23:51:28, 154, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 7, empty: 5']
['23:51:36, 154, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 7, empty: 5']
['23:51:44, 146, opp-conj: 1, sqr-tri-sext: 5, major: 6, minor: 6, empty: 6']
['23:51:52, 114, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 3, empty: 7']
['23:52:00, 102, opp-conj: 0, sqr-tri-sext: 4, major: 4, minor: 4, empty: 7']
['23:52:08, 134, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 4, empty: 6']
['23:52:16, 153, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 3, empty: 6']
['23:52:24, 175, opp-conj: 3, sqr-tri-sext: 5, major: 8, minor: 4, empty: 5']
['23:52:32, 199, opp-conj: 3, sqr-tri-sext: 7, major: 10, minor: 3, empty: 5']
['23:52:40, 207, opp-conj: 3, sqr-tri-sext: 7, major: 10, minor: 5, empty: 4']
['23:52:48, 183, opp-conj: 3, sqr-tri-sext: 6, major: 9, minor: 4, empty: 4']
['23:52:56, 173, opp-conj: 3, sqr-tri-sext: 5, major: 8, minor: 5, empty: 4']
['23:53:04, 173, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 7, empty: 4']
['23:53:12, 115, opp-conj: 3, sqr-tri-sext: 1, major: 4, minor: 6, empty: 6']
['23:53:20, 121, opp-conj: 3, sqr-tri-sext: 1, major: 4, minor: 6, empty: 5']
['23:53:28, 76, opp-conj: 0, sqr-tri-sext: 2, major: 2, minor: 6, empty: 7']
['23:53:36, 96, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 7, empty: 7']
['23:53:44, 90, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 6, empty: 7']
['23:53:52, 82, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 5, empty: 8']
['23:54:00, 76, opp-conj: 0, sqr-tri-sext: 2, major: 2, minor: 6, empty: 6']
['23:54:08, 82, opp-conj: 0, sqr-tri-sext: 2, major: 2, minor: 7, empty: 6']
['23:54:16, 36, opp-conj: 0, sqr-tri-sext: 0, major: 0, minor: 5, empty: 8']
['23:54:24, 46, opp-conj: 0, sqr-tri-sext: 1, major: 1, minor: 4, empty: 8']
['23:54:32, 44, opp-conj: 0, sqr-tri-sext: 1, major: 1, minor: 4, empty: 8']
['23:54:40, 28, opp-conj: 0, sqr-tri-sext: 1, major: 1, minor: 2, empty: 10']
['23:54:48, 36, opp-conj: 0, sqr-tri-sext: 1, major: 1, minor: 3, empty: 9']
['23:54:56, 64, opp-conj: 0, sqr-tri-sext: 2, major: 2, minor: 4, empty: 8']
['23:55:04, 72, opp-conj: 0, sqr-tri-sext: 2, major: 2, minor: 5, empty: 8']
['23:55:12, 96, opp-conj: 0, sqr-tri-sext: 2, major: 2, minor: 8, empty: 6']
['23:55:20, 106, opp-conj: 0, sqr-tri-sext: 2, major: 2, minor: 9, empty: 5']
['23:55:28, 106, opp-conj: 0, sqr-tri-sext: 2, major: 2, minor: 9, empty: 4']
['23:55:36, 128, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 10, empty: 4']
['23:55:44, 94, opp-conj: 0, sqr-tri-sext: 1, major: 1, minor: 10, empty: 4']
['23:55:52, 96, opp-conj: 0, sqr-tri-sext: 2, major: 2, minor: 8, empty: 5']
['23:56:00, 114, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 6, empty: 6']
['23:56:08, 136, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 9, empty: 3']
['23:56:16, 152, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 11, empty: 3']
['23:56:24, 176, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 8, empty: 3']
['23:56:32, 178, opp-conj: 2, sqr-tri-sext: 6, major: 8, minor: 6, empty: 4']
['23:56:39, 158, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 8, empty: 5']
['23:56:47, 158, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 6, empty: 7']
['23:56:56, 154, opp-conj: 2, sqr-tri-sext: 6, major: 8, minor: 4, empty: 8']
['23:57:04, 112, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 5, empty: 8']
['23:57:12, 76, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 5, empty: 9']
['23:57:20, 92, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 5, empty: 9']
['23:57:28, 106, opp-conj: 1, sqr-tri-sext: 5, major: 6, minor: 2, empty: 9']
['23:57:36, 122, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 5, empty: 6']
['23:57:44, 120, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 4, empty: 5']
['23:57:52, 114, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 3, empty: 5']
['23:58:00, 98, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 3, empty: 6']
['23:58:08, 134, opp-conj: 1, sqr-tri-sext: 5, major: 6, minor: 3, empty: 5']
['23:58:16, 106, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 2, empty: 6']
['23:58:23, 70, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 2, empty: 8']
['23:58:31, 78, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 3, empty: 7']
['23:58:39, 106, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 4, empty: 7']
['23:58:47, 84, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 6, empty: 8']
['23:58:56, 64, opp-conj: 1, sqr-tri-sext: 0, major: 1, minor: 6, empty: 8']
['23:59:04, 58, opp-conj: 1, sqr-tri-sext: 0, major: 1, minor: 5, empty: 9']
['23:59:12, 64, opp-conj: 1, sqr-tri-sext: 0, major: 1, minor: 6, empty: 7']
['23:59:20, 70, opp-conj: 1, sqr-tri-sext: 0, major: 1, minor: 7, empty: 6']
['23:59:28, 70, opp-conj: 1, sqr-tri-sext: 0, major: 1, minor: 7, empty: 6']
['23:59:36, 78, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 6, empty: 6']
['23:59:44, 70, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 5, empty: 7']
['23:59:52, 36, opp-conj: 0, sqr-tri-sext: 1, major: 1, minor: 3, empty: 10']
['00:00:00, 36, opp-conj: 0, sqr-tri-sext: 1, major: 1, minor: 3, empty: 10']
['00:00:07, 44, opp-conj: 0, sqr-tri-sext: 1, major: 1, minor: 4, empty: 9']
['00:00:15, 44, opp-conj: 0, sqr-tri-sext: 1, major: 1, minor: 4, empty: 9']
['00:00:23, 38, opp-conj: 0, sqr-tri-sext: 0, major: 0, minor: 5, empty: 8']
['00:00:31, 38, opp-conj: 0, sqr-tri-sext: 0, major: 0, minor: 5, empty: 8']
['00:00:39, 58, opp-conj: 0, sqr-tri-sext: 1, major: 1, minor: 5, empty: 8']
['00:00:47, 74, opp-conj: 0, sqr-tri-sext: 2, major: 2, minor: 5, empty: 6']
['00:00:56, 110, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 7, empty: 6']
['00:01:04, 110, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 7, empty: 6']
['00:01:12, 102, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 6, empty: 7']
['00:01:20, 150, opp-conj: 0, sqr-tri-sext: 5, major: 5, minor: 7, empty: 7']
['00:01:28, 124, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 8, empty: 7']
['00:01:36, 132, opp-conj: 0, sqr-tri-sext: 5, major: 5, minor: 5, empty: 7']
['00:01:43, 122, opp-conj: 0, sqr-tri-sext: 5, major: 5, minor: 4, empty: 7']
['00:01:51, 142, opp-conj: 0, sqr-tri-sext: 6, major: 6, minor: 4, empty: 8']
['00:01:59, 130, opp-conj: 0, sqr-tri-sext: 5, major: 5, minor: 5, empty: 8']
['00:02:07, 94, opp-conj: 0, sqr-tri-sext: 4, major: 4, minor: 3, empty: 8']
['00:02:15, 54, opp-conj: 0, sqr-tri-sext: 2, major: 2, minor: 2, empty: 10']
['00:02:23, 109, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 1, empty: 9']
['00:02:31, 83, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 3, empty: 8']
['00:02:39, 103, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 6, empty: 8']
['00:02:47, 131, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 6, empty: 8']
['00:02:56, 171, opp-conj: 1, sqr-tri-sext: 6, major: 7, minor: 6, empty: 7']
['00:03:04, 171, opp-conj: 1, sqr-tri-sext: 6, major: 7, minor: 6, empty: 7']
['00:03:12, 155, opp-conj: 1, sqr-tri-sext: 5, major: 6, minor: 6, empty: 7']
['00:03:20, 179, opp-conj: 1, sqr-tri-sext: 6, major: 7, minor: 7, empty: 8']
['00:03:27, 181, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 6, empty: 6']
['00:03:35, 182, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 6, empty: 5']
['00:03:43, 157, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 6, empty: 5']
['00:03:51, 137, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 6, empty: 6']
['00:03:59, 117, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 4, empty: 7']
['00:04:07, 97, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 4, empty: 8']
['00:04:15, 89, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 3, empty: 8']
['00:04:23, 123, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 2, empty: 7']
['00:04:31, 139, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 2, empty: 6']
['00:04:39, 129, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 2, empty: 6']
['00:04:47, 109, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 2, empty: 7']
['00:04:56, 125, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 4, empty: 5']
['00:05:04, 97, opp-conj: 2, sqr-tri-sext: 1, major: 3, minor: 5, empty: 6']
['00:05:11, 123, opp-conj: 3, sqr-tri-sext: 1, major: 4, minor: 6, empty: 5']
['00:05:19, 123, opp-conj: 3, sqr-tri-sext: 1, major: 4, minor: 6, empty: 6']
['00:05:27, 123, opp-conj: 3, sqr-tri-sext: 1, major: 4, minor: 6, empty: 6']
['00:05:35, 105, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 4, empty: 7']
['00:05:43, 111, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 2, empty: 7']
['00:05:51, 125, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 1, empty: 6']
['00:06:00, 175, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 7, empty: 4']
['00:06:08, 195, opp-conj: 4, sqr-tri-sext: 3, major: 7, minor: 7, empty: 3']
['00:06:16, 185, opp-conj: 4, sqr-tri-sext: 2, major: 6, minor: 8, empty: 4']
['00:06:24, 146, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 9, empty: 5']
['00:06:32, 126, opp-conj: 2, sqr-tri-sext: 1, major: 3, minor: 9, empty: 6']
['00:06:40, 102, opp-conj: 2, sqr-tri-sext: 1, major: 3, minor: 6, empty: 6']
['00:06:47, 102, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 5, empty: 6']
['00:06:56, 94, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 4, empty: 6']
['00:07:04, 161, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 4, empty: 5']
['00:07:12, 169, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 5, empty: 5']
['00:07:20, 205, opp-conj: 2, sqr-tri-sext: 6, major: 8, minor: 8, empty: 3']
['00:07:28, 183, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 7, empty: 3']
['00:07:36, 207, opp-conj: 3, sqr-tri-sext: 5, major: 8, minor: 7, empty: 3']
['00:07:44, 195, opp-conj: 3, sqr-tri-sext: 5, major: 8, minor: 6, empty: 3']
['00:07:52, 155, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 6, empty: 5']
['00:08:00, 172, opp-conj: 4, sqr-tri-sext: 2, major: 6, minor: 7, empty: 4']
['00:08:08, 238, opp-conj: 4, sqr-tri-sext: 6, major: 10, minor: 6, empty: 3']
['00:08:16, 262, opp-conj: 4, sqr-tri-sext: 8, major: 12, minor: 5, empty: 3']
['00:08:24, 205, opp-conj: 3, sqr-tri-sext: 6, major: 9, minor: 5, empty: 3']
['00:08:31, 209, opp-conj: 2, sqr-tri-sext: 7, major: 9, minor: 6, empty: 3']
['00:08:39, 215, opp-conj: 2, sqr-tri-sext: 8, major: 10, minor: 4, empty: 3']
['00:08:47, 187, opp-conj: 2, sqr-tri-sext: 7, major: 9, minor: 3, empty: 3']
['00:08:56, 160, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 6, empty: 4']
['00:09:04, 174, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 8, empty: 4']
['00:09:12, 182, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 8, empty: 4']
['00:09:20, 174, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 9, empty: 3']
['00:09:28, 233, opp-conj: 1, sqr-tri-sext: 8, major: 9, minor: 12, empty: 3']
['00:09:36, 229, opp-conj: 1, sqr-tri-sext: 9, major: 10, minor: 9, empty: 3']
['00:09:44, 211, opp-conj: 1, sqr-tri-sext: 8, major: 9, minor: 9, empty: 4']
['00:09:52, 227, opp-conj: 1, sqr-tri-sext: 9, major: 10, minor: 8, empty: 4']
['00:10:00, 225, opp-conj: 1, sqr-tri-sext: 9, major: 10, minor: 8, empty: 4']
['00:10:08, 213, opp-conj: 2, sqr-tri-sext: 8, major: 10, minor: 7, empty: 3']
['00:10:15, 102, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 6, empty: 7']
['00:10:23, 108, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 7, empty: 6']
['00:10:31, 138, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 9, empty: 5']
['00:10:39, 108, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 7, empty: 6']
['00:10:47, 160, opp-conj: 1, sqr-tri-sext: 5, major: 6, minor: 8, empty: 3']
['00:10:56, 150, opp-conj: 1, sqr-tri-sext: 5, major: 6, minor: 6, empty: 4']
['00:11:04, 176, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 7, empty: 3']
['00:11:12, 180, opp-conj: 2, sqr-tri-sext: 6, major: 8, minor: 5, empty: 3']
['00:11:20, 178, opp-conj: 3, sqr-tri-sext: 5, major: 8, minor: 4, empty: 3']
['00:11:28, 130, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 3, empty: 6']
['00:11:36, 130, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 3, empty: 6']
['00:11:44, 110, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 3, empty: 6']
['00:11:52, 70, opp-conj: 2, sqr-tri-sext: 1, major: 3, minor: 2, empty: 8']
['00:11:59, 70, opp-conj: 2, sqr-tri-sext: 1, major: 3, minor: 2, empty: 8']
['00:12:07, 77, opp-conj: 3, sqr-tri-sext: 0, major: 3, minor: 2, empty: 8']
['00:12:15, 113, opp-conj: 3, sqr-tri-sext: 1, major: 4, minor: 5, empty: 5']
['00:12:23, 107, opp-conj: 2, sqr-tri-sext: 1, major: 3, minor: 7, empty: 5']
['00:12:31, 101, opp-conj: 2, sqr-tri-sext: 1, major: 3, minor: 6, empty: 6']
['00:12:39, 89, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 7, empty: 7']
['00:12:47, 97, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 8, empty: 7']
['00:12:56, 95, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 7, empty: 7']
['00:13:04, 128, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 6, empty: 7']
['00:13:12, 142, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 5, empty: 7']
['00:13:20, 134, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 4, empty: 7']
['00:13:28, 109, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 4, empty: 7']
['00:13:35, 87, opp-conj: 2, sqr-tri-sext: 1, major: 3, minor: 4, empty: 8']
['00:13:43, 91, opp-conj: 2, sqr-tri-sext: 1, major: 3, minor: 4, empty: 7']
['00:13:51, 73, opp-conj: 2, sqr-tri-sext: 0, major: 2, minor: 4, empty: 8']
['00:13:59, 73, opp-conj: 2, sqr-tri-sext: 0, major: 2, minor: 4, empty: 8']
['00:14:07, 105, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 4, empty: 6']
['00:14:15, 139, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 6, empty: 5']
['00:14:23, 116, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 4, empty: 5']
['00:14:31, 157, opp-conj: 1, sqr-tri-sext: 5, major: 6, minor: 6, empty: 6']
['00:14:39, 157, opp-conj: 1, sqr-tri-sext: 5, major: 6, minor: 6, empty: 6']
['00:14:47, 141, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 6, empty: 6']
['00:14:56, 117, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 5, empty: 7']
['00:15:04, 115, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 3, empty: 7']
['00:15:12, 115, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 3, empty: 7']
['00:15:19, 87, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 2, empty: 8']
['00:15:27, 128, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 2, empty: 7']
['00:15:35, 160, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 4, empty: 6']
['00:15:43, 142, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 7, empty: 5']
['00:15:51, 128, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 7, empty: 6']
['00:15:59, 105, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 7, empty: 6']
['00:16:07, 117, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 8, empty: 5']
['00:16:15, 123, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 9, empty: 4']
['00:16:23, 109, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 4, empty: 7']
['00:16:31, 115, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 5, empty: 7']
['00:16:39, 119, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 4, empty: 8']
['00:16:47, 118, opp-conj: 0, sqr-tri-sext: 5, major: 5, minor: 6, empty: 8']
['00:16:56, 104, opp-conj: 0, sqr-tri-sext: 5, major: 5, minor: 4, empty: 8']
['00:17:04, 140, opp-conj: 1, sqr-tri-sext: 5, major: 6, minor: 6, empty: 8']
['00:17:12, 130, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 7, empty: 7']
['00:17:20, 156, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 9, empty: 6']
['00:17:28, 122, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 9, empty: 6']
['00:17:36, 122, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 9, empty: 5']
['00:17:44, 90, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 7, empty: 6']
