['Time', '0: 1949-08-15', '1: 1952-01-21', '2: 1953-04-18', '3: 1953-06-25', '4: 1953-09-12', '5: 1956-08-23', '6: 1957-08-03', '7: 1957-11-27', '8: 1958-11-04', '9: 1960-11-25', '10: 1963-08-07', '11: 1963-08-09', '12: 1963-11-22', '13: 1964-06-15', '14: 1957-11-15', '15: 1968-03-15', '16: 1968-06-05', '17: 1968-10-20', '18: 1975-03-15', '19: 1994-05-20', 'Count']
['11:05:28', '0', "(Mean_Node,47.227,(r)) (Moon,347.445,(cr)) (sextile,13')", "(H10,42.041,(r)) (Mean_Node,132.049,(cp)) (square,1')\n(H10,42.041,(r)) (Mean_Node,132.126,(cr)) (square,5')", "(H10,42.041,(r)) (Mean_Node,132.039,(cp)) (square,0')\n(H10,42.041,(r)) (Mean_Node,132.136,(cr)) (square,6')", "(H5,257.665,(r)) (Jupiter,77.863,(dp)) (opposition,12')\n(H5,257.665,(r)) (Jupiter,77.815,(dr)) (opposition,9')", '5', '6', "(H1,140.336,(r)) (Moon,140.754,(dr)) (conjunction,25')", "(H3,189.289,(r)) (Moon,279.535,(dr)) (square,15')\n(H10,42.041,(r)) (Mercury,131.953,(cr)) (square,5')", "(H5,257.665,(r)) (Mean_Node,167.619,(dp)) (square,3')\n(H5,257.665,(r)) (Mean_Node,167.654,(dr)) (square,1')", '10', "(H8,342.258,(r)) (Pluto,72.387,(cp)) (square,8')\n(H8,342.258,(r)) (Pluto,72.386,(cr)) (square,8')", "(Saturn,264.668,(r)) (Moon,204.422,(cp)) (sextile,15')\n(H8,342.258,(r)) (Pluto,72.391,(cp)) (square,8')\n(H8,342.258,(r)) (Pluto,72.382,(cr)) (square,7')", "(Mercury,121.750,(r)) (Moon,211.775,(dr)) (square,2')", "(Moon,21.520,(r)) (Moon,141.244,(dr)) (trine,17')", '15', '16', '17', "(H4,222.041,(r)) (Saturn,102.047,(dp)) (trine,0')\n(H4,222.041,(r)) (Saturn,101.892,(dr)) (trine,9')\n(H8,342.258,(r)) (Saturn,102.047,(dp)) (trine,13')\n(H5,257.665,(r)) (Mean_Node,197.578,(cp)) (sextile,5')\n(H5,257.665,(r)) (Mean_Node,197.644,(cr)) (sextile,1')\n(H7,320.336,(r)) (Saturn,80.133,(cp)) (trine,12')", '19', 25]
['21:37:20', "(Mercury,120.566,(r)) (Moon,240.469,(cp)) (trine,6')\n(H9,163.908,(r)) (Jupiter,164.069,(cp)) (conjunction,10')\n(H9,163.908,(r)) (Jupiter,164.050,(cr)) (conjunction,9')\n(H10,198.443,(r)) (Uranus,288.473,(cp)) (square,2')\n(H10,198.443,(r)) (Uranus,288.476,(cr)) (square,2')", "(Jupiter,69.415,(r)) (Moon,339.401,(cr)) (square,1')", '2', '3', '4', "(Neptune,150.110,(r)) (Moon,29.823,(cr)) (trine,17')", "(Mean_Node,47.257,(r)) (Moon,137.511,(dp)) (square,15')\n(Mean_Node,47.257,(r)) (Moon,136.979,(dr)) (square,17')\n(H10,198.443,(r)) (Pluto,78.210,(cp)) (trine,14')", '7', '8', "(Sun,124.327,(r)) (Moon,214.158,(cr)) (square,10')", "(H5,44.654,(r)) (Mean_Node,344.879,(cp)) (sextile,14')\n(H5,44.654,(r)) (Mean_Node,344.882,(cr)) (sextile,14')", "(H5,44.654,(r)) (Mean_Node,344.879,(cp)) (sextile,14')\n(H5,44.654,(r)) (Mean_Node,344.883,(cr)) (sextile,14')", "(H5,44.654,(r)) (Mean_Node,344.864,(cp)) (sextile,13')", "(H10,198.443,(r)) (Mercury,138.510,(dr)) (sextile,4')", '14', "(H10,198.443,(r)) (Moon,18.053,(dr)) (opposition,23')\n(Uranus,11.337,(r)) (Moon,11.253,(cr)) (conjunction,5')", '16', '17', "(Mars,164.288,(r)) (Moon,164.573,(cr)) (conjunction,17')", '19', 20]
['01:03:02', "(Mercury,120.867,(r)) (Moon,240.998,(cr)) (trine,8')", '1', '2', '3', "(H5,91.277,(r)) (Mean_Node,151.445,(cp)) (sextile,10')\n(H5,91.277,(r)) (Mean_Node,151.459,(cr)) (sextile,11')", "(H12,293.655,(r)) (Saturn,293.747,(cp)) (conjunction,6')\n(H12,293.655,(r)) (Saturn,293.758,(cr)) (conjunction,6')", '6', "(H1,324.370,(r)) (Moon,144.541,(dp)) (opposition,10')", "(Uranus,11.335,(r)) (Moon,281.181,(dp)) (square,9')", '9', '10', "(H8,192.422,(r)) (Pluto,72.381,(cp)) (trine,2')\n(H8,192.422,(r)) (Pluto,72.380,(cr)) (trine,3')", "(H5,91.277,(r)) (Mars,181.149,(dp)) (square,8')\n(Pluto,108.359,(r)) (Moon,198.608,(cp)) (square,15')\n(H8,192.422,(r)) (Pluto,72.385,(cp)) (trine,2')\n(H8,192.422,(r)) (Pluto,72.375,(cr)) (trine,3')", "(H9,225.996,(r)) (Mercury,105.980,(cp)) (trine,1')\n(H9,225.996,(r)) (Uranus,225.862,(cp)) (conjunction,8')\n(H9,225.996,(r)) (Uranus,225.859,(cr)) (conjunction,8')", "(H1,324.370,(r)) (Moon,144.036,(dp)) (opposition,20')", "(H9,225.996,(r)) (Mercury,106.091,(dp)) (trine,6')\n(Mercury,120.867,(r)) (Moon,31.157,(cp)) (square,17')\n(H1,324.370,(r)) (Mercury,144.589,(cp)) (opposition,13')", "(H8,192.422,(r)) (Saturn,12.445,(dp)) (opposition,1')\n(H8,192.422,(r)) (Saturn,12.456,(dr)) (opposition,2')\n(Sun,124.464,(r)) (Moon,34.230,(cp)) (square,14')", '17', '18', "(H1,324.370,(r)) (Saturn,204.376,(cp)) (trine,0')\n(H1,324.370,(r)) (Saturn,204.298,(cr)) (trine,4')", 25]
['01:40:00', "(H9,235.955,(r)) (Mercury,115.779,(cp)) (trine,11')", '1', '2', '3', '4', '5', '6', '7', "(Uranus,11.335,(r)) (Moon,281.524,(dp)) (square,11')", '9', '10', '11', '12', "(Pluto,108.360,(r)) (Moon,228.097,(dp)) (trine,16')\n(H10,258.822,(r)) (Mercury,138.818,(dr)) (trine,0')", '14', '15', "(H10,258.822,(r)) (Pluto,168.891,(dp)) (square,4')\n(H10,258.822,(r)) (Pluto,168.843,(dr)) (square,1')\n(Sun,124.489,(r)) (Moon,34.585,(cp)) (square,6')", '17', '18', "(H1,339.130,(r)) (Mean_Node,249.343,(dp)) (square,13')", 8]
['20:00:08', '0', '1', '2', "(Jupiter,69.403,(r)) (Moon,189.502,(cr)) (trine,6')", '4', "(H1,245.023,(r)) (Mean_Node,245.038,(dp)) (conjunction,1')\n(H1,245.023,(r)) (Mean_Node,245.046,(dr)) (conjunction,1')", '6', '7', '8', "(H1,245.023,(r)) (Mars,65.129,(cr)) (opposition,6')\n(H1,245.023,(r)) (Jupiter,185.203,(cr)) (sextile,11')", "(Sun,124.263,(r)) (Moon,214.321,(dr)) (square,4')\n(H5,21.822,(r)) (Jupiter,111.687,(cp)) (square,8')\n(H5,21.822,(r)) (Jupiter,111.675,(cr)) (square,9')", '11', '12', '13', '14', "(H10,171.991,(r)) (Uranus,171.852,(dp)) (conjunction,8')\n(H10,171.991,(r)) (Uranus,171.792,(dr)) (conjunction,12')", '16', "(H5,21.822,(r)) (Mean_Node,81.599,(cr)) (sextile,13')", '18', '19', 11]
['20:00:08', '0', '1', '2', "(Jupiter,69.403,(r)) (Moon,189.502,(cr)) (trine,6')", '4', "(H1,245.023,(r)) (Mean_Node,245.038,(dp)) (conjunction,1')\n(H1,245.023,(r)) (Mean_Node,245.046,(dr)) (conjunction,1')", '6', '7', '8', "(H1,245.023,(r)) (Mars,65.129,(cr)) (opposition,6')\n(H1,245.023,(r)) (Jupiter,185.203,(cr)) (sextile,11')", "(Sun,124.263,(r)) (Moon,214.321,(dr)) (square,4')\n(H5,21.822,(r)) (Jupiter,111.687,(cp)) (square,8')\n(H5,21.822,(r)) (Jupiter,111.675,(cr)) (square,9')", '11', '12', '13', '14', "(H10,171.991,(r)) (Uranus,171.852,(dp)) (conjunction,8')\n(H10,171.991,(r)) (Uranus,171.792,(dr)) (conjunction,12')", '16', "(H5,21.822,(r)) (Mean_Node,81.599,(cr)) (sextile,13')", '18', '19', 11]
['11:44:32', '0', '1', '2', '3', '4', "(H12,119.528,(r)) (Mean_Node,209.455,(cp)) (square,4')\n(H12,119.528,(r)) (Mean_Node,209.462,(cr)) (square,4')", '6', "(Venus,81.463,(r)) (Moon,141.165,(dr)) (sextile,18')\n(H1,147.984,(r)) (Venus,147.772,(cr)) (conjunction,13')", '8', '9', "(H4,231.813,(r)) (Jupiter,111.832,(cp)) (trine,1')\n(H4,231.813,(r)) (Jupiter,111.821,(cr)) (trine,0')", '11', "(Saturn,264.666,(r)) (Moon,204.797,(cp)) (sextile,8')", "(Mercury,121.808,(r)) (Moon,212.099,(dr)) (square,17')", "(Moon,21.878,(r)) (Moon,141.655,(dr)) (trine,13')\n(H10,51.813,(r)) (Moon,141.655,(dr)) (square,9')", "(H10,51.813,(r)) (Uranus,171.884,(dp)) (trine,4')\n(H10,51.813,(r)) (Uranus,171.823,(dr)) (trine,1')", "(H10,51.813,(r)) (Neptune,231.587,(dp)) (opposition,14')\n(H10,51.813,(r)) (Neptune,231.592,(dr)) (opposition,13')", "(Mars,164.651,(r)) (Moon,164.241,(dp)) (conjunction,25')", '18', "(Neptune,150.130,(r)) (Moon,239.874,(dr)) (square,15')", 16]
['11:45:52', '0', '1', "(H10,52.142,(r)) (Mean_Node,322.334,(dp)) (square,12')", "(H10,52.142,(r)) (Mean_Node,322.324,(dp)) (square,11')", '4', '5', "(H12,119.811,(r)) (Neptune,209.902,(dp)) (square,5')\n(H12,119.811,(r)) (Neptune,209.902,(dr)) (square,5')", "(Venus,81.464,(r)) (Moon,141.179,(dr)) (sextile,17')", '8', '9', '10', '11', "(Saturn,264.666,(r)) (Moon,204.809,(cp)) (sextile,9')", '13', "(Moon,21.890,(r)) (Moon,141.669,(dr)) (trine,13')\n(H1,148.246,(r)) (Mercury,148.346,(dp)) (conjunction,6')", '15', '16', "(Mars,164.652,(r)) (Moon,164.253,(dp)) (conjunction,24')", "(H12,119.811,(r)) (Mars,179.790,(cp)) (sextile,1')", "(Neptune,150.130,(r)) (Moon,239.887,(dr)) (square,15')", 11]
['11:06:16', '0', "(Mean_Node,47.227,(r)) (Moon,347.453,(cr)) (sextile,14')", "(H10,42.244,(r)) (Mean_Node,132.049,(cp)) (square,12')\n(H10,42.244,(r)) (Mean_Node,132.126,(cr)) (square,7')", "(H10,42.244,(r)) (Mean_Node,132.039,(cp)) (square,12')\n(H10,42.244,(r)) (Mean_Node,132.136,(cr)) (square,6')", "(H5,257.856,(r)) (Jupiter,77.863,(dp)) (opposition,0')\n(H5,257.856,(r)) (Jupiter,77.815,(dr)) (opposition,2')", '5', '6', "(H1,140.492,(r)) (Moon,140.762,(dr)) (conjunction,16')", "(H3,189.483,(r)) (Moon,279.542,(dr)) (square,4')", "(H5,257.856,(r)) (Mean_Node,167.654,(dr)) (square,12')", '10', "(H8,342.431,(r)) (Pluto,72.387,(cp)) (square,3')\n(H8,342.431,(r)) (Pluto,72.386,(cr)) (square,3')", "(Saturn,264.668,(r)) (Moon,204.429,(cp)) (sextile,14')\n(H8,342.431,(r)) (Pluto,72.391,(cp)) (square,2')\n(H8,342.431,(r)) (Pluto,72.382,(cr)) (square,3')", "(Mercury,121.752,(r)) (Moon,211.782,(dr)) (square,2')", "(Moon,21.528,(r)) (Moon,141.252,(dr)) (trine,17')", '15', "(H12,111.382,(r)) (Neptune,231.587,(dp)) (trine,12')\n(H12,111.382,(r)) (Neptune,231.592,(dr)) (trine,13')", '17', "(H4,222.244,(r)) (Saturn,102.047,(dp)) (trine,12')\n(H5,257.856,(r)) (Mean_Node,197.644,(cr)) (sextile,13')", '19', 21]
['05:33:04', "(Jupiter,69.475,(r)) (Moon,159.758,(dp)) (square,17')\n(H1,68.159,(r)) (Moon,158.317,(dr)) (square,10')", "(Mars,164.492,(r)) (Moon,344.153,(cr)) (opposition,20')", "(H10,313.802,(r)) (Mars,223.981,(dp)) (square,11')", '3', '4', "(Sun,124.643,(r)) (Moon,34.380,(cr)) (square,16')", "(H12,23.287,(r)) (Mars,143.177,(dp)) (trine,7')\n(H12,23.287,(r)) (Mars,143.156,(dr)) (trine,8')\n(H1,68.159,(r)) (Mars,188.282,(cp)) (trine,7')\n(H1,68.159,(r)) (Mars,188.262,(cr)) (trine,6')", "(Mean_Node,47.239,(r)) (Moon,137.254,(dr)) (square,1')", "(Venus,81.182,(r)) (Moon,141.449,(cp)) (sextile,16')", '9', '10', "(H5,163.001,(r)) (Neptune,222.892,(dp)) (sextile,7')\n(H5,163.001,(r)) (Neptune,222.892,(dr)) (sextile,7')", "(H5,163.001,(r)) (Neptune,222.892,(dp)) (sextile,7')\n(H5,163.001,(r)) (Neptune,222.891,(dr)) (sextile,7')\n(H8,270.705,(r)) (Mars,180.875,(dr)) (square,10')", '13', '14', '15', '16', '17', '18', '19', 16]
['12:23:51', '0', '1', '2', "(Sun,124.916,(r)) (Moon,184.672,(dr)) (sextile,15')\n(Mars,164.668,(r)) (Moon,224.547,(cp)) (sextile,7')\n(H10,61.372,(r)) (Mars,121.243,(cp)) (sextile,8')", "(H10,61.372,(r)) (Jupiter,61.260,(cp)) (conjunction,7')\n(H10,61.372,(r)) (Mean_Node,151.420,(cp)) (square,3')\n(H10,61.372,(r)) (Jupiter,61.219,(cr)) (conjunction,9')\n(H10,61.372,(r)) (Mean_Node,151.434,(cr)) (square,4')", '5', "(H12,127.846,(r)) (Saturn,247.845,(dp)) (trine,0')\n(H12,127.846,(r)) (Saturn,247.845,(dr)) (trine,0')", "(Venus,81.493,(r)) (Moon,141.579,(dr)) (sextile,5')\n(H4,241.372,(r)) (Moon,151.660,(dp)) (square,17')", '8', "(H1,155.709,(r)) (Mars,65.596,(cr)) (square,7')", "(H4,241.372,(r)) (Mars,181.254,(dp)) (sextile,7')\n(H4,241.372,(r)) (Mars,181.224,(dr)) (sextile,9')", "(H4,241.372,(r)) (Mars,181.258,(dp)) (sextile,7')\n(H4,241.372,(r)) (Mars,181.220,(dr)) (sextile,9')", "(H4,241.372,(r)) (Mars,181.435,(dp)) (sextile,4')", '13', "(Moon,22.238,(r)) (Moon,142.069,(dr)) (trine,10')\n(H10,61.372,(r)) (Moon,151.157,(dp)) (square,13')", '15', '16', "(Mars,164.668,(r)) (Moon,164.601,(dp)) (conjunction,4')\n(H10,61.372,(r)) (Mars,241.452,(cp)) (opposition,5')\n(H10,61.372,(r)) (Mars,241.322,(cr)) (opposition,3')", "(H4,241.372,(r)) (Mars,151.305,(dp)) (square,4')", "(Neptune,150.131,(r)) (Moon,240.244,(dr)) (square,7')", 24]
['23:19:44', '0', '1', "(Sun,124.395,(r)) (Moon,214.242,(cp)) (square,9')", '3', "(Jupiter,69.428,(r)) (Moon,69.102,(cr)) (conjunction,20')", "(H8,155.264,(r)) (Mean_Node,245.031,(dp)) (square,14')\n(H8,155.264,(r)) (Mean_Node,245.039,(dr)) (square,14')", '6', '7', "(Uranus,11.336,(r)) (Moon,131.604,(cr)) (trine,16')", "(Mean_Node,47.253,(r)) (Moon,167.207,(dr)) (trine,3')\n(Mars,164.332,(r)) (Moon,224.224,(cp)) (sextile,6')", '10', '11', '12', "(H9,195.716,(r)) (Mercury,105.882,(cp)) (square,10')\n(H12,268.339,(r)) (Mars,148.278,(cr)) (trine,4')", '14', "(H10,225.149,(r)) (Mercury,105.023,(dr)) (trine,8')", '16', "(H5,67.885,(r)) (Jupiter,307.671,(cp)) (trine,13')\n(H5,67.885,(r)) (Jupiter,307.731,(cr)) (trine,9')", '18', "(H12,268.339,(r)) (Saturn,328.533,(dp)) (sextile,12')", 13]
['18:19:44', "(H1,225.953,(r)) (Moon,166.053,(dr)) (sextile,6')\n(Uranus,11.329,(r)) (Moon,251.396,(cp)) (trine,4')", "(Jupiter,69.570,(r)) (Moon,69.921,(dr)) (conjunction,21')\n(Sun,125.152,(r)) (Moon,5.035,(cp)) (trine,7')", '2', '3', '4', "(H10,146.219,(r)) (Saturn,236.169,(dp)) (square,3')\n(H10,146.219,(r)) (Saturn,236.170,(dr)) (square,3')", "(Neptune,150.139,(r)) (Moon,150.515,(dp)) (conjunction,23')\n(Neptune,150.139,(r)) (Moon,150.055,(dr)) (conjunction,5')\n(Neptune,150.139,(r)) (Moon,270.428,(cp)) (trine,17')\n(Neptune,150.139,(r)) (Moon,270.046,(cr)) (trine,6')", "(Moon,25.509,(r)) (Moon,145.326,(dr)) (trine,11')\n(H5,358.510,(r)) (Jupiter,178.474,(dp)) (opposition,2')\n(H5,358.510,(r)) (Jupiter,178.364,(dr)) (opposition,9')\n(H4,326.219,(r)) (Moon,266.008,(cr)) (sextile,13')", '8', '9', '10', "(Saturn,264.653,(r)) (Moon,204.663,(cp)) (sextile,1')", '12', "(Uranus,11.329,(r)) (Moon,191.708,(cr)) (opposition,23')\n(H1,225.953,(r)) (Uranus,225.864,(cp)) (conjunction,5')\n(H1,225.953,(r)) (Uranus,225.860,(cr)) (conjunction,6')", "(H10,146.219,(r)) (Moon,145.816,(dr)) (conjunction,24')\n(H10,146.219,(r)) (Moon,266.424,(cr)) (trine,12')", '15', '16', '17', '18', "(Saturn,264.653,(r)) (Moon,265.075,(dp)) (conjunction,25')\n(Mean_Node,47.211,(r)) (Moon,167.003,(cr)) (trine,13')", 22]
['23:02:23', '0', "(H7,105.968,(r)) (Mars,106.090,(dr)) (conjunction,7')", '2', '3', "(Jupiter,69.426,(r)) (Moon,68.951,(cr)) (conjunction,29')", "(H8,149.342,(r)) (Mean_Node,209.483,(cp)) (sextile,8')\n(H8,149.342,(r)) (Mean_Node,209.490,(cr)) (sextile,9')", "(H8,149.342,(r)) (Pluto,149.296,(dp)) (conjunction,3')\n(H8,149.342,(r)) (Pluto,149.295,(dr)) (conjunction,3')", '7', "(H3,10.358,(r)) (Moon,280.060,(dp)) (square,18')\n(Uranus,11.336,(r)) (Moon,131.455,(cr)) (trine,7')", "(Mean_Node,47.254,(r)) (Moon,167.057,(dr)) (trine,12')\n(Mars,164.324,(r)) (Moon,224.057,(cp)) (sextile,16')", '10', "(H4,40.756,(r)) (Pluto,160.633,(dp)) (trine,7')\n(H4,40.756,(r)) (Pluto,160.631,(dr)) (trine,8')", "(H4,40.756,(r)) (Pluto,160.642,(dp)) (trine,7')\n(H4,40.756,(r)) (Pluto,160.623,(dr)) (trine,8')", "(H10,220.756,(r)) (Pluto,160.659,(dp)) (sextile,6')\n(H10,220.756,(r)) (Pluto,160.607,(dr)) (sextile,9')\n(H1,285.968,(r)) (Mercury,105.865,(cp)) (opposition,6')\n(H1,285.968,(r)) (Uranus,225.862,(cp)) (sextile,6')\n(H1,285.968,(r)) (Uranus,225.859,(cr)) (sextile,7')", '14', "(H1,285.968,(r)) (Mercury,106.019,(dp)) (opposition,3')", '16', '17', '18', "(H12,264.415,(r)) (Saturn,204.372,(cp)) (sextile,3')\n(H12,264.415,(r)) (Saturn,204.294,(cr)) (sextile,7')", 22]
['23:02:38', '0', "(H7,106.039,(r)) (Mars,106.090,(dr)) (conjunction,3')", '2', '3', "(Jupiter,69.426,(r)) (Moon,68.953,(cr)) (conjunction,28')", "(H8,149.432,(r)) (Mean_Node,209.483,(cp)) (sextile,3')\n(H8,149.432,(r)) (Mean_Node,209.490,(cr)) (sextile,4')", "(H8,149.432,(r)) (Pluto,149.296,(dp)) (conjunction,8')\n(H8,149.432,(r)) (Pluto,149.295,(dr)) (conjunction,8')", '7', "(Uranus,11.336,(r)) (Moon,131.457,(cr)) (trine,7')", "(Mean_Node,47.254,(r)) (Moon,167.060,(dr)) (trine,12')\n(Mars,164.324,(r)) (Moon,224.059,(cp)) (sextile,16')", '10', "(H4,40.824,(r)) (Pluto,160.633,(dp)) (trine,11')\n(H4,40.824,(r)) (Pluto,160.631,(dr)) (trine,12')", "(H4,40.824,(r)) (Pluto,160.642,(dp)) (trine,11')\n(H4,40.824,(r)) (Pluto,160.623,(dr)) (trine,12')", "(H10,220.824,(r)) (Pluto,160.659,(dp)) (sextile,10')\n(H10,220.824,(r)) (Pluto,160.607,(dr)) (sextile,13')\n(H1,286.039,(r)) (Mercury,105.865,(cp)) (opposition,10')\n(H1,286.039,(r)) (Uranus,225.862,(cp)) (sextile,11')\n(H1,286.039,(r)) (Uranus,225.859,(cr)) (sextile,11')", '14', "(H1,286.039,(r)) (Mercury,106.020,(dp)) (opposition,1')", '16', '17', '18', "(H12,264.475,(r)) (Saturn,204.372,(cp)) (sextile,6')\n(H12,264.475,(r)) (Saturn,204.294,(cr)) (sextile,11')", 21]
['18:30:00', "(Uranus,11.329,(r)) (Moon,251.488,(cp)) (trine,10')", "(Jupiter,69.571,(r)) (Moon,70.006,(dr)) (conjunction,26')\n(Sun,125.159,(r)) (Moon,5.132,(cp)) (trine,2')", "(H7,47.963,(r)) (Jupiter,48.181,(dp)) (conjunction,13')\n(H7,47.963,(r)) (Jupiter,47.997,(dr)) (conjunction,2')", "(H7,47.963,(r)) (Jupiter,47.974,(dr)) (conjunction,1')", "(H7,47.963,(r)) (Mars,228.099,(cp)) (opposition,8')\n(H7,47.963,(r)) (Mars,227.994,(cr)) (opposition,2')", '5', "(Neptune,150.140,(r)) (Moon,150.622,(dp)) (conjunction,29')\n(Neptune,150.140,(r)) (Moon,150.163,(dr)) (conjunction,1')\n(Neptune,150.140,(r)) (Moon,270.136,(cr)) (trine,0')", "(Moon,25.604,(r)) (Moon,145.434,(dr)) (trine,10')\n(H4,328.896,(r)) (Venus,148.926,(cp)) (opposition,2')", '8', '9', '10', "(Saturn,264.653,(r)) (Moon,204.762,(cp)) (sextile,7')", "(H5,1.003,(r)) (Mars,181.203,(dr)) (opposition,12')", "(Uranus,11.329,(r)) (Moon,191.810,(cr)) (opposition,29')\n(H10,148.896,(r)) (Mars,148.779,(cr)) (conjunction,7')", "(H10,148.896,(r)) (Mercury,148.768,(dp)) (conjunction,8')", '15', '16', '17', '18', "(Saturn,264.653,(r)) (Moon,265.169,(dp)) (conjunction,31')\n(Mean_Node,47.211,(r)) (Moon,167.089,(cr)) (trine,7')", 20]
['15:00:30', "(Jupiter,69.545,(r)) (Moon,249.626,(cp)) (opposition,5')", "(H10,97.827,(r)) (Mars,277.767,(cp)) (opposition,4')\n(H10,97.827,(r)) (Mars,277.912,(cr)) (opposition,5')", '2', '3', '4', '5', "(H12,161.326,(r)) (Saturn,281.498,(cp)) (trine,10')\n(H12,161.326,(r)) (Saturn,281.500,(cr)) (trine,10')", '7', "(H10,97.827,(r)) (Venus,97.870,(dr)) (conjunction,3')", '9', '10', '11', '12', '13', "(Moon,23.676,(r)) (Moon,143.719,(dr)) (trine,3')", '15', "(Pluto,108.374,(r)) (Moon,18.380,(cr)) (square,0')", '17', "(H7,6.751,(r)) (Neptune,246.955,(dp)) (trine,12')\n(H7,6.751,(r)) (Neptune,246.968,(dr)) (trine,13')", '19', 10]
['21:50:14', "(Mercury,120.585,(r)) (Moon,240.582,(cp)) (trine,0')", "(Jupiter,69.417,(r)) (Moon,339.531,(cr)) (square,7')", '2', '3', "(H5,47.623,(r)) (Mars,227.738,(cp)) (opposition,7')\n(H5,47.623,(r)) (Mars,227.633,(cr)) (opposition,1')", "(Neptune,150.110,(r)) (Moon,29.947,(cr)) (trine,10')", "(Mean_Node,47.256,(r)) (Moon,137.115,(dr)) (square,8')", "(H1,268.351,(r)) (Jupiter,178.333,(dp)) (square,1')\n(H1,268.351,(r)) (Jupiter,178.222,(dr)) (square,8')", '8', "(H5,47.623,(r)) (Mean_Node,167.648,(dp)) (trine,1')\n(H5,47.623,(r)) (Mean_Node,167.683,(dr)) (trine,4')\n(Sun,124.336,(r)) (Moon,214.280,(cr)) (square,3')", "(H4,21.906,(r)) (Jupiter,111.704,(cp)) (square,12')\n(H4,21.906,(r)) (Jupiter,111.692,(cr)) (square,13')", '11', '12', "(H10,201.906,(r)) (Mercury,141.702,(dp)) (sextile,12')\n(Saturn,264.694,(r)) (Moon,204.493,(cp)) (sextile,12')\n(H1,268.351,(r)) (Mars,148.239,(cr)) (trine,7')", "(H1,268.351,(r)) (Jupiter,178.327,(dp)) (square,1')\n(H1,268.351,(r)) (Jupiter,178.228,(dr)) (square,7')\n(H10,201.906,(r)) (Moon,142.018,(dp)) (sextile,7')", "(Uranus,11.336,(r)) (Moon,11.382,(cr)) (conjunction,3')", "(H12,248.659,(r)) (Neptune,68.496,(cp)) (opposition,10')\n(H12,248.659,(r)) (Pluto,68.549,(cp)) (opposition,7')\n(H12,248.659,(r)) (Neptune,68.455,(cr)) (opposition,12')\n(H12,248.659,(r)) (Pluto,68.524,(cr)) (opposition,8')", '17', "(Mars,164.293,(r)) (Moon,164.692,(cr)) (conjunction,24')", "(H1,268.351,(r)) (Saturn,328.537,(dp)) (sextile,11')", 26]
['04:44:56', "(Jupiter,69.469,(r)) (Moon,159.275,(dp)) (square,12')", "(Mars,164.471,(r)) (Moon,74.676,(dp)) (square,12')", '2', '3', '4', "(H1,53.617,(r)) (Saturn,293.736,(cp)) (trine,7')\n(H1,53.617,(r)) (Saturn,293.747,(cr)) (trine,8')\n(H8,259.336,(r)) (Pluto,79.199,(cp)) (opposition,8')\n(H8,259.336,(r)) (Pluto,79.196,(cr)) (opposition,8')", '6', '7', "(Venus,81.145,(r)) (Moon,141.041,(cp)) (sextile,6')", "(Mean_Node,47.241,(r)) (Moon,227.360,(cp)) (opposition,7')", '10', '11', '12', '13', '14', '15', '16', '17', "(Sun,124.611,(r)) (Moon,184.759,(cp)) (sextile,9')\n(Pluto,108.363,(r)) (Moon,168.513,(cr)) (sextile,9')\n(H4,121.946,(r)) (Pluto,61.950,(cp)) (sextile,0')\n(H4,121.946,(r)) (Pluto,61.935,(cr)) (sextile,1')", '19', 12]
['15:00:07', "(Jupiter,69.545,(r)) (Moon,249.622,(cp)) (opposition,5')", "(H10,97.734,(r)) (Mars,277.767,(cp)) (opposition,2')\n(H10,97.734,(r)) (Mars,277.912,(cr)) (opposition,11')", '2', '3', '4', '5', '6', '7', "(H10,97.734,(r)) (Venus,97.870,(dr)) (conjunction,8')\n(H10,97.734,(r)) (Venus,97.553,(cp)) (conjunction,11')\n(H10,97.734,(r)) (Venus,97.593,(cr)) (conjunction,8')", '9', '10', '11', '12', '13', "(Moon,23.672,(r)) (Moon,143.715,(dr)) (trine,3')", '15', "(Pluto,108.374,(r)) (Moon,18.376,(cr)) (square,0')", "(H10,97.734,(r)) (Jupiter,157.502,(dp)) (sextile,14')", '18', '19', 9]
