Time,all-pd,mj1-pd,mj2-pd,mja-pd,min-pd,all-sc,mj1-sc,mj2-sc,mja-sc,min-sc
04:02:31,11,4,4,8,3,20,2,8,10,10
04:02:47,11,4,4,8,3,20,4,7,11,9
04:02:55,13,3,5,8,5,21,4,7,11,10
21:41:36,9,4,4,8,1,23,1,14,15,8
21:41:44,11,4,4,8,3,21,1,13,14,7
17:52:40,11,2,6,8,3,24,1,8,9,15
06:17:20,9,3,5,8,1,22,2,5,7,15
06:17:28,9,3,5,8,1,21,2,4,6,15
06:17:36,8,2,6,8,0,20,1,5,6,14
15:54:47,12,1,7,8,4,17,0,7,7,10
10:58:39,11,3,5,8,3,28,3,9,12,16
23:27:51,10,0,8,8,2,26,0,14,14,12
15:54:56,12,2,6,8,4,17,1,6,7,10
07:26:55,13,3,5,8,5,24,3,7,10,14
07:27:03,13,3,5,8,5,26,4,7,11,15
07:27:11,10,4,4,8,2,26,5,7,12,14
17:54:08,14,3,5,8,6,24,0,14,14,10
00:20:08,11,3,5,8,3,21,3,5,8,13
00:20:16,11,3,5,8,3,23,3,5,8,15
08:36:39,12,2,6,8,4,21,5,4,9,12
08:36:47,12,2,6,8,4,21,5,5,10,11
03:54:39,11,4,4,8,3,26,3,4,7,19
08:22:00,18,3,5,8,10,14,1,4,5,9
00:12:47,11,4,4,8,3,28,2,8,10,18
12:02:15,10,2,6,8,2,26,4,11,15,11
17:35:28,12,1,7,8,4,15,2,7,9,6
04:29:28,10,2,6,8,2,20,3,6,9,11
08:23:44,12,3,5,8,4,19,4,2,6,13
17:44:08,11,2,6,8,3,19,1,7,8,11
13:59:11,10,5,3,8,2,19,1,10,11,8
13:59:19,10,5,3,8,2,17,1,9,10,7
08:23:28,14,3,5,8,6,17,3,2,5,12
17:43:44,12,3,5,8,4,23,2,6,8,15
17:35:04,12,1,7,8,4,12,0,6,6,6
17:35:12,13,1,7,8,5,13,1,6,7,6
17:35:20,12,1,7,8,4,14,1,7,8,6
15:59:20,13,4,4,8,5,22,3,7,10,12
06:17:12,9,3,5,8,1,24,2,6,8,16
00:28:47,11,4,4,8,3,19,2,7,9,10
00:29:28,12,5,3,8,4,22,5,9,14,8
00:34:15,14,3,5,8,6,24,4,7,11,13
15:09:12,10,1,7,8,2,25,3,11,14,11
17:58:56,12,1,7,8,4,16,0,6,6,10
03:54:31,12,4,4,8,4,29,4,4,8,21
13:45:12,11,4,4,8,3,17,3,6,9,8
08:38:23,11,3,5,8,3,22,1,10,11,11
00:29:36,11,5,3,8,3,22,5,9,14,8
21:40:24,10,2,6,8,2,26,1,11,12,14
13:44:39,11,4,4,8,3,16,3,5,8,8
08:41:20,13,3,5,8,5,24,0,10,10,14
08:41:44,9,4,4,8,1,20,0,8,8,12
03:53:44,12,4,4,8,4,27,5,8,13,14
03:53:52,12,4,4,8,4,30,5,8,13,17
03:54:00,12,4,4,8,4,30,5,6,11,19
18:10:56,13,3,5,8,5,20,2,9,11,9
13:36:07,12,4,4,8,4,29,4,12,16,13
03:38:07,12,5,3,8,4,33,5,12,17,16
15:09:44,11,2,6,8,3,25,4,7,11,14
15:09:52,10,1,7,8,2,21,3,7,10,11
23:28:23,12,0,8,8,4,19,0,11,11,8
22:27:43,13,3,5,8,5,19,3,7,10,9
03:45:44,11,3,5,8,3,27,1,13,14,13
03:45:51,9,3,5,8,1,29,3,13,16,13
03:46:07,9,3,5,8,1,30,3,15,18,12
18:05:27,12,3,5,8,4,24,1,10,11,13
18:05:35,11,3,5,8,3,27,1,12,13,14
18:05:43,12,1,7,8,4,28,1,12,13,15
18:05:51,11,1,7,8,3,29,1,13,14,15
00:32:31,15,3,5,8,7,28,4,11,15,13
00:28:39,12,4,4,8,4,21,2,8,10,11
16:04:39,13,4,4,8,5,25,3,11,14,11
16:04:47,14,4,4,8,6,27,2,12,14,13
16:04:55,11,5,3,8,3,28,2,14,16,12
16:05:51,13,3,5,8,5,33,2,15,17,16
10:57:19,14,4,4,8,6,23,3,9,12,11
10:58:07,12,3,5,8,4,20,2,6,8,12
16:06:00,13,4,4,8,5,30,2,14,16,14
16:02:39,12,5,3,8,4,24,3,10,13,11
16:06:31,15,0,8,8,7,18,0,7,7,11
16:07:20,9,3,5,8,1,25,3,8,11,14
16:09:04,13,3,5,8,5,20,1,6,7,13
17:31:28,10,2,6,8,2,16,0,8,8,8
17:31:36,10,2,6,8,2,17,0,10,10,7
04:34:39,10,4,4,8,2,20,4,5,9,11
13:42:23,11,2,6,8,3,20,2,4,6,14
13:42:31,10,2,6,8,2,24,2,5,7,17
11:04:47,13,5,3,8,5,23,1,7,8,15
11:04:56,13,5,3,8,5,23,1,7,8,15
11:30:24,15,5,3,8,7,22,3,4,7,15
18:22:47,13,3,5,8,5,21,3,8,11,10
00:36:56,9,3,5,8,1,42,6,14,20,22
00:32:56,15,5,3,8,7,25,3,9,12,13
00:33:12,15,4,4,8,7,23,3,10,13,10
00:33:28,13,5,3,8,5,23,4,9,13,10
00:33:36,12,5,3,8,4,27,4,9,13,14
00:33:44,10,4,4,8,2,28,4,10,14,14
08:50:39,13,3,5,8,5,19,4,7,11,8
08:50:47,14,3,5,8,6,16,3,5,8,8
03:35:43,9,4,4,8,1,25,3,5,8,17
00:34:39,14,4,4,8,6,22,2,7,9,13
10:27:03,12,1,7,8,4,22,3,6,9,13
16:04:31,12,3,5,8,4,24,3,11,14,10
10:23:12,14,3,5,8,6,24,0,11,11,13
13:25:59,13,3,5,8,5,29,3,7,10,19
13:26:39,12,4,4,8,4,27,5,6,11,16
13:26:47,11,4,4,8,3,28,6,8,14,14
18:29:12,13,3,5,8,5,17,0,7,7,10
18:29:28,12,3,5,8,4,17,2,8,10,7
00:34:47,13,3,5,8,5,19,2,6,8,11
00:35:43,11,2,6,8,3,19,1,6,7,12
03:36:15,9,4,4,8,1,29,6,9,15,14
08:55:04,11,3,5,8,3,25,4,12,16,9
08:56:39,12,2,6,8,4,19,3,6,9,10
22:28:55,12,2,6,8,4,22,2,5,7,15
11:30:48,15,5,3,8,7,23,3,3,6,17
11:27:51,11,3,5,8,3,19,3,7,10,9
11:04:31,12,5,3,8,4,22,0,9,9,13
11:04:39,10,5,3,8,2,25,1,9,10,15
15:47:12,10,4,4,8,2,32,2,17,19,13
08:56:56,14,3,5,8,6,22,3,7,10,12
04:34:47,10,4,4,8,2,20,4,5,9,11
08:19:52,11,4,4,8,3,17,4,4,8,9
08:20:00,11,4,4,8,3,16,4,3,7,9
00:07:36,10,4,4,8,2,24,4,8,12,12
21:46:31,12,3,5,8,4,31,5,13,18,13
21:46:47,11,3,5,8,3,26,4,12,16,10
04:36:31,11,3,5,8,3,28,3,7,10,18
04:44:23,15,3,5,8,7,36,3,6,9,27
14:05:36,11,3,5,8,3,28,4,10,14,14
17:30:40,11,4,4,8,3,13,1,6,7,6
03:33:36,19,4,4,8,11,20,2,11,13,7
03:33:52,17,4,4,8,9,20,1,10,11,9
12:11:44,9,3,5,8,1,17,5,5,10,7
12:11:52,9,2,6,8,1,16,5,5,10,6
07:19:04,13,3,5,8,5,15,4,6,10,5
11:29:36,12,5,3,8,4,20,3,7,10,10
11:26:47,10,5,3,8,2,18,2,7,9,9
11:26:56,10,5,3,8,2,18,3,6,9,9
00:39:03,14,5,3,8,6,24,3,11,14,10
00:39:11,13,5,3,8,5,22,4,11,15,7
18:37:43,17,3,5,8,9,28,4,12,16,12
18:37:12,15,0,8,8,7,31,8,13,21,10
13:22:15,13,5,3,8,5,25,2,7,9,16
13:22:23,13,5,3,8,5,24,2,7,9,15
13:22:47,10,4,4,8,2,22,1,8,9,13
13:23:04,9,4,4,8,1,21,2,7,9,12
18:43:52,15,5,3,8,7,23,0,14,14,9
03:23:51,11,7,1,8,3,22,6,6,12,10
03:18:16,14,4,4,8,6,22,6,4,10,12
21:15:35,12,3,5,8,4,25,2,15,17,8
03:20:16,12,2,6,8,4,17,2,6,8,9
17:30:48,10,5,3,8,2,13,1,5,6,7
17:30:56,11,6,2,8,3,15,1,6,7,8
04:41:12,13,2,6,8,5,17,3,6,9,8
14:04:23,10,1,7,8,2,25,2,11,13,12
21:48:07,11,2,6,8,3,30,3,19,22,8
21:48:15,11,2,6,8,3,34,4,19,23,11
00:03:59,13,1,7,8,5,15,2,5,7,8
00:06:24,14,4,4,8,6,20,3,8,11,9
00:06:32,12,4,4,8,4,20,3,7,10,10
04:46:56,9,4,4,8,1,20,1,7,8,12
04:47:27,13,4,4,8,5,19,1,6,7,12
04:47:35,13,4,4,8,5,20,1,6,7,13
18:46:39,13,1,7,8,5,23,2,7,9,14
18:47:04,10,1,7,8,2,18,2,7,9,9
15:15:59,11,2,6,8,3,27,4,5,9,18
00:51:04,12,4,4,8,4,31,1,11,12,19
11:27:20,13,5,3,8,5,21,3,9,12,9
22:28:47,10,2,6,8,2,23,3,5,8,15
13:14:23,9,1,7,8,1,21,1,6,7,14
03:12:47,12,2,6,8,4,19,2,5,7,12
18:53:44,12,3,5,8,4,21,2,7,9,12
00:46:23,12,3,5,8,4,26,3,8,11,15
21:19:20,10,3,5,8,2,23,1,8,9,14
21:19:28,10,3,5,8,2,23,1,7,8,15
21:19:36,10,2,6,8,2,24,1,8,9,15
21:15:12,15,3,5,8,7,24,2,14,16,8
18:49:12,10,3,5,8,2,27,1,10,11,16
18:54:16,11,4,4,8,3,20,3,9,12,8
18:54:23,12,3,5,8,4,19,3,8,11,8
13:22:07,13,3,5,8,5,29,3,9,12,17
03:20:08,11,3,5,8,3,17,2,6,8,9
00:45:44,12,3,5,8,4,29,3,9,12,17
14:07:04,10,1,7,8,2,24,1,8,9,15
14:07:12,10,1,7,8,2,26,2,9,11,15
14:07:20,10,1,7,8,2,30,1,10,11,19
04:41:36,12,4,4,8,4,12,1,6,7,5
04:47:19,12,4,4,8,4,19,1,6,7,12
22:22:39,15,3,5,8,7,17,1,8,9,8
00:43:04,14,6,2,8,6,26,2,10,12,14
00:43:12,11,6,2,8,3,25,2,10,12,13
18:54:00,11,3,5,8,3,19,2,6,8,11
13:07:20,11,4,4,8,3,19,2,7,9,10
13:07:28,12,4,4,8,4,18,2,7,9,9
13:07:52,11,5,3,8,3,22,4,10,14,8
13:07:59,11,4,4,8,3,24,4,12,16,8
13:08:07,12,4,4,8,4,28,4,14,18,10
13:08:15,13,4,4,8,5,32,5,15,20,12
13:03:59,12,2,6,8,4,25,3,7,10,15
13:04:07,10,2,6,8,2,23,3,7,10,13
12:15:35,11,4,4,8,3,18,2,8,10,8
12:15:43,11,4,4,8,3,19,2,8,10,9
12:15:51,12,4,4,8,4,21,2,8,10,11
10:16:07,13,4,4,8,5,30,7,12,19,11
10:13:51,15,2,6,8,7,24,4,7,11,13
12:13:20,11,3,5,8,3,25,1,12,13,12
09:13:20,10,5,3,8,2,17,1,8,9,8
09:13:28,9,4,4,8,1,16,1,7,8,8
19:11:51,11,3,5,8,3,18,0,10,10,8
09:18:00,12,3,5,8,4,26,3,15,18,8
13:05:03,13,4,4,8,5,25,6,5,11,14
00:54:23,11,4,4,8,3,22,3,9,12,10
00:50:47,12,4,4,8,4,30,0,10,10,20
18:57:04,13,0,8,8,5,28,3,9,12,16
11:52:32,14,4,4,8,6,22,6,4,10,12
04:54:39,14,6,2,8,6,30,3,14,17,13
04:54:47,16,5,3,8,8,31,3,15,18,13
17:24:31,9,1,7,8,1,21,2,12,14,7
17:27:36,13,3,5,8,5,24,1,12,13,11
08:10:56,12,6,2,8,4,24,1,6,7,17
21:47:28,9,3,5,8,1,28,2,17,19,9
21:47:35,9,3,5,8,1,26,0,18,18,8
08:11:12,11,5,3,8,3,27,1,9,10,17
04:55:28,11,3,5,8,3,24,3,12,15,9
16:09:12,13,4,4,8,5,19,1,6,7,12
19:17:04,11,3,5,8,3,21,1,12,13,8
19:17:12,10,3,5,8,2,20,1,12,13,7
13:03:35,12,2,6,8,4,28,2,8,10,18
13:03:43,12,2,6,8,4,25,2,7,9,16
13:03:51,12,2,6,8,4,22,3,5,8,14
19:24:55,9,2,6,8,1,19,1,6,7,12
19:19:36,10,2,6,8,2,20,1,10,11,9
19:19:51,12,3,5,8,4,19,0,9,9,10
02:53:04,13,3,5,8,5,20,5,9,14,6
06:27:51,15,4,4,8,7,21,2,9,11,10
06:27:59,13,4,4,8,5,23,3,9,12,11
06:28:31,12,4,4,8,4,19,3,8,11,8
11:09:04,12,5,3,8,4,15,3,8,11,4
22:39:35,9,2,6,8,1,24,2,12,14,10
22:39:43,9,2,6,8,1,24,2,12,14,10
22:39:51,10,2,6,8,2,22,2,11,13,9
06:29:04,11,3,5,8,3,20,2,12,14,6
15:15:35,14,1,7,8,6,29,4,5,9,20
00:50:56,12,4,4,8,4,30,0,12,12,18
13:05:27,13,4,4,8,5,28,5,5,10,18
13:05:43,11,4,4,8,3,24,4,7,11,13
01:03:03,15,3,5,8,7,18,4,6,10,8
09:20:16,14,1,7,8,6,18,2,10,12,6
16:09:20,13,4,4,8,5,20,1,7,8,12
07:27:27,11,4,4,8,3,26,9,7,16,10
07:27:35,11,4,4,8,3,20,8,4,12,8
07:28:15,13,4,4,8,5,18,4,5,9,9
22:21:43,14,4,4,8,6,24,4,11,15,9
22:21:59,13,4,4,8,5,18,2,11,13,5
22:22:31,15,3,5,8,7,16,1,7,8,8
14:29:28,9,1,7,8,1,21,3,7,10,11
17:12:08,13,4,4,8,5,22,4,9,13,9
21:10:00,13,4,4,8,5,25,1,13,14,11
10:15:27,9,3,5,8,1,29,4,10,14,15
10:15:51,10,4,4,8,2,28,5,8,13,15
02:47:52,15,5,3,8,7,21,2,7,9,12
19:24:15,15,1,7,8,7,28,2,9,11,17
06:34:07,11,4,4,8,3,27,3,11,14,13
11:05:04,12,5,3,8,4,22,1,8,9,13
11:26:00,12,5,3,8,4,23,2,10,12,11
11:26:07,13,5,3,8,5,22,1,11,12,10
15:45:28,11,4,4,8,3,22,1,11,12,10
15:45:44,11,4,4,8,3,25,2,11,13,12
00:59:51,8,2,6,8,0,17,4,6,10,7
00:53:52,10,4,4,8,2,22,4,8,12,10
02:48:07,12,6,2,8,4,20,2,8,10,10
02:48:15,11,6,2,8,3,19,1,8,9,10
02:44:56,16,2,6,8,8,30,7,7,14,16
02:45:04,16,2,6,8,8,28,5,9,14,14
02:45:12,14,2,6,8,6,27,5,9,14,13
19:27:11,10,1,7,8,2,22,1,16,17,5
02:47:28,13,6,2,8,5,18,3,4,7,11
01:02:55,15,2,6,8,7,19,5,7,12,7
14:25:04,15,5,3,8,7,26,1,9,10,16
17:13:12,13,4,4,8,5,34,3,10,13,21
05:00:47,12,4,4,8,4,22,3,10,13,9
17:20:00,12,2,6,8,4,16,3,4,7,9
08:05:20,12,6,2,8,4,24,1,5,6,18
08:05:28,11,6,2,8,3,24,2,5,7,17
21:55:28,10,1,7,8,2,11,2,3,5,6
17:20:08,11,2,6,8,3,16,3,5,8,8
04:58:15,11,3,5,8,3,22,5,9,14,8
04:58:23,10,2,6,8,2,22,4,9,13,9
11:51:20,12,4,4,8,4,23,4,7,11,12
00:59:35,9,1,7,8,1,19,4,7,11,8
09:23:44,11,4,4,8,3,23,1,8,9,14
15:43:44,15,1,7,8,7,27,2,18,20,7
15:43:52,13,1,7,8,5,30,2,18,20,10
15:44:00,10,1,7,8,2,28,2,16,18,10
06:39:43,13,1,7,8,5,30,8,10,18,12
06:35:04,11,5,3,8,3,24,3,11,14,10
06:35:12,10,5,3,8,2,24,4,9,13,11
06:40:24,15,0,8,8,7,29,6,11,17,12
06:36:56,13,4,4,8,5,30,6,12,18,12
07:20:31,14,2,6,8,6,18,4,6,10,8
12:19:04,9,2,6,8,1,17,4,3,7,10
12:19:12,9,3,5,8,1,13,4,1,5,8
09:22:56,14,2,6,8,6,26,2,7,9,17
10:13:27,13,4,4,8,5,17,3,2,5,12
10:13:35,12,4,4,8,4,18,4,3,7,11
12:17:44,10,1,7,8,2,25,6,5,11,14
12:17:52,11,1,7,8,3,26,6,7,13,13
01:03:11,14,3,5,8,6,21,5,7,12,9
00:54:56,10,3,5,8,2,19,2,8,10,9
17:12:16,13,5,3,8,5,27,5,12,17,10
19:43:28,11,2,6,8,3,19,1,9,10,9
19:47:19,13,3,5,8,5,26,0,11,11,15
17:06:56,13,4,4,8,5,20,3,7,10,10
17:07:04,13,4,4,8,5,21,3,9,12,9
17:04:23,11,3,5,8,3,16,2,8,10,6
17:05:12,13,2,6,8,5,14,1,7,8,6
17:05:20,14,3,5,8,6,12,0,8,8,4
17:06:16,10,2,6,8,2,14,1,5,6,8
17:12:47,12,5,3,8,4,31,2,11,13,18
17:12:56,12,5,3,8,4,29,1,9,10,19
14:27:12,13,2,6,8,5,20,6,3,9,11
07:54:07,11,6,2,8,3,21,3,11,14,7
07:15:59,9,2,6,8,1,21,3,5,8,13
22:45:51,11,2,6,8,3,23,2,12,14,9
22:40:08,11,2,6,8,3,23,2,11,13,10
22:40:15,11,1,7,8,3,23,1,12,13,10
06:37:12,13,3,5,8,5,29,6,11,17,12
06:37:20,10,4,4,8,2,29,4,14,18,11
22:08:31,11,2,6,8,3,14,1,5,6,8
22:08:47,10,3,5,8,2,19,2,7,9,10
23:50:56,9,2,6,8,1,23,0,10,10,13
17:00:47,9,1,7,8,1,19,4,6,10,9
07:53:04,10,7,1,8,2,21,3,9,12,9
16:20:56,12,4,4,8,4,23,3,7,10,13
15:07:36,10,2,6,8,2,22,1,9,10,12
01:03:27,14,3,5,8,6,21,5,6,11,10
12:59:59,9,4,4,8,1,21,3,10,13,8
13:00:07,10,4,4,8,2,26,3,12,15,11
13:00:31,9,4,4,8,1,24,4,9,13,11
13:00:39,9,4,4,8,1,25,4,11,15,10
19:41:59,11,5,3,8,3,21,2,6,8,13
19:42:07,12,5,3,8,4,22,2,7,9,13
09:29:12,8,2,6,8,0,19,2,9,11,8
07:52:23,12,6,2,8,4,18,3,7,10,8
07:52:31,11,6,2,8,3,18,2,7,9,9
16:54:15,10,1,7,8,2,26,2,17,19,7
16:55:20,15,1,7,8,7,19,1,8,9,10
16:56:23,14,2,6,8,6,20,0,12,12,8
05:23:12,10,1,7,8,2,16,2,7,9,7
05:23:20,10,1,7,8,2,14,2,5,7,7
14:37:20,12,2,6,8,4,32,1,14,15,17
05:25:52,12,4,4,8,4,19,1,6,7,12
16:52:56,11,2,6,8,3,23,3,8,11,12
12:19:20,8,3,5,8,0,16,4,3,7,9
10:11:27,12,3,5,8,4,21,2,6,8,13
12:19:44,10,2,6,8,2,21,4,8,12,9
09:29:44,10,2,6,8,2,22,1,8,9,13
09:34:23,12,1,7,8,4,30,4,10,14,16
23:10:47,11,2,6,8,3,18,4,10,14,4
23:11:20,10,3,5,8,2,18,4,8,12,6
06:39:51,16,1,7,8,8,30,7,12,19,11
02:20:24,12,4,4,8,4,17,1,3,4,13
02:20:32,12,4,4,8,4,17,2,2,4,13
02:20:40,11,4,4,8,3,18,3,3,6,12
01:09:28,13,4,4,8,5,22,3,6,9,13
01:09:36,12,4,4,8,4,22,3,6,9,13
21:03:43,11,0,8,8,3,21,3,7,10,11
02:20:48,11,4,4,8,3,15,3,3,6,9
12:49:12,11,4,4,8,3,20,2,8,10,10
12:49:19,11,4,4,8,3,19,1,8,9,10
01:14:31,11,3,5,8,3,20,3,9,12,8
01:14:39,10,3,5,8,2,21,3,9,12,9
19:47:27,14,3,5,8,6,29,0,15,15,14
12:57:04,12,3,5,8,4,27,2,12,14,13
12:20:16,12,4,4,8,4,23,4,9,13,10
12:20:23,13,4,4,8,5,22,4,8,12,10
14:37:28,12,2,6,8,4,35,1,13,14,21
16:12:07,14,1,7,8,6,21,2,10,12,9
06:04:56,10,3,5,8,2,27,0,14,14,13
22:17:04,13,1,7,8,5,24,3,6,9,15
23:35:04,12,3,5,8,4,16,4,10,14,2
23:35:20,12,4,4,8,4,17,3,9,12,5
22:21:28,13,4,4,8,5,26,4,11,15,11
06:05:11,10,3,5,8,2,24,0,11,11,13
16:16:47,12,3,5,8,4,17,2,8,10,7
11:38:39,13,4,4,8,5,17,3,5,8,9
07:10:23,13,4,4,8,5,24,4,7,11,13
15:38:23,10,3,5,8,2,21,2,7,9,12
15:38:39,11,4,4,8,3,15,1,6,7,8
23:10:40,10,3,5,8,2,18,4,10,14,4
05:31:36,12,4,4,8,4,17,3,6,9,8
16:45:27,11,2,6,8,3,31,6,14,20,11
16:47:19,11,4,4,8,3,27,7,10,17,10
22:08:23,12,2,6,8,4,14,1,4,5,9
22:10:39,13,5,3,8,5,23,2,8,10,13
05:25:28,12,2,6,8,4,15,2,4,6,9
05:44:47,11,2,6,8,3,33,6,14,20,13
02:18:56,14,2,6,8,6,25,0,9,9,16
02:14:47,11,2,6,8,3,29,5,5,10,19
20:03:12,12,2,6,8,4,21,0,12,12,9
20:03:20,12,2,6,8,4,18,0,9,9,9
20:00:16,12,2,6,8,4,21,3,9,12,9
20:00:32,12,2,6,8,4,17,2,7,9,8
20:00:39,12,2,6,8,4,19,1,9,10,9
20:00:47,12,2,6,8,4,19,0,10,10,9
20:54:08,14,2,6,8,6,20,3,7,10,10
20:06:32,12,3,5,8,4,20,3,12,15,5
20:06:40,11,3,5,8,3,26,3,18,21,5
02:09:04,14,1,7,8,6,21,1,4,5,16
02:09:12,14,1,7,8,6,24,1,6,7,17
02:09:20,12,2,6,8,4,26,1,6,7,19
20:58:31,17,4,4,8,9,27,4,9,13,14
20:58:39,16,4,4,8,8,25,4,8,12,13
20:58:47,14,3,5,8,6,23,5,7,12,11
12:24:56,14,2,6,8,6,18,3,10,13,5
12:25:12,12,2,6,8,4,19,3,10,13,6
10:04:07,11,3,5,8,3,23,0,16,16,7
12:48:31,12,3,5,8,4,25,3,9,12,13
06:40:08,16,0,8,8,8,30,6,11,17,13
07:15:51,10,2,6,8,2,22,3,5,8,14
12:20:56,10,2,6,8,2,24,2,9,11,13
11:39:20,17,5,3,8,9,21,2,7,9,12
09:40:32,11,3,5,8,3,20,1,9,10,10
09:40:40,12,4,4,8,4,18,0,8,8,10
09:41:04,14,4,4,8,6,21,0,8,8,13
09:41:12,14,4,4,8,6,19,0,6,6,13
12:46:23,11,4,4,8,3,27,1,12,13,14
20:52:32,11,4,4,8,3,14,1,10,11,3
20:53:20,14,3,5,8,6,19,3,8,11,8
20:08:16,9,1,7,8,1,23,4,12,16,7
02:11:12,13,4,4,8,5,19,1,7,8,11
02:11:20,12,3,5,8,4,17,1,6,7,10
02:11:28,13,3,5,8,5,18,1,7,8,10
02:11:36,13,3,5,8,5,18,1,7,8,10
20:51:44,9,3,5,8,1,23,1,16,17,6
20:55:20,10,6,2,8,2,18,2,4,6,12
20:53:28,14,4,4,8,6,18,3,8,11,7
01:19:36,12,4,4,8,4,15,3,4,7,8
12:27:19,13,4,4,8,5,20,7,8,15,5
05:41:04,11,7,1,8,3,27,4,11,15,12
23:45:04,9,3,5,8,1,23,8,6,14,9
23:45:12,10,4,4,8,2,21,8,6,14,7
10:52:56,12,4,4,8,4,21,3,9,12,9
10:53:04,13,4,4,8,5,20,3,8,11,9
11:37:12,13,3,5,8,5,20,6,4,10,10
11:37:20,13,3,5,8,5,23,6,4,10,13
07:41:52,10,3,5,8,2,15,5,0,5,10
16:45:35,10,2,6,8,2,34,5,17,22,12
07:42:56,14,4,4,8,6,22,4,7,11,11
07:43:04,12,4,4,8,4,22,4,7,11,11
16:36:23,11,6,2,8,3,17,3,8,11,6
16:37:03,12,5,3,8,4,30,6,17,23,7
16:37:11,11,5,3,8,3,27,5,16,21,6
20:11:04,9,3,5,8,1,28,0,14,14,14
12:42:00,12,4,4,8,4,22,5,8,13,9
20:08:32,10,1,7,8,2,21,3,12,15,6
02:01:28,13,1,7,8,5,21,2,4,6,15
20:15:51,11,2,6,8,3,18,1,13,14,4
20:11:12,8,4,4,8,0,28,0,15,15,13
20:11:20,8,4,4,8,0,28,0,16,16,12
20:11:28,9,4,4,8,1,33,1,18,19,14
01:27:35,12,4,4,8,4,24,2,12,14,10
01:27:43,13,4,4,8,5,22,2,10,12,10
01:27:51,13,4,4,8,5,22,3,10,13,9
20:11:44,9,5,3,8,1,30,2,17,19,11
20:12:08,10,5,3,8,2,24,3,11,14,10
01:57:59,11,2,6,8,3,15,2,6,8,7
09:44:31,12,2,6,8,4,25,4,11,15,10
20:51:36,9,3,5,8,1,20,1,13,14,6
10:04:15,10,3,5,8,2,22,0,16,16,6
22:53:12,10,1,7,8,2,19,2,8,10,9
15:20:47,8,1,7,8,0,35,5,11,16,19
07:09:59,15,4,4,8,7,21,4,6,10,11
06:50:47,8,3,5,8,0,14,6,3,9,5
06:47:04,14,3,5,8,6,15,1,6,7,8
07:11:43,10,3,5,8,2,22,3,7,10,12
09:44:47,13,1,7,8,5,23,5,10,15,8
01:26:07,12,4,4,8,4,17,0,11,11,6
01:26:15,12,4,4,8,4,16,0,10,10,6
20:50:07,11,3,5,8,3,14,0,7,7,7
01:57:11,9,4,4,8,1,15,2,3,5,10
01:57:19,9,4,4,8,1,15,2,4,6,9
01:57:35,9,3,5,8,1,15,3,4,7,8
01:57:43,10,3,5,8,2,17,2,5,7,10
01:57:51,11,3,5,8,3,16,2,5,7,9
12:45:12,13,3,5,8,5,29,3,12,15,14
05:44:32,11,2,6,8,3,32,5,14,19,13
05:44:40,12,2,6,8,4,31,5,13,18,13
16:35:43,10,2,6,8,2,30,2,19,21,9
16:35:59,10,2,6,8,2,21,2,13,15,6
07:38:31,11,5,3,8,3,19,7,5,12,7
07:38:39,12,5,3,8,4,19,7,6,13,6
07:38:47,11,5,3,8,3,24,8,7,15,9
16:40:47,11,2,6,8,3,20,2,9,11,9
16:41:20,13,2,6,8,5,21,4,10,14,7
23:03:12,11,0,8,8,3,19,2,8,10,9
11:16:56,12,2,6,8,4,17,2,9,11,6
15:28:07,11,4,4,8,3,18,4,5,9,9
15:28:15,12,4,4,8,4,18,4,5,9,9
06:54:39,12,3,5,8,4,12,2,4,6,6
06:54:47,12,3,5,8,4,13,2,4,6,7
22:47:51,17,1,7,8,9,15,0,6,6,9
01:32:56,11,3,5,8,3,24,4,9,13,11
01:33:04,13,4,4,8,5,23,4,9,13,10
01:33:12,12,4,4,8,4,25,5,10,15,10
01:33:27,13,4,4,8,5,24,2,11,13,11
20:19:04,10,3,5,8,2,21,1,8,9,12
20:26:00,9,2,6,8,1,22,3,12,15,7
20:26:23,12,4,4,8,4,24,5,11,16,8
01:25:51,14,4,4,8,6,15,0,9,9,6
20:27:04,12,3,5,8,4,20,2,10,12,8
20:27:12,13,3,5,8,5,22,2,12,14,8
20:27:44,16,3,5,8,8,26,2,13,15,11
20:28:56,13,4,4,8,5,18,1,7,8,10
20:29:12,12,2,6,8,4,13,1,6,7,6
20:29:20,13,2,6,8,5,16,2,8,10,6
20:29:28,13,2,6,8,5,20,2,10,12,8
16:35:11,11,3,5,8,3,20,5,5,10,10
22:48:15,14,1,7,8,6,15,2,4,6,9
07:01:11,11,5,3,8,3,28,3,7,10,18
20:28:23,13,4,4,8,5,23,2,9,11,12
22:45:59,13,2,6,8,5,21,1,11,12,9
22:46:07,13,2,6,8,5,22,1,11,12,10
22:46:15,13,2,6,8,5,22,1,13,14,8
22:53:36,9,1,7,8,1,17,1,8,9,8
22:53:44,10,1,7,8,2,19,2,8,10,9
07:10:15,15,4,4,8,7,21,4,6,10,11
07:00:15,13,3,5,8,5,28,4,9,13,15
07:00:39,11,4,4,8,3,27,3,9,12,15
07:00:47,10,4,4,8,2,30,4,7,11,19
07:00:56,10,4,4,8,2,28,3,6,9,19
15:27:35,12,4,4,8,4,16,2,5,7,9
22:55:28,18,5,3,8,10,21,0,8,8,13
12:39:51,10,3,5,8,2,27,5,8,13,14
17:44:00,13,2,6,8,5,18,1,6,7,11
08:28:15,11,5,3,8,3,16,2,6,8,8
