['Time, Count, opp/conj: 0', 'sqr/tri/sext: 0', 'major: 0', 'minor: 0']
['06:45:36, 245, opp/conj: 5', 'sqr/tri/sext: 6', 'major: 11', 'minor: 10']
['06:45:44, 272, opp/conj: 6', 'sqr/tri/sext: 5', 'major: 11', 'minor: 12']
['06:45:51, 224, opp/conj: 4', 'sqr/tri/sext: 5', 'major: 9', 'minor: 10']
['06:45:59, 212, opp/conj: 4', 'sqr/tri/sext: 5', 'major: 9', 'minor: 7']
['06:46:07, 186, opp/conj: 4', 'sqr/tri/sext: 4', 'major: 8', 'minor: 5']
['06:46:15, 255, opp/conj: 6', 'sqr/tri/sext: 5', 'major: 11', 'minor: 6']
['06:46:23, 303, opp/conj: 5', 'sqr/tri/sext: 7', 'major: 12', 'minor: 12']
['06:46:31, 357, opp/conj: 6', 'sqr/tri/sext: 6', 'major: 12', 'minor: 18']
['06:46:39, 341, opp/conj: 6', 'sqr/tri/sext: 5', 'major: 11', 'minor: 18']
['06:46:47, 379, opp/conj: 8', 'sqr/tri/sext: 4', 'major: 12', 'minor: 20']
['06:46:56, 385, opp/conj: 9', 'sqr/tri/sext: 5', 'major: 14', 'minor: 16']
['06:47:04, 367, opp/conj: 9', 'sqr/tri/sext: 3', 'major: 12', 'minor: 16']
['06:47:12, 311, opp/conj: 7', 'sqr/tri/sext: 4', 'major: 11', 'minor: 13']
['06:47:20, 299, opp/conj: 8', 'sqr/tri/sext: 3', 'major: 11', 'minor: 11']
['06:47:28, 291, opp/conj: 9', 'sqr/tri/sext: 2', 'major: 11', 'minor: 9']
['06:47:35, 357, opp/conj: 11', 'sqr/tri/sext: 3', 'major: 14', 'minor: 10']
['06:47:43, 380, opp/conj: 11', 'sqr/tri/sext: 4', 'major: 15', 'minor: 12']
['06:47:51, 367, opp/conj: 10', 'sqr/tri/sext: 4', 'major: 14', 'minor: 14']
['06:47:59, 347, opp/conj: 10', 'sqr/tri/sext: 4', 'major: 14', 'minor: 12']
['06:48:07, 312, opp/conj: 8', 'sqr/tri/sext: 4', 'major: 12', 'minor: 13']
['06:48:15, 318, opp/conj: 7', 'sqr/tri/sext: 6', 'major: 13', 'minor: 12']
['06:48:23, 321, opp/conj: 7', 'sqr/tri/sext: 5', 'major: 12', 'minor: 13']
['06:48:31, 293, opp/conj: 7', 'sqr/tri/sext: 5', 'major: 12', 'minor: 9']
['06:48:39, 327, opp/conj: 9', 'sqr/tri/sext: 5', 'major: 14', 'minor: 7']
['06:48:47, 312, opp/conj: 9', 'sqr/tri/sext: 5', 'major: 14', 'minor: 6']
['06:48:56, 270, opp/conj: 8', 'sqr/tri/sext: 3', 'major: 11', 'minor: 8']
['06:49:04, 290, opp/conj: 8', 'sqr/tri/sext: 4', 'major: 12', 'minor: 9']
['06:49:12, 278, opp/conj: 8', 'sqr/tri/sext: 4', 'major: 12', 'minor: 8']
['06:49:19, 303, opp/conj: 8', 'sqr/tri/sext: 5', 'major: 13', 'minor: 8']
['06:49:27, 317, opp/conj: 8', 'sqr/tri/sext: 5', 'major: 13', 'minor: 10']
['06:49:35, 322, opp/conj: 9', 'sqr/tri/sext: 5', 'major: 14', 'minor: 9']
['06:49:43, 387, opp/conj: 10', 'sqr/tri/sext: 7', 'major: 17', 'minor: 10']
['06:49:51, 358, opp/conj: 8', 'sqr/tri/sext: 7', 'major: 15', 'minor: 12']
['06:49:59, 342, opp/conj: 7', 'sqr/tri/sext: 7', 'major: 14', 'minor: 13']
['06:50:07, 283, opp/conj: 5', 'sqr/tri/sext: 6', 'major: 11', 'minor: 11']
['06:50:15, 305, opp/conj: 6', 'sqr/tri/sext: 6', 'major: 12', 'minor: 11']
['06:50:23, 277, opp/conj: 5', 'sqr/tri/sext: 7', 'major: 12', 'minor: 9']
['06:50:31, 303, opp/conj: 5', 'sqr/tri/sext: 8', 'major: 13', 'minor: 9']
['06:50:39, 326, opp/conj: 7', 'sqr/tri/sext: 7', 'major: 14', 'minor: 8']
['06:50:47, 324, opp/conj: 6', 'sqr/tri/sext: 8', 'major: 14', 'minor: 8']
['06:50:56, 353, opp/conj: 7', 'sqr/tri/sext: 8', 'major: 15', 'minor: 10']
['06:51:04, 317, opp/conj: 7', 'sqr/tri/sext: 6', 'major: 13', 'minor: 11']
['06:51:12, 260, opp/conj: 6', 'sqr/tri/sext: 5', 'major: 11', 'minor: 10']
['06:51:20, 289, opp/conj: 6', 'sqr/tri/sext: 5', 'major: 11', 'minor: 13']
['06:51:28, 255, opp/conj: 6', 'sqr/tri/sext: 4', 'major: 10', 'minor: 11']
['06:51:36, 260, opp/conj: 6', 'sqr/tri/sext: 5', 'major: 11', 'minor: 9']
['06:51:44, 264, opp/conj: 6', 'sqr/tri/sext: 5', 'major: 11', 'minor: 9']
['06:51:52, 300, opp/conj: 8', 'sqr/tri/sext: 4', 'major: 12', 'minor: 9']
['06:52:00, 278, opp/conj: 7', 'sqr/tri/sext: 3', 'major: 10', 'minor: 11']
['06:52:08, 272, opp/conj: 6', 'sqr/tri/sext: 5', 'major: 11', 'minor: 11']
['06:52:16, 292, opp/conj: 6', 'sqr/tri/sext: 6', 'major: 12', 'minor: 11']
['06:52:24, 236, opp/conj: 5', 'sqr/tri/sext: 4', 'major: 9', 'minor: 11']
['06:52:32, 222, opp/conj: 5', 'sqr/tri/sext: 4', 'major: 9', 'minor: 10']
['06:52:39, 202, opp/conj: 4', 'sqr/tri/sext: 5', 'major: 9', 'minor: 7']
['06:52:47, 166, opp/conj: 4', 'sqr/tri/sext: 4', 'major: 8', 'minor: 5']
['06:52:56, 208, opp/conj: 5', 'sqr/tri/sext: 5', 'major: 10', 'minor: 6']
['06:53:04, 258, opp/conj: 5', 'sqr/tri/sext: 7', 'major: 12', 'minor: 6']
['06:53:12, 292, opp/conj: 3', 'sqr/tri/sext: 11', 'major: 14', 'minor: 8']
['06:53:20, 284, opp/conj: 3', 'sqr/tri/sext: 11', 'major: 14', 'minor: 7']
['06:53:28, 274, opp/conj: 3', 'sqr/tri/sext: 10', 'major: 13', 'minor: 9']
['06:53:36, 300, opp/conj: 3', 'sqr/tri/sext: 10', 'major: 13', 'minor: 13']
['06:53:44, 262, opp/conj: 3', 'sqr/tri/sext: 9', 'major: 12', 'minor: 11']
['06:53:52, 226, opp/conj: 4', 'sqr/tri/sext: 6', 'major: 10', 'minor: 10']
['06:54:00, 228, opp/conj: 4', 'sqr/tri/sext: 6', 'major: 10', 'minor: 9']
['06:54:08, 320, opp/conj: 5', 'sqr/tri/sext: 10', 'major: 15', 'minor: 9']
['06:54:16, 302, opp/conj: 5', 'sqr/tri/sext: 10', 'major: 15', 'minor: 5']
['06:54:23, 258, opp/conj: 4', 'sqr/tri/sext: 9', 'major: 13', 'minor: 4']
['06:54:31, 304, opp/conj: 4', 'sqr/tri/sext: 10', 'major: 14', 'minor: 9']
['06:54:39, 372, opp/conj: 6', 'sqr/tri/sext: 12', 'major: 18', 'minor: 9']
['06:54:47, 351, opp/conj: 6', 'sqr/tri/sext: 11', 'major: 17', 'minor: 8']
['06:54:56, 333, opp/conj: 6', 'sqr/tri/sext: 11', 'major: 17', 'minor: 8']
['06:55:04, 351, opp/conj: 8', 'sqr/tri/sext: 9', 'major: 17', 'minor: 7']
['06:55:12, 318, opp/conj: 9', 'sqr/tri/sext: 7', 'major: 16', 'minor: 4']
['06:55:20, 346, opp/conj: 9', 'sqr/tri/sext: 8', 'major: 17', 'minor: 7']
['06:55:28, 403, opp/conj: 10', 'sqr/tri/sext: 10', 'major: 20', 'minor: 6']
['06:55:36, 395, opp/conj: 9', 'sqr/tri/sext: 10', 'major: 19', 'minor: 7']
['06:55:44, 421, opp/conj: 10', 'sqr/tri/sext: 10', 'major: 20', 'minor: 8']
['06:55:52, 399, opp/conj: 10', 'sqr/tri/sext: 9', 'major: 19', 'minor: 6']
['06:56:00, 359, opp/conj: 9', 'sqr/tri/sext: 8', 'major: 17', 'minor: 4']
['06:56:07, 386, opp/conj: 10', 'sqr/tri/sext: 9', 'major: 19', 'minor: 4']
['06:56:15, 348, opp/conj: 9', 'sqr/tri/sext: 8', 'major: 17', 'minor: 4']
['06:56:23, 348, opp/conj: 9', 'sqr/tri/sext: 8', 'major: 17', 'minor: 4']
['06:56:31, 354, opp/conj: 9', 'sqr/tri/sext: 9', 'major: 18', 'minor: 3']
['06:56:39, 404, opp/conj: 11', 'sqr/tri/sext: 10', 'major: 21', 'minor: 2']
['06:56:47, 400, opp/conj: 11', 'sqr/tri/sext: 10', 'major: 21', 'minor: 3']
['06:56:56, 348, opp/conj: 10', 'sqr/tri/sext: 7', 'major: 17', 'minor: 3']
['06:57:04, 340, opp/conj: 10', 'sqr/tri/sext: 7', 'major: 17', 'minor: 2']
['06:57:12, 208, opp/conj: 5', 'sqr/tri/sext: 6', 'major: 11', 'minor: 2']
['06:57:20, 209, opp/conj: 5', 'sqr/tri/sext: 5', 'major: 10', 'minor: 5']
['06:57:28, 267, opp/conj: 5', 'sqr/tri/sext: 8', 'major: 13', 'minor: 6']
['06:57:36, 225, opp/conj: 4', 'sqr/tri/sext: 6', 'major: 10', 'minor: 7']
['06:57:44, 272, opp/conj: 5', 'sqr/tri/sext: 6', 'major: 11', 'minor: 9']
['06:57:51, 238, opp/conj: 4', 'sqr/tri/sext: 6', 'major: 10', 'minor: 7']
['06:57:59, 233, opp/conj: 3', 'sqr/tri/sext: 7', 'major: 10', 'minor: 7']
['06:58:07, 179, opp/conj: 2', 'sqr/tri/sext: 6', 'major: 8', 'minor: 5']
['06:58:15, 237, opp/conj: 4', 'sqr/tri/sext: 6', 'major: 10', 'minor: 7']
['06:58:23, 231, opp/conj: 3', 'sqr/tri/sext: 6', 'major: 9', 'minor: 9']
['06:58:31, 249, opp/conj: 4', 'sqr/tri/sext: 6', 'major: 10', 'minor: 9']
['06:58:39, 255, opp/conj: 4', 'sqr/tri/sext: 6', 'major: 10', 'minor: 10']
['06:58:47, 288, opp/conj: 5', 'sqr/tri/sext: 6', 'major: 11', 'minor: 9']
['06:58:56, 306, opp/conj: 6', 'sqr/tri/sext: 6', 'major: 12', 'minor: 9']
['06:59:04, 353, opp/conj: 7', 'sqr/tri/sext: 7', 'major: 14', 'minor: 10']
['06:59:12, 284, opp/conj: 6', 'sqr/tri/sext: 4', 'major: 10', 'minor: 11']
['06:59:20, 257, opp/conj: 6', 'sqr/tri/sext: 3', 'major: 9', 'minor: 10']
['06:59:27, 245, opp/conj: 6', 'sqr/tri/sext: 3', 'major: 9', 'minor: 10']
['06:59:35, 265, opp/conj: 7', 'sqr/tri/sext: 4', 'major: 11', 'minor: 8']
['06:59:43, 301, opp/conj: 9', 'sqr/tri/sext: 4', 'major: 13', 'minor: 6']
['06:59:51, 320, opp/conj: 9', 'sqr/tri/sext: 5', 'major: 14', 'minor: 8']
['06:59:59, 310, opp/conj: 7', 'sqr/tri/sext: 6', 'major: 13', 'minor: 9']
['07:00:07, 330, opp/conj: 7', 'sqr/tri/sext: 6', 'major: 13', 'minor: 11']
['07:00:15, 377, opp/conj: 8', 'sqr/tri/sext: 8', 'major: 16', 'minor: 11']
['07:00:23, 403, opp/conj: 8', 'sqr/tri/sext: 10', 'major: 18', 'minor: 10']
['07:00:31, 372, opp/conj: 8', 'sqr/tri/sext: 8', 'major: 16', 'minor: 11']
['07:00:39, 329, opp/conj: 7', 'sqr/tri/sext: 7', 'major: 14', 'minor: 11']
['07:00:47, 306, opp/conj: 6', 'sqr/tri/sext: 7', 'major: 13', 'minor: 10']
['07:00:56, 244, opp/conj: 5', 'sqr/tri/sext: 6', 'major: 11', 'minor: 7']
['07:01:04, 245, opp/conj: 5', 'sqr/tri/sext: 5', 'major: 10', 'minor: 9']
['07:01:11, 203, opp/conj: 5', 'sqr/tri/sext: 3', 'major: 8', 'minor: 8']
['07:01:19, 244, opp/conj: 6', 'sqr/tri/sext: 4', 'major: 10', 'minor: 8']
['07:01:27, 248, opp/conj: 6', 'sqr/tri/sext: 4', 'major: 10', 'minor: 9']
['07:01:35, 218, opp/conj: 6', 'sqr/tri/sext: 3', 'major: 9', 'minor: 7']
['07:01:43, 238, opp/conj: 6', 'sqr/tri/sext: 4', 'major: 10', 'minor: 7']
['07:01:51, 212, opp/conj: 5', 'sqr/tri/sext: 4', 'major: 9', 'minor: 6']
['07:01:59, 240, opp/conj: 4', 'sqr/tri/sext: 6', 'major: 10', 'minor: 5']
['07:02:07, 252, opp/conj: 4', 'sqr/tri/sext: 6', 'major: 10', 'minor: 7']
['07:02:15, 288, opp/conj: 5', 'sqr/tri/sext: 7', 'major: 12', 'minor: 9']
['07:02:23, 252, opp/conj: 4', 'sqr/tri/sext: 7', 'major: 11', 'minor: 7']
['07:02:31, 286, opp/conj: 5', 'sqr/tri/sext: 8', 'major: 13', 'minor: 6']
['07:02:39, 244, opp/conj: 4', 'sqr/tri/sext: 6', 'major: 10', 'minor: 8']
['07:02:47, 238, opp/conj: 4', 'sqr/tri/sext: 6', 'major: 10', 'minor: 7']
['07:02:55, 226, opp/conj: 4', 'sqr/tri/sext: 5', 'major: 9', 'minor: 7']
['07:03:03, 154, opp/conj: 2', 'sqr/tri/sext: 3', 'major: 5', 'minor: 7']
['07:03:11, 168, opp/conj: 3', 'sqr/tri/sext: 3', 'major: 6', 'minor: 7']
['07:03:19, 207, opp/conj: 5', 'sqr/tri/sext: 2', 'major: 7', 'minor: 9']
['07:03:27, 207, opp/conj: 5', 'sqr/tri/sext: 2', 'major: 7', 'minor: 9']
['07:03:35, 233, opp/conj: 6', 'sqr/tri/sext: 2', 'major: 8', 'minor: 10']
['07:03:43, 217, opp/conj: 6', 'sqr/tri/sext: 1', 'major: 7', 'minor: 10']
['07:03:51, 211, opp/conj: 6', 'sqr/tri/sext: 1', 'major: 7', 'minor: 9']
['07:03:59, 219, opp/conj: 6', 'sqr/tri/sext: 2', 'major: 8', 'minor: 8']
['07:04:07, 235, opp/conj: 6', 'sqr/tri/sext: 2', 'major: 8', 'minor: 10']
['07:04:15, 235, opp/conj: 6', 'sqr/tri/sext: 2', 'major: 8', 'minor: 10']
['07:04:23, 205, opp/conj: 6', 'sqr/tri/sext: 1', 'major: 7', 'minor: 10']
['07:04:31, 211, opp/conj: 6', 'sqr/tri/sext: 1', 'major: 7', 'minor: 11']
['07:04:39, 225, opp/conj: 7', 'sqr/tri/sext: 2', 'major: 9', 'minor: 8']
['07:04:47, 257, opp/conj: 7', 'sqr/tri/sext: 4', 'major: 11', 'minor: 10']
['07:04:55, 276, opp/conj: 7', 'sqr/tri/sext: 5', 'major: 12', 'minor: 10']
['07:05:03, 286, opp/conj: 6', 'sqr/tri/sext: 7', 'major: 13', 'minor: 10']
['07:05:11, 324, opp/conj: 6', 'sqr/tri/sext: 9', 'major: 15', 'minor: 11']
['07:05:19, 366, opp/conj: 8', 'sqr/tri/sext: 9', 'major: 17', 'minor: 11']
['07:05:27, 380, opp/conj: 9', 'sqr/tri/sext: 7', 'major: 16', 'minor: 13']
['07:05:35, 425, opp/conj: 9', 'sqr/tri/sext: 7', 'major: 16', 'minor: 17']
['07:05:43, 369, opp/conj: 8', 'sqr/tri/sext: 7', 'major: 15', 'minor: 12']
['07:05:51, 353, opp/conj: 8', 'sqr/tri/sext: 5', 'major: 13', 'minor: 14']
['07:06:00, 335, opp/conj: 8', 'sqr/tri/sext: 5', 'major: 13', 'minor: 13']
['07:06:08, 368, opp/conj: 9', 'sqr/tri/sext: 5', 'major: 14', 'minor: 15']
['07:06:15, 364, opp/conj: 9', 'sqr/tri/sext: 5', 'major: 14', 'minor: 15']
['07:06:23, 324, opp/conj: 8', 'sqr/tri/sext: 6', 'major: 14', 'minor: 11']
['07:06:31, 322, opp/conj: 8', 'sqr/tri/sext: 5', 'major: 13', 'minor: 13']
['07:06:39, 262, opp/conj: 4', 'sqr/tri/sext: 6', 'major: 10', 'minor: 13']
['07:06:47, 274, opp/conj: 4', 'sqr/tri/sext: 5', 'major: 9', 'minor: 14']
['07:06:56, 259, opp/conj: 2', 'sqr/tri/sext: 6', 'major: 8', 'minor: 17']
['07:07:04, 256, opp/conj: 2', 'sqr/tri/sext: 6', 'major: 8', 'minor: 16']
['07:07:12, 278, opp/conj: 2', 'sqr/tri/sext: 7', 'major: 9', 'minor: 16']
['07:07:20, 281, opp/conj: 2', 'sqr/tri/sext: 7', 'major: 9', 'minor: 16']
['07:07:28, 243, opp/conj: 2', 'sqr/tri/sext: 6', 'major: 8', 'minor: 14']
['07:07:36, 156, opp/conj: 2', 'sqr/tri/sext: 3', 'major: 5', 'minor: 10']
['07:07:44, 138, opp/conj: 2', 'sqr/tri/sext: 2', 'major: 4', 'minor: 10']
['07:07:52, 121, opp/conj: 3', 'sqr/tri/sext: 0', 'major: 3', 'minor: 10']
['07:07:59, 113, opp/conj: 3', 'sqr/tri/sext: 0', 'major: 3', 'minor: 9']
['07:08:07, 113, opp/conj: 3', 'sqr/tri/sext: 0', 'major: 3', 'minor: 9']
['07:08:15, 132, opp/conj: 4', 'sqr/tri/sext: 0', 'major: 4', 'minor: 10']
['07:08:23, 126, opp/conj: 4', 'sqr/tri/sext: 0', 'major: 4', 'minor: 9']
['07:08:31, 129, opp/conj: 3', 'sqr/tri/sext: 1', 'major: 4', 'minor: 11']
['07:08:39, 143, opp/conj: 3', 'sqr/tri/sext: 1', 'major: 4', 'minor: 13']
['07:08:47, 142, opp/conj: 3', 'sqr/tri/sext: 1', 'major: 4', 'minor: 11']
['07:08:56, 186, opp/conj: 3', 'sqr/tri/sext: 3', 'major: 6', 'minor: 11']
['07:09:04, 206, opp/conj: 4', 'sqr/tri/sext: 4', 'major: 8', 'minor: 9']
['07:09:12, 218, opp/conj: 5', 'sqr/tri/sext: 3', 'major: 8', 'minor: 10']
['07:09:20, 238, opp/conj: 4', 'sqr/tri/sext: 6', 'major: 10', 'minor: 7']
['07:09:28, 321, opp/conj: 6', 'sqr/tri/sext: 7', 'major: 13', 'minor: 11']
['07:09:36, 325, opp/conj: 7', 'sqr/tri/sext: 7', 'major: 14', 'minor: 8']
['07:09:43, 337, opp/conj: 7', 'sqr/tri/sext: 7', 'major: 14', 'minor: 10']
['07:09:51, 390, opp/conj: 7', 'sqr/tri/sext: 8', 'major: 15', 'minor: 14']
['07:09:59, 376, opp/conj: 7', 'sqr/tri/sext: 8', 'major: 15', 'minor: 12']
['07:10:07, 318, opp/conj: 7', 'sqr/tri/sext: 5', 'major: 12', 'minor: 10']
['07:10:15, 322, opp/conj: 7', 'sqr/tri/sext: 6', 'major: 13', 'minor: 10']
['07:10:23, 286, opp/conj: 5', 'sqr/tri/sext: 8', 'major: 13', 'minor: 6']
['07:10:31, 384, opp/conj: 7', 'sqr/tri/sext: 10', 'major: 17', 'minor: 7']
['07:10:39, 478, opp/conj: 9', 'sqr/tri/sext: 13', 'major: 22', 'minor: 6']
['07:10:47, 462, opp/conj: 9', 'sqr/tri/sext: 12', 'major: 21', 'minor: 6']
['07:10:56, 448, opp/conj: 8', 'sqr/tri/sext: 12', 'major: 20', 'minor: 7']
['07:11:04, 446, opp/conj: 8', 'sqr/tri/sext: 10', 'major: 18', 'minor: 10']
['07:11:12, 461, opp/conj: 8', 'sqr/tri/sext: 10', 'major: 18', 'minor: 11']
['07:11:19, 427, opp/conj: 8', 'sqr/tri/sext: 9', 'major: 17', 'minor: 10']
['07:11:27, 387, opp/conj: 8', 'sqr/tri/sext: 7', 'major: 15', 'minor: 11']
['07:11:35, 435, opp/conj: 10', 'sqr/tri/sext: 8', 'major: 18', 'minor: 11']
['07:11:43, 417, opp/conj: 10', 'sqr/tri/sext: 7', 'major: 17', 'minor: 11']
['07:11:51, 419, opp/conj: 10', 'sqr/tri/sext: 7', 'major: 17', 'minor: 12']
['07:11:59, 365, opp/conj: 7', 'sqr/tri/sext: 8', 'major: 15', 'minor: 11']
['07:12:07, 435, opp/conj: 9', 'sqr/tri/sext: 10', 'major: 19', 'minor: 9']
['07:12:15, 406, opp/conj: 8', 'sqr/tri/sext: 10', 'major: 18', 'minor: 9']
['07:12:23, 462, opp/conj: 9', 'sqr/tri/sext: 13', 'major: 22', 'minor: 8']
['07:12:31, 405, opp/conj: 8', 'sqr/tri/sext: 12', 'major: 20', 'minor: 6']
['07:12:39, 343, opp/conj: 6', 'sqr/tri/sext: 11', 'major: 17', 'minor: 5']
['07:12:47, 339, opp/conj: 7', 'sqr/tri/sext: 10', 'major: 17', 'minor: 5']
['07:12:56, 340, opp/conj: 6', 'sqr/tri/sext: 11', 'major: 17', 'minor: 6']
['07:13:03, 384, opp/conj: 7', 'sqr/tri/sext: 12', 'major: 19', 'minor: 7']
['07:13:11, 392, opp/conj: 8', 'sqr/tri/sext: 11', 'major: 19', 'minor: 6']
['07:13:19, 364, opp/conj: 10', 'sqr/tri/sext: 6', 'major: 16', 'minor: 6']
['07:13:27, 339, opp/conj: 9', 'sqr/tri/sext: 6', 'major: 15', 'minor: 6']
['07:13:35, 345, opp/conj: 8', 'sqr/tri/sext: 7', 'major: 15', 'minor: 7']
['07:13:43, 354, opp/conj: 7', 'sqr/tri/sext: 7', 'major: 14', 'minor: 10']
['07:13:51, 408, opp/conj: 8', 'sqr/tri/sext: 10', 'major: 18', 'minor: 11']
['07:13:59, 360, opp/conj: 8', 'sqr/tri/sext: 8', 'major: 16', 'minor: 9']
['07:14:07, 367, opp/conj: 7', 'sqr/tri/sext: 9', 'major: 16', 'minor: 10']
['07:14:15, 375, opp/conj: 9', 'sqr/tri/sext: 9', 'major: 18', 'minor: 7']
['07:14:23, 385, opp/conj: 11', 'sqr/tri/sext: 7', 'major: 18', 'minor: 7']
['07:14:31, 352, opp/conj: 11', 'sqr/tri/sext: 6', 'major: 17', 'minor: 4']
['07:14:39, 363, opp/conj: 10', 'sqr/tri/sext: 8', 'major: 18', 'minor: 5']
['07:14:47, 373, opp/conj: 9', 'sqr/tri/sext: 8', 'major: 17', 'minor: 9']
['07:14:55, 277, opp/conj: 6', 'sqr/tri/sext: 7', 'major: 13', 'minor: 7']
['07:15:03, 261, opp/conj: 6', 'sqr/tri/sext: 6', 'major: 12', 'minor: 7']
['07:15:11, 291, opp/conj: 6', 'sqr/tri/sext: 8', 'major: 14', 'minor: 7']
['07:15:19, 285, opp/conj: 6', 'sqr/tri/sext: 7', 'major: 13', 'minor: 7']
['07:15:27, 224, opp/conj: 5', 'sqr/tri/sext: 6', 'major: 11', 'minor: 3']
['07:15:35, 228, opp/conj: 5', 'sqr/tri/sext: 6', 'major: 11', 'minor: 4']
['07:15:43, 274, opp/conj: 6', 'sqr/tri/sext: 9', 'major: 15', 'minor: 3']
['07:15:51, 284, opp/conj: 7', 'sqr/tri/sext: 8', 'major: 15', 'minor: 3']
['07:15:59, 298, opp/conj: 7', 'sqr/tri/sext: 8', 'major: 15', 'minor: 5']
['07:16:07, 364, opp/conj: 9', 'sqr/tri/sext: 9', 'major: 18', 'minor: 6']
['07:16:15, 334, opp/conj: 8', 'sqr/tri/sext: 9', 'major: 17', 'minor: 6']
['07:16:23, 288, opp/conj: 8', 'sqr/tri/sext: 6', 'major: 14', 'minor: 5']
['07:16:31, 282, opp/conj: 8', 'sqr/tri/sext: 4', 'major: 12', 'minor: 9']
['07:16:39, 306, opp/conj: 8', 'sqr/tri/sext: 5', 'major: 13', 'minor: 11']
['07:16:47, 330, opp/conj: 8', 'sqr/tri/sext: 5', 'major: 13', 'minor: 15']
['07:16:55, 325, opp/conj: 8', 'sqr/tri/sext: 5', 'major: 13', 'minor: 15']
['07:17:04, 297, opp/conj: 7', 'sqr/tri/sext: 5', 'major: 12', 'minor: 14']
['07:17:12, 306, opp/conj: 6', 'sqr/tri/sext: 7', 'major: 13', 'minor: 12']
['07:17:20, 330, opp/conj: 6', 'sqr/tri/sext: 7', 'major: 13', 'minor: 14']
['07:17:28, 281, opp/conj: 6', 'sqr/tri/sext: 5', 'major: 11', 'minor: 11']
['07:17:36, 313, opp/conj: 6', 'sqr/tri/sext: 6', 'major: 12', 'minor: 12']
['07:17:44, 307, opp/conj: 6', 'sqr/tri/sext: 6', 'major: 12', 'minor: 11']
['07:17:52, 203, opp/conj: 4', 'sqr/tri/sext: 4', 'major: 8', 'minor: 8']
['07:18:00, 247, opp/conj: 5', 'sqr/tri/sext: 4', 'major: 9', 'minor: 11']
['07:18:07, 259, opp/conj: 5', 'sqr/tri/sext: 5', 'major: 10', 'minor: 10']
['07:18:15, 303, opp/conj: 6', 'sqr/tri/sext: 7', 'major: 13', 'minor: 9']
['07:18:23, 339, opp/conj: 6', 'sqr/tri/sext: 8', 'major: 14', 'minor: 12']
['07:18:31, 300, opp/conj: 5', 'sqr/tri/sext: 8', 'major: 13', 'minor: 10']
['07:18:39, 330, opp/conj: 5', 'sqr/tri/sext: 9', 'major: 14', 'minor: 13']
['07:18:47, 331, opp/conj: 5', 'sqr/tri/sext: 9', 'major: 14', 'minor: 14']
['07:18:56, 322, opp/conj: 5', 'sqr/tri/sext: 8', 'major: 13', 'minor: 17']
['07:19:04, 342, opp/conj: 4', 'sqr/tri/sext: 11', 'major: 15', 'minor: 14']
['07:19:12, 322, opp/conj: 4', 'sqr/tri/sext: 9', 'major: 13', 'minor: 15']
['07:19:20, 329, opp/conj: 5', 'sqr/tri/sext: 8', 'major: 13', 'minor: 16']
['07:19:28, 313, opp/conj: 4', 'sqr/tri/sext: 9', 'major: 13', 'minor: 13']
['07:19:36, 329, opp/conj: 3', 'sqr/tri/sext: 11', 'major: 14', 'minor: 13']
['07:19:44, 253, opp/conj: 3', 'sqr/tri/sext: 7', 'major: 10', 'minor: 12']
['07:19:51, 298, opp/conj: 4', 'sqr/tri/sext: 8', 'major: 12', 'minor: 12']
['07:19:59, 324, opp/conj: 5', 'sqr/tri/sext: 8', 'major: 13', 'minor: 12']
['07:20:07, 376, opp/conj: 5', 'sqr/tri/sext: 12', 'major: 17', 'minor: 10']
['07:20:15, 396, opp/conj: 6', 'sqr/tri/sext: 12', 'major: 18', 'minor: 10']
['07:20:23, 428, opp/conj: 6', 'sqr/tri/sext: 14', 'major: 20', 'minor: 10']
['07:20:31, 452, opp/conj: 7', 'sqr/tri/sext: 15', 'major: 22', 'minor: 10']
['07:20:39, 458, opp/conj: 8', 'sqr/tri/sext: 14', 'major: 22', 'minor: 9']
['07:20:47, 420, opp/conj: 8', 'sqr/tri/sext: 12', 'major: 20', 'minor: 9']
['07:20:56, 341, opp/conj: 6', 'sqr/tri/sext: 10', 'major: 16', 'minor: 8']
['07:21:04, 357, opp/conj: 6', 'sqr/tri/sext: 12', 'major: 18', 'minor: 6']
['07:21:12, 303, opp/conj: 5', 'sqr/tri/sext: 8', 'major: 13', 'minor: 8']
['07:21:20, 344, opp/conj: 6', 'sqr/tri/sext: 10', 'major: 16', 'minor: 9']
['07:21:28, 368, opp/conj: 6', 'sqr/tri/sext: 11', 'major: 17', 'minor: 10']
['07:21:35, 368, opp/conj: 6', 'sqr/tri/sext: 11', 'major: 17', 'minor: 10']
['07:21:43, 284, opp/conj: 5', 'sqr/tri/sext: 7', 'major: 12', 'minor: 10']
['07:21:51, 291, opp/conj: 7', 'sqr/tri/sext: 5', 'major: 12', 'minor: 9']
['07:21:59, 293, opp/conj: 8', 'sqr/tri/sext: 4', 'major: 12', 'minor: 9']
['07:22:07, 343, opp/conj: 8', 'sqr/tri/sext: 5', 'major: 13', 'minor: 13']
['07:22:15, 332, opp/conj: 8', 'sqr/tri/sext: 5', 'major: 13', 'minor: 11']
['07:22:23, 381, opp/conj: 9', 'sqr/tri/sext: 7', 'major: 16', 'minor: 11']
['07:22:31, 385, opp/conj: 9', 'sqr/tri/sext: 7', 'major: 16', 'minor: 11']
['07:22:39, 363, opp/conj: 8', 'sqr/tri/sext: 7', 'major: 15', 'minor: 11']
