['Time', '0: 1949-08-15', '1: 1952-01-21', '2: 1953-04-18', '3: 1953-06-25', '4: 1953-09-12', '5: 1956-08-23', '6: 1957-08-03', '7: 1957-11-27', '8: 1958-11-04', '9: 1960-11-25', '10: 1963-08-07', '11: 1963-08-09', '12: 1963-11-22', '13: 1964-06-15', '14: 1957-11-15', '15: 1968-03-15', '16: 1968-06-05', '17: 1968-10-20', '18: 1975-03-15', '19: 1994-05-20', 'Count']
['21:37:20', "(H1,265.448,(r)) (Mercury,85.428,(c)) (opposition,1')\n(H10,198.443,(r)) (Uranus,289.208,(c)) (square,46')", '1', "(H7,85.448,(r)) (Mean_Node,146.134,(c)) (sextile,41')", '3', "(H7,85.448,(r)) (Jupiter,84.777,(p)) (conjunction,40')", "(H10,198.443,(r)) (Pluto,78.657,(c)) (trine,13')", "(H10,198.443,(r)) (Pluto,78.095,(c)) (trine,21')", '7', "(H10,198.443,(r)) (Moon,257.860,(c)) (sextile,35')", "(H4,18.443,(r)) (Mars,108.493,(p)) (square,3')", "(H4,18.443,(r)) (Jupiter,19.475,(p)) (conjunction,62')\n(H4,18.443,(r)) (Mean_Node,109.114,(p)) (square,40')\n(H4,18.443,(r)) (Jupiter,109.492,(c)) (square,63')", "(H4,18.443,(r)) (Mean_Node,109.008,(p)) (square,34')", "(H4,18.443,(r)) (Mars,77.574,(c)) (sextile,52')", '13', '14', '15', "(H10,198.443,(r)) (Mean_Node,78.808,(c)) (trine,22')", "(H7,85.448,(r)) (Jupiter,175.134,(p)) (square,19')\n(H7,85.448,(r)) (Mean_Node,86.063,(c)) (conjunction,37')", '18', '19', 16]
['01:03:02', "(H10,250.208,(r)) (Mercury,160.520,(p)) (square,19')\n(H10,250.208,(r)) (Jupiter,160.846,(c)) (square,38')", '1', "(H7,144.370,(r)) (Jupiter,55.163,(p)) (square,48')", "(H10,250.208,(r)) (Jupiter,70.881,(p)) (opposition,40')", "(H7,144.370,(r)) (Jupiter,84.777,(p)) (sextile,24')", '5', "(H10,250.208,(r)) (Sun,130.868,(p)) (trine,40')", "(H1,324.370,(r)) (Mean_Node,235.300,(c)) (square,56')", "(H10,250.208,(r)) (Moon,130.376,(p)) (trine,10')\n(H10,250.208,(r)) (Jupiter,250.077,(c)) (conjunction,8')", "(H4,70.208,(r)) (Mean_Node,161.276,(p)) (square,64')", '10', "(H4,70.208,(r)) (Pluto,160.998,(p)) (square,47')", "(H4,70.208,(r)) (Pluto,70.047,(c)) (conjunction,10')", "(H10,250.208,(r)) (Mercury,70.705,(p)) (opposition,30')", '14', "(H10,250.208,(r)) (Jupiter,309.716,(c)) (sextile,30')", "(H1,324.370,(r)) (Neptune,234.622,(p)) (square,15')\n(H10,250.208,(r)) (Saturn,159.527,(c)) (square,41')", "(H10,250.208,(r)) (Jupiter,311.005,(c)) (sextile,48')", "(H4,70.208,(r)) (Mars,309.257,(p)) (trine,57')", "(H1,324.370,(r)) (Mean_Node,233.709,(p)) (square,40')\n(H10,250.208,(r)) (Sun,190.604,(c)) (sextile,24')", 20]
['01:40:00', '0', '1', '2', '3', "(H10,258.822,(r)) (Sun,169.422,(p)) (square,36')\n(H7,159.130,(r)) (Mars,218.545,(c)) (sextile,35')", "(H1,339.130,(r)) (Sun,98.823,(c)) (trine,18')\n(H10,258.822,(r)) (Pluto,78.665,(c)) (opposition,9')", "(H10,258.822,(r)) (Pluto,78.101,(c)) (opposition,43')", "(H1,339.130,(r)) (Mean_Node,219.212,(p)) (trine,5')", "(H1,339.130,(r)) (Venus,219.802,(p)) (trine,40')\n(H1,339.130,(r)) (Jupiter,250.073,(c)) (square,57')", '9', "(H4,78.822,(r)) (Jupiter,19.475,(p)) (sextile,39')", '11', "(H4,78.822,(r)) (Mars,77.772,(c)) (conjunction,63')\n(H7,159.130,(r)) (Pluto,70.048,(c)) (square,55')", "(H10,258.822,(r)) (Mercury,168.910,(c)) (square,5')", '14', '15', "(H1,339.130,(r)) (Saturn,159.533,(c)) (opposition,24')\n(H10,258.822,(r)) (Mean_Node,78.790,(c)) (opposition,2')", "(H10,258.822,(r)) (Mars,167.890,(p)) (square,56')", '18', "(H10,258.822,(r)) (Saturn,199.750,(c)) (sextile,56')", 16]
['20:00:08', '0', '1', "(H10,171.991,(r)) (Mars,51.027,(p)) (trine,58')", "(H7,65.023,(r)) (Mean_Node,304.786,(p)) (trine,14')\n(H7,65.023,(r)) (Sun,155.132,(c)) (square,7')\n(H7,65.023,(r)) (Mars,244.196,(c)) (opposition,50')\n(H7,65.023,(r)) (Jupiter,65.272,(c)) (conjunction,15')", "(H10,171.991,(r)) (Jupiter,51.942,(c)) (trine,3')", '5', "(H1,245.023,(r)) (Mars,184.216,(c)) (sextile,48')", "(H4,351.991,(r)) (Venus,291.829,(p)) (sextile,10')", '8', "(H1,245.023,(r)) (Mars,335.404,(c)) (square,23')\n(H1,245.023,(r)) (Jupiter,185.111,(c)) (sextile,5')", '10', '11', "(H4,351.991,(r)) (Mean_Node,351.076,(c)) (conjunction,55')", "(H1,245.023,(r)) (Saturn,335.039,(p)) (square,1')", "(H1,245.023,(r)) (Mercury,245.688,(p)) (conjunction,40')", "(H1,245.023,(r)) (Moon,184.619,(p)) (sextile,24')", '16', '17', "(H7,65.023,(r)) (Mean_Node,244.704,(p)) (opposition,19')\n(H7,65.023,(r)) (Saturn,65.834,(c)) (conjunction,49')", '19', 16]
['20:00:08', '0', '1', "(H10,171.991,(r)) (Mars,51.027,(p)) (trine,58')", "(H7,65.023,(r)) (Mean_Node,304.786,(p)) (trine,14')\n(H7,65.023,(r)) (Sun,155.132,(c)) (square,7')\n(H7,65.023,(r)) (Mars,244.196,(c)) (opposition,50')\n(H7,65.023,(r)) (Jupiter,65.272,(c)) (conjunction,15')", "(H10,171.991,(r)) (Jupiter,51.942,(c)) (trine,3')", '5', "(H1,245.023,(r)) (Mars,184.216,(c)) (sextile,48')", "(H4,351.991,(r)) (Venus,291.829,(p)) (sextile,10')", '8', "(H1,245.023,(r)) (Mars,335.404,(c)) (square,23')\n(H1,245.023,(r)) (Jupiter,185.111,(c)) (sextile,5')", '10', '11', "(H4,351.991,(r)) (Mean_Node,351.076,(c)) (conjunction,55')", "(H1,245.023,(r)) (Saturn,335.039,(p)) (square,1')", "(H1,245.023,(r)) (Mercury,245.688,(p)) (conjunction,40')", "(H1,245.023,(r)) (Moon,184.619,(p)) (sextile,24')", '16', '17', "(H7,65.023,(r)) (Mean_Node,244.704,(p)) (opposition,19')\n(H7,65.023,(r)) (Saturn,65.834,(c)) (conjunction,49')", '19', 16]
['11:44:32', '0', "(H7,327.984,(r)) (Mars,238.294,(c)) (square,19')", "(H7,327.984,(r)) (Sun,28.152,(p)) (sextile,10')\n(H10,51.813,(r)) (Mars,51.027,(p)) (conjunction,47')\n(H10,51.813,(r)) (Mars,291.263,(c)) (trine,33')", '3', "(H7,327.984,(r)) (Mars,148.577,(p)) (opposition,36')\n(H10,51.813,(r)) (Jupiter,52.234,(c)) (conjunction,25')", "(H1,147.984,(r)) (Neptune,208.180,(p)) (sextile,12')\n(H1,147.984,(r)) (Pluto,148.362,(p)) (conjunction,23')", "(H1,147.984,(r)) (Mars,147.013,(p)) (conjunction,58')", "(H4,231.813,(r)) (Venus,291.829,(p)) (sextile,1')\n(H4,231.813,(r)) (Moon,112.745,(c)) (trine,56')", '8', '9', '10', "(H4,231.813,(r)) (Mars,142.110,(c)) (square,18')", "(H4,231.813,(r)) (Mean_Node,351.007,(c)) (trine,48')", "(H1,147.984,(r)) (Mars,58.577,(p)) (square,36')", "(H10,51.813,(r)) (Mercury,351.798,(c)) (sextile,1')", "(H1,147.984,(r)) (Mercury,327.583,(p)) (opposition,24')\n(H1,147.984,(r)) (Jupiter,147.923,(p)) (conjunction,4')", '16', "(H7,327.984,(r)) (Sun,207.158,(p)) (trine,50')", "(H4,231.813,(r)) (Mars,140.933,(c)) (square,53')", '19', 19]
['11:45:52', '0', "(H7,328.246,(r)) (Mars,238.295,(c)) (square,3')", "(H7,328.246,(r)) (Sun,28.152,(p)) (sextile,6')\n(H10,52.142,(r)) (Mars,291.265,(c)) (trine,53')", '3', "(H7,328.246,(r)) (Mars,148.577,(p)) (opposition,20')\n(H10,52.142,(r)) (Jupiter,52.234,(c)) (conjunction,6')", "(H1,148.246,(r)) (Neptune,208.180,(p)) (sextile,4')\n(H1,148.246,(r)) (Pluto,148.362,(p)) (conjunction,7')", '6', "(H4,232.142,(r)) (Venus,291.829,(p)) (sextile,19')\n(H4,232.142,(r)) (Moon,112.769,(c)) (trine,38')", "(H1,148.246,(r)) (Mercury,239.131,(p)) (square,53')", "(H4,232.142,(r)) (Mean_Node,293.185,(c)) (sextile,63')", '10', "(H4,232.142,(r)) (Mars,142.112,(c)) (square,2')", '12', "(H1,148.246,(r)) (Mars,58.577,(p)) (square,20')", "(H10,52.142,(r)) (Mercury,351.800,(c)) (sextile,20')", "(H1,148.246,(r)) (Mercury,327.583,(p)) (opposition,40')\n(H1,148.246,(r)) (Jupiter,147.923,(p)) (conjunction,19')", '16', '17', '18', "(H1,148.246,(r)) (Sun,59.246,(p)) (square,60')\n(H10,52.142,(r)) (Neptune,293.184,(p)) (trine,63')", 18]
['11:06:16', '0', "(H10,42.244,(r)) (Sun,312.433,(c)) (square,11')", "(H7,320.492,(r)) (Mars,51.027,(p)) (square,32')", '3', "(H7,320.492,(r)) (Sun,80.749,(c)) (trine,15')", '5', "(H10,42.244,(r)) (Saturn,281.900,(c)) (trine,21')", "(H4,222.244,(r)) (Jupiter,281.356,(c)) (sextile,53')", "(H10,42.244,(r)) (Sun,221.564,(p)) (opposition,41')\n(H10,42.244,(r)) (Jupiter,221.995,(p)) (opposition,15')", "(H4,222.244,(r)) (Mean_Node,161.276,(p)) (sextile,58')", "(H1,140.492,(r)) (Jupiter,19.475,(p)) (trine,61')", "(H4,222.244,(r)) (Neptune,222.947,(p)) (conjunction,42')\n(H7,320.492,(r)) (Saturn,320.039,(p)) (conjunction,27')", "(H7,320.492,(r)) (Mars,260.321,(p)) (sextile,10')", "(H10,42.244,(r)) (Pluto,161.733,(p)) (trine,31')\n(H10,42.244,(r)) (Uranus,222.326,(c)) (opposition,5')", "(H1,140.492,(r)) (Jupiter,200.757,(p)) (sextile,16')\n(H10,42.244,(r)) (Uranus,131.666,(p)) (square,35')\n(H10,42.244,(r)) (Jupiter,282.345,(c)) (trine,6')", "(H10,42.244,(r)) (Moon,223.000,(c)) (opposition,45')", '16', '17', "(H4,222.244,(r)) (Saturn,101.945,(p)) (trine,18')\n(H7,320.492,(r)) (Mars,140.925,(c)) (opposition,26')", "(H10,42.244,(r)) (Saturn,341.483,(p)) (sextile,46')\n(H1,140.492,(r)) (Saturn,199.845,(c)) (sextile,39')\n(H10,42.244,(r)) (Pluto,42.836,(c)) (conjunction,36')", 23]
['05:33:04', '0', "(H7,248.159,(r)) (Jupiter,8.625,(p)) (trine,28')", "(H7,248.159,(r)) (Mean_Node,308.387,(p)) (sextile,14')\n(H10,313.802,(r)) (Sun,222.878,(c)) (square,55')", '3', '4', '5', "(H1,68.159,(r)) (Saturn,247.740,(p)) (opposition,25')", '7', "(H10,313.802,(r)) (Venus,74.660,(c)) (trine,52')", "(H1,68.159,(r)) (Sun,8.294,(c)) (sextile,8')", "(H4,133.802,(r)) (Sun,134.265,(p)) (conjunction,28')", "(H4,133.802,(r)) (Neptune,222.947,(p)) (square,51')\n(H7,248.159,(r)) (Mars,188.164,(p)) (sextile,0')", "(H4,133.802,(r)) (Neptune,73.421,(c)) (sextile,23')", '13', '14', '15', "(H10,313.802,(r)) (Sun,74.868,(p)) (trine,64')\n(H1,68.159,(r)) (Pluto,67.872,(c)) (conjunction,17')", "(H7,248.159,(r)) (Mean_Node,8.452,(p)) (trine,18')\n(H10,313.802,(r)) (Sun,43.423,(c)) (square,23')", "(H7,248.159,(r)) (Pluto,188.273,(p)) (sextile,7')", "(H10,313.802,(r)) (Pluto,42.843,(c)) (square,58')", 16]
['12:23:51', "(H1,155.709,(r)) (Moon,36.262,(p)) (trine,33')", "(H10,61.372,(r)) (Sun,300.397,(p)) (trine,58')\n(H10,61.372,(r)) (Mean_Node,332.374,(p)) (square,60')\n(H10,61.372,(r)) (Mean_Node,122.080,(c)) (sextile,42')", '2', "(H7,335.709,(r)) (Sun,156.453,(c)) (opposition,45')\n(H7,335.709,(r)) (Mars,245.000,(c)) (square,43')\n(H7,335.709,(r)) (Jupiter,65.388,(c)) (square,19')", "(H10,61.372,(r)) (Mean_Node,300.603,(p)) (trine,46')", "(H10,61.372,(r)) (Sun,150.311,(p)) (square,64')", '6', '7', '8', "(H1,155.709,(r)) (Jupiter,275.880,(p)) (trine,10')\n(H1,155.709,(r)) (Mars,336.469,(c)) (opposition,46')", '10', '11', "(H7,335.709,(r)) (Saturn,215.533,(c)) (trine,11')", "(H1,155.709,(r)) (Saturn,335.039,(p)) (opposition,40')\n(H1,155.709,(r)) (Uranus,156.395,(p)) (conjunction,41')\n(H1,155.709,(r)) (Mars,34.662,(c)) (trine,63')", "(H1,155.709,(r)) (Mercury,245.688,(p)) (square,1')\n(H10,61.372,(r)) (Moon,150.522,(p)) (square,51')", '15', '16', '17', "(H7,335.709,(r)) (Mean_Node,244.704,(p)) (square,60')\n(H7,335.709,(r)) (Saturn,65.725,(c)) (square,1')", '19', 19]
['23:19:44', '0', '1', "(H7,110.673,(r)) (Mars,51.027,(p)) (sextile,21')\n(H7,110.673,(r)) (Mars,290.497,(c)) (opposition,11')", '3', '4', '5', "(H10,225.149,(r)) (Mean_Node,225.355,(p)) (conjunction,12')", "(H4,45.149,(r)) (Moon,315.294,(p)) (square,9')", "(H10,225.149,(r)) (Uranus,136.218,(p)) (square,64')", '9', "(H4,45.149,(r)) (Sun,134.265,(p)) (square,53')\n(H4,45.149,(r)) (Mean_Node,345.396,(c)) (sextile,15')", "(H4,45.149,(r)) (Mean_Node,345.502,(c)) (sextile,21')", "(H4,45.149,(r)) (Neptune,225.913,(p)) (opposition,46')\n(H7,110.673,(r)) (Mean_Node,351.061,(c)) (trine,23')", "(H10,225.149,(r)) (Neptune,225.497,(p)) (conjunction,21')", "(H1,290.673,(r)) (Jupiter,200.757,(p)) (square,5')\n(H1,290.673,(r)) (Mercury,350.569,(c)) (sextile,6')", '15', "(H1,290.673,(r)) (Pluto,170.179,(p)) (trine,30')", '17', '18', "(H1,290.673,(r)) (Saturn,199.727,(c)) (square,57')", 15]
['18:19:44', "(H10,146.219,(r)) (Mercury,87.283,(c)) (sextile,64')", '1', "(H10,146.219,(r)) (Jupiter,55.163,(p)) (square,63')\n(H10,146.219,(r)) (Mean_Node,146.042,(c)) (conjunction,11')", '3', '4', "(H10,146.219,(r)) (Saturn,236.620,(p)) (square,24')", "(H1,225.953,(r)) (Mean_Node,225.355,(p)) (conjunction,36')\n(H10,146.219,(r)) (Mars,147.013,(p)) (conjunction,48')", "(H1,225.953,(r)) (Moon,315.294,(p)) (square,40')\n(H4,326.219,(r)) (Mean_Node,235.224,(c)) (square,60')", "(H1,225.953,(r)) (Uranus,136.218,(p)) (square,16')", '9', "(H1,225.953,(r)) (Mean_Node,345.312,(c)) (trine,38')", "(H7,45.953,(r)) (Mean_Node,345.418,(c)) (sextile,32')", "(H7,45.953,(r)) (Neptune,225.913,(p)) (opposition,2')", "(H1,225.953,(r)) (Neptune,225.497,(p)) (conjunction,27')", '14', '15', '16', "(H10,146.219,(r)) (Sun,207.158,(p)) (sextile,56')\n(H10,146.219,(r)) (Mean_Node,85.971,(c)) (sextile,15')", '18', "(H10,146.219,(r)) (Pluto,236.620,(p)) (square,24')", 16]
['23:02:23', "(H10,220.756,(r)) (Mercury,160.520,(p)) (sextile,14')\n(H10,220.756,(r)) (Jupiter,160.819,(c)) (sextile,4')", "(H10,220.756,(r)) (Sun,311.413,(c)) (square,39')", '2', '3', '4', '5', "(H1,285.968,(r)) (Mean_Node,225.355,(p)) (sextile,37')\n(H10,220.756,(r)) (Sun,130.868,(p)) (square,7')", "(H4,40.756,(r)) (Jupiter,281.256,(c)) (trine,30')", "(H10,220.756,(r)) (Sun,221.564,(p)) (conjunction,48')\n(H10,220.756,(r)) (Moon,130.376,(p)) (square,23')\n(H10,220.756,(r)) (Venus,219.802,(p)) (conjunction,57')", "(H4,40.756,(r)) (Mean_Node,161.276,(p)) (trine,31')", "(H1,285.968,(r)) (Mean_Node,345.397,(c)) (sextile,34')", "(H4,40.756,(r)) (Pluto,160.998,(p)) (trine,14')\n(H7,105.968,(r)) (Mean_Node,345.503,(c)) (trine,28')", "(H7,105.968,(r)) (Neptune,225.913,(p)) (trine,3')", "(H1,285.968,(r)) (Neptune,225.497,(p)) (sextile,28')\n(H10,220.756,(r)) (Pluto,161.733,(p)) (sextile,59')", "(H10,220.756,(r)) (Uranus,131.666,(p)) (square,55')", "(H10,220.756,(r)) (Jupiter,309.684,(c)) (square,64')", "(H1,285.968,(r)) (Mean_Node,15.706,(p)) (square,16')", "(H10,220.756,(r)) (Jupiter,310.991,(c)) (square,14')", '18', "(H10,220.756,(r)) (Saturn,341.483,(p)) (trine,44')\n(H10,220.756,(r)) (Mean_Node,220.813,(c)) (conjunction,3')", 22]
['23:02:38', "(H10,220.824,(r)) (Mercury,160.520,(p)) (sextile,18')\n(H10,220.824,(r)) (Jupiter,160.819,(c)) (sextile,0')", "(H10,220.824,(r)) (Sun,311.413,(c)) (square,35')", '2', '3', '4', '5', "(H1,286.039,(r)) (Mean_Node,225.355,(p)) (sextile,41')\n(H10,220.824,(r)) (Sun,130.868,(p)) (square,3')", "(H4,40.824,(r)) (Jupiter,281.256,(c)) (trine,26')", "(H10,220.824,(r)) (Sun,221.564,(p)) (conjunction,44')\n(H10,220.824,(r)) (Moon,130.376,(p)) (square,27')\n(H10,220.824,(r)) (Venus,219.802,(p)) (conjunction,61')", "(H4,40.824,(r)) (Mean_Node,161.276,(p)) (trine,27')", "(H1,286.039,(r)) (Mean_Node,345.397,(c)) (sextile,38')", "(H4,40.824,(r)) (Pluto,160.998,(p)) (trine,10')\n(H7,106.039,(r)) (Mean_Node,345.503,(c)) (trine,32')", "(H7,106.039,(r)) (Neptune,225.913,(p)) (trine,8')", "(H1,286.039,(r)) (Neptune,225.497,(p)) (sextile,33')\n(H10,220.824,(r)) (Pluto,161.733,(p)) (sextile,55')", "(H10,220.824,(r)) (Uranus,131.666,(p)) (square,50')", '15', "(H1,286.039,(r)) (Mean_Node,15.706,(p)) (square,20')", "(H10,220.824,(r)) (Jupiter,310.991,(c)) (square,10')", '18', "(H10,220.824,(r)) (Saturn,341.483,(p)) (trine,39')\n(H10,220.824,(r)) (Mean_Node,220.813,(c)) (conjunction,1')", 21]
['18:30:00', "(H10,148.896,(r)) (Moon,27.960,(c)) (trine,56')", "(H10,148.896,(r)) (Mars,238.624,(c)) (square,16')", "(H10,148.896,(r)) (Sun,28.152,(p)) (trine,45')", "(H10,148.896,(r)) (Mean_Node,149.643,(c)) (conjunction,45')", "(H10,148.896,(r)) (Mars,148.577,(p)) (conjunction,19')", "(H10,148.896,(r)) (Neptune,208.180,(p)) (sextile,43')\n(H10,148.896,(r)) (Pluto,148.362,(p)) (conjunction,32')", "(H10,148.896,(r)) (Neptune,209.963,(p)) (sextile,64')\n(H10,148.896,(r)) (Pluto,149.493,(p)) (conjunction,36')", '7', "(H10,148.896,(r)) (Mercury,239.131,(p)) (square,14')", "(H1,227.963,(r)) (Mars,108.493,(p)) (trine,32')", '10', "(H7,47.963,(r)) (Mean_Node,109.008,(p)) (sextile,63')", "(H4,328.896,(r)) (Sun,239.460,(p)) (square,34')\n(H7,47.963,(r)) (Saturn,317.300,(p)) (square,40')", "(H10,148.896,(r)) (Mars,58.577,(p)) (square,19')", '14', "(H10,148.896,(r)) (Jupiter,147.923,(p)) (conjunction,58')", '16', "(H7,47.963,(r)) (Mars,167.890,(p)) (trine,4')", "(H4,328.896,(r)) (Pluto,59.889,(c)) (square,60')\n(H4,328.896,(r)) (Mean_Node,209.731,(c)) (trine,50')\n(H7,47.963,(r)) (Neptune,48.911,(c)) (conjunction,57')", "(H10,148.896,(r)) (Sun,59.246,(p)) (square,21')", 21]
['15:00:30', '0', "(H10,97.827,(r)) (Jupiter,8.625,(p)) (square,48')", '2', "(H7,6.751,(r)) (Mars,97.551,(p)) (square,48')\n(H10,97.827,(r)) (Mars,97.551,(p)) (conjunction,17')", "(H10,97.827,(r)) (Mars,218.467,(c)) (trine,38')", '5', "(H1,186.751,(r)) (Saturn,247.740,(p)) (sextile,59')", '7', "(H1,186.751,(r)) (Moon,276.826,(c)) (square,4')\n(H10,97.827,(r)) (Moon,276.826,(c)) (opposition,60')", "(H1,186.751,(r)) (Jupiter,275.880,(p)) (square,52')", "(H1,186.751,(r)) (Mars,186.923,(p)) (conjunction,10')\n(H4,277.827,(r)) (Mars,186.923,(p)) (square,54')", "(H4,277.827,(r)) (Mars,188.164,(p)) (square,20')", '12', '13', "(H1,186.751,(r)) (Mercury,245.688,(p)) (sextile,64')", '15', "(H1,186.751,(r)) (Neptune,66.796,(c)) (trine,3')", "(H10,97.827,(r)) (Mean_Node,8.452,(p)) (square,38')", "(H4,277.827,(r)) (Pluto,188.273,(p)) (square,27')\n(H7,6.751,(r)) (Saturn,65.708,(c)) (sextile,63')", "(H1,186.751,(r)) (Neptune,6.793,(c)) (opposition,3')\n(H10,97.827,(r)) (Neptune,6.793,(c)) (square,62')", 18]
['21:50:14', '0', '1', "(H7,88.351,(r)) (Sun,28.152,(p)) (sextile,12')", '3', "(H7,88.351,(r)) (Mars,148.577,(p)) (sextile,14')", "(H1,268.351,(r)) (Neptune,208.180,(p)) (sextile,10')\n(H1,268.351,(r)) (Pluto,148.362,(p)) (trine,1')", '6', "(H4,21.906,(r)) (Venus,291.829,(p)) (square,5')", "(H1,268.351,(r)) (Sun,28.790,(c)) (trine,26')", '9', "(H4,21.906,(r)) (Mars,142.634,(c)) (trine,44')", "(H4,21.906,(r)) (Mars,141.389,(c)) (trine,31')", '12', "(H10,201.906,(r)) (Saturn,202.938,(c)) (conjunction,62')", '14', "(H1,268.351,(r)) (Mercury,327.583,(p)) (sextile,46')\n(H1,268.351,(r)) (Jupiter,147.923,(p)) (trine,26')\n(H1,268.351,(r)) (Uranus,177.277,(p)) (square,64')\n(H1,268.351,(r)) (Moon,208.612,(c)) (sextile,16')\n(H1,268.351,(r)) (Mercury,267.817,(c)) (conjunction,32')", "(H10,201.906,(r)) (Saturn,22.416,(p)) (opposition,31')", '17', '18', '19', 15]
['04:44:56', "(H1,53.617,(r)) (Jupiter,294.144,(p)) (trine,32')", "(H10,301.946,(r)) (Mean_Node,122.114,(c)) (opposition,10')", '2', '3', '4', "(H10,301.946,(r)) (Mean_Node,210.871,(c)) (square,65')", '6', '7', "(H10,301.946,(r)) (Mercury,2.248,(c)) (sextile,18')", "(H1,53.617,(r)) (Mean_Node,293.216,(c)) (trine,24')", "(H1,53.617,(r)) (Mars,142.993,(c)) (square,37')", '11', '12', '13', '14', '15', "(H1,53.617,(r)) (Neptune,234.622,(p)) (opposition,60')", '17', "(H7,233.617,(r)) (Sun,354.281,(p)) (trine,40')", "(H1,53.617,(r)) (Neptune,293.184,(p)) (trine,26')\n(H1,53.617,(r)) (Mean_Node,233.709,(p)) (opposition,6')", 10]
['15:00:07', '0', "(H10,97.734,(r)) (Jupiter,8.625,(p)) (square,53')", '2', "(H7,6.671,(r)) (Mars,97.551,(p)) (square,53')\n(H10,97.734,(r)) (Mars,97.551,(p)) (conjunction,11')\n(H10,97.734,(r)) (Sun,156.663,(c)) (sextile,64')", "(H10,97.734,(r)) (Mars,218.467,(c)) (trine,44')", '5', "(H1,186.671,(r)) (Saturn,247.740,(p)) (sextile,64')", '7', "(H1,186.671,(r)) (Moon,276.818,(c)) (square,9')\n(H10,97.734,(r)) (Moon,276.818,(c)) (opposition,55')", "(H1,186.671,(r)) (Jupiter,275.880,(p)) (square,47')", "(H1,186.671,(r)) (Mars,186.923,(p)) (conjunction,15')\n(H4,277.734,(r)) (Mars,186.923,(p)) (square,49')", "(H4,277.734,(r)) (Mars,188.164,(p)) (square,26')", '12', '13', "(H1,186.671,(r)) (Mercury,245.688,(p)) (sextile,59')", '15', "(H1,186.671,(r)) (Neptune,66.796,(c)) (trine,7')", "(H10,97.734,(r)) (Mean_Node,8.452,(p)) (square,43')", "(H4,277.734,(r)) (Pluto,188.273,(p)) (square,32')\n(H7,6.671,(r)) (Saturn,65.708,(c)) (sextile,58')", "(H1,186.671,(r)) (Neptune,6.793,(c)) (opposition,7')\n(H10,97.734,(r)) (Neptune,6.793,(c)) (square,56')", 19]
['18:37:20', "(H1,229.400,(r)) (Uranus,289.138,(c)) (sextile,16')", "(H10,150.820,(r)) (Mars,210.662,(p)) (sextile,10')\n(H10,150.820,(r)) (Jupiter,91.860,(c)) (sextile,62')", '2', '3', "(H7,49.400,(r)) (Sun,169.422,(p)) (trine,1')", "(H10,150.820,(r)) (Sun,150.311,(p)) (conjunction,31')\n(H10,150.820,(r)) (Neptune,91.534,(c)) (sextile,43')\n(H10,150.820,(r)) (Mean_Node,210.809,(c)) (sextile,1')", "(H10,150.820,(r)) (Neptune,209.963,(p)) (sextile,51')\n(H1,229.400,(r)) (Mean_Node,229.080,(c)) (conjunction,19')\n(H10,150.820,(r)) (Neptune,90.103,(c)) (sextile,43')", '7', "(H10,150.820,(r)) (Sun,30.479,(c)) (trine,20')", "(H1,229.400,(r)) (Mars,108.493,(p)) (trine,54')", "(H1,229.400,(r)) (Mean_Node,109.114,(p)) (trine,17')\n(H1,229.400,(r)) (Jupiter,109.884,(c)) (trine,29')", "(H7,49.400,(r)) (Saturn,320.039,(p)) (square,38')\n(H7,49.400,(r)) (Mean_Node,109.008,(p)) (sextile,24')\n(H4,330.820,(r)) (Saturn,210.677,(c)) (trine,9')", '12', '13', "(H10,150.820,(r)) (Moon,150.522,(p)) (conjunction,18')", "(H10,150.820,(r)) (Mercury,270.493,(c)) (trine,20')\n(H10,150.820,(r)) (Uranus,209.989,(c)) (sextile,50')", "(H1,229.400,(r)) (Pluto,170.179,(p)) (sextile,47')", '17', "(H4,330.820,(r)) (Pluto,59.889,(c)) (square,56')\n(H7,49.400,(r)) (Neptune,48.911,(c)) (conjunction,29')", '19', 23]
['18:26:38', "(H10,148.021,(r)) (Moon,27.894,(c)) (trine,8')\n(H10,148.021,(r)) (Mercury,87.294,(c)) (sextile,44')", "(H10,148.021,(r)) (Mars,238.621,(c)) (square,36')", "(H10,148.021,(r)) (Sun,28.152,(p)) (trine,8')", '3', "(H10,148.021,(r)) (Mars,148.577,(p)) (conjunction,33')", "(H10,148.021,(r)) (Neptune,208.180,(p)) (sextile,10')\n(H10,148.021,(r)) (Pluto,148.362,(p)) (conjunction,20')", "(H10,148.021,(r)) (Mars,147.013,(p)) (conjunction,60')", '7', '8', '9', '10', '11', "(H7,47.307,(r)) (Saturn,317.300,(p)) (square,0')", "(H10,148.021,(r)) (Mars,58.577,(p)) (square,33')", '14', "(H10,148.021,(r)) (Mercury,327.583,(p)) (opposition,26')\n(H10,148.021,(r)) (Jupiter,147.923,(p)) (conjunction,6')", '16', "(H7,47.307,(r)) (Mars,167.890,(p)) (trine,35')\n(H10,148.021,(r)) (Sun,207.158,(p)) (sextile,52')", '18', '19', 14]
