['Time', '0: 1949-08-15', '1: 1952-01-21', '2: 1953-04-18', '3: 1953-06-25', '4: 1953-09-12', '5: 1956-08-23', '6: 1957-08-03', '7: 1957-11-27', '8: 1958-11-04', '9: 1960-11-25', '10: 1963-08-07', '11: 1963-08-09', '12: 1963-11-22', '13: 1964-06-15', '14: 1957-11-15', '15: 1968-03-15', '16: 1968-06-05', '17: 1968-10-20', '18: 1975-03-15', '19: 1994-05-20', 'Count']
['12:23:51', "(H1,155.709,(r)) (Jupiter,65.659,(c)) (square,3')\n(Moon,128.538,(c)) (H9,8.812,(c)) (trine,16')", "(Mars,164.668,(r)) (H5,254.794,(c)) (square,8')", '2', '3', '4', "(H8,359.344,(r)) (Neptune,149.307,(c)) (150-quincunx,2')", "(Sun,124.916,(r)) (H8,334.744,(c)) (150-quincunx,10')", '7', "(Mercury,121.865,(r)) (H10,31.757,(c)) (square,6')", "(Mars,164.668,(r)) (H4,209.525,(c)) (45-semisquare,9')", '10', "(H4,241.372,(r)) (Neptune,151.366,(p)) (square,0')\n(Neptune,151.366,(p)) (H4,271.186,(p)) (trine,11')", "(Sun,124.916,(r)) (H5,304.921,(p)) (opposition,0')\n(H4,241.372,(r)) (Neptune,151.376,(p)) (square,0')\n(H12,127.846,(r)) (Sun,157.904,(p)) (30-semisextile,3')\n(Neptune,151.376,(p)) (H4,271.426,(p)) (trine,3')\n(Neptune,151.376,(p)) (H7,1.232,(p)) (150-quincunx,9')\n(Neptune,149.130,(c)) (H8,329.135,(c)) (opposition,0')", "(Mercury,121.865,(r)) (H10,91.896,(p)) (30-semisextile,2')\n(H10,61.372,(r)) (Neptune,151.397,(p)) (square,2')", '14', "(Moon,183.881,(p)) (H1,184.327,(p)) (conjunction,27')", '16', "(Sun,124.916,(r)) (H7,4.756,(p)) (trine,10')\n(H5,275.870,(r)) (Mars,141.042,(c)) (135-sesquisquare,10')\n(Sun,87.489,(c)) (H5,237.420,(c)) (150-quincunx,4')", '18', '19', 21]
['23:19:44', "(H9,195.716,(r)) (Moon,285.908,(p)) (square,12')\n(Jupiter,69.428,(r)) (H10,204.313,(c)) (135-sesquisquare,7')\n(H1,290.673,(r)) (Jupiter,65.547,(c)) (135-sesquisquare,8')\n(Moon,120.309,(c)) (H1,270.419,(c)) (150-quincunx,7')", "(Mean_Node,47.253,(r)) (H5,47.404,(c)) (conjunction,9')", '2', '3', "(Jupiter,64.696,(c)) (H10,199.841,(c)) (135-sesquisquare,9')", "(Sun,124.395,(r)) (H12,244.422,(c)) (trine,2')", '6', "(Mean_Node,47.253,(r)) (H5,92.182,(p)) (45-semisquare,4')\n(H5,67.885,(r)) (Venus,112.818,(p)) (45-semisquare,4')\n(Moon,15.096,(r)) (H4,15.166,(c)) (conjunction,4')", "(Moon,42.251,(p)) (H10,251.929,(p)) (150-quincunx,19')\n(H1,290.673,(r)) (Venus,50.811,(c)) (trine,8')", '9', "(Sun,157.095,(p)) (H5,97.012,(p)) (sextile,5')\n(Mars,143.778,(c)) (H4,8.771,(c)) (135-sesquisquare,0')", "(Pluto,109.124,(p)) (H7,154.084,(p)) (45-semisquare,2')\n(Mars,143.775,(c)) (H4,8.765,(c)) (135-sesquisquare,1')", "(Sun,124.395,(r)) (H7,154.508,(p)) (30-semisextile,7')\n(Sun,157.379,(p)) (H5,97.262,(p)) (sextile,7')\n(Mars,143.605,(c)) (H4,8.441,(c)) (135-sesquisquare,10')\n(Pluto,107.470,(c)) (H7,77.440,(c)) (30-semisextile,2')", "(Neptune,151.377,(p)) (H12,301.258,(p)) (150-quincunx,7')", "(Uranus,10.800,(p)) (H1,325.824,(p)) (45-semisquare,1')\n(Moon,15.096,(r)) (H10,195.203,(c)) (opposition,6')", '15', "(H10,225.149,(r)) (Mean_Node,45.195,(p)) (opposition,3')", "(H10,225.149,(r)) (Mean_Node,45.176,(p)) (opposition,2')\n(H7,110.673,(r)) (Mars,140.722,(c)) (30-semisextile,3')\n(Jupiter,61.406,(c)) (H5,31.298,(c)) (30-semisextile,7')", '18', "(Sun,124.395,(r)) (H10,154.494,(c)) (30-semisextile,6')\n(H1,290.673,(r)) (Mean_Node,50.684,(c)) (trine,1')", 29]
['18:19:44', '0', '1', "(Sun,125.152,(r)) (H10,170.254,(p)) (45-semisquare,6')\n(H7,45.953,(r)) (Mean_Node,45.955,(p)) (conjunction,0')", "(H7,45.953,(r)) (Mean_Node,45.945,(p)) (conjunction,0')\n(Sun,125.152,(r)) (H5,335.327,(c)) (150-quincunx,11')", "(H7,45.953,(r)) (Mean_Node,45.934,(p)) (conjunction,1')\n(Sun,125.152,(r)) (H5,335.116,(c)) (150-quincunx,2')", "(Saturn,264.653,(r)) (H1,204.561,(c)) (sextile,6')\n(H10,146.219,(r)) (Saturn,266.295,(c)) (trine,5')", "(Saturn,264.653,(r)) (H10,174.551,(p)) (square,6')\n(Mean_Node,47.211,(r)) (H12,227.299,(p)) (opposition,5')\n(H8,75.726,(r)) (Mean_Node,45.728,(p)) (30-semisextile,0')\n(Mars,182.476,(p)) (H12,227.299,(p)) (45-semisquare,11')\n(Neptune,150.139,(r)) (H12,180.103,(c)) (30-semisextile,2')", "(Moon,40.270,(p)) (H4,354.868,(p)) (45-semisquare,24')\n(H4,326.219,(r)) (Moon,11.377,(c)) (45-semisquare,10')", "(H10,146.219,(r)) (Uranus,11.254,(c)) (135-sesquisquare,2')", '9', "(Mean_Node,45.409,(p)) (H4,0.527,(p)) (45-semisquare,7')\n(Mean_Node,49.013,(c)) (H1,198.889,(c)) (150-quincunx,7')", "(Neptune,150.139,(r)) (H8,105.303,(p)) (45-semisquare,10')\n(Mean_Node,45.409,(p)) (H4,0.533,(p)) (45-semisquare,7')\n(Mean_Node,45.409,(p)) (H8,105.303,(p)) (sextile,6')\n(Saturn,264.653,(r)) (H12,174.665,(c)) (square,1')\n(Mean_Node,49.013,(c)) (H7,18.884,(c)) (30-semisextile,8')", "(Mean_Node,45.394,(p)) (H8,105.565,(p)) (sextile,10')", "(Neptune,151.406,(p)) (H10,181.376,(p)) (30-semisextile,2')\n(Mars,143.741,(c)) (H12,173.895,(c)) (30-semisextile,9')", "(Moon,39.828,(p)) (H10,174.835,(p)) (135-sesquisquare,0')\n(H10,146.219,(r)) (Uranus,11.268,(c)) (135-sesquisquare,3')", "(Jupiter,74.953,(p)) (H1,254.840,(p)) (opposition,7')", "(Sun,125.152,(r)) (H10,185.293,(p)) (sextile,8')\n(Mean_Node,45.154,(p)) (H1,255.009,(p)) (150-quincunx,9')\n(Sun,125.152,(r)) (H12,170.300,(c)) (45-semisquare,9')\n(Saturn,267.154,(c)) (H8,42.112,(c)) (135-sesquisquare,3')\n(Pluto,107.376,(c)) (H10,107.405,(c)) (conjunction,2')", "(Mean_Node,45.134,(p)) (H7,75.292,(p)) (30-semisextile,9')\n(Mean_Node,47.211,(r)) (H10,107.041,(c)) (sextile,10')", "(Sun,125.152,(r)) (H7,80.168,(p)) (45-semisquare,1')\n(Saturn,264.061,(p)) (H5,39.061,(p)) (135-sesquisquare,0')", "(Neptune,150.139,(r)) (H10,210.305,(p)) (sextile,10')\n(H12,204.699,(r)) (Saturn,264.795,(p)) (sextile,6')", 40]
['23:02:23', "(H1,285.968,(r)) (Moon,285.765,(p)) (conjunction,12')\n(Moon,120.126,(c)) (H9,165.321,(c)) (45-semisquare,12')", '1', "(H7,105.968,(r)) (Mean_Node,45.997,(p)) (sextile,2')\n(Jupiter,73.163,(p)) (H7,133.312,(p)) (sextile,9')", "(H7,105.968,(r)) (Mean_Node,45.988,(p)) (sextile,1')", "(H7,105.968,(r)) (Mean_Node,45.976,(p)) (sextile,0')", "(Pluto,108.987,(p)) (H12,288.924,(p)) (opposition,4')\n(H8,149.342,(r)) (Neptune,149.292,(c)) (conjunction,3')", "(Pluto,109.006,(p)) (H1,318.933,(p)) (150-quincunx,4')\n(Sun,124.384,(r)) (H1,259.301,(c)) (135-sesquisquare,5')", '7', "(H10,220.756,(r)) (Uranus,10.772,(p)) (150-quincunx,1')\n(Jupiter,69.426,(r)) (H10,189.409,(c)) (trine,1')\n(H1,285.968,(r)) (Mercury,75.979,(c)) (150-quincunx,1')", "(H5,63.985,(r)) (Mars,184.090,(p)) (trine,6')\n(Mean_Node,45.595,(p)) (H5,90.703,(p)) (45-semisquare,7')", "(Mean_Node,49.055,(c)) (H4,4.039,(c)) (45-semisquare,1')", "(Neptune,150.112,(r)) (H8,195.050,(p)) (45-semisquare,4')\n(Saturn,264.691,(r)) (H12,234.641,(c)) (30-semisextile,3')\n(Mean_Node,49.056,(c)) (H4,4.033,(c)) (45-semisquare,1')", "(Mean_Node,45.436,(p)) (H8,195.422,(p)) (150-quincunx,1')\n(Pluto,108.357,(r)) (H8,108.256,(c)) (conjunction,6')", "(Saturn,266.920,(c)) (H9,146.917,(c)) (trine,0')", "(H10,220.756,(r)) (Uranus,10.800,(p)) (150-quincunx,3')", "(Mercury,120.691,(r)) (H10,255.809,(p)) (135-sesquisquare,7')\n(H10,220.756,(r)) (Moon,176.154,(p)) (45-semisquare,24')", "(Pluto,109.211,(p)) (H1,334.125,(p)) (135-sesquisquare,5')", "(Jupiter,69.426,(r)) (H7,69.597,(c)) (conjunction,10')", "(Mars,164.324,(r)) (H7,164.258,(p)) (conjunction,4')\n(Sun,124.384,(r)) (H7,64.227,(c)) (sextile,9')\n(Mars,164.324,(r)) (H12,224.471,(c)) (sextile,9')\n(Sun,80.847,(c)) (H4,350.912,(c)) (square,4')\n(Sun,80.847,(c)) (H5,20.874,(c)) (sextile,2')", '19', 32]
['23:02:38', "(Moon,14.941,(r)) (H10,239.803,(p)) (135-sesquisquare,8')\n(H1,286.039,(r)) (Moon,285.767,(p)) (conjunction,16')\n(Moon,120.129,(c)) (H9,165.403,(c)) (45-semisquare,16')", "(H7,106.039,(r)) (Mean_Node,46.063,(p)) (sextile,1')", "(H7,106.039,(r)) (Mean_Node,45.997,(p)) (sextile,2')", '3', '4', "(H1,286.039,(r)) (Neptune,151.087,(p)) (135-sesquisquare,3')\n(Pluto,108.987,(p)) (H12,288.993,(p)) (opposition,0')\n(Saturn,266.353,(c)) (H8,116.239,(c)) (150-quincunx,7')", "(Pluto,109.006,(p)) (H1,319.030,(p)) (150-quincunx,1')\n(Sun,124.384,(r)) (H1,259.358,(c)) (135-sesquisquare,2')\n(Neptune,150.112,(r)) (H12,239.967,(c)) (square,9')", '7', "(Venus,80.887,(r)) (H1,320.716,(p)) (trine,10')\n(Jupiter,69.426,(r)) (H10,189.481,(c)) (trine,3')\n(H1,286.039,(r)) (Mercury,75.979,(c)) (150-quincunx,4')", "(H5,64.045,(r)) (Mars,184.090,(p)) (trine,3')\n(Mean_Node,45.595,(p)) (H5,90.764,(p)) (45-semisquare,10')", "(Mean_Node,49.055,(c)) (H4,4.112,(c)) (45-semisquare,3')", "(Neptune,150.112,(r)) (H8,195.145,(p)) (45-semisquare,2')\n(Saturn,264.691,(r)) (H12,234.697,(c)) (30-semisextile,0')\n(Mean_Node,49.056,(c)) (H4,4.106,(c)) (45-semisquare,3')", "(Mean_Node,45.436,(p)) (H8,195.518,(p)) (150-quincunx,5')\n(Pluto,108.357,(r)) (H8,108.324,(c)) (conjunction,2')", "(Saturn,266.920,(c)) (H9,146.995,(c)) (trine,4')", "(H10,220.824,(r)) (Uranus,10.800,(p)) (150-quincunx,1')", "(Mercury,120.691,(r)) (H10,255.871,(p)) (135-sesquisquare,11')\n(H9,190.440,(r)) (Uranus,10.479,(p)) (opposition,2')\n(H10,220.824,(r)) (Moon,176.156,(p)) (45-semisquare,20')", "(Sun,124.384,(r)) (H1,334.233,(p)) (150-quincunx,9')\n(Pluto,109.211,(p)) (H1,334.233,(p)) (135-sesquisquare,1')", '17', "(Mars,164.324,(r)) (H7,164.371,(p)) (conjunction,3')\n(Sun,124.384,(r)) (H7,64.281,(c)) (sextile,6')\n(Sun,80.847,(c)) (H4,350.985,(c)) (square,8')\n(Sun,80.847,(c)) (H5,20.938,(c)) (sextile,5')", "(Neptune,150.112,(r)) (H10,149.986,(c)) (conjunction,8')", 34]
['18:30:00', "(Jupiter,72.772,(p)) (H9,132.675,(p)) (sextile,6')\n(Mercury,122.402,(r)) (H1,212.247,(c)) (square,9')", "(H5,1.003,(r)) (Mean_Node,46.020,(p)) (45-semisquare,1')\n(H10,148.896,(r)) (Mars,178.944,(p)) (30-semisextile,3')\n(H5,1.003,(r)) (Mars,151.121,(c)) (150-quincunx,7')", "(H5,1.003,(r)) (Mean_Node,45.955,(p)) (45-semisquare,3')\n(Jupiter,64.949,(c)) (H10,124.781,(c)) (sextile,10')", '3', '4', "(Saturn,264.653,(r)) (H8,54.615,(c)) (150-quincunx,2')", "(Mean_Node,47.211,(r)) (H12,182.347,(c)) (135-sesquisquare,8')", "(Moon,25.604,(r)) (H1,205.556,(c)) (opposition,3')", "(H3,292.684,(r)) (Moon,53.084,(p)) (trine,24')\n(Venus,114.829,(p)) (H1,249.943,(p)) (135-sesquisquare,7')\n(H10,148.896,(r)) (Moon,359.279,(c)) (150-quincunx,23')\n(Moon,359.279,(c)) (H10,119.243,(c)) (trine,2')", "(Jupiter,74.199,(p)) (H5,29.372,(p)) (45-semisquare,10')\n(Mean_Node,45.552,(p)) (H4,0.656,(p)) (45-semisquare,6')", "(Jupiter,69.571,(r)) (H4,294.541,(c)) (135-sesquisquare,2')", "(Saturn,264.653,(r)) (H4,294.535,(c)) (30-semisextile,7')\n(Pluto,108.378,(r)) (H8,48.527,(c)) (sextile,9')\n(H12,206.911,(r)) (Saturn,266.798,(c)) (sextile,7')\n(Saturn,266.798,(c)) (H12,176.908,(c)) (square,7')", "(Pluto,108.378,(r)) (H8,48.275,(c)) (sextile,6')\n(H12,206.911,(r)) (Saturn,266.819,(c)) (sextile,6')\n(Mars,144.077,(c)) (H4,294.253,(c)) (150-quincunx,11')\n(Saturn,266.819,(c)) (H12,176.648,(c)) (square,10')", "(Saturn,264.653,(r)) (H12,234.754,(p)) (30-semisextile,6')\n(H12,206.911,(r)) (Saturn,266.860,(c)) (sextile,3')\n(Mars,143.745,(c)) (H10,113.698,(c)) (30-semisextile,3')", "(Moon,25.604,(r)) (H1,205.583,(c)) (opposition,1')\n(Moon,25.604,(r)) (H9,85.624,(c)) (sextile,1')", "(Moon,187.369,(p)) (H10,187.871,(p)) (conjunction,30')", "(Mean_Node,47.211,(r)) (H1,257.169,(p)) (150-quincunx,3')", "(Jupiter,61.586,(c)) (H7,16.653,(c)) (45-semisquare,4')\n(Mean_Node,49.288,(c)) (H10,109.446,(c)) (sextile,9')", "(Mars,164.826,(r)) (H4,14.696,(p)) (150-quincunx,8')\n(H4,328.896,(r)) (Mars,193.913,(p)) (135-sesquisquare,1')\n(Mean_Node,44.794,(p)) (H4,14.696,(p)) (30-semisextile,6')\n(H4,328.896,(r)) (Neptune,148.903,(c)) (opposition,0')", "(Pluto,109.553,(p)) (H8,139.464,(p)) (30-semisextile,5')\n(H10,148.896,(r)) (Saturn,268.974,(c)) (trine,5')", 40]
['15:00:30', "(Mercury,160.660,(p)) (H10,115.718,(p)) (45-semisquare,3')", '1', "(Jupiter,69.545,(r)) (H7,24.574,(p)) (45-semisquare,2')", "(Jupiter,69.545,(r)) (H7,24.710,(p)) (45-semisquare,10')", '4', '5', "(Mean_Node,47.218,(r)) (H12,137.071,(c)) (square,9')", '7', "(Sun,97.092,(c)) (H3,217.123,(c)) (trine,2')", '9', "(H4,277.827,(r)) (Sun,157.726,(p)) (trine,6')\n(Jupiter,69.545,(r)) (H1,159.395,(c)) (square,9')", "(Saturn,266.809,(c)) (H12,131.797,(c)) (135-sesquisquare,1')", "(H4,277.827,(r)) (Sun,158.009,(p)) (trine,11')", "(H1,186.751,(r)) (Mars,186.812,(p)) (conjunction,4')\n(H9,64.155,(r)) (Pluto,109.152,(p)) (45-semisquare,0')\n(Saturn,263.903,(p)) (H10,128.899,(p)) (135-sesquisquare,0')\n(Uranus,11.159,(c)) (H12,131.050,(c)) (trine,7')", "(H10,97.827,(r)) (Moon,37.973,(p)) (sextile,9')\n(Uranus,11.330,(r)) (H10,71.419,(c)) (sextile,5')\n(Uranus,11.266,(c)) (H10,71.419,(c)) (sextile,9')", "(H10,97.827,(r)) (Mercury,187.878,(p)) (square,3')\n(Moon,185.377,(p)) (H1,215.234,(p)) (30-semisextile,9')\n(H9,64.155,(r)) (Moon,244.371,(c)) (opposition,13')", "(Sun,162.407,(p)) (H10,132.463,(p)) (30-semisextile,3')\n(Pluto,109.222,(p)) (H8,64.131,(p)) (45-semisquare,5')\n(Neptune,149.032,(c)) (H8,359.055,(c)) (150-quincunx,1')", "(Sun,162.771,(p)) (H10,132.800,(p)) (30-semisextile,2')\n(Sun,125.020,(r)) (H7,335.142,(c)) (150-quincunx,7')", "(Pluto,108.374,(r)) (H12,198.284,(p)) (square,5')", "(H10,97.827,(r)) (Sun,187.756,(p)) (square,4')", 26]
['21:50:14', '0', "(Mars,164.293,(r)) (H10,224.195,(p)) (sextile,6')\n(H7,88.351,(r)) (Mars,178.397,(p)) (square,3')", '2', '3', '4', "(Pluto,108.356,(r)) (H10,228.436,(p)) (trine,5')\n(H12,248.659,(r)) (Sun,98.504,(c)) (150-quincunx,9')", "(Mean_Node,47.256,(r)) (H12,272.163,(p)) (135-sesquisquare,6')\n(Sun,124.336,(r)) (H1,244.393,(c)) (trine,3')", "(Venus,80.832,(r)) (H4,350.779,(c)) (square,3')\n(Venus,80.832,(r)) (H5,20.757,(c)) (sextile,4')", "(H3,347.890,(r)) (Moon,348.288,(c)) (conjunction,24')", "(Mars,164.293,(r)) (H5,74.334,(p)) (square,2')\n(Jupiter,74.101,(p)) (H1,298.986,(p)) (135-sesquisquare,7')\n(Mean_Node,47.256,(r)) (H4,347.412,(c)) (sextile,9')", "(H4,21.906,(r)) (Sun,157.035,(p)) (135-sesquisquare,8')\n(Mars,164.293,(r)) (H4,344.388,(c)) (opposition,6')", "(Saturn,264.694,(r)) (H4,54.701,(p)) (150-quincunx,0')\n(Mars,164.293,(r)) (H4,344.381,(c)) (opposition,5')\n(Neptune,150.110,(r)) (H5,15.089,(c)) (135-sesquisquare,1')", "(Sun,124.336,(r)) (H8,169.280,(p)) (45-semisquare,3')\n(Pluto,109.129,(p)) (H8,169.280,(p)) (sextile,9')\n(Neptune,149.116,(c)) (H7,59.182,(c)) (square,4')", "(Uranus,10.603,(p)) (H10,235.455,(p)) (135-sesquisquare,9')", "(H1,268.351,(r)) (Moon,28.451,(p)) (trine,6')\n(Moon,14.286,(r)) (H9,134.164,(c)) (trine,7')", "(Jupiter,69.417,(r)) (H10,159.250,(c)) (square,10')\n(Moon,235.809,(c)) (H1,235.643,(c)) (conjunction,10')", "(Sun,161.714,(p)) (H12,281.562,(p)) (trine,9')", '17', '18', "(Pluto,108.356,(r)) (H8,63.281,(c)) (45-semisquare,4')", 27]
['04:44:56', "(Jupiter,72.692,(p)) (H9,297.575,(p)) (135-sesquisquare,7')", "(H5,148.537,(r)) (Mars,178.580,(p)) (30-semisextile,3')", "(Jupiter,69.469,(r)) (H10,279.434,(c)) (150-quincunx,2')", "(Sun,124.611,(r)) (H7,259.512,(p)) (135-sesquisquare,6')\n(Mean_Node,47.241,(r)) (H7,197.383,(c)) (150-quincunx,9')", "(Sun,124.611,(r)) (H7,259.713,(p)) (135-sesquisquare,6')", "(H1,53.617,(r)) (Sun,98.779,(c)) (45-semisquare,10')", "(H10,301.946,(r)) (Mars,182.114,(p)) (trine,10')\n(Mean_Node,48.724,(c)) (H8,228.706,(c)) (opposition,1')", "(Jupiter,69.469,(r)) (H1,9.567,(c)) (sextile,6')", '8', "(Sun,124.611,(r)) (H5,184.747,(p)) (sextile,8')\n(Sun,154.705,(p)) (H5,184.747,(p)) (30-semisextile,2')\n(Mean_Node,47.241,(r)) (H4,92.196,(c)) (45-semisquare,3')", '10', "(Pluto,108.363,(r)) (H8,288.362,(p)) (opposition,0')\n(H12,6.107,(r)) (Mars,185.986,(p)) (opposition,7')\n(Pluto,109.129,(p)) (H12,49.241,(p)) (sextile,7')\n(Neptune,149.129,(c)) (H7,179.280,(c)) (30-semisextile,9')", "(Sun,124.611,(r)) (H4,154.678,(p)) (30-semisextile,4')\n(H12,6.107,(r)) (Mars,186.172,(p)) (opposition,4')\n(H4,121.946,(r)) (Sun,91.869,(c)) (30-semisextile,5')\n(H7,233.617,(r)) (Mars,143.739,(c)) (square,7')\n(Pluto,107.476,(c)) (H12,317.588,(c)) (150-quincunx,7')", '13', "(H10,301.946,(r)) (Moon,32.270,(p)) (square,19')\n(Jupiter,69.469,(r)) (H1,9.625,(c)) (sextile,9')", "(Moon,18.047,(r)) (H9,243.138,(c)) (135-sesquisquare,5')", "(Sun,124.611,(r)) (H8,214.518,(c)) (square,6')\n(H8,259.336,(r)) (Mean_Node,49.298,(c)) (150-quincunx,2')", "(Jupiter,69.469,(r)) (H10,339.412,(p)) (square,3')\n(Mars,189.357,(p)) (H10,339.412,(p)) (150-quincunx,3')", "(H5,148.537,(r)) (Mars,193.538,(p)) (45-semisquare,0')\n(H8,259.336,(r)) (Pluto,109.325,(p)) (150-quincunx,1')\n(Pluto,108.363,(r)) (H4,78.538,(c)) (30-semisextile,10')", "(Neptune,150.120,(r)) (H10,240.069,(c)) (square,3')", 33]
['15:00:07', "(Mercury,160.660,(p)) (H10,115.623,(p)) (45-semisquare,2')", '1', "(Jupiter,69.545,(r)) (H7,24.496,(p)) (45-semisquare,3')", "(Jupiter,69.545,(r)) (H7,24.631,(p)) (45-semisquare,5')", '4', "(Pluto,107.672,(c)) (H12,137.814,(c)) (30-semisextile,8')", '6', '7', "(Sun,97.092,(c)) (H3,217.030,(c)) (trine,4')", '9', "(H4,277.734,(r)) (Sun,157.726,(p)) (trine,1')", "(Saturn,266.809,(c)) (H12,131.712,(c)) (135-sesquisquare,6')", '12', "(H1,186.671,(r)) (Mars,186.812,(p)) (conjunction,8')\n(Saturn,263.903,(p)) (H10,128.801,(p)) (135-sesquisquare,6')", "(H10,97.734,(r)) (Moon,37.970,(p)) (sextile,14')\n(Uranus,11.330,(r)) (H10,71.325,(c)) (sextile,0')\n(H9,64.065,(r)) (Jupiter,63.947,(c)) (conjunction,7')\n(Uranus,11.266,(c)) (H10,71.325,(c)) (sextile,4')", "(H10,97.734,(r)) (Mercury,187.878,(p)) (square,9')\n(Moon,185.373,(p)) (H1,215.156,(p)) (30-semisextile,13')\n(H9,64.065,(r)) (Moon,244.367,(c)) (opposition,18')", "(Sun,162.406,(p)) (H10,132.363,(p)) (30-semisextile,3')\n(Pluto,109.222,(p)) (H8,64.046,(p)) (45-semisquare,11')\n(Neptune,149.032,(c)) (H8,358.967,(c)) (150-quincunx,4')", "(Sun,162.770,(p)) (H10,132.700,(p)) (30-semisextile,4')\n(Sun,125.020,(r)) (H5,275.123,(c)) (150-quincunx,6')\n(Sun,125.020,(r)) (H7,335.063,(c)) (150-quincunx,3')", "(Pluto,108.374,(r)) (H4,318.492,(p)) (150-quincunx,7')\n(Pluto,108.374,(r)) (H12,198.197,(p)) (square,11')\n(Neptune,148.900,(c)) (H5,269.054,(c)) (trine,9')", "(H10,97.734,(r)) (Sun,187.756,(p)) (square,1')\n(H8,33.233,(r)) (Sun,63.112,(c)) (30-semisextile,7')", 27]
['18:37:20', '0', '1', "(Jupiter,69.572,(r)) (H5,24.500,(p)) (45-semisquare,4')\n(Jupiter,69.572,(r)) (H5,339.716,(c)) (square,9')", "(Jupiter,69.572,(r)) (H5,24.663,(p)) (45-semisquare,5')\n(Jupiter,69.572,(r)) (H5,339.533,(c)) (square,2')", '4', "(Saturn,266.295,(c)) (H8,56.166,(c)) (150-quincunx,8')", '6', "(Moon,25.671,(r)) (H1,250.745,(p)) (135-sesquisquare,4')\n(Moon,40.434,(p)) (H1,250.745,(p)) (150-quincunx,19')", "(Uranus,11.329,(r)) (H1,251.449,(p)) (trine,7')", "(Jupiter,69.572,(r)) (H1,204.562,(c)) (135-sesquisquare,1')", "(Sun,125.164,(r)) (H4,5.333,(p)) (trine,10')\n(H5,2.784,(r)) (Sun,92.701,(c)) (square,5')\n(H5,2.784,(r)) (Jupiter,62.739,(c)) (sextile,3')", '11', "(Mean_Node,45.393,(p)) (H7,75.262,(p)) (30-semisextile,8')\n(Neptune,149.136,(c)) (H5,329.304,(c)) (opposition,10')", "(Uranus,11.329,(r)) (H12,236.304,(p)) (135-sesquisquare,1')\n(Neptune,150.140,(r)) (H9,150.263,(p)) (conjunction,7')", "(Moon,25.671,(r)) (H1,250.721,(p)) (135-sesquisquare,3')\n(Uranus,10.777,(p)) (H1,250.721,(p)) (trine,3')\n(Mercury,77.134,(c)) (H10,121.978,(c)) (45-semisquare,9')", '15', "(Pluto,108.378,(r)) (H1,198.410,(c)) (square,2')", "(Mars,141.194,(c)) (H10,111.171,(c)) (30-semisextile,1')", "(Saturn,264.061,(p)) (H7,83.997,(p)) (opposition,4')\n(Neptune,151.798,(p)) (H4,16.677,(p)) (135-sesquisquare,7')\n(Pluto,109.333,(p)) (H12,244.503,(p)) (135-sesquisquare,10')\n(Mars,164.829,(r)) (H4,284.962,(c)) (trine,8')\n(Neptune,150.140,(r)) (H4,284.962,(c)) (135-sesquisquare,11')\n(Pluto,108.378,(r)) (H5,318.343,(c)) (150-quincunx,2')\n(H8,79.578,(r)) (Mean_Node,49.626,(c)) (30-semisextile,3')", "(H8,79.578,(r)) (Pluto,109.553,(p)) (30-semisextile,1')", 29]
['18:26:38', "(Mercury,122.397,(r)) (H1,242.401,(p)) (trine,0')", "(Sun,125.157,(r)) (H10,125.207,(c)) (conjunction,3')\n(Jupiter,65.207,(c)) (H10,125.207,(c)) (sextile,0')", "(Sun,125.157,(r)) (H7,65.132,(p)) (sextile,1')\n(H10,148.021,(r)) (Sun,147.917,(p)) (conjunction,6')", "(Sun,125.157,(r)) (H7,65.270,(p)) (sextile,7')\n(H10,148.021,(r)) (Sun,148.096,(p)) (conjunction,5')\n(H5,0.190,(r)) (Mars,150.264,(c)) (150-quincunx,4')", "(H5,0.190,(r)) (Mars,150.134,(c)) (150-quincunx,3')", "(H12,206.189,(r)) (Saturn,266.295,(c)) (sextile,6')", "(H1,227.307,(r)) (Mars,182.479,(p)) (45-semisquare,10')\n(Mars,164.824,(r)) (H10,119.683,(c)) (45-semisquare,8')", "(Venus,113.739,(p)) (H1,248.561,(p)) (135-sesquisquare,11')", '8', '9', '10', "(Mean_Node,47.211,(r)) (H8,107.053,(p)) (sextile,9')", "(Mean_Node,47.211,(r)) (H8,107.318,(p)) (sextile,6')\n(H7,47.307,(r)) (Sun,92.415,(c)) (45-semisquare,6')\n(Sun,92.415,(c)) (H8,47.566,(c)) (45-semisquare,9')\n(Saturn,266.819,(c)) (H5,326.788,(c)) (sextile,2')\n(Pluto,107.490,(c)) (H8,47.566,(c)) (sextile,5')", "(Mercury,183.264,(p)) (H10,183.265,(p)) (conjunction,0')\n(Saturn,263.903,(p)) (H12,234.046,(p)) (30-semisextile,9')", "(H1,227.307,(r)) (Mercury,77.128,(c)) (150-quincunx,11')", "(Moon,187.337,(p)) (H10,186.959,(p)) (conjunction,23')", "(H10,148.021,(r)) (Sun,88.088,(c)) (sextile,4')", "(Sun,125.157,(r)) (H5,35.313,(p)) (square,9')", "(Mars,193.912,(p)) (H4,13.790,(p)) (opposition,7')\n(H7,47.307,(r)) (Mars,137.462,(c)) (square,9')\n(H8,77.235,(r)) (Pluto,107.212,(c)) (30-semisextile,1')", "(Pluto,108.378,(r)) (H8,138.401,(p)) (30-semisextile,1')\n(Neptune,148.651,(c)) (H12,148.747,(c)) (conjunction,6')\n(Mean_Node,50.642,(c)) (H8,20.764,(c)) (30-semisextile,7')", 31]
