['Time', '0: 1883-07-05', '1: 1895-01-24', '2: 1899-11-15', '3: 1898-12-01', '4: 1900-06-05', '5: 1909-07-11', '6: 1911-05-28', '7: 1914-10-07', '8: 1918-11-15', '9: 1921-06-29', '10: 1922-09-15', '11: 1941-12-12', '12: 1944-09-05', '13: 1953-06-24', '14: 1963-10-19', 'Count']
['1874-11-30 00:52:08', '0', '1', '2', "(Mean_Node,24.369,(r)) (H9,24.503,(c)) (conjunction,8.04')", "(Sun,247.693,(r)) (H9,67.696,(d)) (opposition,0.23')", "(Moon,149.285,(r)) (H1,149.411,(c)) (conjunction,7.60')", "(Moon,149.285,(r)) (H5,329.298,(d)) (opposition,0.79')", "(H5,297.530,(r)) (H4,297.615,(d)) (conjunction,5.11')", "(Jupiter,203.563,(r)) (H1,203.650,(d)) (conjunction,5.25')", '9', '10', '11', '12', '13', '14', 6]
['1874-11-30 00:21:52', '0', '1', '2', '3', '4', '5', '6', '7', "(Moon,149.020,(r)) (H5,329.095,(d)) (opposition,4.51')", "(Mean_Node,24.370,(r)) (POF,24.230,(c)) (conjunction,8.40')", "(Uranus,135.230,(r)) (H1,135.087,(c)) (conjunction,8.57')", '11', '12', '13', '14', 3]
['1874-11-30 01:22:23', '0', "(Mars,196.546,(r)) (H10,106.472,(d)) (square,4.46')", "(Uranus,135.229,(r)) (H12,135.244,(c)) (conjunction,0.91')", "(Uranus,135.229,(r)) (H1,195.205,(d)) (sextile,1.43')", '4', '5', '6', '7', '8', '9', "(Venus,262.031,(r)) (H5,262.064,(c)) (conjunction,1.97')", "(Jupiter,203.567,(r)) (H10,23.696,(c)) (opposition,7.75')", '12', '13', '14', 5]
['1874-11-30 00:44:39', '0', '1', '2', '3', '4', '5', "(Jupiter,203.562,(r)) (H5,263.650,(c)) (sextile,5.30')", "(H5,295.894,(r)) (H4,295.833,(d)) (conjunction,3.68')", "(Mars,196.530,(r)) (H5,256.613,(c)) (sextile,4.98')", '9', '10', '11', '12', "(Neptune,28.434,(r)) (H12,208.560,(d)) (opposition,7.55')", '14', 4]
['1874-11-30 00:09:28', '0', '1', "(Mercury,227.547,(r)) (H10,47.584,(c)) (opposition,2.23')", '3', '4', "(Venus,262.053,(r)) (H1,141.971,(c)) (trine,4.93')", "(Uranus,135.230,(r)) (H5,255.186,(c)) (trine,2.60')", '7', "(Sun,247.663,(r)) (H5,247.835,(c)) (conjunction,10.35')\n(Mean_Node,24.371,(r)) (POF,24.279,(c)) (conjunction,5.48')", '9', "(Mean_Node,24.371,(r)) (H4,204.420,(c)) (opposition,2.97')", '11', '12', '13', "(Neptune,28.435,(r)) (H8,298.436,(c)) (square,0.06')", 7]
['1874-11-30 00:32:47', '0', '1', '2', '3', "(Mercury,227.560,(r)) (POF,47.419,(c)) (opposition,8.43')", '5', '6', '7', '8', '9', '10', '11', "(Venus,262.046,(r)) (H10,141.962,(d)) (trine,5.07')", '13', '14', 2]
['1874-11-30 02:14:47', '0', '1', '2', '3', '4', '5', '6', '7', "(Venus,262.014,(r)) (H4,322.097,(d)) (sextile,4.98')", '9', '10', '11', '12', '13', '14', 1]
['1874-11-30 02:40:32', '0', '1', "(Saturn,309.597,(r)) (H10,129.745,(d)) (opposition,8.84')", '3', '4', "(Pluto,51.423,(r)) (H5,291.459,(c)) (trine,2.12')", '6', '7', '8', '9', '10', '11', '12', "(Pluto,51.423,(r)) (H12,231.374,(d)) (opposition,2.97')", "(Mars,196.579,(r)) (H4,16.495,(d)) (opposition,5.09')", 4]
['1874-11-30 01:10:07', '0', '1', '2', "(Neptune,28.434,(r)) (H9,28.583,(c)) (conjunction,8.94')", '4', '5', '6', '7', '8', "(Neptune,28.434,(r)) (H1,208.595,(d)) (opposition,9.70')", "(Moon,149.442,(r)) (H1,209.428,(d)) (sextile,0.85')\n(Jupiter,203.565,(r)) (H1,143.513,(c)) (sextile,3.10')", '11', '12', '13', '14', 4]
['1874-11-30 00:23:12', '0', '1', '2', '3', '4', "(Mean_Node,24.370,(r)) (H1,144.366,(c)) (trine,0.26')", '6', "(Uranus,135.230,(r)) (H5,255.313,(c)) (trine,4.98')", '8', "(Mean_Node,24.370,(r)) (POF,24.514,(c)) (conjunction,8.63')", "(Sun,247.672,(r)) (H5,247.493,(c)) (conjunction,10.75')\n(Uranus,135.230,(r)) (H1,135.320,(c)) (conjunction,5.43')", '11', '12', '13', '14', 5]
['1874-11-30 01:46:39', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', "(Moon,149.761,(r)) (H1,149.884,(c)) (conjunction,7.37')", "(Moon,149.761,(r)) (POF,149.702,(d)) (conjunction,3.56')", '12', '13', "(Mercury,227.601,(r)) (H8,317.657,(c)) (square,3.35')", 3]
['1874-11-30 00:39:19', '0', '1', '2', '3', '4', '5', '6', "(H5,294.725,(r)) (H4,294.564,(d)) (conjunction,9.64')\n(Jupiter,203.561,(r)) (H1,143.586,(c)) (sextile,1.51')", "(Uranus,135.230,(r)) (H5,255.309,(c)) (trine,4.78')", '9', '10', "(Uranus,135.230,(r)) (POF,135.072,(d)) (conjunction,9.45')", "(Jupiter,203.561,(r)) (H10,143.644,(d)) (sextile,4.95')", '13', '14', 5]
['1874-11-30 00:14:31', '0', "(Mean_Node,24.370,(r)) (H8,24.514,(d)) (conjunction,8.60')", '2', '3', "(Moon,148.956,(r)) (H1,149.092,(c)) (conjunction,8.20')", '5', "(Mars,196.517,(r)) (H5,256.426,(c)) (sextile,5.47')", '7', '8', '9', '10', '11', '12', '13', '14', 3]
['1874-11-30 00:24:23', '0', '1', "(Pluto,51.425,(r)) (H10,51.291,(c)) (conjunction,8.02')", '3', '4', '5', '6', '7', '8', '9', "(Sun,247.673,(r)) (H5,247.800,(c)) (conjunction,7.61')\n(Jupiter,203.559,(r)) (POF,23.529,(c)) (opposition,1.83')", '11', '12', '13', '14', 3]
['1874-11-30 01:12:31', '0', '1', '2', '3', '4', '5', '6', "(Mean_Node,24.368,(r)) (H1,204.394,(d)) (opposition,1.54')\n(Moon,149.463,(r)) (H1,149.376,(c)) (conjunction,5.24')", '8', '9', '10', "(Moon,149.463,(r)) (H10,149.484,(d)) (conjunction,1.29')", '12', '13', '14', 3]
['1874-11-30 00:47:35', '0', '1', '2', "(Jupiter,203.562,(r)) (H9,23.472,(c)) (opposition,5.39')", "(Venus,262.041,(r)) (H9,22.122,(c)) (trine,4.83')", '5', "(Mean_Node,24.369,(r)) (H5,264.341,(c)) (trine,1.71')", "(H5,296.537,(r)) (H4,296.532,(d)) (conjunction,0.28')", '8', "(Pluto,51.425,(r)) (H8,51.501,(d)) (conjunction,4.58')", '10', '11', '12', '13', '14', 5]
['1874-11-30 00:17:12', '0', '1', '2', '3', "(Uranus,135.230,(r)) (H9,15.171,(c)) (trine,3.50')", '5', '6', "(Mean_Node,24.370,(r)) (H5,324.418,(d)) (sextile,2.84')", '8', '9', '10', "(Uranus,135.230,(r)) (H10,135.262,(d)) (conjunction,1.93')", '12', '13', '14', 3]
['1874-11-30 02:59:12', '0', "(Saturn,309.598,(r)) (H10,129.686,(d)) (opposition,5.26')", '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', 1]
['1874-11-30 02:57:36', '0', '1', '2', '3', '4', "(Jupiter,203.579,(r)) (H4,323.655,(d)) (trine,4.57')", '6', '7', '8', '9', '10', '11', '12', '13', '14', 1]
['1874-11-30 02:29:12', '0', "(Mean_Node,24.365,(r)) (H1,204.256,(d)) (opposition,6.56')", '2', '3', '4', '5', "(Pluto,51.424,(r)) (H5,351.453,(d)) (sextile,1.78')", '7', '8', '9', '10', '11', '12', '13', '14', 2]
