['Time', '0: 1917-11-30', '1: 1927-06-30', '2: 1927-06-30', '3: 1930-07-20', '4: 1940-01-01', '5: 1941-12-07', '6: 1942-03-20', '7: 1943-06-25', '8: 1944-04-20', '9: 1948-02-07', '10: 1949-01-15', '11: 1949-12-04', '12: 1952-04-22', '13: 1954-01-18', '14: 1963-04-29', '15: 1974-08-21', '16: 1978-09-21', 'Count']
['1916-09-07 02:49:12', "(Moon,297.387,(p)) (H3,117.633,(p)) (opposition,14.79')", '1', "(Moon,279.576,(r)) (H8,279.598,(p)) (conjunction,1.29')", "(Uranus,316.268,(p)) (H1,76.185,(p)) (trine,4.93')", "(Neptune,123.125,(c)) (H10,303.227,(c)) (opposition,6.10')", "(Moon,279.576,(r)) (H1,39.633,(c)) (trine,3.41')\n(Jupiter,35.138,(r)) (H3,95.175,(c)) (sextile,2.22')\n(Jupiter,35.149,(c)) (H3,95.175,(c)) (sextile,1.55')", "(Pluto,93.905,(c)) (H12,4.024,(c)) (square,7.14')", "(Venus,98.019,(c)) (H7,218.006,(c)) (trine,0.74')", '8', "(Mean_Node,294.843,(p)) (H4,174.827,(p)) (trine,0.94')\n(H4,144.623,(r)) (H5,144.485,(c)) (conjunction,8.32')", "(Venus,151.721,(p)) (H1,91.774,(p)) (sextile,3.19')\n(Moon,209.069,(c)) (H9,268.976,(c)) (sextile,5.59')", "(Mean_Node,296.507,(r)) (H4,176.649,(p)) (trine,8.52')\n(H5,176.525,(r)) (H4,176.649,(p)) (conjunction,7.39')", '12', '13', '14', '15', "(Mean_Node,296.507,(r)) (H4,206.396,(p)) (square,6.63')\n(Moon,177.784,(c)) (H4,87.597,(c)) (square,11.22')", 17]
['1916-09-06 09:03:04', '0', '1', "(Saturn,116.822,(r)) (POF,116.946,(c)) (conjunction,7.46')\n(Mean_Node,297.119,(c)) (POF,116.946,(c)) (opposition,10.34')", "(Sun,163.421,(r)) (H9,43.301,(p)) (trine,7.22')", '4', "(Venus,143.111,(p)) (H10,82.992,(p)) (sextile,7.16')", '6', '7', '8', "(Venus,117.625,(r)) (H5,297.589,(p)) (opposition,2.15')\n(Moon,328.305,(p)) (H4,268.148,(p)) (sextile,9.43')", "(Moon,269.009,(r)) (H10,88.936,(p)) (opposition,4.38')", '11', '12', "(Mean_Node,298.525,(c)) (H5,238.636,(c)) (sextile,6.70')", '14', '15', "(Saturn,116.822,(r)) (H1,206.643,(p)) (square,10.73')\n(Mean_Node,296.546,(r)) (H1,206.643,(p)) (square,5.84')", 10]
['1916-09-06 21:53:52', '0', "(Mean_Node,296.518,(r)) (H9,236.477,(p)) (sextile,2.46')\n(Moon,276.637,(r)) (H9,216.488,(c)) (sextile,8.92')", "(Mean_Node,295.945,(p)) (H8,206.081,(p)) (square,8.18')", '3', '4', "(Jupiter,35.147,(r)) (H10,275.137,(p)) (trine,0.59')\n(Moon,248.868,(p)) (H3,69.086,(p)) (opposition,13.11')", '6', "(Venus,97.911,(c)) (POF,98.046,(c)) (conjunction,8.09')\n(Mars,191.538,(c)) (H7,131.556,(c)) (sextile,1.07')", "(Uranus,316.696,(r)) (H5,76.696,(c)) (trine,0.01')", '9', '10', "(Sun,131.905,(c)) (H5,71.744,(c)) (sextile,9.71')", "(Sun,129.624,(c)) (H5,69.614,(c)) (sextile,0.62')", "(Sun,127.958,(c)) (H5,68.045,(c)) (sextile,5.22')", "(Moon,169.685,(p)) (POF,350.126,(p)) (opposition,26.44')\n(Jupiter,30.416,(p)) (H1,30.247,(p)) (conjunction,10.11')\n(Mars,179.433,(c)) (H5,59.486,(c)) (trine,3.24')", "(Neptune,123.890,(r)) (H4,124.039,(p)) (conjunction,8.97')", '16', 15]
['1916-09-06 12:04:39', "(Moon,253.466,(c)) (H3,253.609,(c)) (conjunction,8.61')\n(Moon,253.466,(c)) (H7,13.890,(c)) (trine,25.47')", '1', '2', '3', "(Neptune,123.877,(r)) (H10,123.824,(p)) (conjunction,3.21')\n(Sun,186.318,(p)) (H12,186.269,(p)) (conjunction,2.98')", '5', '6', '7', '8', '9', "(Moon,343.491,(p)) (H1,223.035,(p)) (trine,27.39')", '11', '12', '13', '14', "(Pluto,94.267,(r)) (H8,94.371,(p)) (conjunction,6.23')\n(Pluto,94.258,(p)) (H8,94.371,(p)) (conjunction,6.76')", '16', 7]
['1916-09-06 06:07:44', '0', "(Moon,267.284,(r)) (H10,27.385,(p)) (trine,6.10')", "(Venus,117.513,(r)) (H4,207.385,(p)) (square,7.68')\n(Mars,208.354,(r)) (H1,118.327,(p)) (square,1.62')", "(Moon,91.450,(c)) (H9,331.922,(c)) (trine,28.37')", '4', '5', '6', '7', "(Mercury,193.686,(p)) (H5,253.784,(p)) (sextile,5.91')\n(Moon,262.757,(c)) (H5,202.600,(c)) (sextile,9.39')", '9', '10', "(Uranus,316.719,(r)) (POF,136.552,(c)) (opposition,9.99')\n(Uranus,316.719,(r)) (H5,196.643,(c)) (trine,4.55')", '12', '13', '14', '15', "(Moon,13.178,(p)) (H8,13.426,(p)) (conjunction,14.91')", 9]
['1916-09-06 12:41:36', '0', '1', "(Moon,62.889,(p)) (H8,62.825,(p)) (conjunction,3.84')", '3', '4', "(Moon,271.165,(r)) (H10,91.104,(c)) (opposition,3.70')\n(Moon,301.999,(c)) (H3,241.644,(c)) (sextile,21.28')", "(Mars,225.842,(p)) (H1,225.877,(p)) (conjunction,2.10')", '7', "(Uranus,316.709,(r)) (H4,316.846,(p)) (conjunction,8.19')", '9', '10', '11', "(Mean_Node,296.538,(r)) (H5,356.446,(p)) (sextile,5.54')", '13', "(Jupiter,35.163,(r)) (H4,335.106,(p)) (sextile,3.41')", '15', "(Moon,16.877,(p)) (H8,106.841,(p)) (square,2.16')", 8]
['1916-09-06 23:03:04', '0', '1', '2', '3', "(Mean_Node,295.280,(p)) (H1,25.374,(p)) (square,5.65')", "(Moon,308.510,(c)) (H10,248.737,(c)) (sextile,13.62')", '6', "(Venus,118.161,(r)) (POF,118.013,(c)) (conjunction,8.93')\n(Mean_Node,297.934,(c)) (POF,118.013,(c)) (opposition,4.71')", "(Moon,273.107,(c)) (H5,92.603,(c)) (opposition,30.20')", "(Mean_Node,296.515,(r)) (H4,116.538,(p)) (opposition,1.36')\n(H5,116.505,(r)) (H4,116.538,(p)) (conjunction,1.94')", '10', '11', '12', "(Moon,144.470,(c)) (H5,84.013,(c)) (sextile,27.41')", '14', '15', "(POF,113.618,(r)) (H1,293.552,(c)) (opposition,3.96')", 9]
['1916-09-07 03:11:12', '0', '1', "(Moon,70.330,(p)) (H4,160.652,(p)) (square,19.26')", "(Uranus,317.193,(c)) (H10,317.372,(c)) (conjunction,10.74')", "(Uranus,317.564,(c)) (H1,47.636,(c)) (square,4.33')", "(Venus,143.927,(p)) (H3,143.907,(p)) (conjunction,1.18')", "(Moon,306.867,(c)) (H10,306.569,(c)) (conjunction,17.87')", "(Sun,164.155,(r)) (H7,224.091,(c)) (sextile,3.83')\n(Jupiter,35.138,(r)) (H5,155.177,(c)) (trine,2.39')\n(Jupiter,35.083,(c)) (H5,155.177,(c)) (trine,5.67')", "(Jupiter,32.847,(p)) (H1,92.858,(p)) (sextile,0.65')\n(Pluto,94.273,(r)) (H5,154.327,(c)) (sextile,3.23')", "(H4,150.359,(r)) (H5,150.393,(c)) (conjunction,2.03')", "(H10,330.359,(r)) (H9,330.452,(p)) (conjunction,5.53')", "(H5,182.746,(r)) (H4,182.660,(p)) (conjunction,5.21')", "(POF,185.142,(r)) (H4,185.050,(p)) (conjunction,5.48')\n(Jupiter,34.558,(c)) (H1,34.705,(c)) (conjunction,8.82')", "(Moon,279.796,(r)) (H5,219.833,(p)) (sextile,2.24')", "(Venus,118.321,(r)) (POF,298.229,(c)) (opposition,5.48')", "(Mars,208.935,(r)) (H7,298.796,(p)) (square,8.35')", '16', 18]
['1916-09-06 13:02:47', "(Venus,118.917,(p)) (H4,298.735,(p)) (opposition,10.89')\n(Mean_Node,296.537,(r)) (H4,296.614,(c)) (conjunction,4.61')\n(Venus,116.653,(c)) (H4,296.614,(c)) (opposition,2.33')\n(Mean_Node,296.602,(c)) (H4,296.614,(c)) (conjunction,0.69')", "(Venus,108.442,(c)) (H10,108.403,(c)) (conjunction,2.31')", "(Venus,108.442,(c)) (H4,288.403,(c)) (opposition,2.31')", "(Moon,99.935,(p)) (H9,99.467,(p)) (conjunction,28.08')", '4', '5', '6', '7', '8', '9', '10', "(Mean_Node,298.297,(c)) (H5,298.446,(c)) (conjunction,8.89')", "(Moon,29.613,(p)) (H4,329.845,(p)) (sextile,13.92')\n(Mean_Node,296.537,(r)) (H1,176.625,(c)) (trine,5.26')", "(Jupiter,31.707,(p)) (H4,331.533,(p)) (sextile,10.45')", "(Uranus,316.709,(r)) (H4,256.882,(c)) (sextile,10.36')", "(Pluto,94.267,(r)) (H8,4.416,(c)) (square,8.95')", '16', 13]
['1916-09-07 03:03:43', '0', "(Moon,137.978,(c)) (H10,318.315,(c)) (opposition,20.23')", "(Moon,137.978,(c)) (H4,138.315,(c)) (conjunction,20.23')", "(Venus,131.888,(p)) (H9,311.935,(p)) (opposition,2.83')", "(Mercury,190.828,(r)) (H12,10.699,(c)) (opposition,7.76')", '5', '6', "(Mars,191.673,(c)) (POF,191.547,(c)) (conjunction,7.56')", "(Mean_Node,295.043,(p)) (H4,175.017,(p)) (trine,1.55')", "(H4,148.403,(r)) (H5,148.376,(c)) (conjunction,1.59')", "(Jupiter,35.138,(r)) (H1,95.097,(p)) (sextile,2.45')\n(H10,328.403,(r)) (H9,328.551,(p)) (conjunction,8.88')\n(Venus,118.316,(r)) (H10,298.472,(c)) (opposition,9.40')", "(H5,180.635,(r)) (H4,180.620,(p)) (conjunction,0.93')\n(Jupiter,35.138,(r)) (H1,35.189,(c)) (conjunction,3.10')", "(Moon,37.433,(p)) (H1,97.828,(p)) (sextile,23.70')", '13', '14', '15', '16', 13]
['1916-09-06 13:57:43', '0', '1', '2', '3', '4', "(Sun,139.250,(c)) (H3,259.328,(c)) (trine,4.67')", '6', "(Sun,137.766,(c)) (H5,317.625,(c)) (opposition,8.46')\n(Uranus,317.724,(c)) (H5,317.625,(c)) (conjunction,5.98')", "(Uranus,316.708,(r)) (H5,316.857,(c)) (conjunction,8.96')\n(Sun,136.978,(c)) (H5,316.857,(c)) (opposition,7.25')\n(Uranus,317.757,(c)) (H1,197.793,(c)) (trine,2.14')", "(Sun,133.335,(c)) (H5,313.303,(c)) (opposition,1.88')", '10', "(Sun,131.588,(c)) (H5,311.597,(c)) (opposition,0.57')", "(Sun,129.307,(c)) (H5,309.368,(c)) (opposition,3.64')", "(Sun,127.640,(c)) (H5,307.737,(c)) (opposition,5.78')", "(Mean_Node,299.005,(c)) (H5,299.037,(c)) (conjunction,1.94')", '15', "(Sun,104.090,(c)) (H8,14.172,(c)) (square,4.91')", 12]
['1916-09-07 02:58:56', '0', "(Uranus,317.077,(c)) (H10,317.097,(c)) (conjunction,1.20')", '2', "(Mercury,190.825,(r)) (H9,310.768,(p)) (trine,3.41')", '4', '5', '6', '7', "(Moon,279.673,(r)) (H1,39.856,(c)) (trine,10.93')", "(Venus,150.685,(p)) (H5,210.745,(p)) (sextile,3.58')\n(Venus,118.313,(r)) (H4,118.183,(c)) (conjunction,7.78')\n(H4,147.150,(r)) (H5,147.086,(c)) (conjunction,3.85')\n(Venus,95.857,(c)) (H1,35.807,(c)) (sextile,2.99')\n(Mean_Node,298.170,(c)) (H4,118.183,(c)) (opposition,0.78')", "(Venus,118.313,(r)) (H10,358.423,(p)) (trine,6.60')\n(H10,327.150,(r)) (H9,327.334,(p)) (conjunction,10.99')\n(Jupiter,34.780,(c)) (H1,34.790,(c)) (conjunction,0.65')", "(H5,179.278,(r)) (H4,179.308,(p)) (conjunction,1.82')\n(Venus,152.714,(p)) (H5,212.541,(p)) (sextile,10.35')\n(Mean_Node,296.506,(r)) (H4,116.513,(c)) (opposition,0.38')", '12', '13', "(Uranus,318.475,(c)) (H1,18.561,(c)) (sextile,5.17')", '15', "(Mars,208.929,(r)) (H4,208.966,(p)) (conjunction,2.18')", 16]
['1916-09-06 22:54:23', '0', "(Moon,277.239,(r)) (H10,277.135,(p)) (conjunction,6.24')", "(Moon,277.239,(r)) (H4,97.135,(p)) (opposition,6.24')", "(Uranus,316.695,(r)) (H10,256.599,(c)) (sextile,5.74')", "(Mercury,197.436,(p)) (H10,287.551,(p)) (square,6.90')", '5', "(Mean_Node,295.163,(p)) (H1,25.180,(p)) (square,1.00')", '7', '8', "(H5,114.410,(r)) (H4,114.475,(p)) (conjunction,3.88')", "(Jupiter,32.294,(p)) (H1,32.364,(p)) (conjunction,4.17')", '11', "(Venus,118.156,(r)) (H4,118.153,(p)) (conjunction,0.18')", "(Mars,208.817,(r)) (H5,148.781,(p)) (sextile,2.13')", '14', '15', '16', 9]
['1916-09-06 23:50:39', '0', '1', '2', "(Neptune,123.449,(c)) (H9,243.281,(c)) (trine,10.06')", '4', '5', '6', '7', "(Pluto,94.272,(r)) (H5,154.373,(p)) (sextile,6.08')\n(Moon,283.048,(p)) (H1,43.288,(p)) (trine,14.41')\n(Pluto,94.420,(p)) (H5,154.373,(p)) (sextile,2.81')\n(Uranus,317.741,(c)) (H4,77.771,(c)) (trine,1.83')", "(Moon,219.915,(c)) (H1,339.653,(c)) (trine,15.74')\n(Moon,219.915,(c)) (H5,100.279,(c)) (trine,21.83')", '10', "(Jupiter,35.143,(r)) (POF,215.176,(p)) (opposition,1.97')", '12', "(Jupiter,35.143,(r)) (H5,94.965,(c)) (sextile,10.70')", "(Mean_Node,294.043,(p)) (H5,174.008,(p)) (trine,2.11')", '15', '16', 10]
['1916-09-06 20:50:23', "(Venus,118.077,(r)) (H4,58.119,(c)) (sextile,2.55')", "(Venus,128.519,(p)) (H10,248.427,(p)) (trine,5.54')\n(Mercury,190.551,(r)) (H1,310.445,(c)) (trine,6.36')", '2', '3', '4', "(Moon,276.006,(r)) (H10,216.070,(c)) (sextile,3.81')", "(Mean_Node,296.520,(r)) (H1,296.349,(c)) (conjunction,10.28')\n(Pluto,93.901,(c)) (H3,3.932,(c)) (square,1.89')", '7', '8', '9', "(Mean_Node,296.520,(r)) (H9,176.599,(c)) (trine,4.75')", '11', '12', "(Moon,56.807,(p)) (H5,117.037,(p)) (sextile,13.77')", '14', "(Uranus,316.698,(r)) (H5,136.729,(p)) (opposition,1.84')", '16', 9]
['1916-09-07 02:27:59', '0', '1', '2', '3', '4', '5', '6', "(Mercury,152.039,(c)) (H7,212.002,(c)) (sextile,2.25')", '8', '9', '10', "(Moon,197.350,(c)) (H5,137.069,(c)) (sextile,16.85')", "(Moon,167.365,(c)) (H4,107.045,(c)) (sextile,19.20')", '13', '14', '15', '16', 3]
['1916-09-06 08:35:36', '0', '1', '2', '3', "(Neptune,123.873,(r)) (H1,123.737,(c)) (conjunction,8.14')", "(Uranus,316.715,(r)) (H10,76.637,(p)) (trine,4.71')\n(Moon,299.423,(c)) (H3,179.501,(c)) (trine,4.69')", "(Uranus,316.715,(r)) (H3,226.851,(p)) (square,8.12')\n(Mars,225.723,(p)) (H12,135.854,(p)) (square,7.85')\n(Uranus,316.016,(p)) (H12,135.854,(p)) (opposition,9.70')", '7', '8', "(Venus,117.607,(r)) (H5,237.521,(c)) (trine,5.15')\n(Mean_Node,296.547,(r)) (H1,116.723,(c)) (opposition,10.54')", '10', '11', "(Mean_Node,294.660,(p)) (H5,294.758,(p)) (conjunction,5.89')", "(Mean_Node,296.547,(r)) (H1,176.602,(p)) (trine,3.32')", '14', "(Mean_Node,293.478,(p)) (POF,293.448,(p)) (conjunction,1.78')\n(Mars,208.422,(r)) (H8,298.537,(c)) (square,6.90')", '16', 12]
['1916-09-06 14:42:16', '0', "(Moon,272.358,(r)) (H10,152.426,(p)) (trine,4.08')", '2', "(Jupiter,35.159,(r)) (H10,155.322,(p)) (trine,9.78')", '4', '5', "(Sun,163.650,(r)) (H1,253.508,(p)) (square,8.50')\n(Moon,299.022,(c)) (H10,119.047,(c)) (opposition,1.49')", "(Venus,117.841,(r)) (H10,117.901,(c)) (conjunction,3.62')\n(Mean_Node,297.953,(c)) (H10,117.901,(c)) (opposition,3.07')", "(Moon,267.984,(c)) (H5,328.001,(c)) (sextile,1.05')", '9', '10', '11', "(Mean_Node,296.533,(r)) (H4,356.599,(p)) (sextile,3.92')", "(Mean_Node,296.533,(r)) (POF,116.549,(p)) (opposition,0.94')", '14', "(Mean_Node,296.533,(r)) (POF,296.460,(c)) (conjunction,4.43')\n(Mean_Node,299.602,(c)) (H8,29.552,(c)) (square,3.00')", '16', 11]
['1916-09-06 10:27:03', '0', "(Venus,128.086,(p)) (POF,68.153,(p)) (sextile,4.02')", '2', '3', '4', '5', "(Sun,163.478,(r)) (H12,163.400,(p)) (conjunction,4.69')\n(Mars,208.473,(r)) (H3,208.361,(c)) (conjunction,6.71')\n(Mars,208.473,(r)) (H12,118.431,(c)) (square,2.53')", "(Sun,163.478,(r)) (H10,103.652,(p)) (sextile,10.43')", "(Venus,117.678,(r)) (H4,237.506,(c)) (trine,10.32')", '9', '10', '11', '12', '13', "(Mercury,190.081,(r)) (H5,250.131,(c)) (sextile,2.99')", '15', '16', 7]
['1916-09-06 05:27:28', '0', "(Uranus,316.720,(r)) (H10,16.631,(p)) (sextile,5.31')", "(Mean_Node,297.127,(c)) (H8,297.117,(c)) (conjunction,0.56')", '3', '4', "(Sun,138.909,(c)) (H1,79.018,(c)) (sextile,6.53')", '6', "(Moon,274.380,(c)) (POF,214.588,(c)) (sextile,12.47')", "(Moon,272.316,(p)) (H4,212.671,(p)) (sextile,21.29')\n(Uranus,316.720,(r)) (H1,76.892,(c)) (trine,10.35')", "(Jupiter,34.782,(c)) (H4,154.623,(c)) (trine,9.57')", "(Uranus,317.960,(c)) (POF,137.892,(c)) (opposition,4.06')", '11', "(Uranus,316.720,(r)) (POF,316.811,(p)) (conjunction,5.50')", '13', "(Mercury,110.527,(c)) (H5,170.505,(c)) (sextile,1.29')", "(Uranus,316.720,(r)) (H7,226.669,(c)) (square,3.07')", '16', 11]
['1916-09-07 00:32:00', '0', '1', '2', '3', '4', '5', '6', '7', "(Mean_Node,296.512,(r)) (H1,356.447,(c)) (sextile,3.86')", '9', "(Mean_Node,296.512,(r)) (H9,236.428,(c)) (sextile,5.01')", "(Mars,231.574,(p)) (H5,171.582,(p)) (sextile,0.53')", "(Moon,166.371,(c)) (H5,106.176,(c)) (sextile,11.70')", '13', "(Moon,33.924,(c)) (H1,334.345,(c)) (sextile,25.26')", "(Moon,230.986,(c)) (H7,141.330,(c)) (square,20.61')", "(Mars,208.862,(r)) (POF,28.789,(c)) (opposition,4.34')", 7]
['1916-09-06 23:27:36', '0', "(Mercury,199.442,(p)) (H1,19.371,(p)) (opposition,4.25')", '2', '3', "(Mean_Node,295.279,(p)) (H10,295.380,(p)) (conjunction,6.05')", '5', "(Uranus,316.694,(r)) (H3,46.720,(c)) (square,1.54')", "(Venus,97.945,(c)) (H7,158.023,(c)) (sextile,4.68')", '8', "(H5,122.512,(r)) (H4,122.438,(p)) (conjunction,4.46')\n(Jupiter,34.828,(c)) (H5,94.929,(c)) (sextile,6.05')", '10', "(Mars,208.832,(r)) (POF,208.713,(p)) (conjunction,7.14')\n(Jupiter,34.713,(c)) (POF,34.611,(c)) (conjunction,6.15')", '12', '13', "(Uranus,316.694,(r)) (POF,16.545,(p)) (sextile,8.95')", "(Neptune,123.892,(r)) (H7,123.993,(c)) (conjunction,6.08')", "(Mean_Node,299.799,(c)) (H1,299.711,(c)) (conjunction,5.29')", 11]
['1916-09-06 05:56:32', "(Sun,163.295,(r)) (H3,163.206,(p)) (conjunction,5.36')", '1', "(Neptune,123.870,(r)) (H8,303.879,(c)) (opposition,0.59')", "(Moon,267.173,(r)) (H10,27.315,(p)) (trine,8.50')\n(Jupiter,35.402,(c)) (H1,95.558,(c)) (sextile,9.37')", '4', '5', '6', '7', '8', '9', '10', "(Sun,195.851,(p)) (H5,255.966,(p)) (sextile,6.88')\n(Uranus,315.891,(p)) (H5,255.966,(p)) (sextile,4.50')", '12', '13', "(Venus,117.506,(r)) (H4,237.654,(p)) (trine,8.87')", '15', "(Mars,251.746,(p)) (H4,251.884,(p)) (conjunction,8.30')", 8]
['1916-09-07 03:08:00', '0', "(Moon,279.764,(r)) (H10,339.793,(p)) (sextile,1.75')\n(Moon,70.303,(p)) (H9,310.314,(p)) (trine,0.64')", "(Moon,70.303,(p)) (H4,159.793,(p)) (square,30.62')", "(Mercury,200.537,(p)) (H1,80.641,(p)) (trine,6.27')\n(Uranus,316.689,(r)) (H10,316.562,(c)) (conjunction,7.59')", "(Uranus,316.689,(r)) (H1,46.774,(c)) (square,5.09')", '5', '6', '7', '8', "(Jupiter,35.138,(r)) (H1,95.287,(p)) (sextile,8.96')\n(H4,149.520,(r)) (H5,149.527,(c)) (conjunction,0.47')", "(H10,329.520,(r)) (H9,329.636,(p)) (conjunction,6.98')", "(Jupiter,35.138,(r)) (H5,214.968,(p)) (opposition,10.19')\n(H5,181.842,(r)) (H4,181.785,(p)) (conjunction,3.38')", "(POF,184.328,(r)) (H4,184.177,(p)) (conjunction,9.05')\n(Moon,37.472,(p)) (H5,217.294,(p)) (opposition,10.70')\n(Mean_Node,296.506,(r)) (H4,116.487,(c)) (opposition,1.15')", '13', "(Venus,167.976,(p)) (H1,108.132,(p)) (sextile,9.38')\n(Venus,167.976,(p)) (H5,228.008,(p)) (sextile,1.91')", "(Moon,328.815,(p)) (H5,238.976,(p)) (square,9.67')", '16', 17]
['1916-09-06 13:42:47', '0', "(Venus,117.803,(r)) (H10,117.873,(c)) (conjunction,4.17')", "(Venus,117.803,(r)) (H4,297.873,(c)) (opposition,4.17')", '3', "(Mars,208.563,(r)) (POF,28.606,(c)) (opposition,2.54')", '5', "(Saturn,119.082,(p)) (H3,298.950,(p)) (opposition,7.93')", "(Moon,271.770,(r)) (H10,151.894,(p)) (trine,7.45')", '8', '9', '10', "(Mercury,190.229,(r)) (H5,10.294,(p)) (opposition,3.90')", "(Mars,185.869,(c)) (H5,305.771,(c)) (trine,5.92')", "(Mars,184.807,(c)) (H1,184.872,(c)) (conjunction,3.93')\n(Jupiter,34.383,(c)) (H4,274.520,(c)) (trine,8.21')", '14', "(Venus,117.803,(r)) (H8,117.785,(p)) (conjunction,1.07')", '16', 10]
['1916-09-06 21:21:20', '0', "(Mercury,177.089,(c)) (H10,237.202,(c)) (sextile,6.77')", '2', "(Moon,104.011,(p)) (H1,344.526,(p)) (trine,30.92')", '4', "(Sun,163.919,(r)) (H10,223.969,(c)) (sextile,3.03')", '6', "(Mars,208.774,(r)) (H10,268.940,(p)) (sextile,9.97')\n(Mean_Node,295.099,(p)) (H5,115.167,(p)) (opposition,4.04')", '8', "(Moon,218.518,(c)) (H4,38.011,(c)) (opposition,30.45')", '10', '11', "(Moon,276.314,(r)) (H4,96.357,(p)) (opposition,2.61')", '13', '14', "(Neptune,123.889,(r)) (H8,123.893,(c)) (conjunction,0.26')\n(Pluto,93.208,(c)) (H7,93.240,(c)) (conjunction,1.90')", "(Mean_Node,299.804,(c)) (H8,119.697,(c)) (opposition,6.43')", 10]
['1916-09-06 09:59:04', "(Moon,287.225,(p)) (POF,287.574,(p)) (conjunction,20.94')", "(Moon,61.485,(p)) (POF,60.987,(p)) (conjunction,29.89')\n(Jupiter,35.167,(r)) (H9,35.111,(c)) (conjunction,3.39')", "(Moon,61.485,(p)) (POF,60.987,(p)) (conjunction,29.89')\n(Pluto,94.132,(c)) (H8,3.954,(c)) (square,10.70')", "(Sun,176.964,(p)) (H9,56.869,(p)) (trine,5.72')", "(Pluto,94.266,(r)) (H10,94.274,(p)) (conjunction,0.50')\n(Pluto,94.415,(p)) (H10,94.274,(p)) (conjunction,8.43')", '5', "(Moon,245.927,(p)) (H12,156.345,(p)) (square,25.09')", '7', '8', "(Jupiter,35.167,(r)) (POF,214.987,(c)) (opposition,10.81')", "(Moon,342.253,(p)) (H10,101.847,(p)) (trine,24.37')", '11', '12', '13', '14', "(Neptune,124.887,(p)) (H4,304.788,(p)) (opposition,5.94')", '16', 12]
['1916-09-06 14:54:32', "(Mean_Node,296.533,(r)) (H7,56.466,(p)) (trine,4.02')\n(Mean_Node,296.468,(p)) (H7,56.466,(p)) (trine,0.11')", "(Moon,64.034,(p)) (H1,244.302,(p)) (opposition,16.10')\n(Moon,64.034,(p)) (H9,123.594,(p)) (sextile,26.37')", "(Moon,64.034,(p)) (H1,244.302,(p)) (opposition,16.10')", '3', "(Neptune,123.881,(r)) (H10,124.026,(c)) (conjunction,8.73')", "(Uranus,316.706,(r)) (H3,316.754,(p)) (conjunction,2.86')\n(Mercury,195.892,(p)) (H1,256.055,(p)) (sextile,9.73')\n(Uranus,316.016,(p)) (H1,256.055,(p)) (sextile,2.30')\n(Moon,272.479,(r)) (H3,272.381,(c)) (conjunction,5.90')", "(Pluto,94.268,(r)) (H12,184.353,(c)) (square,5.11')", "(Moon,272.479,(r)) (H7,32.336,(c)) (trine,8.58')", '8', "(Mean_Node,296.533,(r)) (H4,296.632,(c)) (conjunction,5.93')", '10', "(H5,357.642,(r)) (H4,357.561,(p)) (conjunction,4.91')\n(H4,325.495,(r)) (H5,325.675,(c)) (conjunction,10.74')", "(Moon,30.658,(p)) (H5,31.156,(p)) (conjunction,29.85')", "(Jupiter,35.159,(r)) (POF,215.250,(c)) (opposition,5.49')", '14', "(Moon,321.704,(p)) (H5,52.157,(p)) (square,27.20')\n(Moon,272.479,(r)) (H7,2.322,(c)) (square,9.45')\n(Neptune,121.836,(c)) (H5,301.705,(c)) (opposition,7.87')\n(Mean_Node,299.602,(c)) (POF,299.615,(c)) (conjunction,0.80')", "(Moon,18.123,(p)) (H1,288.276,(p)) (square,9.20')\n(Mars,208.596,(r)) (H8,28.455,(c)) (opposition,8.45')", 23]
['1916-09-06 11:18:56', "(H4,273.410,(r)) (POF,273.283,(c)) (conjunction,7.65')", '1', '2', "(Mercury,172.084,(c)) (H9,52.031,(c)) (trine,3.18')", '4', '5', '6', '7', "(Mean_Node,296.541,(r)) (H4,296.552,(p)) (conjunction,0.65')", "(Jupiter,35.165,(r)) (H1,155.051,(c)) (trine,6.81')", "(Venus,151.005,(p)) (H9,90.884,(p)) (sextile,7.27')\n(Jupiter,32.354,(p)) (H1,212.177,(p)) (opposition,10.66')", "(Pluto,94.266,(r)) (H5,274.389,(c)) (opposition,7.33')", "(Jupiter,35.165,(r)) (H1,215.042,(p)) (opposition,7.36')\n(Venus,154.651,(p)) (H5,334.822,(p)) (opposition,10.27')", "(Venus,156.611,(p)) (H5,336.478,(p)) (opposition,7.98')", '14', '15', '16', 10]
['1916-09-06 23:47:04', '0', '1', '2', "(Venus,118.190,(r)) (H1,358.357,(c)) (trine,10.05')", '4', '5', '6', '7', '8', "(POF,127.355,(r)) (H4,127.189,(p)) (conjunction,9.95')\n(H5,127.365,(r)) (H4,127.189,(p)) (conjunction,10.52')\n(Moon,337.042,(p)) (H5,157.183,(p)) (opposition,8.44')\n(Moon,219.882,(c)) (H5,99.441,(c)) (trine,26.42')", '10', "(Moon,277.762,(r)) (H5,97.818,(c)) (opposition,3.35')\n(Sun,131.981,(c)) (H4,71.937,(c)) (sextile,2.66')", '12', "(Pluto,94.272,(r)) (H5,94.134,(c)) (conjunction,8.30')\n(Sun,128.033,(c)) (H4,68.193,(c)) (sextile,9.61')", '14', "(Moon,277.762,(r)) (H8,277.885,(p)) (conjunction,7.34')", '16', 10]
