['Time', '0: 1953-05-02', '1: 1955-02-27', '2: 1955-04-19', '3: 1955-05-05', '4: 1956-02-13', '5: 1961-05-25', '6: 1962-01-30', '7: 1967-06-09', '8: 1972-07-08', '9: 1972-12-24', '10: 1977-02-09', '11: 1978-06-15', '12: 1980-03-14', '13: 1992-08-20', '14: 1994-04-26', '15: 1995-11-04', 'Count']
['1935-11-14 16:06:47', "(H1,76.797,(r)) (Mercury,196.878,(c)) (trine,5')", "(Venus,184.751,(r)) (H7,274.685,(d)) (square,4')\n(H10,328.299,(r)) (Mean_Node,268.271,(c)) (sextile,2')", "(Venus,184.751,(r)) (H7,274.808,(d)) (square,3')\n(H10,328.299,(r)) (Venus,208.331,(d)) (trine,2')", "(H4,148.299,(r)) (Venus,208.381,(d)) (sextile,5')\n(H9,302.439,(r)) (Mean_Node,302.425,(d)) (conjunction,1')", "(H5,180.555,(r)) (Pluto,135.476,(d)) (45-semisquare,5')\n(Mercury,216.948,(r)) (H5,156.892,(c)) (sextile,3')\n(H4,148.299,(r)) (Mercury,193.296,(c)) (45-semisquare,0')", '5', '6', "(Mean_Node,285.430,(r)) (H1,105.297,(d)) (opposition,8')\n(Pluto,117.358,(r)) (H10,297.287,(c)) (opposition,4')\n(H1,76.797,(r)) (Mean_Node,256.870,(c)) (opposition,4')\n(H3,122.439,(r)) (Saturn,302.401,(c)) (opposition,2')", "(Uranus,32.793,(r)) (H12,77.758,(d)) (45-semisquare,2')", "(H5,180.555,(r)) (Moon,135.578,(d)) (45-semisquare,1')", "(Neptune,166.427,(r)) (H12,346.517,(c)) (opposition,5')", '11', "(Mean_Node,285.430,(r)) (H4,195.375,(d)) (square,3')\n(Mean_Node,285.430,(r)) (H4,105.452,(c)) (opposition,1')\n(H5,180.555,(r)) (Mars,240.542,(c)) (sextile,1')", '13', '14', '15', 340]
['1935-11-14 01:16:55', '0', "(Venus,184.149,(r)) (H10,124.074,(d)) (sextile,4')\n(Jupiter,241.086,(r)) (H7,31.026,(d)) (150-quincunx,4')", "(Venus,184.149,(r)) (H10,124.208,(d)) (sextile,4')\n(Jupiter,241.086,(r)) (H7,31.142,(d)) (150-quincunx,3')\n(H5,318.225,(r)) (Jupiter,258.191,(d)) (sextile,2')", "(Jupiter,241.086,(r)) (H1,211.179,(d)) (30-semisextile,6')\n(H4,286.028,(r)) (Pluto,136.039,(d)) (150-quincunx,1')\n(H5,318.225,(r)) (Jupiter,258.230,(d)) (sextile,0')", "(H1,194.893,(r)) (Uranus,15.062,(c)) (opposition,10')", "(Sun,230.738,(r)) (H3,230.797,(c)) (conjunction,4')", '6', "(Mars,282.227,(r)) (H3,282.396,(d)) (conjunction,10')\n(Moon,95.167,(r)) (H12,140.157,(c)) (45-semisquare,1')\n(H3,253.825,(r)) (Mars,253.747,(c)) (conjunction,5')", '8', "(Mars,282.227,(r)) (H10,72.288,(c)) (150-quincunx,4')", "(Venus,184.149,(r)) (H7,49.142,(d)) (135-sesquisquare,0')", "(Moon,95.167,(r)) (H7,50.247,(d)) (45-semisquare,5')\n(Mars,282.227,(r)) (H10,147.154,(d)) (135-sesquisquare,4')", "(Jupiter,241.086,(r)) (H5,1.084,(d)) (trine,0')", "(Mars,282.227,(r)) (H1,147.149,(c)) (135-sesquisquare,5')", "(H8,43.096,(r)) (Mean_Node,343.129,(d)) (sextile,2')", "(Sun,230.738,(r)) (H8,95.667,(d)) (135-sesquisquare,4')\n(Mars,282.227,(r)) (H12,222.309,(d)) (sextile,5')\n(Sun,230.738,(r)) (H10,50.711,(c)) (opposition,2')", 292]
['1935-11-14 10:48:55', "(Venus,184.535,(r)) (H3,64.552,(d)) (trine,1')\n(H10,252.263,(r)) (Moon,117.260,(d)) (135-sesquisquare,0')", "(H7,151.960,(r)) (Mars,302.018,(d)) (150-quincunx,3')\n(Uranus,32.802,(r)) (H5,77.794,(c)) (45-semisquare,0')\n(H10,252.263,(r)) (Jupiter,222.177,(c)) (30-semisextile,5')", '2', '3', "(Jupiter,241.174,(r)) (H1,1.102,(d)) (trine,4')\n(H1,331.960,(r)) (Venus,212.041,(d)) (trine,5')", "(Pluto,117.360,(r)) (H3,72.307,(d)) (45-semisquare,3')\n(H4,72.263,(r)) (H3,72.307,(d)) (conjunction,3')\n(H7,151.960,(r)) (Venus,151.989,(c)) (conjunction,2')", "(Sun,231.138,(r)) (H4,96.073,(d)) (135-sesquisquare,4')", "(H3,46.863,(r)) (Sun,196.788,(c)) (150-quincunx,5')", "(Mean_Node,285.441,(r)) (H10,285.577,(d)) (conjunction,8')\n(H10,252.263,(r)) (Mean_Node,252.221,(c)) (conjunction,3')", "(H10,252.263,(r)) (Uranus,72.286,(d)) (opposition,1')\n(Mercury,216.607,(r)) (H10,216.529,(c)) (conjunction,5')", "(Mean_Node,285.441,(r)) (H5,135.503,(d)) (150-quincunx,4')\n(H7,151.960,(r)) (Saturn,286.995,(c)) (135-sesquisquare,2')", "(Sun,231.138,(r)) (H10,291.045,(d)) (sextile,6')\n(Uranus,32.802,(r)) (H7,212.899,(d)) (opposition,6')\n(Mars,282.529,(r)) (H7,102.476,(c)) (opposition,3')", "(Moon,100.372,(r)) (H5,55.300,(c)) (45-semisquare,4')\n(H1,331.960,(r)) (Sun,182.035,(c)) (150-quincunx,5')", '13', "(H8,194.261,(r)) (H4,14.307,(c)) (opposition,3')", '15', 340]
['1935-11-14 11:55:12', "(H10,267.606,(r)) (Mercury,237.639,(d)) (30-semisextile,2')\n(Jupiter,241.184,(r)) (H1,331.123,(c)) (square,4')", "(H10,267.606,(r)) (Mean_Node,267.775,(c)) (conjunction,10')", "(Uranus,32.800,(r)) (H5,92.822,(c)) (sextile,1')\n(H10,267.606,(r)) (Mean_Node,267.649,(c)) (conjunction,3')", "(Mean_Node,285.439,(r)) (H4,105.281,(d)) (opposition,9')\n(Uranus,32.800,(r)) (H5,92.782,(c)) (sextile,1')\n(H4,87.606,(r)) (Mean_Node,267.610,(c)) (opposition,0')", "(H5,110.916,(r)) (Jupiter,260.855,(d)) (150-quincunx,4')\n(Pluto,117.359,(r)) (H1,327.353,(c)) (150-quincunx,0')", "(Uranus,32.800,(r)) (H7,212.626,(d)) (opposition,10')", "(H1,356.103,(r)) (Mean_Node,311.065,(d)) (45-semisquare,2')\n(Venus,184.580,(r)) (H1,319.540,(c)) (135-sesquisquare,2')", "(H3,63.954,(r)) (Saturn,18.913,(d)) (45-semisquare,3')", '8', "(H10,267.606,(r)) (Sun,267.463,(d)) (conjunction,9')", "(Mars,282.564,(r)) (H8,162.503,(c)) (trine,4')\n(Neptune,166.424,(r)) (H7,121.502,(c)) (45-semisquare,5')", '11', "(Moon,100.971,(r)) (H1,55.998,(d)) (45-semisquare,2')", '13', "(Sun,231.184,(r)) (H8,141.259,(c)) (square,4')", "(Sun,231.184,(r)) (H8,276.260,(d)) (45-semisquare,5')", 272]
['1935-11-13 21:26:31', '0', "(Uranus,32.823,(r)) (H10,32.824,(c)) (conjunction,0')", "(Uranus,32.823,(r)) (H10,32.681,(c)) (conjunction,9')", '3', '4', '5', "(Venus,183.994,(r)) (H1,124.046,(c)) (sextile,3')", '7', "(H8,350.432,(r)) (Moon,125.475,(d)) (135-sesquisquare,3')", "(H5,265.210,(r)) (Sun,265.100,(d)) (conjunction,7')", "(Uranus,32.823,(r)) (H12,152.741,(d)) (trine,5')\n(H5,265.210,(r)) (Neptune,130.174,(c)) (135-sesquisquare,2')\n(H7,325.632,(r)) (Venus,145.521,(c)) (opposition,7')", "(Sun,230.577,(r)) (H7,290.490,(c)) (sextile,5')\n(H10,52.047,(r)) (Moon,51.974,(c)) (conjunction,4')", "(Moon,93.051,(r)) (H4,273.053,(d)) (opposition,0')\n(Uranus,32.823,(r)) (H1,182.854,(d)) (150-quincunx,2')", '13', "(Moon,93.051,(r)) (H12,63.142,(c)) (30-semisextile,5')", "(Sun,230.577,(r)) (H1,95.615,(c)) (135-sesquisquare,2')\n(Pluto,117.363,(r)) (H8,297.471,(c)) (opposition,6')", 220]
['1935-11-14 01:42:23', "(Moon,95.400,(r)) (H3,275.361,(d)) (opposition,2')\n(H3,259.611,(r)) (Venus,199.526,(d)) (sextile,5')\n(Mercury,216.022,(r)) (H10,96.019,(c)) (trine,0')\n(H3,259.611,(r)) (Moon,79.735,(c)) (opposition,7')", "(Venus,184.166,(r)) (H7,4.082,(c)) (opposition,5')", "(Venus,184.166,(r)) (H10,94.241,(c)) (square,4')", "(Venus,184.166,(r)) (H4,274.201,(c)) (square,2')", "(H4,292.003,(r)) (Venus,201.967,(d)) (square,2')\n(H5,324.310,(r)) (Moon,114.323,(d)) (150-quincunx,1')", '5', '6', "(Saturn,333.541,(r)) (H3,288.491,(d)) (45-semisquare,3')\n(H10,112.003,(r)) (Moon,66.957,(c)) (45-semisquare,3')", "(Sun,230.756,(r)) (H1,230.691,(d)) (conjunction,4')\n(Pluto,117.362,(r)) (H12,207.419,(d)) (square,3')\n(H1,200.333,(r)) (Neptune,200.422,(d)) (conjunction,5')", '9', "(Neptune,166.416,(r)) (H12,211.506,(d)) (45-semisquare,5')\n(Mean_Node,285.461,(r)) (H7,345.541,(c)) (sextile,5')", "(Sun,230.756,(r)) (H5,5.744,(d)) (135-sesquisquare,1')\n(Mean_Node,285.461,(r)) (H5,285.435,(c)) (conjunction,2')", "(H5,324.310,(r)) (Uranus,354.282,(c)) (30-semisextile,2')", "(H1,200.333,(r)) (Mars,230.390,(c)) (30-semisextile,3')", "(H8,48.741,(r)) (Mars,228.778,(c)) (opposition,2')", "(H1,200.333,(r)) (Mean_Node,230.329,(c)) (30-semisextile,0')", 335]
['1935-11-14 07:16:31', '0', '1', '2', '3', "(Pluto,117.361,(r)) (H4,357.356,(c)) (trine,0')\n(Pluto,117.361,(r)) (H5,27.324,(c)) (square,2')", '5', "(Sun,230.989,(r)) (H4,350.961,(c)) (trine,2')", "(Sun,230.989,(r)) (H10,231.082,(d)) (conjunction,6')\n(H3,345.131,(r)) (H10,165.247,(c)) (opposition,7')", "(Mars,282.417,(r)) (H12,282.478,(d)) (conjunction,4')\n(H10,199.003,(r)) (Saturn,18.906,(d)) (opposition,6')", '9', '10', '11', "(H1,271.695,(r)) (Venus,136.731,(c)) (135-sesquisquare,2')", '13', "(Mars,282.417,(r)) (H1,222.372,(c)) (sextile,3')", "(Uranus,32.807,(r)) (H10,257.715,(d)) (135-sesquisquare,6')", 168]
['1935-11-14 02:16:56', '0', "(Mars,282.259,(r)) (H10,102.343,(c)) (opposition,5')", "(Venus,184.189,(r)) (H10,139.154,(d)) (45-semisquare,2')\n(Mars,282.259,(r)) (H10,102.216,(c)) (opposition,3')\n(H7,27.674,(r)) (Mean_Node,267.734,(c)) (trine,4')", "(Venus,184.189,(r)) (H4,319.198,(d)) (135-sesquisquare,0')\n(Mean_Node,285.460,(r)) (H9,105.358,(d)) (opposition,6')\n(Mars,282.259,(r)) (H4,282.176,(c)) (conjunction,5')\n(H1,207.674,(r)) (Mean_Node,267.694,(c)) (sextile,1')", '4', "(H7,27.674,(r)) (Sun,252.673,(d)) (135-sesquisquare,0')", "(H1,207.674,(r)) (Mercury,237.664,(d)) (30-semisextile,1')\n(H1,207.674,(r)) (Venus,207.731,(d)) (conjunction,3')\n(Moon,95.716,(r)) (H1,185.653,(c)) (square,4')\n(Mercury,216.059,(r)) (H4,276.051,(c)) (sextile,0')", "(Saturn,333.541,(r)) (H12,153.676,(c)) (opposition,8')", '8', '9', "(H7,27.674,(r)) (Uranus,357.625,(c)) (30-semisextile,3')", "(Uranus,32.815,(r)) (H7,62.809,(d)) (30-semisextile,0')\n(H7,27.674,(r)) (Sun,267.642,(d)) (trine,2')\n(H7,27.674,(r)) (Mean_Node,327.611,(d)) (sextile,4')", "(Venus,184.189,(r)) (H1,244.255,(d)) (sextile,4')\n(Jupiter,241.095,(r)) (H5,16.072,(d)) (135-sesquisquare,1')", '13', "(H1,207.674,(r)) (Pluto,177.628,(d)) (30-semisextile,3')", '15', 303]
['1935-11-14 03:47:59', "(Jupiter,241.109,(r)) (H1,241.190,(d)) (conjunction,5')", "(H5,355.259,(r)) (Moon,115.177,(d)) (trine,5')\n(H5,355.259,(r)) (Mars,265.221,(c)) (square,2')", "(Uranus,32.813,(r)) (H7,62.812,(d)) (30-semisextile,0')\n(H5,355.259,(r)) (Moon,115.316,(d)) (trine,3')\n(H10,142.912,(r)) (Venus,202.933,(d)) (sextile,1')", "(Uranus,32.813,(r)) (H1,242.849,(d)) (150-quincunx,2')\n(H4,322.912,(r)) (Venus,202.974,(d)) (trine,4')\n(Mercury,216.156,(r)) (H5,336.231,(c)) (trine,4')", '4', '5', "(Pluto,117.361,(r)) (H4,297.355,(c)) (opposition,0')", "(Sun,230.844,(r)) (H3,320.890,(d)) (square,3')\n(H1,226.824,(r)) (Mean_Node,256.740,(c)) (30-semisextile,5')", "(H10,142.912,(r)) (Mean_Node,322.742,(d)) (opposition,10')\n(Neptune,166.417,(r)) (H1,196.382,(c)) (30-semisextile,2')", '9', "(H7,46.824,(r)) (Saturn,16.807,(d)) (30-semisextile,1')\n(H5,355.259,(r)) (Venus,145.218,(c)) (150-quincunx,2')", "(Mars,282.307,(r)) (H10,102.220,(c)) (opposition,5')\n(H5,355.259,(r)) (Uranus,355.376,(c)) (conjunction,7')", '12', '13', "(Moon,96.548,(r)) (H1,276.708,(d)) (opposition,10')", '15', 277]
['1935-11-14 04:14:31', "(Moon,96.790,(r)) (H1,246.782,(d)) (150-quincunx,0')", "(Sun,230.862,(r)) (H5,20.808,(d)) (150-quincunx,3')", "(Sun,230.862,(r)) (H5,20.943,(d)) (150-quincunx,5')\n(H5,1.909,(r)) (Mars,301.957,(d)) (sextile,3')", "(H5,1.909,(r)) (Mars,302.002,(d)) (sextile,6')\n(Moon,96.790,(r)) (H9,96.968,(c)) (conjunction,11')\n(Mercury,216.185,(r)) (H1,216.337,(c)) (conjunction,9')", "(Mercury,216.185,(r)) (H4,351.148,(d)) (135-sesquisquare,2')\n(H4,329.809,(r)) (Uranus,14.809,(c)) (45-semisquare,0')", '5', "(H4,329.809,(r)) (Venus,209.802,(d)) (trine,0')\n(Mercury,216.185,(r)) (H5,336.239,(c)) (trine,3')", "(H1,232.369,(r)) (Saturn,7.460,(d)) (135-sesquisquare,6')", '8', "(H10,149.809,(r)) (Jupiter,209.757,(c)) (sextile,3')", '10', "(H10,149.809,(r)) (Mean_Node,329.916,(d)) (opposition,6')", "(H1,232.369,(r)) (Moon,142.330,(d)) (square,2')\n(H5,1.909,(r)) (Mean_Node,331.932,(d)) (30-semisextile,1')", '13', "(Sun,230.862,(r)) (H8,140.947,(d)) (square,5')\n(Neptune,166.418,(r)) (H8,31.395,(c)) (135-sesquisquare,1')", '15', 213]
['1935-11-14 13:43:28', "(Mean_Node,285.435,(r)) (H3,105.389,(d)) (opposition,3')\n(H3,89.729,(r)) (Mercury,239.673,(d)) (150-quincunx,3')\n(Mercury,216.794,(r)) (H10,276.719,(c)) (sextile,5')\n(H3,89.729,(r)) (Mean_Node,269.636,(c)) (opposition,6')", '1', '2', "(H9,269.729,(r)) (Moon,119.706,(d)) (150-quincunx,1')", "(Moon,101.947,(r)) (H4,132.027,(d)) (30-semisextile,5')\n(Mercury,216.794,(r)) (H1,6.823,(c)) (150-quincunx,2')", "(H4,112.719,(r)) (H3,112.598,(d)) (conjunction,7')\n(H7,215.298,(r)) (Moon,125.346,(d)) (square,3')", "(H5,138.870,(r)) (Mars,258.862,(c)) (trine,0')", "(Moon,101.947,(r)) (H1,71.919,(d)) (30-semisextile,2')", '8', "(Moon,101.947,(r)) (H5,101.876,(c)) (conjunction,4')", "(H4,112.719,(r)) (Mean_Node,247.810,(c)) (135-sesquisquare,5')", "(Venus,184.653,(r)) (H10,334.647,(d)) (150-quincunx,0')\n(Mercury,216.794,(r)) (H5,96.821,(c)) (trine,2')", "(H1,35.298,(r)) (Sun,275.270,(d)) (trine,2')\n(Pluto,117.359,(r)) (H4,72.316,(c)) (45-semisquare,3')", '13', "(H8,245.749,(r)) (Uranus,95.761,(d)) (150-quincunx,1')", "(Mars,282.621,(r)) (H10,237.689,(c)) (45-semisquare,4')", 219]
['1935-11-14 06:56:31', '0', '1', "(Mean_Node,285.450,(r)) (H7,105.342,(d)) (opposition,6')\n(H10,193.606,(r)) (Venus,163.573,(c)) (30-semisextile,2')\n(H10,193.606,(r)) (Uranus,13.654,(c)) (opposition,3')", "(Mean_Node,285.450,(r)) (H1,285.386,(d)) (conjunction,4')\n(H1,267.109,(r)) (Mean_Node,267.283,(c)) (conjunction,10')\n(H4,13.606,(r)) (Venus,163.525,(c)) (150-quincunx,5')\n(H4,13.606,(r)) (Uranus,13.610,(c)) (conjunction,0')", "(Jupiter,241.138,(r)) (H1,286.163,(d)) (45-semisquare,1')", "(H4,13.606,(r)) (Sun,253.633,(d)) (trine,2')\n(H7,87.109,(r)) (Uranus,57.105,(d)) (30-semisextile,0')", "(H4,13.606,(r)) (Mean_Node,313.516,(d)) (sextile,5')\n(Mean_Node,285.450,(r)) (H4,345.532,(c)) (sextile,5')", '7', "(Sun,230.975,(r)) (H10,231.077,(d)) (conjunction,6')", "(Mean_Node,285.450,(r)) (H5,75.377,(d)) (150-quincunx,4')\n(Sun,230.975,(r)) (H5,5.936,(c)) (135-sesquisquare,2')", '10', '11', '12', "(Pluto,117.361,(r)) (H12,297.372,(d)) (opposition,1')", "(H8,121.665,(r)) (Moon,166.654,(d)) (45-semisquare,1')\n(Moon,98.265,(r)) (H1,218.177,(c)) (trine,5')\n(Mars,282.406,(r)) (H4,312.444,(c)) (30-semisextile,2')\n(H4,13.606,(r)) (H12,193.743,(c)) (opposition,8')", "(Mean_Node,285.450,(r)) (H8,195.379,(d)) (square,4')\n(Mars,282.406,(r)) (H12,192.362,(c)) (square,3')", 332]
['1935-11-14 11:52:40', "(H1,355.156,(r)) (Moon,85.139,(c)) (square,1')", '1', "(Mars,282.562,(r)) (H7,147.590,(c)) (135-sesquisquare,2')\n(H7,175.156,(r)) (Mars,265.240,(c)) (square,5')", "(Mars,282.562,(r)) (H1,327.531,(c)) (45-semisquare,2')\n(H1,355.156,(r)) (Mars,265.201,(c)) (square,3')", "(Mean_Node,285.439,(r)) (H4,105.403,(d)) (opposition,2')\n(H4,87.023,(r)) (Mean_Node,266.904,(c)) (opposition,7')", "(Pluto,117.359,(r)) (H3,87.324,(d)) (30-semisextile,2')\n(Venus,184.578,(r)) (H7,139.592,(c)) (45-semisquare,1')", "(Uranus,32.800,(r)) (H1,32.680,(d)) (conjunction,7')", "(Uranus,32.800,(r)) (H3,92.786,(d)) (sextile,1')", "(H10,267.023,(r)) (Sun,267.011,(d)) (conjunction,1')", "(Jupiter,241.184,(r)) (H10,301.109,(d)) (sextile,4')", "(H4,87.023,(r)) (Mean_Node,327.037,(d)) (trine,1')", '11', "(Pluto,117.359,(r)) (H1,297.369,(c)) (opposition,1')\n(Mean_Node,285.439,(r)) (H4,45.527,(c)) (trine,5')\n(H5,110.299,(r)) (Mean_Node,245.252,(c)) (135-sesquisquare,3')", '13', '14', "(Saturn,333.545,(r)) (H12,33.466,(d)) (sextile,5')", 287]
['1935-11-14 14:16:47', '0', "(Mars,282.638,(r)) (H10,282.770,(c)) (conjunction,8')", "(Venus,184.676,(r)) (H10,319.620,(d)) (135-sesquisquare,3')\n(H10,300.678,(r)) (Venus,210.662,(d)) (square,1')\n(Mars,282.638,(r)) (H10,282.642,(c)) (conjunction,0')", "(Venus,184.676,(r)) (H4,139.663,(d)) (45-semisquare,1')\n(H4,120.678,(r)) (Venus,210.715,(d)) (square,2')\n(Mars,282.638,(r)) (H4,102.602,(c)) (opposition,2')", "(H4,120.678,(r)) (Moon,120.516,(d)) (conjunction,10')\n(H4,120.678,(r)) (Mars,300.818,(d)) (opposition,8')", "(H3,97.357,(r)) (Pluto,142.419,(d)) (45-semisquare,4')", '6', "(H10,300.678,(r)) (Saturn,300.609,(c)) (conjunction,4')", "(H1,46.117,(r)) (Mars,316.034,(d)) (square,5')", "(H7,226.117,(r)) (Moon,136.148,(d)) (square,2')", '10', '11', "(Mean_Node,285.434,(r)) (H4,165.425,(d)) (trine,1')", '13', '14', '15', 251]
['1935-11-14 00:43:52', "(H3,246.303,(r)) (Sun,246.165,(d)) (conjunction,8')", "(H7,7.802,(r)) (Sun,247.770,(d)) (trine,2')\n(Mercury,215.960,(r)) (H10,80.889,(c)) (135-sesquisquare,4')", "(H7,7.802,(r)) (Sun,247.892,(d)) (trine,5')\n(H7,7.802,(r)) (Mercury,232.821,(d)) (135-sesquisquare,1')\n(Sun,230.715,(r)) (H10,80.763,(c)) (150-quincunx,3')", "(H1,187.802,(r)) (Mercury,232.859,(d)) (45-semisquare,3')\n(Sun,230.715,(r)) (H4,260.723,(c)) (30-semisextile,0')", "(Sun,230.715,(r)) (H1,170.687,(c)) (sextile,2')", "(H7,7.802,(r)) (Jupiter,217.783,(c)) (150-quincunx,1')", '6', "(H3,246.303,(r)) (Moon,66.168,(c)) (opposition,8')", "(Moon,94.864,(r)) (H10,64.921,(c)) (30-semisextile,3')\n(Uranus,32.818,(r)) (H8,2.745,(c)) (30-semisextile,4')", '9', "(Mars,282.210,(r)) (H7,42.226,(d)) (trine,1')\n(H5,310.434,(r)) (Neptune,130.276,(c)) (opposition,10')\n(H7,7.802,(r)) (Mean_Node,247.858,(c)) (trine,3')", "(H7,7.802,(r)) (Mars,322.747,(d)) (45-semisquare,3')", "(Mean_Node,285.464,(r)) (H1,150.492,(c)) (135-sesquisquare,2')", '13', "(Moon,94.864,(r)) (H4,334.863,(d)) (trine,0')\n(Saturn,333.540,(r)) (H12,213.564,(d)) (trine,1')\n(H4,278.358,(r)) (Neptune,218.318,(d)) (sextile,2')", "(Moon,94.864,(r)) (H12,214.913,(d)) (trine,3')", 272]
['1935-11-13 22:27:19', "(Sun,230.619,(r)) (H3,230.670,(d)) (conjunction,3')\n(H10,66.717,(r)) (Sun,246.826,(d)) (opposition,7')", "(H7,338.513,(r)) (Sun,248.489,(d)) (square,1')", "(H5,279.158,(r)) (Mercury,234.134,(d)) (45-semisquare,1')", "(H4,246.717,(r)) (Venus,201.655,(d)) (45-semisquare,4')\n(H5,279.158,(r)) (Mercury,234.174,(d)) (45-semisquare,1')", "(Pluto,117.363,(r)) (H5,297.279,(d)) (opposition,5')\n(H4,246.717,(r)) (Moon,111.648,(d)) (135-sesquisquare,4')\n(Mercury,215.814,(r)) (H5,260.816,(c)) (45-semisquare,0')\n(H5,279.158,(r)) (Pluto,99.248,(c)) (opposition,5')", '5', '6', "(Saturn,333.539,(r)) (H3,243.469,(d)) (square,4')", "(H8,4.498,(r)) (Saturn,4.509,(d)) (conjunction,1')", '9', "(Neptune,166.413,(r)) (H5,316.461,(d)) (150-quincunx,3')\n(H7,338.513,(r)) (Saturn,8.441,(d)) (30-semisextile,4')\n(Pluto,117.363,(r)) (H8,327.272,(c)) (150-quincunx,5')", "(Mean_Node,285.469,(r)) (H10,105.526,(d)) (opposition,3')\n(H7,338.513,(r)) (Sun,188.447,(c)) (150-quincunx,4')", "(H4,246.717,(r)) (Sun,186.654,(c)) (sextile,4')\n(H5,279.158,(r)) (Venus,144.145,(c)) (135-sesquisquare,1')", "(H10,66.717,(r)) (Saturn,21.682,(d)) (45-semisquare,2')\n(H1,158.513,(r)) (Moon,38.462,(c)) (trine,3')", "(Mars,282.138,(r)) (H8,312.168,(c)) (30-semisextile,2')\n(H4,246.717,(r)) (Moon,36.653,(c)) (150-quincunx,4')", "(Moon,93.611,(r)) (H12,183.680,(d)) (square,4')", 290]
['1935-11-14 01:52:39', '0', "(Mean_Node,285.461,(r)) (H5,345.399,(d)) (sextile,4')", "(Mean_Node,285.461,(r)) (H5,345.535,(d)) (sextile,4')\n(H7,22.520,(r)) (Sun,247.544,(d)) (135-sesquisquare,1')", "(H1,202.520,(r)) (Sun,247.582,(d)) (45-semisquare,4')", "(H4,294.433,(r)) (Moon,114.467,(d)) (opposition,2')\n(Moon,95.494,(r)) (H1,185.477,(c)) (square,1')", "(Venus,184.173,(r)) (H4,319.082,(d)) (135-sesquisquare,5')\n(H7,22.520,(r)) (Pluto,142.467,(d)) (trine,3')\n(Jupiter,241.091,(r)) (H4,271.085,(c)) (30-semisextile,0')\n(Jupiter,241.091,(r)) (H7,1.014,(c)) (trine,5')", '6', '7', "(Mean_Node,285.461,(r)) (H10,150.397,(d)) (135-sesquisquare,4')\n(H1,202.520,(r)) (Sun,262.559,(d)) (sextile,2')\n(H8,51.008,(r)) (Mean_Node,321.022,(d)) (square,1')\n(Saturn,333.541,(r)) (H8,18.612,(c)) (45-semisquare,4')", '9', "(Uranus,32.816,(r)) (H7,347.741,(c)) (45-semisquare,5')", '11', "(H4,294.433,(r)) (Uranus,354.491,(c)) (sextile,4')", '13', '14', "(Mars,282.246,(r)) (H1,252.162,(d)) (30-semisextile,5')\n(Pluto,117.362,(r)) (H8,357.443,(c)) (trine,5')\n(H1,202.520,(r)) (Neptune,112.581,(c)) (square,4')", 257]
['1935-11-14 02:45:36', "(Sun,230.800,(r)) (H10,110.713,(c)) (trine,5')", "(H10,127.211,(r)) (Sun,247.163,(d)) (trine,3')\n(H7,33.732,(r)) (Moon,78.762,(c)) (45-semisquare,2')", "(H10,127.211,(r)) (Sun,247.282,(d)) (trine,4')", "(H9,94.090,(r)) (Mean_Node,304.158,(d)) (150-quincunx,4')\n(H5,339.720,(r)) (Pluto,99.781,(c)) (trine,4')\n(H9,94.090,(r)) (Sun,214.163,(c)) (trine,4')", "(Pluto,117.362,(r)) (H4,327.375,(d)) (150-quincunx,1')", "(Uranus,32.815,(r)) (H4,332.822,(d)) (sextile,0')\n(H4,307.211,(r)) (Mean_Node,262.198,(c)) (45-semisquare,1')", "(H1,213.732,(r)) (Pluto,93.650,(c)) (trine,5')", "(H3,274.090,(r)) (Saturn,304.042,(c)) (30-semisextile,3')", "(H10,127.211,(r)) (Sun,262.140,(d)) (135-sesquisquare,4')", "(Jupiter,241.100,(r)) (H5,16.141,(d)) (135-sesquisquare,2')\n(Uranus,32.815,(r)) (H10,92.784,(c)) (sextile,2')", '10', "(Sun,230.800,(r)) (H10,170.845,(d)) (sextile,3')", '12', "(Moon,95.978,(r)) (H10,186.066,(d)) (square,5')", "(Mean_Node,285.459,(r)) (H12,240.551,(d)) (45-semisquare,6')\n(Neptune,166.417,(r)) (H12,136.364,(c)) (30-semisextile,3')", "(H10,127.211,(r)) (Moon,157.180,(d)) (30-semisextile,2')", 222]
