['Time', '0: 1917-11-30', '1: 1927-06-30', '2: 1927-06-30', '3: 1930-07-20', '4: 1940-01-01', '5: 1941-12-07', '6: 1942-03-20', '7: 1943-06-25', '8: 1944-04-20', '9: 1948-02-07', '10: 1949-01-15', '11: 1949-12-04', '12: 1952-04-22', '13: 1954-01-18', '14: 1963-04-29', '15: 1974-08-21', '16: 1978-09-21', 'Count']
['1916-09-06 13:08:07', "(Venus,117.781,(r)) (H4,297.791,(c)) (opposition,0.59')", '1', '2', "(Uranus,316.709,(r)) (H9,76.695,(c)) (trine,0.82')", '4', '5', "(Mean_Node,296.537,(r)) (H12,206.566,(d)) (square,1.73')", '7', '8', '9', '10', "(Venus,117.781,(r)) (H5,297.912,(c)) (opposition,7.83')\n(Mars,208.547,(r)) (H4,268.463,(c)) (sextile,5.07')", '12', '13', '14', '15', "(Saturn,116.839,(r)) (H8,116.806,(d)) (conjunction,2.00')", 6]
['1916-09-07 01:23:04', '0', '1', '2', "(Uranus,316.691,(r)) (H10,316.537,(d)) (conjunction,9.27')", '4', '5', '6', "(Mercury,190.754,(r)) (H7,190.789,(c)) (conjunction,2.11')", '8', '9', '10', '11', "(Mean_Node,296.510,(r)) (H5,116.489,(c)) (opposition,1.24')", '13', '14', '15', '16', 3]
['1916-09-06 20:35:36', '0', '1', '2', '3', '4', '5', '6', "(Mars,208.753,(r)) (H10,208.891,(c)) (conjunction,8.29')", '8', '9', '10', '11', "(Venus,118.067,(r)) (H1,358.032,(d)) (trine,2.13')", "(Mean_Node,296.520,(r)) (H5,116.372,(d)) (opposition,8.90')", '14', "(Uranus,316.698,(r)) (H5,136.662,(d)) (opposition,2.15')", '16', 4]
['1916-09-06 21:35:51', '0', '1', '2', '3', "(Mercury,190.584,(r)) (H12,280.655,(c)) (square,4.21')", '5', "(Pluto,94.271,(r)) (H1,4.290,(d)) (square,1.17')", '7', "(Jupiter,35.147,(r)) (H4,95.135,(d)) (sextile,0.75')", '9', '10', '11', '12', "(Sun,163.929,(r)) (H4,103.997,(d)) (sextile,4.12')", '14', '15', '16', 4]
['1916-09-06 09:36:31', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', "(Jupiter,35.168,(r)) (H4,215.223,(c)) (opposition,3.32')", '13', '14', '15', '16', 1]
['1916-09-06 23:40:08', "(Moon,277.694,(r)) (H4,97.633,(c)) (opposition,3.66')", '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', "(Pluto,94.272,(r)) (H5,94.430,(c)) (conjunction,9.48')", '12', '13', '14', '15', '16', 2]
['1916-09-06 06:27:43', '0', '1', "(Neptune,123.870,(r)) (H1,123.761,(d)) (conjunction,6.55')", '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', 1]
['1916-09-06 08:28:47', '0', '1', '2', "(Jupiter,35.170,(r)) (H1,155.178,(d)) (trine,0.50')", '4', '5', '6', "(Venus,117.603,(r)) (H7,297.630,(c)) (opposition,1.64')", '8', '9', '10', '11', '12', "(Venus,117.603,(r)) (H5,297.511,(d)) (opposition,5.54')", '14', '15', '16', 3]
['1916-09-06 15:08:08', '0', '1', '2', '3', '4', '5', '6', "(Mars,208.602,(r)) (H5,28.749,(d)) (opposition,8.79')", '8', '9', '10', "(Jupiter,35.158,(r)) (H5,35.177,(d)) (conjunction,1.11')\n(Mean_Node,296.532,(r)) (H4,296.390,(c)) (conjunction,8.56')", '12', '13', '14', '15', '16', 3]
['1916-09-06 14:59:28', "(Mean_Node,296.533,(r)) (H3,296.489,(d)) (conjunction,2.62')", '1', '2', '3', "(Neptune,123.881,(r)) (H10,123.701,(c)) (conjunction,10.80')", '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', 2]
['1916-09-06 19:21:12', '0', '1', '2', '3', '4', "(Mercury,190.484,(r)) (H10,190.581,(c)) (conjunction,5.83')", '6', '7', '8', '9', '10', "(Moon,275.121,(r)) (H5,95.001,(d)) (opposition,7.17')", '12', '13', '14', "(Venus,118.019,(r)) (H5,117.965,(d)) (conjunction,3.28')", "(Moon,275.121,(r)) (H4,95.290,(d)) (opposition,10.12')", 4]
['1916-09-06 08:21:28', '0', '1', '2', '3', "(Mars,208.416,(r)) (H10,28.253,(c)) (opposition,9.75')", '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', 1]
['1916-09-06 14:49:36', '0', '1', "(Sun,163.655,(r)) (H8,73.567,(c)) (square,5.24')", '3', '4', '5', '6', "(Venus,117.846,(r)) (H10,118.017,(c)) (conjunction,10.27')", '8', "(Mars,208.594,(r)) (H5,28.656,(d)) (opposition,3.75')", '10', '11', '12', '13', "(Sun,163.655,(r)) (H5,43.682,(d)) (trine,1.64')", '15', '16', 4]
['1916-09-06 22:56:39', '0', '1', '2', '3', '4', "(Moon,277.261,(r)) (H3,37.195,(c)) (trine,3.97')", '6', '7', '8', "(Jupiter,35.145,(r)) (H1,35.026,(d)) (conjunction,7.11')", '10', '11', '12', '13', '14', '15', '16', 2]
['1916-09-06 11:21:36', '0', '1', '2', '3', "(Saturn,116.832,(r)) (H1,206.858,(d)) (square,1.55')", '5', '6', '7', "(Moon,270.375,(r)) (H5,330.431,(d)) (sextile,3.36')", "(Pluto,94.266,(r)) (H5,334.258,(d)) (trine,0.50')", '10', '11', '12', '13', '14', '15', '16', 3]
['1916-09-06 08:27:20', '0', '1', '2', '3', '4', "(Uranus,316.715,(r)) (H10,76.735,(d)) (trine,1.16')", "(Mars,208.418,(r)) (H1,118.429,(c)) (square,0.66')", '7', "(Mean_Node,296.547,(r)) (H1,116.561,(c)) (opposition,0.84')", '9', '10', '11', '12', '13', '14', "(Uranus,316.715,(r)) (H5,316.636,(d)) (conjunction,4.76')", '16', 4]
