['Time', '0: 2008-09-05', '1: 2009-03-19', '2: 2010-09-15', '3: 2012-03-06', '4: 2012-12-12', '5: 2013-12-12', '6: 2014-03-24', '7: 2015-05-27', '8: 2016-05-27', '9: 2017-09-15', '10: 2017-09-22', '11: 2018-02-19', '12: 2019-05-22', '13: 2021-04-06', '14: 2021-07-10', '15: 2022-05-25', 'Count']
['2000-03-11 05:44:40', '0', '1', "(H10,282.334,(r)) (Jupiter,342.351,(dr)) (sextile,1.01')", '3', "(H10,282.334,(r)) (Moon,222.544,(dp)) (sextile,12.63')", "(Saturn,43.315,(r)) (Moon,358.197,(dp)) (45-semisquare,7.04')\n(H3,71.148,(r)) (Saturn,221.130,(dp)) (150-quincunx,1.07')\n(H3,71.148,(r)) (Pluto,281.331,(dp)) (150-quincunx,10.99')\n(H3,71.148,(r)) (Saturn,221.183,(dr)) (150-quincunx,2.09')\n(H3,71.148,(r)) (Pluto,281.306,(dr)) (150-quincunx,9.51')", "(Mercury,333.471,(r)) (Moon,3.338,(cp)) (30-semisextile,7.98')", '7', "(H8,220.770,(r)) (Mean_Node,70.804,(cp)) (150-quincunx,2.06')\n(H8,220.770,(r)) (Mean_Node,70.826,(cr)) (150-quincunx,3.40')", "(H1,12.028,(r)) (Venus,11.898,(dp)) (conjunction,7.83')\n(H1,12.028,(r)) (Venus,12.207,(dr)) (conjunction,10.75')\n(H10,282.334,(r)) (Venus,12.207,(dr)) (square,7.59')\n(H10,282.334,(r)) (Moon,312.410,(cr)) (30-semisextile,4.55')", '10', "(H4,102.334,(r)) (Venus,12.322,(dr)) (square,0.68')", '12', "(Mean_Node,121.348,(r)) (Moon,331.049,(dp)) (150-quincunx,17.90')", "(H9,251.148,(r)) (Pluto,296.287,(dp)) (45-semisquare,8.34')\n(H9,251.148,(r)) (Pluto,296.273,(dr)) (45-semisquare,7.48')", "(Moon,54.154,(r)) (Moon,99.235,(dp)) (45-semisquare,4.86')\n(H1,12.028,(r)) (Uranus,41.964,(dp)) (30-semisextile,3.86')\n(H1,12.028,(r)) (Uranus,41.947,(dr)) (30-semisextile,4.86')", 21]
['2000-03-11 13:19:04', "(Mars,21.492,(r)) (Moon,66.653,(cr)) (45-semisquare,9.67')", '1', "(Mercury,333.354,(r)) (Moon,183.420,(cp)) (150-quincunx,3.97')\n(Uranus,318.711,(r)) (Moon,183.420,(cp)) (135-sesquisquare,17.41')", '3', '4', "(H10,39.719,(r)) (Pluto,219.730,(cp)) (opposition,0.64')\n(H10,39.719,(r)) (Pluto,219.753,(cr)) (opposition,2.08')", '6', "(Venus,327.617,(r)) (Moon,237.882,(cp)) (square,15.87')", "(H8,331.698,(r)) (Mars,241.890,(dr)) (square,11.56')\n(H8,331.698,(r)) (Pluto,211.761,(cp)) (trine,3.80')\n(H8,331.698,(r)) (Pluto,211.769,(cr)) (trine,4.28')", "(Jupiter,34.759,(r)) (Moon,169.813,(dp)) (135-sesquisquare,3.25')\n(Moon,58.574,(r)) (Moon,328.534,(cp)) (square,2.39')\n(H1,114.394,(r)) (Mercury,339.341,(cp)) (135-sesquisquare,3.16')", '10', "(H7,294.394,(r)) (Mercury,354.298,(dr)) (sextile,5.78')\n(Mercury,333.354,(r)) (Moon,333.683,(cp)) (conjunction,19.70')", "(Neptune,305.690,(r)) (Moon,65.504,(cp)) (trine,11.14')\n(H9,8.571,(r)) (Mercury,323.707,(cr)) (45-semisquare,8.18')\n(H10,39.719,(r)) (Neptune,264.792,(cp)) (135-sesquisquare,4.42')\n(H10,39.719,(r)) (Neptune,264.789,(cr)) (135-sesquisquare,4.21')", "(H4,219.719,(r)) (Saturn,309.601,(dp)) (square,7.10')\n(H4,219.719,(r)) (Saturn,309.587,(dr)) (square,7.93')\n(Mean_Node,121.331,(r)) (Moon,151.272,(cr)) (30-semisextile,3.55')\n(H4,219.719,(r)) (Mars,339.766,(cp)) (trine,2.80')\n(H4,219.719,(r)) (Saturn,159.713,(cp)) (sextile,0.36')\n(H4,219.719,(r)) (Mars,339.655,(cr)) (trine,3.81')\n(H4,219.719,(r)) (Saturn,159.724,(cr)) (sextile,0.30')", "(H1,114.394,(r)) (Mercury,324.529,(dr)) (150-quincunx,8.13')\n(H10,39.719,(r)) (Saturn,309.627,(dp)) (square,5.54')\n(H10,39.719,(r)) (Saturn,309.561,(dr)) (square,9.45')\n(Neptune,305.690,(r)) (Moon,155.986,(cp)) (150-quincunx,17.78')\n(H1,114.394,(r)) (Mars,339.448,(cr)) (135-sesquisquare,3.22')\n(H10,39.719,(r)) (Saturn,159.693,(cp)) (trine,1.55')\n(H10,39.719,(r)) (Saturn,159.744,(cr)) (trine,1.53')", "(Moon,58.574,(r)) (Moon,28.604,(cp)) (30-semisextile,1.85')", 33]
['2000-03-11 09:02:15', "(H4,150.891,(r)) (Pluto,271.025,(dp)) (trine,7.99')\n(H4,150.891,(r)) (Pluto,271.013,(dr)) (trine,7.30')", '1', "(H3,117.330,(r)) (Jupiter,342.384,(dr)) (135-sesquisquare,3.24')\n(Uranus,318.702,(r)) (Moon,168.485,(cr)) (150-quincunx,12.96')", "(H1,55.462,(r)) (Jupiter,10.590,(dp)) (45-semisquare,7.70')", "(H10,330.891,(r)) (Jupiter,30.712,(cp)) (sextile,10.75')\n(H10,330.891,(r)) (Uranus,270.803,(cp)) (sextile,5.33')\n(H10,330.891,(r)) (Uranus,270.771,(cr)) (sextile,7.25')", '5', "(H7,235.462,(r)) (Jupiter,100.492,(dp)) (135-sesquisquare,1.82')\n(H7,235.462,(r)) (Jupiter,100.491,(dr)) (135-sesquisquare,1.75')", "(Neptune,305.685,(r)) (Moon,245.796,(dp)) (sextile,6.66')\n(H1,55.462,(r)) (Moon,235.353,(cp)) (opposition,6.56')\n(H8,265.232,(r)) (Moon,235.353,(cp)) (30-semisextile,7.22')", "(Mars,21.359,(r)) (Moon,21.721,(dr)) (conjunction,21.73')\n(Pluto,252.897,(r)) (Moon,28.017,(dp)) (135-sesquisquare,7.16')", '9', "(H10,330.891,(r)) (Mars,30.856,(dr)) (sextile,2.12')", '11', "(H1,55.462,(r)) (Mars,355.472,(cr)) (sextile,0.58')", '13', "(Mars,21.359,(r)) (Moon,336.181,(dp)) (45-semisquare,10.70')\n(Mercury,333.419,(r)) (Moon,153.868,(cp)) (opposition,26.95')", "(Moon,56.075,(r)) (Moon,100.864,(dp)) (45-semisquare,12.67')\n(Moon,56.075,(r)) (Moon,26.299,(cp)) (30-semisextile,13.46')", 21]
['2000-03-11 11:44:16', "(Neptune,305.688,(r)) (Moon,35.404,(dr)) (square,17.05')\n(H7,271.146,(r)) (Pluto,271.026,(dp)) (conjunction,7.23')\n(H7,271.146,(r)) (Pluto,271.014,(dr)) (conjunction,7.91')\n(Neptune,305.688,(r)) (Moon,65.764,(cr)) (trine,4.52')", '1', "(Mercury,333.378,(r)) (Moon,303.592,(dr)) (30-semisextile,12.86')\n(Jupiter,34.746,(r)) (Moon,169.895,(cr)) (135-sesquisquare,8.98')\n(H1,91.146,(r)) (Jupiter,91.209,(cp)) (conjunction,3.78')\n(H1,91.146,(r)) (Jupiter,91.159,(cr)) (conjunction,0.77')", "(H1,91.146,(r)) (Moon,61.205,(dr)) (30-semisextile,3.55')\n(H1,91.146,(r)) (Moon,30.928,(cr)) (sextile,13.09')\n(H10,14.718,(r)) (Mercury,329.858,(cr)) (45-semisquare,8.35')", "(H1,91.146,(r)) (Moon,226.175,(dp)) (135-sesquisquare,1.71')\n(H1,91.146,(r)) (Moon,270.700,(cp)) (opposition,26.78')", '5', '6', '7', "(Mean_Node,121.334,(r)) (Moon,91.291,(cp)) (30-semisextile,2.61')\n(H1,91.146,(r)) (Saturn,226.166,(cp)) (135-sesquisquare,1.16')\n(H1,91.146,(r)) (Neptune,271.289,(cp)) (opposition,8.54')\n(H1,91.146,(r)) (Saturn,226.177,(cr)) (135-sesquisquare,1.83')\n(H1,91.146,(r)) (Neptune,271.283,(cr)) (opposition,8.23')", "(Uranus,318.707,(r)) (Moon,168.964,(dp)) (150-quincunx,15.38')\n(Moon,57.651,(r)) (Moon,327.739,(cp)) (square,5.29')\n(Venus,327.536,(r)) (Moon,327.739,(cp)) (conjunction,12.19')", '10', "(H4,194.718,(r)) (Moon,149.942,(dr)) (45-semisquare,13.41')\n(Mercury,333.378,(r)) (Moon,332.883,(cp)) (conjunction,29.69')", '12', '13', '14', "(Moon,57.651,(r)) (Moon,27.755,(cp)) (30-semisextile,6.23')\n(H1,91.146,(r)) (Uranus,226.221,(cp)) (135-sesquisquare,4.51')\n(H1,91.146,(r)) (Uranus,226.229,(cr)) (135-sesquisquare,4.94')", 26]
['2000-03-11 09:08:47', "(H4,152.613,(r)) (Mars,92.546,(dp)) (sextile,4.04')", '1', "(H10,332.613,(r)) (Moon,302.318,(dr)) (30-semisextile,17.71')\n(Uranus,318.702,(r)) (Moon,168.542,(cr)) (150-quincunx,9.56')", "(H10,332.613,(r)) (Mercury,2.773,(dr)) (30-semisextile,9.61')\n(H10,332.613,(r)) (Mercury,332.778,(cp)) (conjunction,9.87')", "(H9,298.954,(r)) (Moon,269.209,(cp)) (30-semisextile,15.33')", "(H3,118.954,(r)) (Mars,358.987,(dr)) (trine,1.98')", '6', "(Neptune,305.685,(r)) (Moon,245.854,(dp)) (sextile,10.13')", "(Mars,21.362,(r)) (Moon,21.789,(dr)) (conjunction,25.61')\n(Pluto,252.897,(r)) (Moon,28.084,(dp)) (135-sesquisquare,11.20')", "(H1,56.872,(r)) (Mercury,356.807,(dp)) (sextile,3.94')\n(H1,56.872,(r)) (Venus,11.852,(dp)) (45-semisquare,1.23')\n(Moon,56.139,(r)) (Moon,326.438,(cp)) (square,17.94')", "(H1,56.872,(r)) (Mars,11.910,(cp)) (45-semisquare,2.25')", "(H7,236.872,(r)) (Venus,11.705,(dp)) (135-sesquisquare,10.02')", "(H1,56.872,(r)) (Mercury,356.884,(dr)) (sextile,0.70')", "(Mean_Node,121.340,(r)) (Moon,331.055,(dr)) (150-quincunx,17.12')", "(Mars,21.362,(r)) (Moon,336.238,(dp)) (45-semisquare,7.44')\n(Mercury,333.417,(r)) (Moon,153.922,(cp)) (opposition,30.28')", "(Moon,56.139,(r)) (Moon,100.918,(dp)) (45-semisquare,13.25')\n(H10,332.613,(r)) (Mercury,332.781,(dr)) (conjunction,10.05')\n(Moon,56.139,(r)) (Moon,26.358,(cp)) (30-semisextile,13.17')\n(H1,56.872,(r)) (Jupiter,86.717,(cp)) (30-semisextile,9.34')\n(H1,56.872,(r)) (Jupiter,86.691,(cr)) (30-semisextile,10.88')\n(H10,332.613,(r)) (Mercury,2.724,(cp)) (30-semisextile,6.64')", 25]
['2000-03-11 14:58:16', "(Mars,21.543,(r)) (Moon,51.495,(dp)) (30-semisextile,2.88')\n(H7,322.853,(r)) (Neptune,322.821,(dp)) (conjunction,1.88')\n(H7,322.853,(r)) (Neptune,322.788,(dr)) (conjunction,3.88')\n(Neptune,305.692,(r)) (Moon,80.853,(cp)) (135-sesquisquare,9.66')\n(H7,322.853,(r)) (Pluto,232.880,(cp)) (square,1.66')\n(H7,322.853,(r)) (Pluto,232.889,(cr)) (square,2.19')", "(Mercury,333.330,(r)) (Moon,303.284,(cr)) (30-semisextile,2.75')\n(H4,244.170,(r)) (Jupiter,124.078,(cp)) (trine,5.50')\n(H4,244.170,(r)) (Jupiter,124.080,(cr)) (trine,5.35')", "(Sun,351.345,(r)) (Moon,171.581,(cr)) (opposition,14.13')\n(H3,216.825,(r)) (Venus,306.671,(cp)) (square,9.25')\n(H3,216.825,(r)) (Moon,171.581,(cr)) (45-semisquare,14.64')\n(H10,64.170,(r)) (Moon,184.265,(cp)) (trine,5.73')", "(H9,36.825,(r)) (Mercury,6.799,(dp)) (30-semisextile,1.53')", "(H9,36.825,(r)) (Mercury,6.821,(dp)) (30-semisextile,0.21')\n(H9,36.825,(r)) (Mercury,6.685,(dr)) (30-semisextile,8.42')", "(Pluto,252.898,(r)) (Moon,343.022,(dr)) (square,7.47')", '6', "(H1,142.853,(r)) (Moon,232.931,(cr)) (square,4.69')", '8', "(H1,142.853,(r)) (Uranus,22.654,(dp)) (trine,11.93')\n(Moon,59.539,(r)) (Moon,329.366,(cp)) (square,10.40')", "(H1,142.853,(r)) (Uranus,22.655,(dp)) (trine,11.87')\n(H10,64.170,(r)) (Pluto,289.022,(dp)) (135-sesquisquare,8.84')\n(H10,64.170,(r)) (Pluto,289.002,(dr)) (135-sesquisquare,10.06')", "(H3,216.825,(r)) (Mercury,336.928,(cr)) (trine,6.20')", "(H1,142.853,(r)) (Pluto,292.703,(dp)) (150-quincunx,8.98')\n(H1,142.853,(r)) (Pluto,292.695,(dr)) (150-quincunx,9.46')\n(Mars,21.543,(r)) (Moon,66.481,(cp)) (45-semisquare,3.71')", "(Neptune,305.692,(r)) (Moon,335.960,(dp)) (30-semisextile,16.10')", "(Mars,21.543,(r)) (Moon,156.806,(cp)) (135-sesquisquare,15.76')\n(H1,142.853,(r)) (Mercury,7.804,(cr)) (135-sesquisquare,2.89')", "(Moon,59.539,(r)) (Moon,29.492,(cp)) (30-semisextile,2.85')", 31]
['2000-03-11 07:53:59', '0', '1', "(H10,313.360,(r)) (Moon,313.797,(dp)) (conjunction,26.20')\n(H10,313.360,(r)) (Mercury,343.245,(cr)) (30-semisextile,6.94')", "(H1,40.666,(r)) (Jupiter,10.579,(dp)) (30-semisextile,5.21')", "(H10,313.360,(r)) (Moon,268.493,(cp)) (45-semisquare,7.96')", '5', "(H7,220.666,(r)) (Jupiter,100.492,(dp)) (trine,10.47')\n(H7,220.666,(r)) (Jupiter,100.490,(dr)) (trine,10.54')\n(Mercury,333.437,(r)) (Moon,3.600,(cr)) (30-semisextile,9.78')\n(Jupiter,34.713,(r)) (Moon,4.470,(cp)) (30-semisextile,14.57')", '7', "(Sun,351.051,(r)) (Moon,21.010,(dr)) (30-semisextile,2.47')\n(Mars,21.324,(r)) (Moon,21.010,(dr)) (conjunction,18.81')\n(H8,249.890,(r)) (Neptune,339.938,(dp)) (square,2.90')\n(H8,249.890,(r)) (Neptune,339.922,(dr)) (square,1.96')\n(H1,40.666,(r)) (Mean_Node,70.799,(cp)) (30-semisextile,7.98')\n(H1,40.666,(r)) (Mean_Node,70.821,(cr)) (30-semisextile,9.32')", "(Mercury,333.437,(r)) (Moon,153.429,(dr)) (opposition,0.49')\n(H1,40.666,(r)) (Jupiter,250.550,(cp)) (150-quincunx,6.95')\n(H1,40.666,(r)) (Jupiter,250.499,(cr)) (150-quincunx,10.00')\n(H3,100.887,(r)) (Moon,325.812,(cp)) (135-sesquisquare,4.51')\n(H10,313.360,(r)) (Moon,313.482,(cr)) (conjunction,7.30')", "(Saturn,43.323,(r)) (Moon,313.251,(cr)) (square,4.36')", "(Venus,327.338,(r)) (Moon,147.811,(dr)) (opposition,28.34')", "(Mars,21.324,(r)) (Moon,51.549,(dr)) (30-semisextile,13.54')\n(H1,40.666,(r)) (Mars,355.740,(cp)) (45-semisquare,4.42')", '13', "(Neptune,305.684,(r)) (Moon,335.577,(dp)) (30-semisextile,6.41')\n(Mercury,333.437,(r)) (Moon,153.305,(cp)) (opposition,7.88')", "(Moon,55.411,(r)) (Moon,100.301,(dp)) (45-semisquare,6.62')\n(Moon,55.411,(r)) (Moon,25.685,(cp)) (30-semisextile,16.40')", 27]
['2000-03-11 11:09:12', "(Neptune,305.687,(r)) (Moon,65.435,(cr)) (trine,15.16')", '1', "(Mercury,333.387,(r)) (Moon,303.305,(dr)) (30-semisextile,4.91')\n(Jupiter,34.741,(r)) (Moon,169.590,(cr)) (135-sesquisquare,9.02')", "(H9,330.856,(r)) (Moon,60.905,(dr)) (square,2.94')\n(H9,330.856,(r)) (Moon,30.566,(cr)) (sextile,17.38')\n(H10,5.186,(r)) (Uranus,275.003,(cp)) (square,11.00')", "(H1,83.169,(r)) (Mercury,323.024,(cr)) (trine,8.66')\n(H9,330.856,(r)) (Jupiter,30.731,(cp)) (sextile,7.50')\n(H9,330.856,(r)) (Uranus,270.804,(cp)) (sextile,3.09')\n(H9,330.856,(r)) (Uranus,270.772,(cr)) (sextile,5.01')", '5', '6', "(Mean_Node,121.336,(r)) (Moon,241.600,(dr)) (trine,15.86')", '8', "(Uranus,318.706,(r)) (Moon,168.649,(dp)) (150-quincunx,3.42')\n(H10,5.186,(r)) (Moon,155.223,(dr)) (150-quincunx,2.24')\n(Moon,57.310,(r)) (Moon,327.445,(cp)) (square,8.14')\n(Venus,327.506,(r)) (Moon,327.445,(cp)) (conjunction,3.63')", "(Uranus,318.706,(r)) (Moon,168.901,(dp)) (150-quincunx,11.68')", '11', '12', '13', "(H1,83.169,(r)) (Uranus,38.051,(dp)) (45-semisquare,7.03')\n(H1,83.169,(r)) (Uranus,38.023,(dr)) (45-semisquare,8.76')", "(Moon,57.310,(r)) (Moon,27.440,(cp)) (30-semisextile,7.82')", 19]
['2000-03-11 08:28:23', '0', '1', "(H1,48.141,(r)) (Moon,168.190,(cr)) (trine,2.97')", '3', "(H10,322.086,(r)) (Moon,201.950,(dr)) (trine,8.16')", '5', "(Jupiter,34.718,(r)) (Moon,4.771,(cp)) (30-semisextile,3.18')", "(Neptune,305.684,(r)) (Moon,245.496,(dp)) (sextile,11.31')\n(H4,142.086,(r)) (Venus,22.212,(cp)) (trine,7.58')\n(H4,142.086,(r)) (Venus,22.175,(cr)) (trine,5.33')", "(Sun,351.075,(r)) (Moon,21.368,(dr)) (30-semisextile,17.60')\n(Mars,21.341,(r)) (Moon,21.368,(dr)) (conjunction,1.62')\n(Pluto,252.897,(r)) (Moon,27.667,(dp)) (135-sesquisquare,13.79')\n(H10,322.086,(r)) (Mean_Node,171.889,(dr)) (150-quincunx,11.81')", "(Mercury,333.428,(r)) (Moon,153.745,(dr)) (opposition,19.05')", "(Saturn,43.326,(r)) (Moon,313.536,(cr)) (square,12.62')", "(H4,142.086,(r)) (Venus,22.115,(cp)) (trine,1.75')", '12', '13', "(Neptune,305.684,(r)) (Moon,335.881,(dp)) (30-semisextile,11.81')\n(H9,289.063,(r)) (Mars,64.236,(dr)) (135-sesquisquare,10.37')\n(Mercury,333.428,(r)) (Moon,153.589,(cp)) (opposition,9.67')", "(Moon,55.746,(r)) (Moon,100.585,(dp)) (45-semisquare,9.67')\n(Moon,55.746,(r)) (Moon,25.994,(cp)) (30-semisextile,14.92')", 18]
['2000-03-11 13:55:04', '0', "(Mercury,333.345,(r)) (Moon,303.256,(cp)) (30-semisextile,5.38')\n(H7,304.147,(r)) (Jupiter,124.080,(cp)) (opposition,3.98')\n(H7,304.147,(r)) (Jupiter,124.083,(cr)) (opposition,3.83')", "(Jupiter,34.764,(r)) (Moon,304.664,(dr)) (square,6.03')\n(H1,124.147,(r)) (Moon,304.664,(dr)) (opposition,31.03')\n(Sun,351.302,(r)) (Moon,171.032,(cr)) (opposition,16.17')\n(Uranus,318.712,(r)) (Moon,183.727,(cp)) (135-sesquisquare,0.91')\n(H10,48.797,(r)) (Moon,183.727,(cp)) (135-sesquisquare,4.17')", '3', "(H10,48.797,(r)) (Uranus,3.810,(dp)) (45-semisquare,0.82')\n(H10,48.797,(r)) (Uranus,3.725,(dr)) (45-semisquare,4.27')", '5', '6', "(H8,342.764,(r)) (Mars,27.615,(cp)) (45-semisquare,8.95')", "(Mean_Node,121.329,(r)) (Moon,31.032,(dp)) (square,17.87')", "(Moon,58.924,(r)) (Moon,328.836,(cp)) (square,5.30')", "(Mars,21.510,(r)) (Moon,156.496,(dr)) (135-sesquisquare,0.85')", "(H3,199.039,(r)) (Moon,333.987,(cp)) (135-sesquisquare,3.16')\n(H7,304.147,(r)) (Moon,333.987,(cp)) (30-semisextile,9.61')", "(H10,48.797,(r)) (Saturn,288.672,(dp)) (trine,7.45')\n(H10,48.797,(r)) (Saturn,288.644,(dr)) (trine,9.16')\n(Neptune,305.691,(r)) (Moon,65.859,(cp)) (trine,10.09')", "(Neptune,305.691,(r)) (Moon,335.401,(dp)) (30-semisextile,17.38')\n(Mean_Node,121.329,(r)) (Moon,151.570,(cr)) (30-semisextile,14.41')", "(Mars,21.510,(r)) (Moon,156.284,(cp)) (135-sesquisquare,13.60')", "(Moon,58.924,(r)) (Moon,28.927,(cp)) (30-semisextile,0.16')", 23]
['2000-03-11 10:21:28', '0', '1', "(H1,72.616,(r)) (Jupiter,342.644,(dp)) (square,1.68')", "(H9,317.745,(r)) (Mercury,2.867,(dr)) (45-semisquare,7.36')", '4', '5', "(Jupiter,34.734,(r)) (Moon,4.897,(cr)) (30-semisextile,9.77')", "(Mars,21.400,(r)) (Moon,246.498,(dp)) (135-sesquisquare,5.91')\n(Mean_Node,121.337,(r)) (Moon,241.178,(dr)) (trine,9.55')\n(H1,72.616,(r)) (Mars,27.507,(cp)) (45-semisquare,6.55')\n(H4,172.154,(r)) (Venus,22.218,(cp)) (150-quincunx,3.88')\n(H4,172.154,(r)) (Venus,22.182,(cr)) (150-quincunx,1.71')", '8', "(Jupiter,34.734,(r)) (Moon,154.785,(dr)) (trine,3.05')\n(Moon,56.845,(r)) (Moon,327.046,(cp)) (square,12.02')\n(Venus,327.465,(r)) (Moon,327.046,(cp)) (conjunction,25.15')", "(Uranus,318.704,(r)) (Moon,168.472,(dp)) (150-quincunx,13.92')", "(H4,172.154,(r)) (Venus,22.210,(cp)) (150-quincunx,3.40')", '12', "(Mean_Node,121.337,(r)) (Moon,151.472,(cp)) (30-semisextile,8.08')", '14', "(Moon,56.845,(r)) (Moon,27.011,(cp)) (30-semisextile,9.97')\n(H9,317.745,(r)) (Mercury,2.819,(cp)) (45-semisquare,4.45')", 16]
['2000-03-11 08:03:04', '0', '1', "(H1,42.641,(r)) (Jupiter,342.621,(dp)) (sextile,1.22')\n(H10,315.638,(r)) (Moon,180.725,(cp)) (135-sesquisquare,5.19')", '3', "(H10,315.638,(r)) (Uranus,270.802,(cp)) (45-semisquare,9.80')\n(H10,315.638,(r)) (Uranus,270.770,(cr)) (45-semisquare,7.88')", "(H1,42.641,(r)) (Mars,42.779,(cr)) (conjunction,8.26')", "(Mercury,333.434,(r)) (Moon,3.680,(cr)) (30-semisextile,14.71')\n(Jupiter,34.714,(r)) (Moon,4.549,(cp)) (30-semisextile,9.89')", "(H4,135.638,(r)) (Mars,15.554,(dp)) (trine,5.08')", "(Sun,351.057,(r)) (Moon,21.105,(dr)) (30-semisextile,2.82')\n(Mars,21.328,(r)) (Moon,21.105,(dr)) (conjunction,13.43')", "(Mercury,333.434,(r)) (Moon,153.512,(dr)) (opposition,4.66')", "(Saturn,43.324,(r)) (Moon,313.326,(cr)) (square,0.12')", "(H3,103.024,(r)) (Moon,147.895,(dr)) (45-semisquare,7.74')\n(H7,222.641,(r)) (Mercury,357.576,(dp)) (135-sesquisquare,3.93')", '12', '13', "(Neptune,305.684,(r)) (Moon,335.657,(dp)) (30-semisextile,1.61')\n(Mercury,333.434,(r)) (Moon,153.380,(cp)) (opposition,3.25')", "(Moon,55.499,(r)) (Moon,100.376,(dp)) (45-semisquare,7.42')\n(Moon,55.499,(r)) (Moon,25.766,(cp)) (30-semisextile,16.01')", 18]
['2000-03-11 15:24:56', "(Mars,21.557,(r)) (Moon,51.762,(dp)) (30-semisextile,12.32')", "(Mercury,333.324,(r)) (Moon,303.511,(cr)) (30-semisextile,11.25')", "(Sun,351.364,(r)) (Moon,171.812,(cr)) (opposition,26.90')\n(Jupiter,34.777,(r)) (Moon,184.492,(cp)) (150-quincunx,17.11')\n(H1,151.365,(r)) (Jupiter,91.217,(cp)) (sextile,8.89')\n(H1,151.365,(r)) (Jupiter,91.166,(cr)) (sextile,11.93')", "(Mercury,333.324,(r)) (Moon,63.100,(dr)) (square,13.44')\n(H10,70.475,(r)) (Jupiter,10.653,(dp)) (sextile,10.69')\n(Mercury,333.324,(r)) (Moon,33.200,(cr)) (sextile,7.44')\n(H1,151.365,(r)) (Moon,61.546,(cp)) (square,10.84')", '4', "(Saturn,43.353,(r)) (Moon,343.276,(dr)) (sextile,4.66')\n(H3,224.029,(r)) (Mars,359.190,(dr)) (135-sesquisquare,9.69')\n(H3,224.029,(r)) (Mars,44.017,(cp)) (opposition,0.70')", "(H4,250.475,(r)) (Jupiter,100.497,(dp)) (150-quincunx,1.35')\n(H4,250.475,(r)) (Jupiter,100.496,(dr)) (150-quincunx,1.27')", "(H8,11.234,(r)) (Mean_Node,191.195,(dp)) (opposition,2.37')\n(H8,11.234,(r)) (Mean_Node,191.217,(dr)) (opposition,1.05')", "(H1,151.365,(r)) (Neptune,271.291,(cp)) (trine,4.49')\n(H1,151.365,(r)) (Neptune,271.285,(cr)) (trine,4.80')", "(Sun,351.364,(r)) (Moon,170.940,(dp)) (opposition,25.44')\n(Moon,59.799,(r)) (Moon,329.590,(cp)) (square,12.55')\n(H10,70.475,(r)) (Jupiter,250.565,(cp)) (opposition,5.40')\n(H10,70.475,(r)) (Jupiter,250.515,(cr)) (opposition,2.41')", '10', '11', "(Mars,21.557,(r)) (Moon,66.743,(cp)) (45-semisquare,11.20')", '13', '14', "(H9,44.029,(r)) (Moon,104.025,(dp)) (sextile,0.25')\n(Moon,59.799,(r)) (Moon,29.730,(cp)) (30-semisextile,4.14')", 26]
['2000-03-11 09:17:36', '0', '1', "(H10,334.943,(r)) (Venus,4.873,(dr)) (30-semisextile,4.19')\n(Uranus,318.702,(r)) (Moon,168.619,(cr)) (150-quincunx,4.98')\n(H3,121.157,(r)) (Moon,181.361,(cp)) (sextile,12.28')\n(H3,121.157,(r)) (Jupiter,91.204,(cp)) (30-semisextile,2.86')\n(H3,121.157,(r)) (Jupiter,91.154,(cr)) (30-semisextile,0.14')", "(H10,334.943,(r)) (Uranus,275.001,(cp)) (sextile,3.44')\n(H10,334.943,(r)) (Uranus,274.952,(cr)) (sextile,0.54')", '4', '5', '6', "(Neptune,305.685,(r)) (Moon,245.932,(dp)) (sextile,14.80')\n(H4,154.943,(r)) (Saturn,244.926,(dp)) (square,1.04')\n(H4,154.943,(r)) (Saturn,244.924,(dr)) (square,1.14')", "(Mars,21.367,(r)) (Moon,21.881,(dr)) (conjunction,30.84')\n(Pluto,252.897,(r)) (Moon,28.175,(dp)) (135-sesquisquare,16.64')", "(Moon,56.224,(r)) (Moon,326.511,(cp)) (square,17.22')", '10', "(H7,238.772,(r)) (Moon,148.585,(dr)) (square,11.20')\n(H4,154.943,(r)) (Venus,19.854,(cr)) (135-sesquisquare,5.39')", "(H9,301.157,(r)) (Neptune,346.352,(dr)) (45-semisquare,11.74')\n(Mercury,333.415,(r)) (Moon,63.121,(cp)) (square,17.66')", "(Mean_Node,121.340,(r)) (Moon,331.133,(dr)) (150-quincunx,12.38')", "(Mars,21.367,(r)) (Moon,336.316,(dp)) (45-semisquare,3.04')", "(Moon,56.224,(r)) (Moon,100.990,(dp)) (45-semisquare,14.03')\n(Moon,56.224,(r)) (Moon,26.437,(cp)) (30-semisextile,12.79')", 21]
