['Time', '0: 2008-09-05', '1: 2009-03-19', '2: 2010-09-15', '3: 2012-03-06', '4: 2012-12-12', '5: 2013-12-12', '6: 2014-03-24', '7: 2015-05-27', '8: 2016-05-27', '9: 2017-09-15', '10: 2017-09-22', '11: 2018-02-19', '12: 2019-05-22', '13: 2021-04-06', '14: 2021-07-10', '15: 2022-05-25', 'Count']
['2000-03-11 07:42:23', '0', '1', "(H1,38.133,(r)) (Venus,338.157,(d)) (sextile,1.45')\n(H3,98.171,(r)) (Venus,338.157,(d)) (trine,0.79')", "(Venus,327.328,(r)) (H9,267.280,(c)) (sextile,2.93')", '4', '5', '6', '7', '8', "(H10,310.469,(r)) (Venus,310.558,(c)) (conjunction,5.36')", '10', '11', "(Mars,21.318,(r)) (H1,21.477,(c)) (conjunction,9.56')", '13', "(H10,310.469,(r)) (Mars,40.482,(d)) (square,0.82')", '15', 6]
['2000-03-11 09:14:39', '0', "(H3,120.420,(r)) (Sun,0.446,(d)) (trine,1.56')", '2', '3', '4', "(Mars,21.365,(r)) (H12,21.361,(c)) (conjunction,0.27')", '6', '7', '8', '9', "(Saturn,43.329,(r)) (H1,43.220,(c)) (conjunction,6.54')", "(Uranus,318.702,(r)) (H3,138.754,(d)) (opposition,3.10')", '12', '13', '14', '15', 4]
['2000-03-11 08:56:39', '0', '1', "(Uranus,318.701,(r)) (H10,318.743,(c)) (conjunction,2.52')", '3', '4', '5', '6', '7', "(H8,263.961,(r)) (Pluto,264.010,(d)) (conjunction,2.91')", '9', '10', '11', "(Uranus,318.701,(r)) (POF,138.645,(d)) (opposition,3.37')", '13', '14', "(H1,54.253,(r)) (Jupiter,54.428,(d)) (conjunction,10.48')\n(H9,295.946,(r)) (Mercury,356.026,(d)) (sextile,4.78')", 5]
['2000-03-11 11:27:51', '0', '1', '2', "(Moon,57.491,(r)) (H10,357.412,(c)) (sextile,4.78')", '4', '5', '6', '7', '8', '9', "(Uranus,318.707,(r)) (H12,48.722,(c)) (square,0.94')", '11', '12', '13', '14', '15', 2]
['2000-03-11 09:37:12', '0', '1', "(POF,128.297,(r)) (Uranus,308.300,(c)) (opposition,0.20')\n(H10,340.175,(r)) (Sun,340.193,(c)) (conjunction,1.09')", '3', "(H9,306.133,(r)) (Uranus,306.070,(c)) (conjunction,3.75')", '5', "(Sun,351.123,(r)) (H7,231.088,(c)) (trine,2.10')", '7', '8', '9', '10', '11', '12', '13', '14', '15', 4]
['2000-03-11 08:01:36', '0', "(Jupiter,34.714,(r)) (H7,214.568,(c)) (opposition,8.74')", '2', "(Venus,327.345,(r)) (H10,327.347,(d)) (conjunction,0.13')", '4', '5', "(H4,135.269,(r)) (Mean_Node,135.222,(d)) (conjunction,2.80')", "(Mean_Node,121.342,(r)) (POF,121.336,(d)) (conjunction,0.41')", '8', '9', '10', "(Mercury,333.435,(r)) (H4,153.500,(d)) (opposition,3.92')\n(H4,135.269,(r)) (Mercury,315.174,(c)) (opposition,5.71')", '12', '13', '14', '15', 6]
['2000-03-11 15:08:31', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', 0]
['2000-03-11 09:44:23', "(POF,129.919,(r)) (Mean_Node,129.955,(d)) (conjunction,2.18')\n(Mean_Node,121.339,(r)) (POF,121.401,(c)) (conjunction,3.73')", "(H4,162.109,(r)) (Mercury,342.127,(d)) (opposition,1.06')\n(POF,129.919,(r)) (Uranus,309.774,(c)) (opposition,8.66')", "(H1,64.562,(r)) (Moon,64.637,(d)) (conjunction,4.53')", '3', '4', '5', '6', '7', '8', "(POF,129.919,(r)) (Venus,309.940,(c)) (opposition,1.28')", '10', "(Mean_Node,121.339,(r)) (H4,181.296,(d)) (sextile,2.57')", '12', '13', "(H10,342.109,(r)) (Uranus,341.989,(d)) (conjunction,7.25')", "(Mercury,333.408,(r)) (POF,153.579,(d)) (opposition,10.27')\n(POF,129.919,(r)) (Mercury,309.768,(c)) (opposition,9.03')", 10]
['2000-03-11 10:38:23', '0', "(Pluto,252.897,(r)) (H3,132.817,(c)) (trine,4.84')", '2', '3', "(Venus,327.479,(r)) (H1,87.541,(d)) (trine,3.72')", '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', "(Mercury,333.394,(r)) (H10,333.220,(c)) (conjunction,10.48')", 3]
['2000-03-11 10:08:47', '0', '1', '2', "(POF,135.432,(r)) (Venus,315.409,(c)) (opposition,1.35')", "(H9,314.368,(r)) (Mean_Node,134.528,(d)) (opposition,9.65')\n(Mean_Node,121.338,(r)) (H9,301.419,(c)) (opposition,4.88')", '5', "(Mean_Node,121.338,(r)) (POF,121.184,(c)) (conjunction,9.22')", '7', '8', "(Mercury,333.402,(r)) (H3,153.240,(d)) (opposition,9.69')\n(H1,69.854,(r)) (Sun,9.837,(d)) (sextile,1.04')\n(Moon,56.722,(r)) (H3,116.753,(c)) (sextile,1.83')\n(H1,69.854,(r)) (Venus,309.808,(c)) (trine,2.76')", '10', '11', "(H1,69.854,(r)) (Uranus,339.914,(d)) (square,3.58')", '13', '14', '15', 9]
['2000-03-11 13:41:12', "(Mars,21.503,(r)) (H7,291.469,(c)) (square,2.06')", '1', "(Jupiter,34.762,(r)) (H10,34.777,(c)) (conjunction,0.85')", "(Mercury,333.349,(r)) (H10,33.273,(c)) (sextile,4.58')", '4', '5', "(Sun,351.292,(r)) (POF,171.342,(c)) (opposition,3.02')\n(Moon,58.789,(r)) (H3,178.863,(c)) (trine,4.46')", '7', '8', "(Venus,327.636,(r)) (H10,27.575,(c)) (sextile,3.65')", '10', '11', '12', '13', '14', '15', 6]
['2000-03-11 13:15:19', '0', '1', "(H3,187.477,(r)) (Uranus,307.529,(c)) (trine,3.09')", '3', '4', '5', "(Sun,351.274,(r)) (H3,171.268,(c)) (opposition,0.35')", '7', "(H10,38.763,(r)) (Mars,38.901,(d)) (conjunction,8.28')", '9', "(Pluto,252.898,(r)) (H12,72.805,(c)) (opposition,5.58')", '11', '12', '13', "(Pluto,252.898,(r)) (H9,342.913,(c)) (square,0.92')", '15', 5]
['2000-03-11 14:21:04', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', "(H10,55.203,(r)) (Pluto,235.330,(c)) (opposition,7.62')", '13', '14', '15', 1]
['2000-03-11 10:33:35', '0', '1', "(POF,141.075,(r)) (Mercury,321.094,(c)) (opposition,1.12')\n(H3,141.020,(r)) (Mercury,321.094,(c)) (opposition,4.39')", "(H1,75.273,(r)) (Venus,315.326,(c)) (trine,3.17')", '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', "(H9,321.020,(r)) (Pluto,231.047,(c)) (square,1.60')", "(H10,355.463,(r)) (Jupiter,55.398,(d)) (sextile,3.88')", 5]
['2000-03-11 15:22:07', '0', "(Mean_Node,121.326,(r)) (H4,241.396,(c)) (trine,4.20')", '2', '3', '4', '5', '6', "(Sun,351.362,(r)) (H8,351.346,(c)) (conjunction,0.98')", '8', '9', '10', "(H3,223.282,(r)) (Moon,43.373,(c)) (opposition,5.48')", '12', '13', '14', "(POF,218.865,(r)) (Moon,39.026,(c)) (opposition,9.66')", 4]
['2000-03-11 09:53:44', '0', "(H3,130.408,(r)) (Mean_Node,130.538,(d)) (conjunction,7.82')\n(Mean_Node,121.338,(r)) (H3,121.323,(c)) (conjunction,0.94')", "(Mercury,333.406,(r)) (H10,333.563,(c)) (conjunction,9.46')", "(Moon,56.576,(r)) (H1,56.398,(c)) (conjunction,10.65')", "(H1,66.583,(r)) (Moon,66.746,(d)) (conjunction,9.78')\n(H10,344.626,(r)) (Moon,44.653,(c)) (sextile,1.57')", '5', "(Uranus,318.703,(r)) (H7,258.649,(d)) (sextile,3.23')", "(POF,132.024,(r)) (Venus,312.199,(c)) (opposition,10.51')", '8', '9', '10', '11', "(Mars,21.386,(r)) (H9,291.445,(c)) (square,3.56')", '13', "(H9,310.408,(r)) (Mercury,310.509,(c)) (conjunction,6.11')", '15', 10]
['2000-03-11 10:54:31', '0', "(H4,181.181,(r)) (Sun,1.068,(d)) (opposition,6.77')", '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', "(Mercury,333.390,(r)) (H1,63.406,(c)) (square,0.97')\n(Neptune,305.687,(r)) (POF,125.769,(c)) (opposition,4.92')", '13', '14', '15', 3]
['2000-03-11 11:21:04', '0', '1', '2', '3', "(H10,8.421,(r)) (Moon,68.404,(d)) (sextile,1.01')", '5', '6', '7', "(Sun,351.195,(r)) (H10,351.026,(c)) (conjunction,10.10')", "(POF,152.072,(r)) (Sun,332.028,(c)) (opposition,2.67')", '10', '11', '12', '13', '14', "(H10,8.421,(r)) (Mercury,308.433,(c)) (sextile,0.76')", 4]
['2000-03-11 08:29:52', "(Mean_Node,121.341,(r)) (POF,121.375,(d)) (conjunction,2.04')\n(POF,113.142,(r)) (Mean_Node,113.181,(c)) (conjunction,2.32')", '1', "(Mercury,333.427,(r)) (H10,333.249,(d)) (conjunction,10.71')", "(Jupiter,34.718,(r)) (H10,334.783,(d)) (sextile,3.91')", '4', '5', '6', '7', '8', "(Mercury,333.427,(r)) (H1,33.442,(c)) (sextile,0.90')", '10', '11', '12', '13', '14', '15', 5]
['2000-03-11 10:58:47', '0', '1', "(Sun,351.179,(r)) (H10,351.063,(c)) (conjunction,6.97')\n(H1,80.845,(r)) (Mercury,320.862,(c)) (trine,1.04')", '3', '4', '5', "(Mercury,333.389,(r)) (H7,273.402,(d)) (sextile,0.77')", '7', '8', '9', '10', '11', '12', '13', "(Neptune,305.687,(r)) (H9,305.551,(c)) (conjunction,8.19')", '15', 4]
['2000-03-11 06:47:35', '0', '1', '2', '3', '4', '5', "(Pluto,252.897,(r)) (H3,72.920,(c)) (opposition,1.39')", '7', '8', '9', '10', '11', "(H1,26.070,(r)) (Saturn,26.046,(c)) (conjunction,1.45')", '13', '14', "(Uranus,318.697,(r)) (H10,318.636,(d)) (conjunction,3.63')", 3]
['2000-03-11 05:46:00', '0', "(Sun,350.962,(r)) (H4,110.932,(d)) (trine,1.83')\n(H4,102.643,(r)) (Sun,342.637,(c)) (trine,0.39')", '2', '3', "(POF,75.532,(r)) (Venus,315.457,(c)) (trine,4.54')", '5', '6', '7', '8', "(Venus,327.228,(r)) (H3,87.187,(d)) (trine,2.47')", '10', '11', '12', '13', '14', "(H9,251.453,(r)) (Sun,11.542,(d)) (trine,5.34')", 5]
['2000-03-11 15:10:47', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', 0]
['2000-03-11 08:22:08', '0', '1', "(Moon,55.685,(r)) (H1,55.722,(d)) (conjunction,2.24')", '3', "(Mercury,333.429,(r)) (H10,333.535,(d)) (conjunction,6.36')", '5', "(Jupiter,34.717,(r)) (H7,214.749,(c)) (opposition,1.92')", "(Neptune,305.684,(r)) (H4,125.524,(c)) (opposition,9.60')", '8', '9', '10', '11', '12', '13', '14', '15', 4]
['2000-03-11 08:51:12', '0', "(Uranus,318.701,(r)) (H4,138.845,(c)) (opposition,8.65')", '2', '3', '4', "(H10,327.991,(r)) (Pluto,237.965,(c)) (square,1.61')", '6', '7', '8', '9', '10', '11', "(H1,53.072,(r)) (Pluto,233.241,(c)) (opposition,10.10')", '13', "(POF,117.949,(r)) (Uranus,297.994,(c)) (opposition,2.72')", '15', 4]
['2000-03-11 07:04:31', '0', "(Mars,21.298,(r)) (H3,81.286,(c)) (sextile,0.74')", "(H10,301.198,(r)) (Sun,1.164,(d)) (sextile,2.04')", "(Uranus,318.697,(r)) (H9,258.625,(c)) (sextile,4.36')", "(Uranus,318.697,(r)) (H1,18.679,(c)) (sextile,1.10')", '5', '6', "(H1,29.815,(r)) (Saturn,29.681,(c)) (conjunction,8.07')", '8', '9', '10', "(Uranus,318.697,(r)) (H4,138.683,(d)) (opposition,0.88')", '12', '13', '14', '15', 6]
['2000-03-11 11:39:36', '0', '1', "(H3,159.493,(r)) (Sun,339.492,(c)) (opposition,0.05')", '3', "(Uranus,318.707,(r)) (H1,78.767,(c)) (trine,3.59')", '5', '6', '7', '8', '9', '10', "(H3,159.493,(r)) (Uranus,339.587,(d)) (opposition,5.65')", '12', '13', "(Neptune,305.688,(r)) (H10,35.710,(d)) (square,1.32')", "(H9,339.493,(r)) (Mean_Node,99.568,(c)) (trine,4.48')", 5]
['2000-03-11 06:54:31', "(H4,118.790,(r)) (Mars,28.793,(d)) (square,0.18')\n(H7,207.605,(r)) (Neptune,297.628,(c)) (square,1.36')", "(H7,207.605,(r)) (Uranus,327.657,(d)) (trine,3.08')", '2', '3', '4', '5', "(Uranus,318.697,(r)) (POF,78.782,(c)) (trine,5.07')", '7', "(H10,298.790,(r)) (Saturn,28.754,(c)) (square,2.16')", '9', "(H1,27.605,(r)) (Saturn,27.569,(c)) (conjunction,2.17')", '11', '12', '13', "(H10,298.790,(r)) (Uranus,298.707,(c)) (conjunction,4.94')", '15', 7]
['2000-03-11 11:31:28', '0', '1', '2', '3', "(Moon,57.526,(r)) (H10,357.569,(c)) (sextile,2.54')\n(H9,337.163,(r)) (Sun,337.087,(c)) (conjunction,4.60')", '5', '6', '7', "(Uranus,318.707,(r)) (H8,318.786,(d)) (conjunction,4.72')", '9', "(Pluto,252.897,(r)) (H1,72.847,(c)) (opposition,3.02')", '11', '12', '13', '14', "(H9,337.163,(r)) (Moon,37.147,(c)) (sextile,0.95')", 5]
['2000-03-11 09:33:36', '0', "(Moon,56.380,(r)) (H3,116.306,(c)) (sextile,4.42')", '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', "(H9,305.211,(r)) (Venus,305.387,(c)) (conjunction,10.56')", 2]
['2000-03-11 13:27:35', "(Neptune,305.690,(r)) (H7,305.805,(d)) (conjunction,6.90')", "(Mars,21.496,(r)) (H3,201.340,(d)) (opposition,9.37')", "(POF,184.025,(r)) (Sun,3.962,(d)) (opposition,3.81')", '3', '4', '5', '6', '7', '8', '9', '10', "(H3,191.067,(r)) (Mercury,311.125,(c)) (trine,3.47')", '12', '13', '14', '15', 4]
['2000-03-11 13:44:15', '0', '1', "(H10,46.099,(r)) (Jupiter,45.950,(d)) (conjunction,8.95')", '3', "(Mercury,333.348,(r)) (H10,33.283,(c)) (sextile,3.88')\n(Mean_Node,121.330,(r)) (H9,1.244,(c)) (trine,5.16')", '5', '6', '7', '8', '9', '10', "(H3,195.918,(r)) (Moon,75.853,(d)) (trine,3.88')\n(H3,195.918,(r)) (Jupiter,16.014,(c)) (opposition,5.78')", '12', '13', '14', '15', 5]
['2000-03-11 09:05:04', '0', '1', '2', "(H10,331.628,(r)) (Uranus,331.457,(d)) (conjunction,10.30')", "(Uranus,318.702,(r)) (H10,318.637,(c)) (conjunction,3.85')", '5', '6', '7', '8', '9', '10', "(POF,121.068,(r)) (Uranus,301.155,(c)) (opposition,5.19')", '12', '13', "(H10,331.628,(r)) (Saturn,61.694,(d)) (square,3.92')\n(H9,298.025,(r)) (Uranus,297.906,(c)) (conjunction,7.08')", "(H1,56.067,(r)) (Mercury,356.105,(d)) (sextile,2.30')", 6]
['2000-03-11 11:06:16', '0', "(Uranus,318.706,(r)) (POF,138.857,(c)) (opposition,9.09')", "(Uranus,318.706,(r)) (H3,138.675,(c)) (opposition,1.86')", '3', "(H1,82.511,(r)) (Jupiter,22.517,(c)) (sextile,0.36')", '5', "(H4,184.385,(r)) (Uranus,304.400,(c)) (trine,0.90')", '7', '8', '9', '10', '11', '12', "(POF,148.608,(r)) (Neptune,328.609,(d)) (opposition,0.07')", '14', '15', 5]
['2000-03-11 08:36:56', '0', "(Mercury,333.426,(r)) (H4,153.566,(d)) (opposition,8.44')", "(Mean_Node,121.341,(r)) (H3,121.325,(d)) (conjunction,0.95')\n(H3,111.124,(r)) (Mean_Node,111.246,(c)) (conjunction,7.33')", '3', '4', '5', '6', '7', '8', "(H1,49.988,(r)) (Jupiter,50.144,(d)) (conjunction,9.35')", '10', '11', '12', '13', '14', '15', 4]
['2000-03-11 10:35:35', '0', '1', '2', "(Jupiter,34.736,(r)) (H9,334.675,(d)) (sextile,3.65')", '4', '5', "(H3,141.564,(r)) (Pluto,261.577,(d)) (trine,0.77')", "(Neptune,305.687,(r)) (POF,125.743,(c)) (opposition,3.40')", '8', '9', '10', '11', '12', '13', "(H10,356.009,(r)) (Mercury,356.027,(d)) (conjunction,1.08')\n(Mercury,333.395,(r)) (H10,333.387,(c)) (conjunction,0.46')", "(H1,75.713,(r)) (Moon,75.809,(d)) (conjunction,5.79')", 6]
['2000-03-11 08:35:20', '0', '1', "(Jupiter,34.719,(r)) (H10,334.697,(d)) (sextile,1.31')", "(H10,323.872,(r)) (Jupiter,23.915,(c)) (sextile,2.61')", '4', '5', '6', '7', "(Neptune,305.684,(r)) (H1,35.767,(c)) (square,4.96')", "(Jupiter,34.719,(r)) (H1,34.643,(c)) (conjunction,4.54')", '10', '11', '12', '13', '14', '15', 4]
['2000-03-11 05:42:48', '0', '1', '2', '3', '4', '5', '6', "(H8,220.342,(r)) (Moon,40.206,(c)) (opposition,8.16')", '8', '9', '10', "(H3,70.721,(r)) (Venus,310.713,(c)) (trine,0.45')", '12', "(Mean_Node,121.348,(r)) (H4,121.467,(d)) (conjunction,7.19')", '14', '15', 3]
['2000-03-11 13:06:47', '0', '1', '2', "(Uranus,318.710,(r)) (H9,18.711,(d)) (sextile,0.07')\n(Sun,351.268,(r)) (H9,351.127,(c)) (conjunction,8.45')", '4', '5', '6', "(H8,328.018,(r)) (Pluto,238.097,(c)) (square,4.77')", '8', '9', '10', '11', "(Pluto,252.898,(r)) (H9,342.873,(c)) (square,1.45')", "(POF,178.390,(r)) (Mars,358.275,(c)) (opposition,6.94')", '14', "(Moon,58.454,(r)) (H10,58.370,(d)) (conjunction,5.02')", 6]
['2000-03-11 11:35:44', "(Mars,21.438,(r)) (H4,201.401,(d)) (opposition,2.24')", "(H3,158.384,(r)) (Venus,338.382,(d)) (opposition,0.11')\n(H7,269.182,(r)) (Uranus,329.212,(d)) (sextile,1.76')", '2', '3', '4', '5', "(POF,155.545,(r)) (Sun,335.657,(c)) (opposition,6.72')", "(Uranus,318.707,(r)) (H8,318.879,(d)) (conjunction,10.33')", '8', '9', '10', "(Uranus,318.707,(r)) (H3,138.742,(c)) (opposition,2.12')", '12', '13', "(H1,89.182,(r)) (Pluto,269.162,(d)) (opposition,1.23')\n(H1,89.182,(r)) (Mars,359.201,(c)) (square,1.10')", '15', 8]
['2000-03-11 06:35:51', "(H7,203.466,(r)) (Mean_Node,113.424,(c)) (square,2.53')", '1', '2', '3', "(Jupiter,34.702,(r)) (H1,34.545,(d)) (conjunction,9.39')\n(H1,23.466,(r)) (Jupiter,23.312,(c)) (conjunction,9.25')", '5', '6', '7', '8', '9', '10', '11', '12', "(H4,114.335,(r)) (Saturn,24.291,(c)) (square,2.64')", '14', "(H9,262.840,(r)) (Mean_Node,142.886,(d)) (trine,2.78')", 5]
['2000-03-11 11:37:04', "(H4,192.769,(r)) (Mars,12.678,(c)) (opposition,5.45')", '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', "(H7,269.488,(r)) (Mars,359.458,(c)) (square,1.83')", '14', "(H10,12.769,(r)) (Jupiter,12.847,(c)) (conjunction,4.70')", 3]
['2000-03-11 11:54:08', '0', "(H3,163.686,(r)) (Jupiter,43.761,(d)) (trine,4.50')\n(Mercury,333.375,(r)) (H3,153.523,(c)) (opposition,8.84')", '2', '3', '4', '5', '6', '7', '8', "(H10,17.382,(r)) (Jupiter,17.446,(c)) (conjunction,3.89')", '10', '11', "(Uranus,318.708,(r)) (POF,138.764,(c)) (opposition,3.37')", '13', "(H9,343.686,(r)) (Uranus,343.812,(d)) (conjunction,7.57')", "(H10,17.382,(r)) (Moon,77.439,(d)) (sextile,3.43')", 6]
['2000-03-11 12:35:36', '0', "(Jupiter,34.753,(r)) (H7,274.842,(c)) (trine,5.35')", '2', '3', "(H1,103.361,(r)) (Venus,343.375,(d)) (trine,0.86')", '5', '6', '7', "(Mean_Node,121.332,(r)) (H8,301.412,(c)) (opposition,4.78')", '9', '10', "(H7,283.361,(r)) (Mean_Node,103.347,(c)) (opposition,0.79')", '12', '13', '14', '15', 4]
