['Time', '0: 2008-09-05', '1: 2009-03-19', '2: 2010-09-15', '3: 2012-03-06', '4: 2012-12-12', '5: 2013-12-12', '6: 2014-03-24', '7: 2015-05-27', '8: 2016-05-27', '9: 2017-09-15', '10: 2017-09-22', '11: 2018-02-19', '12: 2019-05-22', '13: 2021-04-06', '14: 2021-07-10', '15: 2022-05-25', 'Count']
['2000-03-11 10:03:43', '0', "(Uranus,319.148,(p)) (POF,258.998,(p)) (sextile,8.99')", "(Moon,203.021,(p)) (H3,143.331,(p)) (sextile,18.57')\n(POF,134.284,(r)) (Venus,314.458,(c)) (opposition,10.40')", '3', "(Jupiter,34.731,(r)) (H10,334.628,(c)) (sextile,6.22')", "(Moon,56.673,(r)) (H12,56.589,(p)) (conjunction,5.00')", "(Mean_Node,121.338,(r)) (H4,181.268,(p)) (sextile,4.21')\n(Mercury,333.403,(r)) (H4,153.353,(c)) (opposition,3.03')", "(Moon,261.232,(p)) (H1,80.914,(p)) (opposition,19.05')\n(Moon,56.673,(r)) (H1,56.519,(c)) (conjunction,9.23')", '8', '9', '10', "(H7,248.753,(r)) (Moon,189.019,(c)) (sextile,15.97')", "(H10,347.333,(r)) (Mercury,347.170,(c)) (conjunction,9.78')", "(Saturn,45.557,(p)) (POF,45.522,(p)) (conjunction,2.06')", "(Saturn,43.332,(r)) (POF,223.500,(c)) (opposition,10.06')", "(H9,313.029,(r)) (Sun,13.170,(p)) (sextile,8.45')\n(H1,68.753,(r)) (Moon,129.087,(c)) (sextile,20.09')", 15]
['2000-03-11 07:56:31', "(Saturn,43.323,(r)) (POF,223.167,(p)) (opposition,9.39')", '1', "(Jupiter,32.637,(c)) (H1,32.697,(c)) (conjunction,3.58')", "(H1,41.218,(r)) (Moon,220.821,(p)) (opposition,23.81')", '4', '5', "(Mean_Node,121.343,(r)) (H4,121.163,(c)) (conjunction,10.81')", '7', '8', "(H10,313.995,(r)) (Moon,193.558,(c)) (trine,26.27')", '10', "(Moon,55.436,(r)) (H7,235.372,(p)) (opposition,3.85')\n(H7,221.218,(r)) (Mercury,341.094,(p)) (trine,7.47')\n(Mean_Node,121.343,(r)) (POF,241.288,(c)) (trine,3.29')", '12', '13', '14', "(Jupiter,34.713,(r)) (H10,334.873,(p)) (sextile,9.57')", 9]
['2000-03-11 07:37:11', "(Mean_Node,121.343,(r)) (H4,121.513,(c)) (conjunction,10.17')", '1', "(Uranus,318.698,(r)) (H10,318.798,(p)) (conjunction,5.97')\n(H1,36.996,(r)) (Jupiter,36.927,(p)) (conjunction,4.12')\n(H3,96.958,(r)) (Jupiter,36.927,(p)) (sextile,1.89')", "(Venus,327.324,(r)) (H1,27.212,(c)) (sextile,6.69')", '4', '5', "(H3,96.958,(r)) (Sun,336.973,(c)) (trine,0.88')\n(H7,216.996,(r)) (Sun,336.973,(c)) (trine,1.36')", '7', '8', "(Sun,351.040,(r)) (H1,50.858,(p)) (sextile,10.90')", '10', "(Moon,292.402,(p)) (H3,112.479,(p)) (opposition,4.63')", "(Mars,21.315,(r)) (H1,21.151,(c)) (conjunction,9.83')\n(H9,276.958,(r)) (Mars,6.900,(c)) (square,3.52')", "(H7,216.996,(r)) (Mars,36.825,(p)) (opposition,10.26')", "(H1,36.996,(r)) (Mars,37.014,(p)) (conjunction,1.09')", "(Uranus,318.698,(r)) (H1,18.575,(c)) (sextile,7.42')", 14]
['2000-03-11 09:00:31', '0', "(POF,120.049,(r)) (Sun,0.080,(p)) (trine,1.90')", '2', "(Venus,342.203,(p)) (H10,342.061,(p)) (conjunction,8.50')", '4', '5', '6', '7', "(Saturn,41.951,(c)) (H1,42.009,(c)) (conjunction,3.51')", "(Moon,287.985,(p)) (H10,347.483,(p)) (sextile,30.11')\n(Moon,194.147,(c)) (H10,313.665,(c)) (trine,28.95')", '10', '11', '12', '13', '14', "(POF,120.049,(r)) (Venus,299.968,(c)) (opposition,4.86')\n(H10,330.436,(r)) (Jupiter,30.543,(c)) (sextile,6.43')", 7]
['2000-03-11 13:36:31', "(Neptune,305.690,(r)) (POF,305.858,(p)) (conjunction,10.08')\n(H4,224.154,(r)) (Saturn,44.193,(p)) (opposition,2.35')\n(Neptune,305.921,(p)) (POF,305.858,(p)) (conjunction,3.74')", '1', "(Moon,204.944,(p)) (H3,204.707,(p)) (conjunction,14.22')", "(H10,44.154,(r)) (Moon,223.788,(p)) (opposition,21.93')\n(POF,32.862,(c)) (H10,32.763,(c)) (conjunction,5.96')", "(H10,44.154,(r)) (Mercury,344.118,(c)) (sextile,2.16')", "(Saturn,43.346,(r)) (H1,133.226,(p)) (square,7.21')\n(H3,193.671,(r)) (POF,13.840,(p)) (opposition,10.10')", '6', "(Saturn,44.914,(p)) (H1,134.795,(p)) (square,7.14')", "(Saturn,43.346,(r)) (POF,43.327,(p)) (conjunction,1.11')", "(Moon,58.744,(r)) (POF,58.881,(p)) (conjunction,8.23')", '10', "(Mean_Node,120.380,(p)) (H4,240.237,(p)) (trine,8.59')", '12', '13', "(Mercury,333.350,(r)) (H10,63.187,(p)) (square,9.76')\n(Neptune,305.690,(r)) (H9,35.695,(p)) (square,0.30')", '15', 15]
['2000-03-11 06:31:28', '0', "(Mean_Node,121.346,(r)) (H4,121.163,(p)) (conjunction,10.97')", '2', "(Venus,312.455,(c)) (H1,12.556,(c)) (sextile,6.07')", "(Moon,252.064,(c)) (H1,11.908,(c)) (trine,9.35')", "(Mars,10.975,(c)) (H1,11.063,(c)) (conjunction,5.30')", "(Mercury,333.459,(r)) (H3,93.569,(p)) (trine,6.62')\n(Venus,309.925,(c)) (H3,69.923,(c)) (trine,0.16')", "(Venus,308.475,(c)) (H8,218.522,(c)) (square,2.87')\n(Mars,9.879,(c)) (H1,9.831,(c)) (conjunction,2.88')", "(Neptune,305.682,(r)) (H1,35.526,(p)) (square,9.35')\n(Mars,9.122,(c)) (H1,8.978,(c)) (conjunction,8.65')\n(Mars,9.122,(c)) (H10,279.189,(c)) (square,4.02')", '9', "(Mars,8.123,(c)) (H10,278.029,(c)) (square,5.63')", "(Moon,187.039,(c)) (H3,66.523,(c)) (trine,30.97')\n(Moon,187.039,(c)) (H7,187.497,(c)) (conjunction,27.47')", '12', '13', "(Mercury,333.459,(r)) (H9,243.537,(c)) (square,4.72')", '15', 15]
['2000-03-11 05:44:40', '0', "(Uranus,318.694,(r)) (H3,78.668,(p)) (trine,1.60')\n(Jupiter,34.695,(r)) (H4,94.628,(c)) (sextile,3.97')\n(Uranus,318.694,(r)) (POF,318.573,(c)) (conjunction,7.31')", "(Moon,200.671,(p)) (H1,20.605,(p)) (opposition,3.93')\n(Mercury,333.471,(r)) (H10,273.345,(c)) (sextile,7.55')\n(H10,282.334,(r)) (Mercury,342.279,(c)) (sextile,3.30')", '3', "(H1,12.028,(r)) (Moon,251.676,(c)) (trine,21.13')\n(H9,251.148,(r)) (Moon,251.676,(c)) (conjunction,31.69')", '5', '6', '7', "(Moon,54.154,(r)) (H8,234.163,(p)) (opposition,0.55')", "(Venus,327.227,(r)) (H10,267.270,(c)) (sextile,2.58')\n(H1,12.028,(r)) (Moon,192.341,(c)) (opposition,18.76')", '10', '11', '12', '13', '14', '15', 11]
['2000-03-11 13:19:04', "(Mean_Node,120.881,(p)) (POF,300.790,(p)) (opposition,5.48')\n(Mean_Node,121.780,(c)) (H4,211.616,(c)) (square,9.86')", '1', "(POF,181.691,(r)) (Sun,1.739,(p)) (opposition,2.89')", '3', '4', "(H3,188.571,(r)) (POF,8.617,(p)) (opposition,2.77')", "(H3,188.571,(r)) (Moon,248.804,(p)) (sextile,13.96')", "(Mars,10.093,(c)) (H1,100.173,(c)) (square,4.79')", "(Mars,9.336,(c)) (H1,99.259,(c)) (square,4.63')", "(H3,188.571,(r)) (Sun,8.672,(p)) (opposition,6.07')", '10', "(Moon,58.574,(r)) (POF,58.682,(p)) (conjunction,6.53')", '12', '13', '14', '15', 9]
['2000-03-11 09:02:15', '0', "(H3,117.330,(r)) (Moon,297.627,(c)) (opposition,17.86')", '2', '3', "(Venus,343.154,(p)) (H10,343.280,(p)) (conjunction,7.55')\n(Uranus,318.702,(r)) (H10,318.645,(c)) (conjunction,3.40')", '5', '6', "(Saturn,43.328,(r)) (H1,43.212,(c)) (conjunction,6.95')\n(Moon,223.641,(c)) (H1,43.212,(c)) (opposition,25.73')", "(POF,120.439,(r)) (Mean_Node,120.482,(p)) (conjunction,2.58')", "(Moon,287.999,(p)) (H10,347.953,(p)) (sextile,2.75')\n(Moon,194.163,(c)) (H10,314.099,(c)) (trine,3.82')", '10', "(POF,120.439,(r)) (Mean_Node,120.390,(p)) (conjunction,2.93')", "(Saturn,45.338,(p)) (H9,315.249,(p)) (square,5.31')", '13', '14', '15', 10]
['2000-03-11 11:44:16', '0', '1', "(H3,160.835,(r)) (Sun,340.683,(c)) (opposition,9.13')\n(H3,160.835,(r)) (Moon,281.164,(c)) (trine,19.69')\n(H10,14.718,(r)) (Venus,314.544,(c)) (sextile,10.47')", '3', "(Venus,327.536,(r)) (H9,327.435,(c)) (conjunction,6.04')\n(H10,14.718,(r)) (Moon,254.650,(c)) (trine,4.08')", '5', "(POF,157.586,(r)) (Mercury,337.631,(p)) (opposition,2.68')", "(Venus,327.536,(r)) (POF,327.454,(c)) (conjunction,4.92')", "(Mean_Node,120.476,(p)) (H10,30.455,(p)) (square,1.27')", "(H3,160.835,(r)) (Mercury,340.820,(p)) (opposition,0.94')", '10', '11', '12', '13', "(Uranus,318.707,(r)) (H9,318.525,(c)) (conjunction,10.92')", "(Uranus,317.492,(c)) (H9,317.622,(c)) (conjunction,7.77')", 11]
['2000-03-11 09:08:47', '0', '1', "(H10,332.613,(r)) (Jupiter,32.647,(c)) (sextile,2.01')", '3', '4', '5', '6', '7', '8', '9', '10', "(Uranus,317.729,(c)) (POF,257.779,(c)) (sextile,3.02')", '12', '13', '14', '15', 2]
['2000-03-11 14:58:16', "(Saturn,43.351,(r)) (H7,313.313,(c)) (square,2.32')", "(Mercury,333.330,(r)) (H7,333.406,(p)) (conjunction,4.53')\n(Venus,327.702,(r)) (H3,207.560,(c)) (trine,8.56')", "(Mercury,335.175,(p)) (H1,155.192,(p)) (opposition,1.04')", '3', "(H9,36.825,(r)) (Mercury,336.723,(p)) (sextile,6.10')", '5', '6', '7', '8', '9', '10', "(Uranus,319.557,(p)) (H4,259.476,(p)) (sextile,4.86')", '12', '13', '14', "(Moon,349.177,(p)) (H1,169.554,(p)) (opposition,22.65')", 7]
['2000-03-11 07:53:59', "(Neptune,305.684,(r)) (H4,125.599,(c)) (opposition,5.07')\n(Neptune,305.426,(c)) (H4,125.599,(c)) (opposition,10.41')", "(Mercury,333.437,(r)) (H7,213.365,(c)) (trine,4.31')\n(H7,220.666,(r)) (Mercury,340.635,(c)) (trine,1.88')", "(H1,40.666,(r)) (Sun,340.522,(c)) (sextile,8.63')", "(H1,40.666,(r)) (Moon,220.799,(p)) (opposition,8.00')\n(H9,280.887,(r)) (Moon,220.799,(p)) (sextile,5.28')", "(Moon,230.433,(p)) (H1,50.756,(p)) (opposition,19.37')", '5', '6', "(Venus,327.338,(r)) (H4,147.518,(p)) (opposition,10.78')\n(Venus,327.338,(r)) (H8,237.246,(c)) (square,5.56')\n(H4,133.360,(r)) (Moon,223.051,(c)) (square,18.54')", '8', "(Mercury,333.437,(r)) (POF,333.477,(p)) (conjunction,2.41')\n(H1,40.666,(r)) (Mercury,340.661,(p)) (sextile,0.32')\n(H10,313.360,(r)) (Moon,193.534,(c)) (trine,10.43')", '10', '11', '12', '13', "(Mercury,333.437,(r)) (H10,333.359,(p)) (conjunction,4.64')", '15', 15]
['2000-03-11 11:09:12', '0', '1', "(H1,83.169,(r)) (Moon,203.613,(p)) (trine,26.69')\n(Venus,314.514,(c)) (H1,74.546,(c)) (trine,1.94')", "(Uranus,318.706,(r)) (H9,318.632,(c)) (conjunction,4.41')\n(H1,83.169,(r)) (Moon,263.467,(c)) (opposition,17.89')", "(Uranus,318.024,(c)) (H9,317.856,(c)) (conjunction,10.10')", '5', "(Jupiter,34.741,(r)) (H7,274.886,(p)) (trine,8.72')\n(H4,185.186,(r)) (Sun,5.140,(p)) (opposition,2.75')\n(Mercury,337.611,(p)) (POF,337.466,(p)) (conjunction,8.72')", '7', '8', "(Moon,289.041,(p)) (H3,169.161,(p)) (trine,7.17')\n(Venus,349.140,(p)) (H3,169.161,(p)) (opposition,1.26')", '10', "(Venus,349.671,(p)) (H3,169.617,(p)) (opposition,3.22')\n(H4,185.186,(r)) (Venus,305.336,(c)) (trine,9.02')\n(Mercury,347.096,(c)) (H4,166.933,(c)) (opposition,9.75')\n(Pluto,252.764,(c)) (H3,132.640,(c)) (trine,7.42')", '12', '13', '14', '15', 14]
['2000-03-11 08:28:23', '0', '1', "(H10,322.086,(r)) (Moon,202.157,(p)) (trine,4.29')\n(Moon,279.548,(c)) (H1,39.680,(c)) (trine,7.91')\n(Moon,279.548,(c)) (H3,99.826,(c)) (opposition,16.70')", "(Mercury,333.428,(r)) (H10,333.482,(p)) (conjunction,3.28')\n(H10,322.086,(r)) (Moon,262.144,(c)) (sextile,3.48')", '4', "(Mars,11.036,(c)) (H12,11.096,(c)) (conjunction,3.59')", "(Mean_Node,120.598,(p)) (POF,300.532,(p)) (opposition,3.99')", "(Neptune,305.684,(r)) (H1,35.817,(c)) (square,7.99')", '8', "(H1,48.141,(r)) (Moon,287.721,(p)) (trine,25.19')\n(H3,109.063,(r)) (Venus,349.002,(p)) (trine,3.66')\n(Sun,333.508,(c)) (H3,93.681,(c)) (trine,10.40')\n(Venus,305.729,(c)) (H10,305.707,(c)) (conjunction,1.32')", '10', "(POF,112.812,(r)) (Moon,292.824,(p)) (opposition,0.74')\n(Mercury,333.428,(r)) (H3,93.303,(c)) (trine,7.50')\n(Mercury,333.428,(r)) (H7,213.539,(c)) (trine,6.68')\n(Venus,305.198,(c)) (H4,125.306,(c)) (opposition,6.51')", '12', "(Mean_Node,122.458,(c)) (H4,122.395,(c)) (conjunction,3.77')", '14', '15', 17]
['2000-03-11 13:55:04', '0', "(Uranus,318.712,(r)) (POF,318.682,(p)) (conjunction,1.82')\n(Mercury,340.371,(c)) (H4,220.400,(c)) (trine,1.77')", '2', "(POF,37.733,(c)) (H10,37.561,(c)) (conjunction,10.33')", "(POF,191.769,(r)) (Venus,311.886,(c)) (trine,7.02')\n(Neptune,305.295,(c)) (H9,5.255,(c)) (sextile,2.40')", '5', "(Mercury,333.345,(r)) (H3,213.497,(p)) (trine,9.08')\n(Mean_Node,121.329,(r)) (H4,241.279,(p)) (trine,3.00')", "(H8,342.764,(r)) (Pluto,252.797,(c)) (square,2.02')", "(H8,342.764,(r)) (Pluto,252.786,(c)) (square,1.35')", "(Mercury,346.980,(c)) (H1,106.879,(c)) (trine,6.08')", '10', '11', '12', '13', '14', "(H10,48.797,(r)) (Moon,348.601,(p)) (sextile,11.76')", 11]
['2000-03-11 10:21:28', '0', '1', '2', "(H1,72.616,(r)) (Venus,312.653,(c)) (trine,2.23')", "(H10,352.154,(r)) (Moon,231.699,(p)) (trine,27.30')\n(Neptune,305.290,(c)) (H9,305.350,(c)) (conjunction,3.60')", '5', "(Mars,31.767,(p)) (H3,151.807,(p)) (trine,2.41')\n(Mean_Node,121.337,(r)) (H7,241.305,(c)) (trine,1.96')", "(Venus,308.672,(c)) (POF,308.764,(c)) (conjunction,5.50')", '8', "(Jupiter,34.734,(r)) (H10,334.560,(c)) (sextile,10.43')\n(H3,137.745,(r)) (Uranus,317.756,(c)) (opposition,0.68')", '10', "(H3,137.745,(r)) (Uranus,317.732,(c)) (opposition,0.78')", "(H1,72.616,(r)) (Mercury,342.503,(p)) (square,6.75')", '13', '14', '15', 10]
['2000-03-11 08:03:04', "(Neptune,305.684,(r)) (H7,215.792,(c)) (square,6.50')\n(H7,222.641,(r)) (Saturn,42.561,(c)) (opposition,4.82')", "(Sun,351.057,(r)) (H3,110.894,(p)) (trine,9.79')", "(Sun,351.057,(r)) (H1,50.956,(p)) (sextile,6.10')", "(H10,315.638,(r)) (POF,315.806,(c)) (conjunction,10.06')", "(H9,283.024,(r)) (Venus,343.104,(p)) (sextile,4.81')\n(Jupiter,32.217,(c)) (H1,32.284,(c)) (conjunction,4.06')", '5', "(Moon,55.499,(r)) (H3,115.336,(p)) (sextile,9.83')", "(H1,42.641,(r)) (Moon,223.130,(c)) (opposition,29.32')", '8', "(POF,107.083,(r)) (Moon,287.513,(p)) (opposition,25.81')", '10', "(Venus,327.346,(r)) (H3,87.471,(c)) (trine,7.52')", '12', "(H4,135.638,(r)) (Saturn,45.547,(p)) (square,5.48')", "(Mars,21.328,(r)) (POF,21.340,(p)) (conjunction,0.71')\n(H10,315.638,(r)) (Saturn,45.577,(p)) (square,3.69')", '15', 14]
['2000-03-11 15:24:56', '0', '1', "(Uranus,319.228,(p)) (H10,79.405,(p)) (trine,10.59')\n(Mercury,333.324,(r)) (H3,213.458,(c)) (trine,8.03')", "(Moon,59.799,(r)) (H10,59.920,(c)) (conjunction,7.22')", "(H9,44.029,(r)) (Mercury,344.051,(c)) (sextile,1.29')\n(Moon,256.472,(c)) (H1,136.514,(c)) (trine,2.47')", "(Saturn,43.353,(r)) (H12,133.269,(p)) (square,5.04')", '6', "(Moon,263.873,(p)) (H4,263.342,(p)) (conjunction,31.85')", "(Sun,351.364,(r)) (H1,171.238,(p)) (opposition,7.56')", "(Mean_Node,120.399,(p)) (H3,240.474,(p)) (trine,4.54')\n(H1,151.365,(r)) (Jupiter,31.405,(c)) (trine,2.40')", '10', '11', '12', "(Neptune,305.693,(r)) (POF,305.742,(c)) (conjunction,2.98')", '14', '15', 11]
['2000-03-11 09:17:36', '0', '1', "(H10,334.943,(r)) (Mercury,335.031,(p)) (conjunction,5.27')", '3', '4', '5', '6', '7', "(H10,334.943,(r)) (Sun,334.854,(c)) (conjunction,5.36')", "(POF,352.208,(p)) (H10,352.122,(p)) (conjunction,5.14')", '10', "(Uranus,317.729,(c)) (H4,137.555,(c)) (opposition,10.48')", "(Saturn,43.329,(r)) (H1,43.252,(c)) (conjunction,4.63')", "(Saturn,41.609,(c)) (H7,221.687,(c)) (opposition,4.72')", "(Saturn,41.591,(c)) (H1,41.470,(c)) (conjunction,7.31')", '15', 7]
['2000-03-11 11:01:12', '0', '1', "(Uranus,318.147,(c)) (H3,137.965,(c)) (opposition,10.97')", '3', '4', '5', '6', "(H1,81.379,(r)) (Moon,261.705,(p)) (opposition,19.51')", "(Neptune,305.175,(c)) (POF,305.311,(c)) (conjunction,8.16')", '9', "(Saturn,43.336,(r)) (H12,43.470,(c)) (conjunction,8.06')", '11', '12', '13', '14', '15', 4]
['2000-03-11 09:19:20', '0', '1', "(H3,121.593,(r)) (Sun,1.574,(p)) (trine,1.10')", '3', '4', '5', '6', '7', '8', "(POF,352.600,(p)) (H10,352.595,(p)) (conjunction,0.32')", "(Pluto,252.897,(r)) (H1,72.984,(p)) (opposition,5.22')\n(Uranus,319.530,(p)) (H12,49.679,(p)) (square,8.96')\n(Pluto,252.851,(p)) (H1,72.984,(p)) (opposition,7.97')", "(Uranus,318.702,(r)) (H3,138.599,(p)) (opposition,6.20')\n(Moon,293.244,(p)) (H4,173.020,(p)) (trine,13.40')", '12', '13', '14', '15', 7]
['2000-03-11 07:20:07', '0', "(H3,93.001,(r)) (Jupiter,32.917,(c)) (sextile,5.01')\n(Mercury,340.660,(c)) (POF,340.664,(c)) (conjunction,0.27')", '2', '3', '4', '5', "(H4,124.987,(r)) (Sun,4.983,(p)) (trine,0.24')", "(Mars,21.306,(r)) (H4,111.421,(c)) (square,6.90')", "(H1,33.252,(r)) (Mars,33.269,(p)) (conjunction,1.06')\n(Uranus,318.698,(r)) (H8,228.761,(c)) (square,3.80')", "(Moon,287.161,(p)) (H1,47.163,(p)) (trine,0.14')\n(Uranus,318.698,(r)) (H1,18.774,(c)) (sextile,4.60')", '10', "(H3,93.001,(r)) (Sun,333.027,(c)) (trine,1.59')\n(H4,124.987,(r)) (Venus,305.139,(c)) (opposition,9.14')\n(Uranus,317.725,(c)) (H3,77.659,(c)) (trine,3.96')", '12', "(H4,124.987,(r)) (Neptune,305.002,(c)) (opposition,0.91')", "(Mars,21.306,(r)) (H9,291.323,(p)) (square,1.04')\n(H10,304.987,(r)) (Neptune,304.993,(c)) (conjunction,0.36')", '15', 14]
['2000-03-11 14:12:24', '0', "(Mercury,333.341,(r)) (H3,213.256,(p)) (trine,5.10')\n(Uranus,318.713,(r)) (H7,318.845,(p)) (conjunction,7.97')", "(Jupiter,34.767,(r)) (H3,214.755,(p)) (opposition,0.73')", "(Mercury,336.133,(p)) (H9,36.225,(p)) (sextile,5.51')", '4', "(Mars,21.519,(r)) (POF,21.427,(c)) (conjunction,5.52')", "(Sun,5.266,(p)) (H4,245.417,(p)) (trine,9.08')\n(Uranus,317.960,(c)) (POF,18.076,(c)) (sextile,6.92')", "(Venus,308.871,(c)) (H4,218.896,(c)) (square,1.53')", "(Sun,351.314,(r)) (POF,351.304,(c)) (conjunction,0.60')", "(Sun,351.314,(r)) (H1,111.284,(c)) (trine,1.76')\n(POF,196.848,(r)) (Moon,197.008,(c)) (conjunction,9.59')", '10', '11', "(Saturn,43.348,(r)) (H9,43.313,(p)) (conjunction,2.12')\n(Neptune,305.078,(c)) (H10,34.995,(c)) (square,4.94')", '13', '14', "(Mercury,346.100,(p)) (H9,46.221,(p)) (sextile,7.28')", 14]
['2000-03-11 07:24:23', '0', "(H7,214.189,(r)) (Mercury,334.175,(p)) (trine,0.83')", '2', "(Moon,55.124,(r)) (H10,295.307,(c)) (trine,10.98')", '4', '5', "(Uranus,318.698,(r)) (H4,138.793,(p)) (opposition,5.72')", "(H4,126.030,(r)) (Neptune,306.076,(p)) (opposition,2.71')", '8', "(Venus,348.948,(p)) (H3,109.004,(p)) (trine,3.40')", "(H1,34.189,(r)) (Mars,34.238,(p)) (conjunction,2.95')", "(Venus,349.478,(p)) (H3,109.380,(p)) (trine,5.90')\n(Uranus,318.698,(r)) (H3,78.632,(c)) (trine,3.95')", '12', '13', '14', "(Mercury,346.192,(c)) (H10,286.159,(c)) (sextile,2.01')", 9]
['2000-03-11 05:39:04', '0', "(Mercury,333.473,(r)) (H4,93.339,(c)) (trine,8.01')", "(Uranus,318.694,(r)) (H3,78.627,(p)) (trine,4.03')\n(Uranus,319.209,(p)) (H1,19.357,(p)) (sextile,8.83')", '3', '4', "(H1,10.771,(r)) (Mars,10.948,(c)) (conjunction,10.58')\n(H10,281.036,(r)) (Mars,10.948,(c)) (square,5.30')", "(H3,69.866,(r)) (Venus,309.880,(c)) (trine,0.86')", '7', '8', '9', '10', "(H4,101.036,(r)) (Mercury,340.998,(p)) (trine,2.30')", '12', '13', '14', '15', 7]
['2000-03-11 11:22:08', '0', "(Uranus,318.706,(r)) (H7,258.622,(c)) (sextile,5.05')", "(Jupiter,34.743,(r)) (H1,94.922,(p)) (sextile,10.75')\n(Mercury,335.083,(p)) (H1,94.922,(p)) (trine,9.70')\n(Uranus,319.221,(p)) (H10,19.086,(p)) (sextile,8.08')", "(Mercury,336.050,(p)) (H1,96.183,(p)) (trine,7.97')", '4', '5', '6', '7', "(Pluto,252.785,(c)) (H1,72.683,(c)) (opposition,6.12')", "(H10,8.711,(r)) (Sun,8.592,(p)) (conjunction,7.14')\n(Mercury,340.804,(p)) (H1,100.988,(p)) (trine,10.99')", '10', "(Mercury,341.238,(p)) (H7,281.366,(p)) (sextile,7.68')", '12', '13', '14', '15', 9]
['2000-03-11 13:32:39', '0', "(Sun,351.286,(r)) (H4,231.401,(p)) (trine,6.91')\n(Jupiter,34.761,(r)) (H4,214.639,(c)) (opposition,7.33')", "(Mercury,333.351,(r)) (H10,33.192,(c)) (sextile,9.52')", "(POF,31.863,(c)) (H10,31.754,(c)) (conjunction,6.53')", "(Moon,58.706,(r)) (H9,358.669,(c)) (sextile,2.21')", "(H3,192.545,(r)) (POF,12.670,(p)) (opposition,7.47')", '6', "(Moon,262.950,(p)) (H8,353.155,(p)) (square,12.31')", "(Uranus,317.837,(c)) (H8,317.961,(c)) (conjunction,7.48')", '9', '10', "(Uranus,318.711,(r)) (POF,318.624,(c)) (conjunction,5.21')", '12', '13', "(POF,185.427,(r)) (Mars,5.469,(c)) (opposition,2.51')", '15', 10]
['2000-03-11 14:30:56', "(Neptune,305.434,(c)) (H7,305.416,(c)) (conjunction,1.13')", '1', "(H1,134.505,(r)) (Venus,314.687,(c)) (opposition,10.97')\n(Uranus,318.155,(c)) (H3,198.165,(c)) (trine,0.55')", '3', "(Moon,256.027,(c)) (H9,15.733,(c)) (trine,17.62')", '5', '6', '7', "(Sun,335.073,(c)) (H8,335.200,(c)) (conjunction,7.62')", '9', "(Pluto,252.898,(r)) (H10,72.774,(p)) (opposition,7.43')\n(Pluto,252.850,(p)) (H10,72.774,(p)) (opposition,4.55')", '11', '12', '13', '14', '15', 7]
['2000-03-11 15:15:27', '0', "(POF,216.653,(r)) (Jupiter,36.673,(p)) (opposition,1.20')", '2', '3', "(Moon,234.214,(p)) (H9,53.705,(p)) (opposition,30.52')", '5', '6', "(Mars,21.552,(r)) (POF,21.699,(c)) (conjunction,8.85')", '8', '9', '10', "(H3,221.494,(r)) (Mercury,341.404,(p)) (trine,5.38')", "(Mars,21.552,(r)) (H9,21.544,(c)) (conjunction,0.49')", '13', "(Uranus,319.698,(p)) (POF,139.838,(p)) (opposition,8.41')\n(H9,41.494,(r)) (Saturn,41.608,(c)) (conjunction,6.87')", '15', 7]
['2000-03-11 14:46:31', '0', '1', "(H1,139.221,(r)) (Uranus,319.227,(p)) (opposition,0.37')", '3', '4', '5', "(Uranus,318.714,(r)) (H3,198.853,(c)) (trine,8.36')", '7', '8', "(Moon,290.827,(p)) (H3,230.696,(p)) (sextile,7.89')\n(H3,213.595,(r)) (Sun,333.773,(c)) (trine,10.67')", '10', '11', '12', "(Neptune,306.206,(p)) (POF,126.255,(p)) (opposition,2.93')", "(Saturn,41.607,(c)) (H10,41.655,(c)) (conjunction,2.91')", "(Venus,355.117,(p)) (H9,55.084,(p)) (sextile,1.95')", 7]
['2000-03-11 08:24:08', '0', '1', '2', '3', "(Venus,311.602,(c)) (POF,311.614,(c)) (conjunction,0.74')", '5', "(Mean_Node,120.598,(p)) (H3,120.567,(p)) (conjunction,1.85')", '7', '8', "(H1,47.216,(r)) (Moon,287.686,(p)) (trine,28.19')\n(H3,108.038,(r)) (Moon,287.686,(p)) (opposition,21.13')\n(H1,47.216,(r)) (Mercury,347.035,(c)) (sextile,10.87')", "(Pluto,252.897,(r)) (POF,253.018,(c)) (conjunction,7.23')", "(Mean_Node,121.342,(r)) (H7,241.329,(p)) (trine,0.73')\n(H7,227.216,(r)) (Mercury,347.114,(c)) (trine,6.15')", "(Mars,35.482,(p)) (H9,305.311,(p)) (square,10.22')", "(Mean_Node,121.342,(r)) (H4,121.362,(c)) (conjunction,1.22')", '14', '15', 10]
