['Time', '0: 1870-08-25', '1: 1883-02-13', '2: 1821-09-30', '3: 1836-07-07', '4: 1836-11-24', '5: 1848-01-09', '6: 1865-04-10', '7: 1866-01-25', '8: 1867-02-17', '9: 1869-06-06', 'Count']
['1813-05-22 00:57:28', '0', '1', '2', '3', '4', '5', '6', '7', '8', "(Moon,296.616,(c)) (H5,56.962,(c)) (trine,20.79')", 1]
['1813-05-22 12:37:43', '0', "(Saturn,287.665,(c)) (H10,17.560,(c)) (square,6.31')", "(Neptune,254.562,(r)) (H10,74.581,(c)) (opposition,1.10')", "(Sun,38.641,(c)) (H5,278.530,(c)) (trine,6.70')", "(Sun,38.269,(c)) (H5,278.204,(c)) (trine,3.90')\n(Jupiter,120.789,(c)) (H10,60.795,(c)) (sextile,0.38')", "(Pluto,350.510,(r)) (H8,350.578,(c)) (conjunction,4.03')\n(Moon,231.178,(c)) (H4,230.667,(c)) (conjunction,30.66')", '6', "(Venus,60.172,(r)) (H8,60.092,(p)) (conjunction,4.80')\n(Mars,304.026,(r)) (H4,213.955,(c)) (square,4.26')", "(Mean_Node,134.322,(r)) (H4,314.356,(p)) (opposition,2.00')", '9', 10]
['1813-05-22 22:57:59', '0', '1', '2', '3', "(Moon,279.995,(p)) (H5,100.022,(p)) (opposition,1.61')\n(Mercury,36.510,(r)) (H10,216.443,(c)) (opposition,4.05')", '5', '6', '7', '8', '9', 2]
['1813-05-22 00:18:47', '0', '1', '2', '3', '4', "(Moon,225.066,(c)) (H4,45.494,(c)) (opposition,25.70')", '6', '7', '8', "(Mean_Node,131.382,(p)) (H4,131.445,(p)) (conjunction,3.77')", 2]
['1813-05-22 00:51:12', "(Moon,351.509,(p)) (H5,171.046,(p)) (opposition,27.78')", '1', '2', "(Jupiter,123.672,(r)) (H7,123.509,(c)) (conjunction,9.79')", "(Jupiter,123.672,(r)) (H10,243.573,(c)) (trine,5.95')", "(Saturn,288.926,(r)) (H1,289.059,(c)) (conjunction,8.01')\n(Saturn,289.240,(c)) (H1,289.059,(c)) (conjunction,10.85')", "(Jupiter,119.067,(c)) (H5,58.894,(c)) (sextile,10.41')", '7', '8', "(Uranus,235.747,(r)) (H5,55.586,(c)) (opposition,9.67')", 7]
['1813-05-22 22:49:59', "(Mean_Node,134.300,(r)) (H5,134.272,(p)) (conjunction,1.69')", '1', '2', '3', '4', '5', '6', '7', '8', "(Moon,347.407,(p)) (H1,47.793,(p)) (sextile,23.16')", 2]
['1813-05-22 04:59:11', '0', '1', '2', "(Moon,266.272,(p)) (H5,206.508,(p)) (sextile,14.20')", '4', '5', "(Moon,356.175,(c)) (H5,116.334,(c)) (trine,9.55')", "(Mean_Node,131.550,(p)) (H7,311.372,(p)) (opposition,10.70')", '8', '9', 3]
['1813-05-22 14:10:47', '0', '1', '2', '3', '4', '5', '6', '7', "(Moon,334.957,(c)) (H1,154.676,(c)) (opposition,16.81')", "(Mean_Node,131.352,(p)) (H5,11.507,(p)) (trine,9.31')", 2]
['1813-05-22 14:48:39', '0', "(Sun,61.044,(r)) (H1,151.131,(c)) (square,5.23')", '2', "(Venus,31.817,(c)) (H10,91.674,(c)) (sextile,8.60')", "(Venus,31.345,(c)) (H10,91.341,(c)) (sextile,0.26')", '5', '6', '7', '8', '9', 3]
['1813-05-22 17:04:23', '0', '1', '2', '3', '4', "(Venus,17.741,(c)) (H1,197.683,(c)) (opposition,3.47')", "(Mars,278.485,(c)) (H4,278.504,(c)) (conjunction,1.14')", '7', "(Moon,336.664,(c)) (H4,276.950,(c)) (sextile,17.19')", "(Pluto,350.512,(r)) (H5,50.688,(p)) (sextile,10.57')\n(Pluto,350.543,(p)) (H5,50.688,(p)) (sextile,8.70')\n(Jupiter,123.773,(r)) (H1,183.873,(c)) (sextile,6.02')", 6]
['1813-05-22 15:50:31', '0', '1', "(Mars,304.078,(r)) (H1,214.015,(p)) (square,3.77')", "(Moon,271.730,(p)) (H10,151.543,(p)) (trine,11.21')", "(Jupiter,123.765,(r)) (H5,3.658,(p)) (trine,6.45')", '5', "(Uranus,237.599,(c)) (H5,297.691,(c)) (sextile,5.47')", "(Moon,351.190,(c)) (H4,260.833,(c)) (square,21.41')", '8', "(Venus,129.174,(p)) (H1,249.124,(p)) (trine,3.03')", 6]
['1813-05-22 03:45:59', '0', '1', "(Mean_Node,134.342,(r)) (H10,314.243,(p)) (opposition,5.95')", '3', "(Moon,270.294,(p)) (H10,330.234,(p)) (sextile,3.63')", '5', "(Mars,278.170,(c)) (H5,98.147,(c)) (opposition,1.41')", "(Mean_Node,134.342,(r)) (H8,314.315,(p)) (opposition,1.63')\n(Pluto,349.504,(c)) (H4,79.372,(c)) (square,7.89')", "(Jupiter,123.690,(r)) (H4,183.844,(p)) (sextile,9.22')", "(Moon,316.401,(r)) (H4,76.548,(c)) (trine,8.77')", 7]
['1813-05-22 11:06:24', '0', "(Sun,127.504,(p)) (H10,127.424,(p)) (conjunction,4.80')\n(Sun,352.787,(c)) (H10,352.698,(c)) (conjunction,5.30')", "(Sun,68.914,(p)) (H10,68.838,(p)) (conjunction,4.56')\n(Sun,52.857,(c)) (H10,52.778,(c)) (conjunction,4.75')", '3', '4', '5', "(Sun,110.457,(p)) (H4,290.381,(p)) (opposition,4.58')\n(Sun,10.464,(c)) (H4,190.376,(c)) (opposition,5.27')\n(Pluto,349.531,(c)) (H5,229.607,(c)) (trine,4.57')", '7', '8', '9', 7]
['1813-05-22 16:44:39', "(Sun,5.390,(c)) (H5,305.295,(c)) (sextile,5.71')", "(Pluto,349.083,(c)) (H10,79.036,(c)) (square,2.83')", '2', '3', '4', '5', '6', '7', '8', "(Venus,60.383,(r)) (H1,180.378,(c)) (trine,0.28')", 3]
['1813-05-22 15:42:24', "(Moon,288.960,(c)) (H7,348.575,(c)) (sextile,23.10')", '1', "(Mean_Node,133.873,(p)) (H10,133.840,(p)) (conjunction,1.97')", '3', '4', "(Sun,27.570,(c)) (H8,27.514,(c)) (conjunction,3.38')", '6', "(Moon,351.108,(c)) (H7,351.511,(c)) (conjunction,24.22')", '8', '9', 4]
['1813-05-22 01:57:04', '0', '1', '2', '3', '4', '5', '6', "(Moon,292.682,(p)) (H8,292.567,(p)) (conjunction,6.85')\n(Saturn,288.924,(r)) (H7,109.053,(c)) (opposition,7.71')", '8', "(Mean_Node,131.379,(p)) (H5,191.332,(p)) (sextile,2.81')\n(Venus,350.502,(c)) (H4,50.528,(c)) (sextile,1.57')", 4]
['1813-05-22 03:59:12', "(Mean_Node,131.310,(p)) (H10,11.300,(p)) (trine,0.57')", '1', '2', '3', "(Jupiter,127.639,(p)) (H5,187.477,(p)) (sextile,9.73')", "(Saturn,289.243,(c)) (H1,19.308,(c)) (square,3.90')", "(Moon,283.865,(p)) (H5,224.352,(p)) (sextile,29.22')", '7', "(Moon,307.142,(p)) (H4,187.445,(p)) (trine,18.23')", '9', 5]
['1813-05-22 15:57:12', "(Mean_Node,131.283,(p)) (H7,71.332,(p)) (sextile,2.93')\n(Mean_Node,131.283,(p)) (H10,191.291,(p)) (sextile,0.46')", '1', '2', "(Moon,22.547,(c)) (H5,322.605,(c)) (sextile,3.45')", '4', '5', "(Jupiter,119.078,(c)) (H5,299.153,(c)) (opposition,4.47')", '7', "(Uranus,237.642,(c)) (H5,297.676,(c)) (sextile,2.04')", "(Uranus,235.721,(r)) (H5,295.848,(c)) (sextile,7.62')", 6]
['1813-05-22 22:21:35', "(Jupiter,119.024,(c)) (H7,59.081,(c)) (sextile,3.41')", '1', '2', "(Mean_Node,133.076,(p)) (H10,253.038,(p)) (trine,2.32')", '4', "(Neptune,254.552,(r)) (H1,254.580,(c)) (conjunction,1.68')", "(Moon,326.417,(r)) (H5,26.377,(c)) (sextile,2.41')", '7', '8', '9', 4]
['1813-05-22 07:30:47', '0', '1', '2', '3', "(Mean_Node,135.579,(c)) (H5,195.490,(c)) (sextile,5.29')", "(Saturn,289.245,(c)) (H8,289.421,(c)) (conjunction,10.56')", '6', '7', '8', "(Mean_Node,134.334,(r)) (H1,74.302,(c)) (sextile,1.91')\n(Mars,275.894,(c)) (H5,156.026,(c)) (trine,7.93')", 4]
['1813-05-22 20:33:28', "(Mercury,140.315,(p)) (H10,260.475,(p)) (trine,9.61')", '1', '2', "(Moon,25.465,(c)) (H5,25.918,(c)) (conjunction,27.23')\n(Mercury,25.909,(c)) (H5,25.918,(c)) (conjunction,0.55')", "(Moon,325.437,(r)) (H5,25.588,(c)) (sextile,9.10')", '5', '6', '7', '8', "(Moon,325.437,(r)) (H4,325.610,(c)) (conjunction,10.40')", 5]
['1813-05-22 02:51:52', "(Moon,352.637,(p)) (H10,352.928,(p)) (conjunction,17.47')\n(Mercury,21.391,(c)) (H5,81.218,(c)) (sextile,10.39')", '1', '2', "(Moon,315.921,(r)) (H10,315.883,(p)) (conjunction,2.28')", '4', "(Moon,58.542,(p)) (H4,148.131,(p)) (square,24.67')", '6', '7', '8', "(Jupiter,123.685,(r)) (H4,63.826,(c)) (sextile,8.51')", 5]
['1813-05-22 01:40:47', '0', "(Mars,303.849,(r)) (H10,213.788,(c)) (square,3.67')", "(Moon,315.290,(r)) (H8,225.289,(c)) (square,0.04')", "(Mean_Node,135.571,(c)) (H10,255.585,(c)) (trine,0.82')", "(Moon,315.290,(r)) (H10,255.248,(c)) (sextile,2.53')", '5', "(Sun,60.518,(r)) (H5,180.341,(p)) (trine,10.63')", '7', "(Sun,8.244,(c)) (H5,68.300,(c)) (sextile,3.35')", '9', 6]
