['Time', '0: 1917-11-30', '1: 1927-06-30', '2: 1927-06-30', '3: 1930-07-20', '4: 1940-01-01', '5: 1941-12-07', '6: 1942-03-20', '7: 1943-06-25', '8: 1944-04-20', '9: 1948-02-07', '10: 1949-01-15', '11: 1949-12-04', '12: 1952-04-22', '13: 1954-01-18', '14: 1963-04-29', '15: 1974-08-21', '16: 1978-09-21', 'Count']
['1916-09-06 12:41:36', '0', "(Sun,163.568,(r)) (H1,193.609,(c)) (30-semisextile,2')", "(Pluto,94.267,(r)) (H1,214.273,(d)) (trine,0')\n(Sun,163.568,(r)) (H1,193.609,(c)) (30-semisextile,2')\n(Sun,163.568,(r)) (H12,163.502,(c)) (conjunction,4')\n(Mars,208.535,(r)) (H12,163.502,(c)) (45-semisquare,2')\n(H1,204.022,(r)) (Pluto,84.084,(c)) (trine,4')", '3', '4', "(Uranus,316.710,(r)) (H10,136.874,(d)) (opposition,10')", "(H10,112.632,(r)) (Uranus,292.760,(c)) (opposition,8')", "(H5,323.198,(r)) (Venus,143.264,(d)) (opposition,4')\n(H10,112.632,(r)) (Mean_Node,322.545,(d)) (150-quincunx,5')\n(Venus,117.764,(r)) (H5,297.631,(c)) (opposition,8')", "(Pluto,94.267,(r)) (H4,319.239,(d)) (135-sesquisquare,2')\n(H1,204.022,(r)) (Venus,144.094,(d)) (sextile,4')\n(H5,323.198,(r)) (Mean_Node,323.374,(d)) (conjunction,11')", "(H5,323.198,(r)) (H4,323.067,(d)) (conjunction,8')", "(H10,112.632,(r)) (H9,112.757,(d)) (conjunction,7')\n(H9,83.129,(r)) (H10,83.154,(c)) (conjunction,1')", '11', "(Jupiter,35.163,(r)) (H4,260.189,(c)) (135-sesquisquare,2')\n(H1,204.022,(r)) (Mean_Node,264.012,(c)) (sextile,1')", '13', "(Mercury,190.183,(r)) (H4,250.100,(c)) (sextile,5')\n(H1,204.022,(r)) (Mercury,144.107,(c)) (sextile,5')", "(Mars,208.535,(r)) (H12,118.532,(c)) (square,0')", '16', 325]
['1916-09-07 03:58:15', "(Sun,164.186,(r)) (H4,164.199,(d)) (conjunction,1')\n(Mean_Node,296.504,(r)) (H4,161.592,(c)) (135-sesquisquare,5')\n(H4,162.894,(r)) (Sun,162.880,(c)) (conjunction,1')", '1', "(H8,286.528,(r)) (Mean_Node,286.689,(c)) (conjunction,10')", "(Venus,118.351,(r)) (H10,328.407,(c)) (150-quincunx,3')\n(H1,80.782,(r)) (Jupiter,20.788,(c)) (sextile,0')", '4', '5', "(Moon,280.265,(r)) (H10,10.228,(d)) (square,2')\n(H1,80.782,(r)) (Saturn,140.856,(d)) (sextile,4')\n(Uranus,316.688,(r)) (H10,316.611,(c)) (conjunction,5')", "(H10,342.894,(r)) (Sun,192.918,(d)) (150-quincunx,1')", "(H1,80.782,(r)) (Uranus,290.857,(c)) (150-quincunx,4')", "(H5,195.987,(r)) (Mars,241.014,(d)) (45-semisquare,2')\n(Mercury,190.869,(r)) (H4,130.811,(c)) (sextile,3')", '10', '11', '12', "(Jupiter,35.136,(r)) (H4,125.051,(c)) (square,5')", "(H1,80.782,(r)) (Pluto,50.840,(c)) (30-semisextile,3')", '15', "(Uranus,316.688,(r)) (H1,136.730,(d)) (opposition,3')", 230]
['1916-09-06 23:03:04', "(Jupiter,35.145,(r)) (H3,65.112,(d)) (30-semisextile,2')\n(Uranus,316.695,(r)) (H7,181.752,(d)) (135-sesquisquare,3')", '1', '2', "(Uranus,316.695,(r)) (H1,16.763,(d)) (sextile,4')\n(H1,0.281,(r)) (Sun,180.205,(d)) (opposition,5')\n(H10,270.212,(r)) (Sun,180.205,(d)) (square,0')", '4', "(H3,63.942,(r)) (Venus,93.895,(c)) (30-semisextile,3')", '6', "(Mars,208.821,(r)) (H7,148.858,(c)) (sextile,2')\n(Uranus,316.695,(r)) (H5,91.726,(c)) (135-sesquisquare,2')", '8', "(Sun,163.987,(r)) (H4,119.056,(d)) (45-semisquare,4')", '10', "(H1,0.281,(r)) (Mercury,150.281,(c)) (150-quincunx,0')\n(H4,90.212,(r)) (Mercury,150.281,(c)) (sextile,4')", '12', "(Mercury,190.649,(r)) (H4,55.734,(c)) (135-sesquisquare,5')", "(H1,0.281,(r)) (Mercury,240.284,(d)) (trine,0')\n(H4,90.212,(r)) (Mercury,240.284,(d)) (150-quincunx,4')\n(Moon,277.325,(r)) (H1,307.380,(c)) (30-semisextile,3')\n(Mars,208.821,(r)) (H5,73.785,(c)) (135-sesquisquare,2')\n(Uranus,316.695,(r)) (H4,46.728,(c)) (square,2')", "(H5,116.505,(r)) (Mars,266.447,(d)) (150-quincunx,3')", "(H4,90.212,(r)) (Mars,270.151,(d)) (opposition,4')", 216]
['1916-09-06 08:31:04', '0', "(Sun,163.400,(r)) (H10,43.435,(c)) (trine,2')\n(H10,54.012,(r)) (Neptune,114.057,(c)) (sextile,3')", "(Pluto,94.265,(r)) (H4,244.274,(d)) (150-quincunx,1')\n(H8,351.468,(r)) (Mean_Node,306.436,(d)) (45-semisquare,2')\n(Sun,163.400,(r)) (H4,223.435,(c)) (sextile,2')\n(H4,234.012,(r)) (Neptune,114.057,(c)) (trine,3')", '3', '4', "(Uranus,316.715,(r)) (H1,166.693,(d)) (150-quincunx,1')\n(Moon,268.694,(r)) (H10,28.780,(c)) (trine,5')\n(Mean_Node,296.547,(r)) (H3,176.569,(c)) (trine,1')", "(Uranus,316.715,(r)) (H12,136.875,(d)) (opposition,10')\n(Sun,163.400,(r)) (H10,28.488,(c)) (135-sesquisquare,5')\n(Mars,208.420,(r)) (H10,28.488,(c)) (opposition,4')", "(H7,322.620,(r)) (Moon,292.678,(d)) (30-semisextile,3')\n(H7,322.620,(r)) (Venus,142.454,(d)) (opposition,10')", '8', '9', '10', "(H4,234.012,(r)) (Mars,173.946,(c)) (sextile,4')", "(Mean_Node,296.547,(r)) (H5,296.434,(d)) (conjunction,7')", "(Moon,268.694,(r)) (H4,268.592,(d)) (conjunction,6')\n(Mars,208.420,(r)) (H1,178.482,(d)) (30-semisextile,4')\n(H1,142.620,(r)) (Uranus,352.552,(d)) (150-quincunx,4')", '14', '15', "(Mean_Node,296.547,(r)) (H1,86.601,(c)) (150-quincunx,3')", 277]
['1916-09-07 00:59:43', '0', "(Uranus,316.692,(r)) (H1,46.658,(d)) (square,2')", "(Uranus,316.692,(r)) (H1,46.658,(d)) (square,2')", "(Mercury,190.736,(r)) (H10,310.691,(d)) (trine,3')\n(H9,271.299,(r)) (Uranus,331.333,(d)) (sextile,2')", '4', '5', "(Neptune,123.894,(r)) (H10,273.957,(c)) (150-quincunx,4')", "(Moon,278.486,(r)) (H10,323.563,(d)) (45-semisquare,5')\n(H10,297.410,(r)) (Mars,237.449,(d)) (sextile,2')\n(H10,297.410,(r)) (Mars,177.403,(c)) (trine,0')", "(H1,34.895,(r)) (Jupiter,64.862,(d)) (30-semisextile,2')", "(Venus,118.236,(r)) (H4,148.281,(d)) (30-semisextile,3')\n(Venus,118.236,(r)) (H1,358.193,(c)) (trine,3')", "(Moon,278.486,(r)) (H1,68.460,(d)) (150-quincunx,2')", "(H1,34.895,(r)) (Pluto,124.943,(d)) (square,3')\n(H4,117.410,(r)) (Jupiter,357.338,(c)) (trine,4')", "(Jupiter,35.142,(r)) (H5,185.177,(d)) (150-quincunx,2')\n(Mean_Node,296.511,(r)) (H1,71.596,(d)) (135-sesquisquare,5')", "(Venus,118.236,(r)) (H1,73.253,(d)) (45-semisquare,1')\n(H5,146.221,(r)) (Uranus,281.177,(c)) (135-sesquisquare,3')", "(Sun,164.066,(r)) (H4,164.203,(d)) (conjunction,8')\n(Mercury,190.736,(r)) (H5,100.672,(c)) (square,4')", "(Pluto,94.272,(r)) (H4,64.335,(c)) (30-semisextile,4')\n(H7,214.895,(r)) (Mercury,124.907,(c)) (square,1')\n(H8,244.882,(r)) (Mercury,124.907,(c)) (trine,1')", '16', 294]
['1916-09-06 13:32:07', "(H3,274.751,(r)) (Pluto,94.819,(d)) (opposition,4')\n(H4,304.761,(r)) (Pluto,94.819,(d)) (150-quincunx,3')\n(Jupiter,35.161,(r)) (H7,35.032,(c)) (conjunction,8')", '1', '2', '3', "(Mean_Node,296.536,(r)) (H3,296.370,(d)) (conjunction,10')\n(Sun,163.602,(r)) (H3,253.660,(c)) (square,3')", '5', "(Mars,208.558,(r)) (H3,298.488,(d)) (square,4')\n(H3,274.751,(r)) (Mercury,214.815,(d)) (sextile,4')\n(H10,124.761,(r)) (Mercury,214.815,(d)) (square,3')", "(H5,336.060,(r)) (Mercury,216.030,(d)) (trine,2')\n(H7,36.186,(r)) (Mercury,216.030,(d)) (opposition,9')", '8', '9', "(Jupiter,35.161,(r)) (H9,125.108,(d)) (square,3')\n(Jupiter,35.161,(r)) (H1,185.157,(c)) (150-quincunx,0')\n(H9,94.751,(r)) (H10,94.784,(c)) (conjunction,2')", "(Mercury,190.221,(r)) (H5,10.394,(d)) (opposition,10')\n(H4,304.761,(r)) (Pluto,124.854,(d)) (opposition,6')\n(Pluto,94.267,(r)) (H1,184.295,(c)) (square,2')", "(Moon,271.664,(r)) (H4,271.829,(c)) (conjunction,10')", "(Mercury,190.221,(r)) (H1,250.150,(d)) (sextile,4')", '14', "(Mars,208.558,(r)) (H7,88.541,(d)) (trine,1')\n(Mercury,190.221,(r)) (H7,340.283,(c)) (150-quincunx,4')\n(Mercury,190.221,(r)) (H8,10.179,(c)) (opposition,3')\n(Mean_Node,296.536,(r)) (H4,251.520,(c)) (45-semisquare,1')", "(H1,216.186,(r)) (Pluto,36.087,(c)) (opposition,6')", 344]
['1916-09-06 07:27:43', '0', "(Moon,268.070,(r)) (H1,118.038,(c)) (150-quincunx,2')", "(Moon,268.070,(r)) (H1,118.038,(c)) (150-quincunx,2')", '3', '4', "(Mercury,189.945,(r)) (H3,159.945,(c)) (30-semisextile,0')", '6', "(Moon,268.070,(r)) (H5,223.059,(c)) (45-semisquare,1')", '8', "(Jupiter,35.171,(r)) (H4,185.217,(c)) (150-quincunx,3')\n(H4,218.130,(r)) (H5,218.301,(c)) (conjunction,10')", '10', "(H1,127.788,(r)) (Jupiter,67.859,(d)) (sextile,4')", '12', "(Sun,163.357,(r)) (H5,283.316,(d)) (trine,2')\n(H1,127.788,(r)) (Uranus,352.705,(d)) (135-sesquisquare,5')\n(Pluto,94.265,(r)) (H1,94.342,(c)) (conjunction,5')", "(H5,249.240,(r)) (Mars,159.214,(c)) (square,2')", '15', "(Mean_Node,296.549,(r)) (H1,71.612,(c)) (135-sesquisquare,4')", 138]
['1916-09-06 23:15:44', "(Pluto,94.272,(r)) (H4,94.240,(d)) (conjunction,2')\n(H4,93.126,(r)) (Pluto,92.991,(c)) (conjunction,8')", "(H9,246.996,(r)) (Mean_Node,306.976,(d)) (sextile,1')", "(Pluto,94.272,(r)) (H8,229.348,(d)) (135-sesquisquare,5')\n(Mean_Node,296.515,(r)) (H12,341.488,(d)) (45-semisquare,2')", '3', "(Saturn,116.883,(r)) (H10,251.932,(c)) (135-sesquisquare,3')", "(H3,66.996,(r)) (Uranus,292.005,(c)) (135-sesquisquare,1')\n(H10,273.126,(r)) (Mean_Node,273.160,(c)) (conjunction,2')", "(Neptune,123.891,(r)) (H1,33.869,(d)) (square,1')\n(Mean_Node,296.515,(r)) (H10,296.548,(d)) (conjunction,2')\n(Neptune,123.891,(r)) (H1,333.967,(c)) (150-quincunx,5')\n(H10,273.126,(r)) (Saturn,93.244,(c)) (opposition,7')", "(Jupiter,35.145,(r)) (H7,215.280,(d)) (opposition,8')\n(Mean_Node,296.515,(r)) (H5,146.586,(d)) (150-quincunx,4')", "(H1,4.132,(r)) (Jupiter,64.168,(d)) (sextile,2')\n(H5,119.592,(r)) (Pluto,119.541,(d)) (conjunction,3')", "(H4,93.126,(r)) (Pluto,123.155,(d)) (30-semisextile,2')", '10', "(Mars,208.827,(r)) (H5,88.811,(c)) (trine,1')", "(H1,4.132,(r)) (Mercury,229.167,(d)) (135-sesquisquare,2')", "(Uranus,316.695,(r)) (H1,46.769,(d)) (square,4')\n(Mars,208.827,(r)) (H4,58.808,(c)) (150-quincunx,1')", "(Mercury,190.659,(r)) (H1,310.737,(c)) (trine,5')\n(Uranus,316.695,(r)) (H5,76.706,(c)) (trine,1')\n(H5,119.592,(r)) (Venus,74.607,(c)) (45-semisquare,1')", "(H5,119.592,(r)) (Pluto,149.521,(d)) (30-semisextile,4')", "(Mean_Node,296.515,(r)) (H1,71.562,(d)) (135-sesquisquare,3')\n(H8,218.037,(r)) (Moon,337.954,(d)) (trine,5')\n(Venus,118.170,(r)) (H8,148.170,(c)) (30-semisextile,0')", 371]
['1916-09-06 13:34:39', "(Pluto,94.267,(r)) (H3,274.218,(c)) (opposition,3')\n(Pluto,94.267,(r)) (H4,304.198,(c)) (150-quincunx,4')", "(Uranus,316.708,(r)) (H1,226.801,(d)) (square,6')\n(H1,216.789,(r)) (Mean_Node,306.879,(d)) (square,5')\n(Mean_Node,296.536,(r)) (H1,206.584,(c)) (square,3')", "(Uranus,316.708,(r)) (H1,226.801,(d)) (square,6')\n(H1,216.789,(r)) (Mean_Node,306.879,(d)) (square,5')\n(Mean_Node,296.536,(r)) (H1,206.584,(c)) (square,3')", '3', "(Mars,208.560,(r)) (H10,148.574,(d)) (sextile,1')\n(Saturn,116.841,(r)) (H3,296.985,(d)) (opposition,9')\n(H3,275.337,(r)) (Mars,230.382,(d)) (45-semisquare,3')\n(Sun,163.604,(r)) (H10,103.587,(c)) (sextile,1')\n(H3,275.337,(r)) (Sun,140.320,(c)) (135-sesquisquare,1')\n(H3,275.337,(r)) (Saturn,95.347,(c)) (opposition,1')\n(H10,125.380,(r)) (Saturn,95.347,(c)) (30-semisextile,2')", '5', '6', "(Mercury,190.223,(r)) (H5,310.301,(c)) (trine,5')", "(Jupiter,35.161,(r)) (H5,5.234,(d)) (30-semisextile,4')\n(H1,216.789,(r)) (Mercury,216.832,(d)) (conjunction,3')\n(Mercury,190.223,(r)) (H1,190.396,(c)) (conjunction,10')", '9', "(H9,95.337,(r)) (H10,95.368,(c)) (conjunction,2')", "(Pluto,94.267,(r)) (H5,304.203,(c)) (150-quincunx,4')", "(Sun,163.604,(r)) (H5,13.520,(d)) (150-quincunx,5')\n(H4,305.380,(r)) (Moon,305.319,(d)) (conjunction,4')", "(H1,216.789,(r)) (Sun,126.879,(c)) (square,5')", '14', '15', "(H1,216.789,(r)) (Neptune,66.818,(c)) (150-quincunx,2')\n(H8,66.130,(r)) (Pluto,36.095,(c)) (30-semisextile,2')", 370]
['1916-09-07 03:11:12', '0', '1', "(Mars,208.935,(r)) (H1,58.870,(c)) (150-quincunx,4')\n(Pluto,94.273,(r)) (H4,139.357,(c)) (45-semisquare,5')", "(H1,69.500,(r)) (Mean_Node,309.444,(d)) (trine,3')\n(Mercury,190.834,(r)) (H1,55.775,(c)) (135-sesquisquare,4')\n(H10,330.359,(r)) (Venus,105.341,(c)) (135-sesquisquare,1')", "(H1,69.500,(r)) (Sun,189.504,(d)) (trine,0')", "(H3,121.788,(r)) (Jupiter,61.788,(d)) (sextile,0')\n(Jupiter,35.138,(r)) (H10,305.190,(c)) (square,3')\n(H3,121.788,(r)) (Moon,256.719,(c)) (135-sesquisquare,4')", '6', "(Pluto,94.273,(r)) (H7,274.269,(d)) (opposition,0')", "(H1,69.500,(r)) (Mercury,219.538,(d)) (150-quincunx,2')\n(H1,69.500,(r)) (Pluto,69.547,(c)) (conjunction,3')", "(Venus,118.321,(r)) (H5,148.351,(c)) (30-semisextile,2')", "(Venus,118.321,(r)) (H10,298.426,(c)) (opposition,6')", "(H1,69.500,(r)) (Jupiter,69.474,(d)) (conjunction,2')\n(Jupiter,35.138,(r)) (H1,35.111,(c)) (conjunction,2')\n(Mean_Node,296.506,(r)) (H5,146.426,(c)) (150-quincunx,5')\n(H5,182.746,(r)) (Mercury,152.791,(c)) (30-semisextile,3')", "(H5,182.746,(r)) (Mercury,227.741,(d)) (45-semisquare,0')\n(H4,150.359,(r)) (Mercury,150.230,(c)) (conjunction,8')", '13', '14', "(H7,249.500,(r)) (Mercury,249.463,(d)) (conjunction,2')", '16', 290]
['1916-09-06 23:34:39', '0', '1', "(Saturn,116.884,(r)) (H1,356.965,(c)) (trine,5')", "(H1,9.871,(r)) (Mean_Node,309.953,(d)) (sextile,5')", "(Sun,164.009,(r)) (H10,298.995,(d)) (135-sesquisquare,1')", "(H10,277.488,(r)) (Venus,142.438,(d)) (135-sesquisquare,3')\n(H10,277.488,(r)) (Jupiter,7.503,(c)) (square,1')", "(Neptune,123.892,(r)) (H12,3.879,(d)) (trine,1')\n(Moon,277.639,(r)) (H12,307.606,(c)) (30-semisextile,2')", "(Mercury,190.673,(r)) (H7,220.582,(d)) (30-semisextile,5')\n(H7,189.871,(r)) (Mercury,219.843,(d)) (30-semisextile,2')\n(Venus,118.182,(r)) (H10,253.160,(c)) (135-sesquisquare,1')", "(H1,9.871,(r)) (Venus,144.893,(d)) (135-sesquisquare,1')\n(H5,124.264,(r)) (Jupiter,64.293,(d)) (sextile,2')", '9', "(Moon,277.639,(r)) (H10,307.635,(d)) (30-semisextile,0')", "(H4,97.488,(r)) (Moon,247.471,(c)) (150-quincunx,1')", '12', "(Venus,118.182,(r)) (H5,163.141,(d)) (45-semisquare,2')\n(H4,97.488,(r)) (Mars,247.520,(d)) (150-quincunx,2')", "(H1,9.871,(r)) (Moon,234.823,(c)) (135-sesquisquare,3')", "(Neptune,123.892,(r)) (H7,124.017,(c)) (conjunction,7')\n(H5,124.264,(r)) (Venus,64.314,(c)) (sextile,3')", "(Moon,277.639,(r)) (H4,157.616,(d)) (trine,1')\n(H1,9.871,(r)) (Neptune,189.927,(d)) (opposition,3')", 245]
['1916-09-06 13:02:47', "(H4,297.673,(r)) (Mean_Node,297.696,(d)) (conjunction,1')\n(Mean_Node,296.537,(r)) (H4,296.516,(c)) (conjunction,1')", "(H10,117.673,(r)) (Uranus,327.640,(d)) (150-quincunx,2')", "(H4,297.673,(r)) (Uranus,327.640,(d)) (30-semisextile,2')\n(H8,58.752,(r)) (Pluto,103.661,(d)) (45-semisquare,5')\n(Neptune,123.879,(r)) (H12,168.887,(c)) (45-semisquare,1')", "(H10,117.673,(r)) (Sun,177.711,(d)) (sextile,2')", "(H10,117.673,(r)) (Pluto,72.683,(c)) (45-semisquare,1')", "(Jupiter,35.162,(r)) (H3,245.075,(c)) (150-quincunx,5')", "(H10,117.673,(r)) (Uranus,342.711,(d)) (135-sesquisquare,2')\n(Pluto,94.267,(r)) (H10,94.209,(c)) (conjunction,3')\n(Pluto,94.267,(r)) (H12,154.275,(c)) (sextile,0')", "(H5,328.548,(r)) (Pluto,118.638,(d)) (150-quincunx,5')", '8', "(Mars,208.545,(r)) (H4,328.570,(d)) (trine,2')\n(H5,328.548,(r)) (H4,328.570,(d)) (conjunction,1')", "(Venus,117.778,(r)) (H9,117.880,(d)) (conjunction,6')\n(H9,87.997,(r)) (H10,88.036,(c)) (conjunction,2')\n(H10,117.673,(r)) (Venus,87.582,(c)) (30-semisextile,5')", "(H1,209.157,(r)) (Mars,239.211,(d)) (30-semisextile,3')\n(H1,209.157,(r)) (Mean_Node,329.232,(d)) (trine,5')\n(Mean_Node,296.537,(r)) (H5,296.657,(c)) (conjunction,7')", "(Jupiter,35.162,(r)) (H5,5.131,(d)) (30-semisextile,2')\n(H1,209.157,(r)) (Moon,239.099,(c)) (30-semisextile,4')\n(H5,328.548,(r)) (Uranus,283.462,(c)) (45-semisquare,5')", "(H1,209.157,(r)) (Jupiter,359.167,(c)) (150-quincunx,1')", "(H5,328.548,(r)) (Sun,118.501,(c)) (150-quincunx,3')", "(Mean_Node,296.537,(r)) (H4,356.598,(d)) (sextile,4')\n(Pluto,94.267,(r)) (H5,274.187,(c)) (opposition,5')", "(Mars,208.545,(r)) (H8,358.574,(c)) (150-quincunx,2')", 346]
['1916-09-06 07:14:39', '0', "(H9,2.617,(r)) (Sun,152.550,(c)) (150-quincunx,4')", "(H8,332.183,(r)) (Saturn,107.137,(c)) (135-sesquisquare,3')", '3', "(Saturn,116.814,(r)) (H12,116.825,(d)) (conjunction,1')\n(Mean_Node,296.550,(r)) (H3,206.583,(d)) (square,2')", '5', "(Mars,208.385,(r)) (H1,148.351,(d)) (sextile,2')", '7', '8', "(H5,246.110,(r)) (Jupiter,66.246,(d)) (opposition,8')\n(Uranus,316.717,(r)) (H4,181.649,(c)) (135-sesquisquare,4')\n(H4,214.759,(r)) (H5,214.834,(c)) (conjunction,5')", '10', "(H4,214.759,(r)) (Mercury,154.667,(c)) (sextile,6')", '12', "(Mars,208.385,(r)) (H5,208.540,(c)) (conjunction,9')", '14', "(H5,246.110,(r)) (Mercury,246.287,(d)) (conjunction,11')", "(Neptune,123.871,(r)) (H8,33.847,(d)) (square,1')\n(H8,332.183,(r)) (Uranus,17.169,(d)) (45-semisquare,1')\n(H8,332.183,(r)) (Pluto,152.358,(d)) (opposition,11')\n(H1,124.777,(r)) (Pluto,34.704,(c)) (square,4')\n(H4,214.759,(r)) (Pluto,34.704,(c)) (opposition,3')", 246]
['1916-09-06 21:10:15', "(Venus,118.089,(r)) (H7,148.113,(d)) (30-semisextile,1')\n(Jupiter,35.148,(r)) (H4,65.106,(d)) (30-semisextile,3')\n(H3,35.304,(r)) (Moon,275.384,(c)) (trine,5')", "(Sun,163.911,(r)) (H10,253.970,(d)) (square,3')\n(H1,326.729,(r)) (Moon,266.711,(c)) (sextile,1')", "(Sun,163.911,(r)) (H4,73.970,(d)) (square,3')\n(H1,326.729,(r)) (Moon,266.711,(c)) (sextile,1')", "(Uranus,316.698,(r)) (H10,256.766,(d)) (sextile,4')", "(Mars,208.769,(r)) (H3,58.786,(d)) (150-quincunx,1')\n(H3,35.304,(r)) (Mercury,215.164,(d)) (opposition,8')", '5', "(Mean_Node,296.519,(r)) (H1,356.508,(d)) (sextile,1')", "(Venus,118.089,(r)) (H7,178.019,(d)) (sextile,4')", '8', '9', '10', "(Pluto,94.271,(r)) (H4,94.332,(d)) (conjunction,4')", "(Sun,163.911,(r)) (H4,28.881,(c)) (135-sesquisquare,2')\n(Mars,208.769,(r)) (H4,28.881,(c)) (opposition,7')\n(H1,326.729,(r)) (Uranus,281.720,(c)) (45-semisquare,1')", "(Mercury,190.565,(r)) (H1,10.631,(d)) (opposition,4')", '14', "(H4,63.954,(r)) (Venus,63.887,(c)) (conjunction,4')", '16', 275]
['1916-09-06 14:51:52', '0', "(Neptune,123.881,(r)) (H9,123.867,(d)) (conjunction,1')\n(H9,113.485,(r)) (Neptune,113.487,(c)) (conjunction,0')", "(Uranus,316.706,(r)) (H12,196.722,(c)) (trine,1')\n(H8,83.797,(r)) (Pluto,83.678,(c)) (conjunction,7')", '3', "(Pluto,94.268,(r)) (H12,184.197,(c)) (square,4')", '5', "(H1,234.836,(r)) (Neptune,99.865,(c)) (135-sesquisquare,2')\n(H10,144.804,(r)) (Neptune,99.865,(c)) (45-semisquare,4')", "(Mars,208.595,(r)) (H10,118.560,(c)) (square,2')", "(H1,234.836,(r)) (Mars,234.749,(d)) (conjunction,5')\n(H4,324.804,(r)) (Mars,234.749,(d)) (square,3')\n(Venus,117.847,(r)) (H4,297.786,(c)) (opposition,4')\n(Mars,208.595,(r)) (H5,328.668,(c)) (trine,4')", "(Venus,117.847,(r)) (H4,357.890,(d)) (trine,3')\n(H4,324.804,(r)) (H5,324.889,(c)) (conjunction,5')\n(H5,356.938,(r)) (Sun,132.024,(c)) (135-sesquisquare,5')", "(H9,113.485,(r)) (H10,113.351,(c)) (conjunction,8')", '11', "(Moon,272.453,(r)) (H4,2.408,(d)) (square,3')", "(Jupiter,35.159,(r)) (H5,35.163,(d)) (conjunction,0')\n(Pluto,94.268,(r)) (H4,4.278,(d)) (square,1')", "(Mercury,190.281,(r)) (H4,280.224,(c)) (square,3')", "(H5,356.938,(r)) (Mean_Node,356.868,(d)) (conjunction,4')", '16', 335]
['1916-09-06 15:13:51', '0', '1', "(Saturn,116.848,(r)) (H4,341.855,(d)) (135-sesquisquare,0')", '3', '4', '5', "(Saturn,116.848,(r)) (H12,236.912,(d)) (trine,4')", "(H10,150.543,(r)) (Jupiter,60.460,(d)) (square,5')\n(Jupiter,35.158,(r)) (H5,335.123,(c)) (sextile,2')\n(Jupiter,35.158,(r)) (H7,35.321,(c)) (conjunction,10')", "(Pluto,94.268,(r)) (H5,334.292,(c)) (trine,1')", "(Venus,117.861,(r)) (H1,267.944,(d)) (150-quincunx,5')\n(H5,2.752,(r)) (Moon,302.680,(d)) (sextile,4')\n(H4,330.543,(r)) (H5,330.465,(c)) (conjunction,5')", "(Sun,163.671,(r)) (H10,118.593,(c)) (45-semisquare,5')", "(H1,239.879,(r)) (Mars,240.052,(d)) (conjunction,10')\n(H4,330.543,(r)) (Venus,150.612,(d)) (opposition,4')\n(Venus,117.861,(r)) (H4,297.760,(c)) (opposition,6')\n(Mars,208.605,(r)) (H5,328.640,(c)) (trine,2')\n(H5,2.752,(r)) (Jupiter,2.611,(c)) (conjunction,8')", "(Uranus,316.706,(r)) (H1,271.746,(d)) (45-semisquare,2')", "(Mercury,190.298,(r)) (H4,10.273,(d)) (opposition,1')", '14', "(Mercury,190.298,(r)) (H8,145.389,(d)) (45-semisquare,5')\n(H4,330.543,(r)) (Pluto,150.673,(d)) (opposition,8')\n(H4,330.543,(r)) (Mars,150.604,(c)) (opposition,4')", "(Mean_Node,296.532,(r)) (H1,296.623,(d)) (conjunction,5')\n(H1,239.879,(r)) (Saturn,59.974,(c)) (opposition,6')", 369]
['1916-09-06 05:57:52', '0', "(H1,107.292,(r)) (Sun,152.285,(c)) (45-semisquare,0')", "(Saturn,116.809,(r)) (H1,116.936,(d)) (conjunction,8')\n(H1,107.292,(r)) (Sun,152.285,(c)) (45-semisquare,0')\n(H1,107.292,(r)) (Saturn,107.119,(c)) (conjunction,10')", '3', '4', "(Mercury,189.877,(r)) (H1,129.969,(d)) (sextile,6')", "(Uranus,316.719,(r)) (H3,136.871,(c)) (opposition,9')", "(H7,287.292,(r)) (Jupiter,62.359,(d)) (135-sesquisquare,4')", "(Moon,267.186,(r)) (H1,132.133,(d)) (135-sesquisquare,3')", "(Uranus,316.719,(r)) (H4,226.668,(d)) (square,3')\n(H5,227.059,(r)) (Jupiter,2.005,(c)) (135-sesquisquare,3')", "(H9,342.397,(r)) (Mercury,222.480,(d)) (trine,5')\n(Mercury,189.877,(r)) (H10,339.785,(c)) (150-quincunx,6')", '11', '12', "(H1,107.292,(r)) (Venus,152.281,(d)) (45-semisquare,1')\n(Sun,163.296,(r)) (H1,73.341,(c)) (square,3')\n(Mars,208.350,(r)) (H1,73.341,(c)) (135-sesquisquare,1')", "(H1,107.292,(r)) (Pluto,137.369,(d)) (30-semisextile,5')\n(H4,194.374,(r)) (Mean_Node,254.337,(c)) (sextile,2')", "(H4,194.374,(r)) (Uranus,14.350,(d)) (opposition,1')\n(H8,313.458,(r)) (H4,133.636,(c)) (opposition,11')", "(H4,194.374,(r)) (Mean_Node,239.442,(c)) (45-semisquare,4')", 266]
