['Time', '0: 1949-08-15', '1: 1952-01-21', '2: 1953-04-18', '3: 1953-06-25', '4: 1953-09-12', '5: 1956-08-23', '6: 1957-08-03', '7: 1957-11-27', '8: 1958-11-04', '9: 1960-11-25', '10: 1963-08-07', '11: 1963-08-09', '12: 1963-11-22', '13: 1964-06-15', '14: 1957-11-15', '15: 1968-03-15', '16: 1968-06-05', '17: 1968-10-20', '18: 1975-03-15', '19: 1994-05-20', 'Count']
['1929-07-28 09:30:24', "(Sun,124.801,(r)) (H9,4.801,(p)) (trine,0.00')", "(Sun,103.345,(c)) (H7,283.293,(c)) (opposition,3.13')", "(Sun,102.162,(c)) (H7,282.214,(c)) (opposition,3.12')", "(Sun,101.985,(c)) (H7,282.052,(c)) (opposition,4.02')", "(Moon,340.821,(p)) (H10,41.174,(p)) (sextile,21.15')\n(Sun,101.778,(c)) (H7,281.862,(c)) (opposition,5.05')", '5', "(Mars,164.594,(r)) (H8,344.622,(p)) (opposition,1.70')", "(Moon,20.651,(r)) (H5,260.528,(p)) (trine,7.36')", '8', '9', '10', '11', '12', '13', '14', "(Venus,81.361,(r)) (H9,21.197,(p)) (sextile,9.90')", "(Neptune,150.127,(r)) (H1,150.176,(p)) (conjunction,2.94')\n(Pluto,108.368,(r)) (H8,288.253,(c)) (opposition,6.95')", '17', '18', "(Neptune,150.127,(r)) (H1,60.208,(c)) (square,4.88')", 12]
['1929-07-28 04:59:43', '0', '1', '2', "(Moon,65.458,(c)) (H5,125.763,(c)) (sextile,18.30')", "(Mercury,121.214,(r)) (H5,181.125,(p)) (sextile,5.37')", "(Moon,16.179,(p)) (H8,286.076,(p)) (square,6.18')", '6', "(Moon,32.845,(p)) (H4,152.824,(p)) (trine,1.25')", '8', "(Jupiter,69.470,(r)) (H5,189.353,(p)) (trine,7.06')", '10', '11', '12', "(Mercury,182.517,(p)) (H1,92.556,(p)) (square,2.35')", "(Moon,32.407,(p)) (H10,332.792,(p)) (sextile,23.13')", '15', '16', "(Moon,18.182,(r)) (H5,198.177,(p)) (opposition,0.33')", '18', '19', 8]
['1929-07-28 09:39:51', '0', "(Moon,320.486,(p)) (H7,320.333,(p)) (conjunction,9.20')", "(Venus,81.369,(r)) (H7,321.229,(p)) (trine,8.35')", "(Venus,81.369,(r)) (H7,321.364,(p)) (trine,0.29')", "(Venus,81.369,(r)) (H7,321.520,(p)) (trine,9.08')", "(Uranus,11.332,(r)) (H1,101.293,(c)) (square,2.35')\n(Uranus,11.279,(c)) (H1,101.293,(c)) (square,0.83')", "(Mean_Node,47.230,(r)) (H10,47.167,(p)) (conjunction,3.78')", '7', "(Moon,48.072,(p)) (H10,48.312,(p)) (conjunction,14.40')", '9', '10', '11', '12', '13', "(Venus,81.369,(r)) (H9,321.344,(c)) (trine,1.46')", "(Uranus,11.332,(r)) (H9,311.465,(c)) (sextile,8.00')", '16', '17', '18', "(Sun,62.898,(c)) (H1,63.050,(c)) (conjunction,9.15')", 11]
['1929-07-28 19:58:31', '0', '1', '2', "(Moon,343.575,(p)) (H5,43.706,(p)) (sextile,7.87')", '4', "(Sun,125.218,(r)) (H8,125.073,(p)) (conjunction,8.67')", '6', "(Venus,81.837,(r)) (H4,21.696,(p)) (sextile,8.46')", '8', '9', "(Mean_Node,49.009,(c)) (H5,349.026,(c)) (sextile,1.02')", '11', '12', '13', "(Venus,81.837,(r)) (H10,201.664,(p)) (trine,10.38')", "(Uranus,11.328,(r)) (H10,131.410,(c)) (trine,4.89')", '16', '17', '18', '19', 6]
['1929-07-27 21:46:07', "(Moon,119.322,(c)) (H10,178.960,(c)) (sextile,21.69')", '1', "(Mars,164.291,(r)) (H10,224.314,(p)) (sextile,1.37')", '3', '4', "(Mean_Node,47.256,(r)) (H10,227.409,(p)) (opposition,9.17')", '6', "(Uranus,10.801,(p)) (H5,70.951,(p)) (sextile,9.01')", "(Venus,80.829,(r)) (H3,20.933,(p)) (sextile,6.24')\n(Moon,348.252,(c)) (H10,168.607,(c)) (opposition,21.31')", '9', "(Moon,14.249,(r)) (H5,14.102,(c)) (conjunction,8.82')\n(Mercury,74.115,(c)) (H5,14.102,(c)) (sextile,0.79')", '11', '12', '13', '14', "(Jupiter,61.526,(c)) (H9,121.589,(c)) (sextile,3.76')", '16', '17', '18', "(Sun,62.420,(c)) (H8,62.407,(c)) (conjunction,0.81')", 10]
['1929-07-28 08:28:47', '0', "(Jupiter,69.496,(r)) (H5,189.540,(c)) (trine,2.61')", '2', "(Mercury,121.521,(r)) (H5,241.404,(p)) (trine,7.00')\n(Moon,67.613,(c)) (H5,187.718,(c)) (trine,6.27')", "(Mercury,121.521,(r)) (H5,241.609,(p)) (trine,5.28')", "(Sun,150.745,(p)) (H8,330.564,(p)) (opposition,10.84')", "(Neptune,151.137,(p)) (H8,331.308,(p)) (opposition,10.25')", "(Uranus,10.788,(p)) (H1,130.641,(p)) (trine,8.80')", "(Uranus,11.333,(r)) (H1,131.312,(p)) (trine,1.22')", '9', "(Uranus,10.616,(p)) (H5,250.686,(p)) (trine,4.16')", "(Sun,124.760,(r)) (H4,214.654,(p)) (square,6.33')\n(Saturn,264.673,(r)) (H5,174.666,(c)) (square,0.39')", "(Sun,124.760,(r)) (H4,214.925,(p)) (square,9.88')", '13', "(Uranus,10.789,(p)) (H1,130.618,(p)) (trine,10.27')", '15', '16', '17', '18', '19', 13]
['1929-07-28 05:39:51', '0', '1', "(Jupiter,73.199,(p)) (H5,193.144,(p)) (trine,3.29')", "(Jupiter,73.224,(p)) (H5,193.357,(p)) (trine,7.97')", '4', '5', '6', '7', '8', '9', '10', "(Uranus,10.620,(p)) (H7,280.686,(p)) (square,3.99')", '12', "(Uranus,11.334,(r)) (H1,101.346,(p)) (square,0.73')\n(Uranus,11.334,(r)) (H10,281.474,(c)) (square,8.41')", '14', '15', "(Saturn,263.933,(p)) (H10,353.915,(p)) (square,1.11')", "(Mars,164.495,(r)) (H7,284.666,(p)) (trine,10.27')", "(Pluto,109.325,(p)) (H7,289.431,(p)) (opposition,6.37')", "(Pluto,106.779,(c)) (H8,196.815,(c)) (square,2.18')", 9]
['1929-07-27 22:07:44', '0', "(Uranus,10.956,(p)) (H5,70.961,(p)) (sextile,0.33')\n(Mars,150.610,(c)) (H5,30.651,(c)) (trine,2.44')", "(Mercury,120.610,(r)) (H10,180.741,(c)) (sextile,7.85')", "(Mercury,120.610,(r)) (H10,180.532,(c)) (sextile,4.71')", '4', '5', "(Uranus,11.260,(c)) (H8,101.100,(c)) (square,9.63')", '7', '8', "(Sun,124.348,(r)) (H1,304.412,(p)) (opposition,3.83')", "(Mean_Node,49.057,(c)) (H4,349.126,(c)) (sextile,4.10')", '11', '12', '13', '14', '15', "(Neptune,149.017,(c)) (H1,238.919,(c)) (square,5.92')", "(Moon,183.973,(p)) (H10,243.460,(p)) (sextile,30.79')\n(Mercury,74.131,(c)) (H5,14.106,(c)) (sextile,1.47')", '18', "(Sun,124.348,(r)) (H8,214.340,(p)) (square,0.46')\n(Saturn,264.751,(p)) (H10,264.894,(p)) (conjunction,8.61')", 12]
['1929-07-27 21:14:47', '0', '1', '2', "(Mercury,120.533,(r)) (H7,60.689,(c)) (sextile,9.37')\n(Moon,60.692,(c)) (H7,60.689,(c)) (conjunction,0.19')", "(Mercury,120.533,(r)) (H5,60.425,(p)) (sextile,6.47')\n(Mercury,120.533,(r)) (H7,60.512,(c)) (sextile,1.27')", '5', "(Mars,147.284,(c)) (H1,237.327,(c)) (square,2.58')", "(Mean_Node,45.757,(p)) (H1,285.883,(p)) (trine,7.54')", "(Uranus,11.337,(r)) (H3,11.317,(p)) (conjunction,1.17')\n(Moon,41.083,(p)) (H10,221.544,(p)) (opposition,27.65')\n(Jupiter,63.579,(c)) (H3,303.536,(c)) (trine,2.55')", '9', '10', '11', '12', '13', '14', '15', '16', "(Moon,228.315,(c)) (H7,48.188,(c)) (opposition,7.66')\n(Jupiter,61.387,(c)) (H5,1.281,(c)) (sextile,6.36')", '18', '19', 11]
['1929-07-28 01:27:43', '0', "(Moon,16.256,(r)) (H5,76.331,(c)) (sextile,4.51')", "(Mars,179.283,(p)) (H5,119.106,(p)) (sextile,10.63')", "(Mars,179.401,(p)) (H5,119.282,(p)) (sextile,7.14')\n(Jupiter,73.201,(p)) (H7,193.121,(p)) (trine,4.80')", "(Moon,336.629,(p)) (H10,277.132,(p)) (sextile,30.16')\n(Mars,179.539,(p)) (H5,119.488,(p)) (sextile,3.08')\n(Moon,60.104,(c)) (H7,119.628,(c)) (sextile,28.51')", '5', "(Mean_Node,48.732,(c)) (H10,228.844,(c)) (opposition,6.76')", '7', '8', '9', "(Mean_Node,45.447,(p)) (H4,105.523,(p)) (sextile,4.58')", "(Neptune,151.349,(p)) (H8,241.400,(p)) (square,3.05')", "(Pluto,107.472,(c)) (H7,107.582,(c)) (conjunction,6.59')", "(Uranus,11.335,(r)) (H9,191.503,(c)) (opposition,10.08')", '14', '15', "(Moon,234.935,(c)) (H8,145.090,(c)) (square,9.32')", "(Mercury,120.904,(r)) (H5,60.757,(c)) (sextile,8.82')", '18', '19', 14]
['1929-07-28 03:06:47', '0', '1', '2', '3', '4', "(Neptune,150.118,(r)) (H1,329.981,(c)) (opposition,8.23')\n(Pluto,107.660,(c)) (H8,197.583,(c)) (square,4.62')", '6', '7', "(Uranus,11.335,(r)) (H10,251.465,(c)) (trine,7.84')", "(Sun,154.639,(p)) (H5,154.468,(p)) (conjunction,10.30')\n(Jupiter,69.456,(r)) (H4,69.465,(c)) (conjunction,0.48')", "(Sun,157.247,(p)) (H5,157.418,(p)) (conjunction,10.23')", "(Sun,157.253,(p)) (H5,157.424,(p)) (conjunction,10.27')\n(Mean_Node,49.047,(c)) (H7,139.020,(c)) (square,1.57')", '12', '13', "(Mean_Node,48.743,(c)) (H9,228.565,(c)) (opposition,10.69')", '15', '16', '17', "(Mars,164.429,(r)) (H7,254.541,(p)) (square,6.71')", '19', 10]
['1929-07-28 16:49:51', '0', '1', "(Mean_Node,45.958,(p)) (H7,46.000,(p)) (conjunction,2.48')\n(Jupiter,69.558,(r)) (H7,9.521,(c)) (sextile,2.22')", '3', "(Moon,69.583,(c)) (H7,9.193,(c)) (sextile,23.39')", '5', '6', "(Mars,182.640,(p)) (H5,2.679,(p)) (opposition,2.37')\n(Moon,10.553,(c)) (H5,310.101,(c)) (sextile,27.11')", "(Mercury,175.315,(p)) (H3,295.275,(p)) (trine,2.42')\n(Sun,125.093,(r)) (H1,184.982,(c)) (sextile,6.62')\n(Mercury,122.255,(r)) (H3,242.149,(c)) (trine,6.34')", "(Jupiter,63.310,(c)) (H1,183.291,(c)) (trine,1.18')", '10', '11', '12', '13', '14', '15', "(Saturn,267.158,(c)) (H1,177.094,(c)) (square,3.86')", '17', "(Neptune,151.795,(p)) (H7,61.657,(p)) (square,8.30')\n(Sun,81.557,(c)) (H7,351.521,(c)) (square,2.16')", '19', 12]
['1929-07-28 19:17:12', "(Moon,26.039,(r)) (H9,146.012,(p)) (trine,1.61')\n(Jupiter,72.777,(p)) (H1,252.667,(p)) (opposition,6.55')", '1', '2', '3', '4', "(Moon,23.978,(p)) (H8,113.607,(p)) (square,22.26')", "(Sun,125.190,(r)) (H1,215.079,(c)) (square,6.71')", "(Mars,164.846,(r)) (H5,344.732,(c)) (opposition,6.84')\n(Moon,11.905,(c)) (H4,311.736,(c)) (sextile,10.17')", "(Uranus,11.329,(r)) (H10,191.476,(p)) (opposition,8.87')", '9', '10', '11', "(Saturn,263.901,(p)) (H7,83.809,(p)) (opposition,5.50')", '13', '14', '15', '16', "(Mean_Node,47.209,(r)) (H5,47.028,(p)) (conjunction,10.84')\n(Moon,26.039,(r)) (H7,25.964,(c)) (conjunction,4.51')", '18', '19', 10]
['1929-07-28 01:43:59', "(Mercury,120.927,(r)) (H10,240.831,(c)) (trine,5.78')", '1', '2', '3', "(Jupiter,64.717,(c)) (H7,124.702,(c)) (sextile,0.90')", '5', '6', '7', '8', "(Uranus,10.708,(p)) (H5,130.775,(p)) (trine,4.03')", "(Jupiter,69.446,(r)) (H5,69.271,(c)) (conjunction,10.50')", '11', '12', '13', '14', '15', '16', "(Sun,124.491,(r)) (H5,64.421,(c)) (sextile,4.23')", "(Sun,124.491,(r)) (H4,34.438,(c)) (square,3.18')", '19', 6]
['1929-07-28 09:06:00', "(Venus,81.343,(r)) (H9,321.362,(c)) (trine,1.15')", "(Jupiter,69.501,(r)) (H5,249.437,(p)) (opposition,3.87')", "(Mars,164.583,(r)) (H10,344.495,(c)) (opposition,5.30')", "(Uranus,10.908,(p)) (H5,250.736,(p)) (trine,10.34')", "(Uranus,10.902,(p)) (H5,250.932,(p)) (trine,1.76')", "(Moon,23.085,(c)) (H8,293.482,(c)) (square,23.81')", '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', "(Sun,87.358,(c)) (H10,327.441,(c)) (trine,4.99')", "(Neptune,150.126,(r)) (H7,330.164,(p)) (opposition,2.25')", '19', 8]
['1929-07-28 12:39:27', '0', "(Mars,178.789,(p)) (H5,298.659,(p)) (trine,7.82')", "(Mars,179.579,(p)) (H5,299.692,(p)) (trine,6.77')", "(Mars,179.698,(p)) (H5,299.847,(p)) (trine,8.95')", '4', "(Mean_Node,47.224,(r)) (H1,137.359,(c)) (square,8.13')", '6', '7', '8', "(Jupiter,69.527,(r)) (H5,249.698,(c)) (opposition,10.22')", '10', '11', '12', '13', '14', "(Sun,124.926,(r)) (H9,64.920,(p)) (sextile,0.35')", '16', "(Moon,192.233,(p)) (H5,312.529,(p)) (trine,17.72')\n(Jupiter,61.531,(c)) (H5,241.462,(c)) (opposition,4.14')", '18', '19', 8]
['1929-07-28 12:19:36', '0', '1', "(Venus,81.490,(r)) (H10,81.530,(p)) (conjunction,2.43')\n(Moon,72.778,(c)) (H5,252.525,(c)) (opposition,15.15')", '3', '4', '5', '6', "(Moon,8.082,(c)) (H5,247.843,(c)) (trine,14.33')", '8', "(Sun,124.913,(r)) (H5,244.739,(c)) (trine,10.45')", "(Mercury,121.859,(r)) (H5,241.901,(c)) (trine,2.49')", '11', '12', '13', '14', "(Moon,183.840,(p)) (H1,183.483,(p)) (conjunction,21.42')\n(Mean_Node,49.270,(c)) (H9,349.167,(c)) (sextile,6.15')", '16', "(Moon,235.878,(c)) (H5,236.306,(c)) (conjunction,25.65')", '18', '19', 8]
['1929-07-27 21:56:39', '0', '1', "(Jupiter,69.418,(r)) (H5,69.507,(p)) (conjunction,5.34')\n(Jupiter,69.418,(r)) (H7,69.278,(c)) (conjunction,8.37')", "(Mean_Node,47.256,(r)) (H10,227.131,(p)) (opposition,7.49')", "(Mean_Node,47.256,(r)) (H10,227.331,(p)) (opposition,4.49')", '5', '6', '7', '8', '9', '10', '11', "(Sun,124.340,(r)) (H7,124.349,(p)) (conjunction,0.53')", "(Neptune,150.111,(r)) (H1,239.993,(c)) (square,7.07')", '14', "(Jupiter,69.418,(r)) (H1,309.445,(p)) (trine,1.64')\n(Sun,124.340,(r)) (H9,124.347,(c)) (conjunction,0.40')", '16', "(Uranus,11.336,(r)) (H5,11.433,(c)) (conjunction,5.80')", '18', '19', 9]
['1929-07-28 16:19:12', '0', '1', '2', '3', '4', "(Moon,27.186,(c)) (H8,26.773,(c)) (conjunction,24.73')", '6', '7', '8', "(Mean_Node,45.557,(p)) (H1,225.452,(p)) (opposition,6.30')", "(Mean_Node,47.216,(r)) (H1,227.369,(p)) (opposition,9.20')\n(Venus,120.271,(p)) (H5,0.266,(p)) (trine,0.32')\n(Mars,144.197,(c)) (H4,264.183,(c)) (trine,0.79')", "(Mean_Node,47.216,(r)) (H7,47.373,(p)) (conjunction,9.43')", "(Saturn,264.657,(r)) (H7,354.739,(c)) (square,4.88')", '13', '14', '15', '16', '17', '18', "(Neptune,150.137,(r)) (H1,149.982,(c)) (conjunction,9.27')", 8]
['1929-07-27 21:18:24', '0', '1', "(Mean_Node,47.257,(r)) (H10,167.292,(c)) (trine,2.06')", "(Mean_Node,47.257,(r)) (H10,167.084,(c)) (trine,10.41')", '4', '5', "(Neptune,150.110,(r)) (H8,150.054,(p)) (conjunction,3.36')", '7', "(Sun,124.315,(r)) (H3,304.484,(c)) (opposition,10.14')", "(Mars,164.280,(r)) (H4,44.358,(p)) (trine,4.70')", "(Jupiter,69.413,(r)) (H5,69.383,(p)) (conjunction,1.81')", '11', "(Mean_Node,47.257,(r)) (H4,47.087,(p)) (conjunction,10.24')", '13', "(Uranus,11.337,(r)) (H9,191.333,(p)) (opposition,0.19')", '15', "(Mean_Node,49.315,(c)) (H1,229.198,(c)) (opposition,7.01')", '17', '18', '19', 9]
['1929-07-27 23:30:40', '0', "(Mars,150.645,(c)) (H7,90.639,(c)) (sextile,0.34')", "(Moon,330.600,(p)) (H5,90.791,(p)) (trine,11.46')", "(Mean_Node,48.519,(c)) (H5,48.566,(c)) (conjunction,2.84')", "(Mean_Node,48.530,(c)) (H5,48.362,(c)) (conjunction,10.08')", "(Saturn,266.351,(c)) (H1,266.341,(c)) (conjunction,0.65')", "(Pluto,108.358,(r)) (H10,198.468,(c)) (square,6.62')", "(Moon,29.811,(p)) (H1,330.140,(p)) (sextile,19.72')\n(Jupiter,73.754,(p)) (H4,73.683,(p)) (conjunction,4.23')\n(Mars,164.336,(r)) (H5,44.373,(c)) (trine,2.19')", '8', "(Sun,154.495,(p)) (H1,334.533,(p)) (opposition,2.31')", '10', '11', "(Uranus,11.336,(r)) (H4,11.415,(c)) (conjunction,4.72')", '13', "(Jupiter,73.750,(p)) (H10,253.655,(p)) (opposition,5.68')", '15', '16', '17', '18', '19', 12]
['1929-07-28 19:38:07', "(Mercury,85.591,(c)) (H10,145.727,(c)) (sextile,8.16')", "(Sun,103.749,(c)) (H7,43.632,(c)) (sextile,7.02')", "(Venus,81.822,(r)) (H10,141.838,(c)) (sextile,0.95')\n(Sun,102.566,(c)) (H7,42.636,(c)) (sextile,4.18')", "(Venus,81.822,(r)) (H10,141.641,(c)) (sextile,10.83')\n(Sun,102.388,(c)) (H7,42.486,(c)) (sextile,5.86')", "(Sun,102.182,(c)) (H7,42.312,(c)) (sextile,7.80')", '5', "(Mean_Node,47.208,(r)) (H10,137.326,(c)) (square,7.06')", '7', '8', '9', "(Uranus,11.178,(c)) (H4,311.084,(c)) (sextile,5.64')", '11', '12', '13', "(Mercury,77.164,(c)) (H10,137.028,(c)) (sextile,8.16')", "(Moon,26.232,(r)) (H10,206.210,(p)) (opposition,1.37')\n(Moon,246.670,(c)) (H10,126.369,(c)) (trine,18.06')", '16', '17', '18', "(Mars,206.697,(p)) (H1,296.573,(p)) (square,7.45')", 13]
['1929-07-28 09:41:28', "(Mercury,160.287,(p)) (H10,40.144,(p)) (trine,8.59')", "(Moon,20.752,(r)) (H7,320.645,(p)) (sextile,6.38')\n(Moon,320.500,(p)) (H7,320.645,(p)) (conjunction,8.76')", "(Venus,81.370,(r)) (H7,321.542,(p)) (trine,10.35')\n(Mars,164.599,(r)) (H7,284.549,(c)) (trine,2.96')\n(Mars,150.156,(c)) (H5,210.074,(c)) (sextile,4.91')", '3', '4', '5', '6', '7', "(Moon,20.752,(r)) (H3,140.784,(c)) (trine,1.96')", "(Moon,20.752,(r)) (H5,200.667,(c)) (opposition,5.12')", '10', '11', '12', '13', '14', '15', "(Moon,20.752,(r)) (H8,290.631,(c)) (square,7.23')", '17', '18', '19', 9]
['1929-07-27 22:55:20', '0', "(Jupiter,69.425,(r)) (H7,129.345,(p)) (sextile,4.78')\n(Moon,83.007,(c)) (H7,82.707,(c)) (conjunction,18.01')", '2', '3', '4', '5', '6', '7', '8', '9', '10', "(Mercury,120.680,(r)) (H5,30.627,(c)) (square,3.18')", "(Sun,91.637,(c)) (H4,1.782,(c)) (square,8.67')", '13', '14', '15', "(Mars,164.321,(r)) (H10,254.357,(p)) (square,2.13')", '17', '18', "(Mean_Node,47.254,(r)) (H1,227.345,(c)) (opposition,5.44')", 6]
['1929-07-28 06:18:16', "(Moon,18.897,(r)) (H9,318.859,(p)) (sextile,2.29')\n(Moon,124.711,(c)) (H10,305.092,(c)) (opposition,22.86')", '1', "(Mercury,121.330,(r)) (H10,301.428,(c)) (opposition,5.91')", "(Mercury,121.330,(r)) (H10,301.243,(c)) (opposition,5.20')", '4', '5', "(Mars,164.511,(r)) (H8,254.414,(c)) (square,5.84')", '7', '8', "(Moon,18.897,(r)) (H5,138.877,(c)) (trine,1.21')", '10', '11', '12', '13', '14', '15', '16', "(Sun,124.673,(r)) (H10,4.769,(p)) (trine,5.75')", '18', '19', 7]
['1929-07-28 17:55:04', "(Moon,25.282,(r)) (H1,205.385,(c)) (opposition,6.22')\n(Moon,25.282,(r)) (H9,85.395,(c)) (sextile,6.80')\n(Mercury,85.496,(c)) (H1,205.385,(c)) (trine,6.66')\n(Mercury,85.496,(c)) (H9,85.395,(c)) (conjunction,6.07')", "(Jupiter,73.102,(p)) (H5,13.259,(p)) (sextile,9.46')", '2', '3', '4', "(Sun,151.123,(p)) (H1,241.271,(p)) (square,8.90')\n(Neptune,151.116,(p)) (H1,241.271,(p)) (square,9.30')\n(Mean_Node,47.212,(r)) (H8,47.225,(c)) (conjunction,0.81')", "(Sun,152.034,(p)) (H1,241.962,(p)) (square,4.35')", "(Moon,25.282,(r)) (H5,325.187,(c)) (sextile,5.66')", '8', "(Moon,81.506,(p)) (H5,21.060,(p)) (sextile,26.75')\n(Mean_Node,48.871,(c)) (H4,288.933,(c)) (trine,3.72')", "(Mars,186.336,(p)) (H1,246.358,(p)) (sextile,1.30')", "(Saturn,263.899,(p)) (H4,353.798,(p)) (square,6.06')", "(Saturn,263.900,(p)) (H4,354.082,(p)) (square,10.90')", "(Saturn,264.654,(r)) (H10,174.639,(p)) (square,0.89')", "(Mercury,122.350,(r)) (H1,242.170,(p)) (trine,10.84')\n(Uranus,11.329,(r)) (H9,131.442,(p)) (trine,6.80')", "(Venus,81.744,(r)) (H9,141.912,(p)) (sextile,10.10')\n(Jupiter,69.567,(r)) (H1,249.741,(p)) (opposition,10.49')", '16', "(Jupiter,69.567,(r)) (H7,9.733,(c)) (sextile,10.02')", "(Mars,164.811,(r)) (H7,74.939,(p)) (square,7.69')", '19', 22]
['1929-07-28 02:53:04', "(Moon,17.030,(r)) (H10,257.115,(c)) (trine,5.09')", "(Venus,81.061,(r)) (H5,140.955,(p)) (sextile,6.36')", "(Mars,149.986,(c)) (H7,150.007,(c)) (conjunction,1.25')", "(Mars,149.874,(c)) (H7,149.704,(c)) (conjunction,10.25')", '4', '5', "(Uranus,11.335,(r)) (H8,191.272,(c)) (opposition,3.76')\n(Uranus,11.263,(c)) (H8,191.272,(c)) (opposition,0.55')", '7', "(Venus,81.061,(r)) (H1,321.222,(c)) (trine,9.68')", '9', "(Mars,185.932,(p)) (H4,125.857,(p)) (sextile,4.48')", "(Saturn,264.684,(r)) (H5,84.844,(c)) (opposition,9.64')\n(Sun,92.069,(c)) (H8,182.238,(c)) (square,10.12')", "(Sun,91.795,(c)) (H8,181.804,(c)) (square,0.52')", '13', '14', '15', '16', "(Sun,124.537,(r)) (H7,244.361,(p)) (trine,10.55')", '18', '19', 12]
['1929-07-28 06:01:20', '0', "(Moon,318.628,(p)) (H5,198.330,(p)) (trine,17.85')", "(Mean_Node,47.238,(r)) (H7,227.218,(c)) (opposition,1.19')", '3', '4', '5', '6', '7', '8', '9', "(Mean_Node,47.238,(r)) (H4,107.296,(c)) (sextile,3.48')\n(Uranus,11.168,(c)) (H5,131.085,(c)) (trine,4.97')", "(Sun,124.662,(r)) (H8,304.619,(p)) (opposition,2.56')", "(Sun,124.662,(r)) (H8,304.840,(p)) (opposition,10.67')", '13', '14', '15', '16', '17', "(Mean_Node,49.654,(c)) (H8,229.743,(c)) (opposition,5.34')", '19', 7]
['1929-07-28 06:48:39', '0', "(Venus,106.430,(p)) (H7,286.275,(p)) (opposition,9.35')", "(Mean_Node,47.237,(r)) (H7,287.227,(p)) (trine,0.59')\n(Moon,69.342,(c)) (H10,308.857,(c)) (trine,29.15')", "(Mean_Node,47.237,(r)) (H7,287.369,(p)) (trine,7.95')", '4', "(Mars,148.084,(c)) (H1,58.212,(c)) (square,7.65')", "(Sun,124.693,(r)) (H10,304.513,(c)) (opposition,10.84')", '7', '8', "(Moon,327.396,(c)) (H5,147.617,(c)) (opposition,13.25')", "(Mars,164.524,(r)) (H5,224.558,(p)) (sextile,2.00')", '11', '12', '13', "(Moon,33.413,(p)) (H9,333.137,(p)) (sextile,16.59')", '15', '16', "(Moon,233.118,(c)) (H10,293.355,(c)) (sextile,14.25')", "(Pluto,109.326,(p)) (H4,199.243,(p)) (square,4.98')\n(Pluto,107.200,(c)) (H4,107.121,(c)) (conjunction,4.76')", "(Saturn,269.005,(c)) (H10,268.999,(c)) (conjunction,0.32')", 13]
['1929-07-28 11:32:48', '0', "(Jupiter,69.519,(r)) (H10,69.569,(p)) (conjunction,3.00')", "(Mars,164.646,(r)) (H5,284.704,(p)) (trine,3.44')", '3', "(Moon,66.307,(c)) (H7,306.672,(c)) (trine,21.89')", '5', "(Uranus,11.331,(r)) (H8,11.326,(p)) (conjunction,0.31')", "(Pluto,108.370,(r)) (H5,288.511,(p)) (opposition,8.46')", "(Mean_Node,47.226,(r)) (H3,167.228,(c)) (trine,0.11')", '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', "(Moon,21.770,(r)) (H8,291.675,(c)) (square,5.72')", 7]
['1929-07-28 04:03:11', "(Moon,288.246,(p)) (H9,288.196,(p)) (conjunction,2.98')", '1', '2', '3', '4', '5', '6', "(Pluto,108.363,(r)) (H5,168.335,(p)) (sextile,1.63')", "(Jupiter,73.890,(p)) (H1,73.819,(p)) (conjunction,4.25')", '9', '10', "(Saturn,264.681,(r)) (H5,174.787,(p)) (square,6.35')\n(Uranus,11.166,(c)) (H5,101.120,(c)) (square,2.75')", '12', '13', '14', '15', '16', '17', "(Pluto,108.363,(r)) (H8,288.374,(p)) (opposition,0.68')", "(Moon,251.698,(c)) (H8,161.892,(c)) (square,11.64')", 7]
['1929-07-27 23:00:39', '0', "(Sun,102.927,(c)) (H5,43.014,(c)) (sextile,5.23')", "(Sun,101.744,(c)) (H5,41.834,(c)) (sextile,5.43')", "(Moon,14.923,(r)) (H10,194.945,(c)) (opposition,1.30')\n(Sun,101.566,(c)) (H5,41.657,(c)) (sextile,5.44')", "(Jupiter,73.216,(p)) (H7,133.232,(p)) (sextile,1.00')\n(Sun,101.360,(c)) (H5,41.451,(c)) (sextile,5.44')", "(Uranus,11.336,(r)) (H10,191.412,(c)) (opposition,4.54')\n(Uranus,11.273,(c)) (H10,191.412,(c)) (opposition,8.30')", '6', "(Sun,97.347,(c)) (H5,37.414,(c)) (sextile,4.03')", '8', "(Sun,94.492,(c)) (H5,34.516,(c)) (sextile,1.46')", "(Sun,91.920,(c)) (H5,31.890,(c)) (sextile,1.81')", '11', '12', '13', '14', '15', '16', "(Jupiter,69.426,(r)) (H7,69.246,(c)) (conjunction,10.78')\n(Sun,86.956,(c)) (H5,26.786,(c)) (sextile,10.21')", '18', "(Sun,187.102,(p)) (H10,277.075,(p)) (square,1.63')", 14]
