['Time', '0: 1949-08-15', '1: 1952-01-21', '2: 1953-04-18', '3: 1953-06-25', '4: 1953-09-12', '5: 1956-08-23', '6: 1957-08-03', '7: 1957-11-27', '8: 1958-11-04', '9: 1960-11-25', '10: 1963-08-07', '11: 1963-08-09', '12: 1963-11-22', '13: 1964-06-15', '14: 1957-11-15', '15: 1968-03-15', '16: 1968-06-05', '17: 1968-10-20', '18: 1975-03-15', '19: 1994-05-20', 'Count']
['1929-07-28 14:57:12', "(Venus,81.609,(r)) (H1,201.697,(d)) (trine,5.27')", "(Moon,23.645,(r)) (H7,23.583,(d)) (conjunction,3.75')", '2', '3', "(Mean_Node,47.219,(r)) (H7,347.262,(c)) (sextile,2.61')", '5', '6', "(Uranus,11.330,(r)) (H4,251.313,(c)) (trine,1.03')", '8', '9', '10', '11', '12', '13', "(Uranus,11.330,(r)) (H10,71.343,(c)) (sextile,0.79')", '15', '16', '17', '18', '19', 5]
['1929-07-28 16:30:47', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', "(Jupiter,69.556,(r)) (H5,9.505,(d)) (sextile,3.05')", "(Mars,164.774,(r)) (H4,344.935,(d)) (opposition,9.61')", '19', 2]
['1929-07-28 03:27:27', '0', "(Sun,124.560,(r)) (H10,304.605,(d)) (opposition,2.71')\n(Mars,164.438,(r)) (H5,104.461,(c)) (sextile,1.40')\n(Mean_Node,47.244,(r)) (H7,167.203,(c)) (trine,2.46')", '2', '3', "(Mars,164.438,(r)) (H7,164.441,(c)) (conjunction,0.17')", '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', "(Venus,81.087,(r)) (H10,321.064,(d)) (trine,1.35')", '18', '19', 5]
['1929-07-28 07:37:03', "(Mercury,121.445,(r)) (H9,301.343,(c)) (opposition,6.10')", '1', '2', '3', "(Venus,81.276,(r)) (H10,321.188,(c)) (trine,5.27')", '5', "(Mean_Node,47.235,(r)) (H10,317.290,(c)) (square,3.32')", '7', '8', '9', "(Uranus,11.333,(r)) (H4,131.357,(c)) (trine,1.44')", '11', '12', "(Pluto,108.366,(r)) (H9,288.220,(c)) (opposition,8.77')", "(Mercury,121.445,(r)) (H1,121.267,(d)) (conjunction,10.65')", '15', "(Neptune,150.124,(r)) (H8,330.251,(d)) (opposition,7.59')", '17', '18', '19', 7]
['1929-07-28 05:21:28', '0', '1', '2', '3', '4', '5', "(Neptune,150.121,(r)) (H8,240.181,(c)) (square,3.60')", '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 1]
['1929-07-28 14:50:15', '0', "(Mean_Node,47.219,(r)) (H7,347.168,(c)) (sextile,3.05')", '2', '3', "(Moon,23.582,(r)) (H7,23.489,(d)) (conjunction,5.54')", '5', '6', "(Jupiter,69.544,(r)) (H4,249.685,(c)) (opposition,8.48')", '8', '9', '10', '11', '12', '13', "(Jupiter,69.544,(r)) (H10,69.715,(c)) (conjunction,10.30')", '15', '16', '17', '18', '19', 4]
['1929-07-28 09:03:12', '0', "(Jupiter,69.501,(r)) (H5,249.439,(d)) (opposition,3.68')", '2', '3', '4', "(Mean_Node,47.232,(r)) (H1,137.241,(d)) (square,0.57')", '6', '7', '8', '9', "(Moon,20.402,(r)) (H5,260.403,(d)) (trine,0.06')", '11', '12', '13', '14', '15', '16', '17', "(Saturn,264.672,(r)) (H8,354.703,(d)) (square,1.92')", "(Uranus,11.332,(r)) (H8,11.173,(d)) (conjunction,9.55')", 5]
['1929-07-28 12:49:04', '0', '1', "(Mars,164.679,(r)) (H10,44.650,(c)) (trine,1.73')", '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 1]
['1929-07-28 19:36:31', '0', '1', '2', "(Venus,81.821,(r)) (H10,141.775,(c)) (sextile,2.75')", '4', '5', '6', '7', '8', "(Mean_Node,47.208,(r)) (H5,347.270,(c)) (sextile,3.69')", "(Mars,164.854,(r)) (H5,344.712,(c)) (opposition,8.55')", "(Mars,164.854,(r)) (H5,344.706,(c)) (opposition,8.86')", '12', '13', '14', '15', '16', '17', '18', '19', 4]
['1929-07-28 12:36:07', '0', '1', '2', '3', '4', "(Mean_Node,47.224,(r)) (H1,137.250,(c)) (square,1.56')", '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', "(Mercury,121.883,(r)) (H5,241.971,(c)) (trine,5.24')", '18', '19', 2]
['1929-07-28 17:31:04', '0', '1', '2', "(Jupiter,69.564,(r)) (H5,9.511,(d)) (sextile,3.13')", '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 1]
['1929-07-27 22:09:36', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', "(Venus,80.846,(r)) (H5,20.787,(c)) (sextile,3.57')", '11', '12', '13', '14', "(Mercury,120.613,(r)) (H1,240.534,(c)) (trine,4.75')", '16', '17', '18', '19', 2]
['1929-07-28 10:16:31', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', "(Moon,21.073,(r)) (H9,321.133,(c)) (sextile,3.65')", '16', '17', '18', '19', 1]
['1929-07-28 15:05:11', "(Mean_Node,47.218,(r)) (H9,47.334,(c)) (conjunction,6.96')", '1', '2', '3', '4', "(Uranus,11.330,(r)) (H8,11.332,(c)) (conjunction,0.10')", "(Sun,125.023,(r)) (H10,124.959,(d)) (conjunction,3.85')", "(Mean_Node,47.218,(r)) (H5,287.141,(c)) (trine,4.63')", '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 4]
['1929-07-28 01:53:20', '0', '1', '2', '3', "(Venus,81.016,(r)) (H5,81.104,(c)) (conjunction,5.29')", '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', "(Mean_Node,47.247,(r)) (H1,47.309,(d)) (conjunction,3.67')", '17', '18', '19', 2]
['1929-07-27 23:15:59', '0', '1', '2', '3', '4', '5', '6', "(Moon,15.062,(r)) (H4,15.006,(c)) (conjunction,3.34')", '8', '9', '10', '11', '12', '13', "(Mean_Node,47.253,(r)) (H9,227.161,(d)) (opposition,5.55')\n(Moon,15.062,(r)) (H10,195.041,(c)) (opposition,1.24')", '15', "(Pluto,108.358,(r)) (H8,108.300,(c)) (conjunction,3.45')", '17', '18', "(Neptune,150.112,(r)) (H8,240.050,(d)) (square,3.77')", 5]
['1929-07-28 01:35:43', "(Uranus,11.335,(r)) (H1,11.356,(d)) (conjunction,1.24')", '1', '2', '3', '4', '5', "(Mars,164.390,(r)) (H8,164.349,(c)) (conjunction,2.44')", '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 2]
