['Time', '0: 1883-07-05', '1: 1895-01-24', '2: 1899-11-15', '3: 1898-12-01', '4: 1900-06-05', '5: 1909-07-11', '6: 1911-05-28', '7: 1914-10-07', '8: 1918-11-15', '9: 1921-06-29', '10: 1922-09-15', '11: 1941-12-12', '12: 1944-09-05', '13: 1953-06-24', '14: 1963-10-19', 'Count']
['1874-11-30 02:29:12', '0', "(Mean_Node,24.365,(r)) (H1,204.256,(d)) (opposition,6.56')", '2', '3', '4', "(Pluto,51.424,(r)) (Venus,231.437,(c)) (opposition,0.79')", "(Mars,196.575,(r)) (Mercury,256.654,(d)) (sextile,4.78')\n(Pluto,51.424,(r)) (Mean_Node,51.263,(d)) (conjunction,9.66')\n(Pluto,51.424,(r)) (H5,351.453,(d)) (sextile,1.78')", '7', "(Venus,262.010,(r)) (Pluto,82.171,(d)) (opposition,9.65')", '9', "(Sun,247.761,(r)) (Venus,307.757,(d)) (sextile,0.23')\n(H1,190.358,(r)) (Moon,190.447,(d)) (conjunction,5.30')", "(POF,92.730,(r)) (Moon,92.653,(c)) (conjunction,4.62')", '12', '13', '14', 9]
['1874-11-30 02:51:20', '0', '1', '2', '3', '4', "(Venus,262.003,(r)) (H4,322.041,(d)) (sextile,2.29')", "(H5,323.845,(r)) (H4,323.943,(d)) (conjunction,5.89')", "(Uranus,135.229,(r)) (POF,135.273,(d)) (conjunction,2.65')", '8', '9', '10', "(H9,71.849,(r)) (Jupiter,251.865,(d)) (opposition,0.99')", '12', "(Neptune,28.432,(r)) (Uranus,208.485,(d)) (opposition,3.13')\n(Mean_Node,24.365,(r)) (Saturn,24.520,(d)) (conjunction,9.30')", "(Moon,150.326,(r)) (H8,330.390,(c)) (opposition,3.86')\n(Mean_Node,24.365,(r)) (H4,204.499,(c)) (opposition,8.06')", 8]
['1874-11-30 02:18:56', '0', '1', "(H1,188.552,(r)) (Neptune,8.698,(c)) (opposition,8.73')", '3', "(Sun,247.754,(r)) (Mercury,247.688,(d)) (conjunction,3.95')", "(Uranus,135.229,(r)) (Mercury,255.306,(d)) (trine,4.61')", "(Pluto,51.424,(r)) (Mean_Node,51.509,(d)) (conjunction,5.11')\n(Mars,196.570,(r)) (Pluto,16.405,(c)) (opposition,9.90')", '7', "(Pluto,51.424,(r)) (Mean_Node,351.396,(c)) (sextile,1.69')", '9', '10', "(Sun,247.754,(r)) (H9,127.762,(d)) (trine,0.49')", '12', '13', '14', 7]
['1874-11-30 01:20:39', "(Neptune,28.434,(r)) (H8,28.606,(d)) (conjunction,10.37')", '1', "(Mercury,227.587,(r)) (Neptune,47.742,(d)) (opposition,9.34')", "(Sun,247.713,(r)) (Mercury,247.552,(d)) (conjunction,9.65')", "(Moon,149.534,(r)) (H9,29.623,(c)) (trine,5.31')", "(Pluto,51.424,(r)) (Mean_Node,51.485,(d)) (conjunction,3.61')", "(Jupiter,203.566,(r)) (H1,203.504,(d)) (conjunction,3.72')", '7', '8', '9', '10', '11', "(Mean_Node,24.368,(r)) (Moon,204.400,(d)) (opposition,1.94')", '13', "(Saturn,309.593,(r)) (Moon,219.656,(d)) (square,3.76')", 8]
['1874-11-30 02:13:12', "(Saturn,309.596,(r)) (Pluto,39.550,(c)) (square,2.74')", "(Neptune,28.433,(r)) (H10,118.481,(d)) (square,2.86')\n(Mars,196.568,(r)) (H8,16.614,(c)) (opposition,2.76')", '2', "(Mean_Node,24.366,(r)) (H9,84.376,(d)) (sextile,0.60')", "(Sun,247.750,(r)) (Mercury,247.800,(d)) (conjunction,3.02')", "(H5,315.355,(r)) (Mercury,255.439,(d)) (sextile,5.06')", "(Mercury,227.616,(r)) (Uranus,167.610,(d)) (sextile,0.41')\n(Mars,196.568,(r)) (Mercury,196.641,(c)) (conjunction,4.41')\n(Mars,196.568,(r)) (Pluto,16.448,(c)) (opposition,7.17')", '7', "(Jupiter,203.573,(r)) (Mercury,263.489,(d)) (sextile,5.05')", "(Saturn,309.596,(r)) (H1,219.595,(d)) (square,0.07')\n(Venus,262.015,(r)) (Neptune,352.010,(c)) (square,0.33')", "(Uranus,135.229,(r)) (POF,135.328,(d)) (conjunction,5.94')", "(Uranus,135.229,(r)) (Mean_Node,75.295,(d)) (sextile,3.94')", '12', "(POF,89.787,(r)) (Neptune,89.655,(d)) (conjunction,7.92')", "(Mars,196.568,(r)) (H8,106.487,(d)) (square,4.83')\n(Mercury,227.616,(r)) (Mean_Node,317.536,(c)) (square,4.85')", 17]
['1874-11-30 01:08:31', '0', "(Neptune,28.434,(r)) (Uranus,118.375,(c)) (square,3.51')", "(Mean_Node,24.368,(r)) (Uranus,114.376,(c)) (square,0.45')", "(Sun,247.704,(r)) (Mercury,247.788,(d)) (conjunction,5.05')", "(H10,84.976,(r)) (Mercury,204.906,(c)) (trine,4.16')", '5', "(Uranus,135.229,(r)) (Mercury,195.141,(c)) (sextile,5.28')", "(Jupiter,203.565,(r)) (H1,203.694,(d)) (conjunction,7.77')\n(Pluto,51.425,(r)) (Jupiter,171.379,(c)) (trine,2.72')", '8', "(Neptune,28.434,(r)) (H1,208.316,(d)) (opposition,7.06')", '10', "(Mars,196.540,(r)) (Jupiter,256.571,(d)) (sextile,1.86')", "(Jupiter,203.565,(r)) (Moon,203.590,(d)) (conjunction,1.54')\n(H9,49.283,(r)) (Mercury,289.282,(d)) (trine,0.06')", '13', "(Saturn,309.592,(r)) (Mercury,309.423,(d)) (conjunction,10.18')", 12]
['1874-11-30 02:03:44', '0', "(Saturn,309.595,(r)) (Mean_Node,39.560,(d)) (square,2.10')\n(H8,30.436,(r)) (Mars,210.596,(d)) (opposition,9.57')", "(Sun,247.743,(r)) (Pluto,67.605,(d)) (opposition,8.30')", '3', "(Jupiter,203.572,(r)) (H1,203.488,(d)) (conjunction,5.00')\n(Jupiter,203.572,(r)) (H9,83.578,(d)) (trine,0.40')", '5', "(Mars,196.564,(r)) (Mercury,196.432,(c)) (conjunction,7.89')\n(Mars,196.564,(r)) (Pluto,16.521,(c)) (opposition,2.57')", "(Uranus,135.229,(r)) (H4,315.176,(d)) (opposition,3.19')", "(H1,185.877,(r)) (Moon,185.778,(d)) (conjunction,5.90')", '9', '10', '11', '12', '13', "(H8,30.436,(r)) (Saturn,30.350,(d)) (conjunction,5.19')", 10]
['1874-11-30 02:00:32', '0', "(Saturn,309.595,(r)) (Mean_Node,39.605,(d)) (square,0.59')", "(Sun,247.741,(r)) (Pluto,67.783,(d)) (opposition,2.51')\n(H1,185.313,(r)) (Mean_Node,5.344,(c)) (opposition,1.89')", "(Uranus,135.229,(r)) (H10,75.171,(c)) (sextile,3.51')\n(H9,60.701,(r)) (Venus,240.631,(c)) (opposition,4.16')", "(Mercury,227.609,(r)) (H1,167.651,(c)) (sextile,2.50')", '5', "(Mars,196.562,(r)) (Pluto,16.546,(c)) (opposition,1.00')", '7', '8', "(Saturn,309.595,(r)) (Venus,219.640,(c)) (square,2.66')", '10', "(POF,87.455,(r)) (Venus,327.421,(d)) (trine,2.02')", '12', '13', '14', 9]
['1874-11-30 02:47:52', '0', "(H8,39.129,(r)) (Mean_Node,38.964,(d)) (conjunction,9.91')", '2', '3', '4', "(H4,287.928,(r)) (Jupiter,227.908,(d)) (sextile,1.19')", "(H5,323.070,(r)) (H4,323.049,(d)) (conjunction,1.22')\n(Pluto,51.423,(r)) (H5,291.448,(c)) (trine,1.45')", '7', '8', '9', "(Mean_Node,24.365,(r)) (Pluto,84.283,(d)) (sextile,4.91')", '11', '12', "(Mean_Node,24.365,(r)) (Saturn,24.252,(d)) (conjunction,6.79')", '14', 6]
['1874-11-30 01:23:43', "(H8,22.525,(r)) (Mars,202.551,(d)) (opposition,1.54')", '1', "(Mercury,227.588,(r)) (Neptune,47.675,(d)) (opposition,5.19')\n(Uranus,135.229,(r)) (Sun,225.181,(c)) (square,2.92')", "(Mercury,227.588,(r)) (Moon,167.537,(d)) (sextile,3.11')", '4', "(Pluto,51.424,(r)) (Mean_Node,51.410,(d)) (conjunction,0.88')", "(Pluto,51.424,(r)) (Jupiter,231.534,(d)) (opposition,6.60')", "(H1,178.831,(r)) (Venus,298.744,(d)) (trine,5.21')", "(H1,178.831,(r)) (Mean_Node,58.744,(d)) (trine,5.21')", "(H1,178.831,(r)) (Pluto,88.774,(d)) (square,3.38')", '10', '11', "(Neptune,28.434,(r)) (Jupiter,148.404,(c)) (trine,1.76')\n(H10,88.473,(r)) (Jupiter,148.404,(c)) (sextile,4.15')", '13', '14', 11]
['1874-11-30 02:43:36', '0', '1', '2', '3', '4', "(H4,286.930,(r)) (Uranus,166.883,(d)) (trine,2.83')", "(H5,322.116,(r)) (H4,321.952,(d)) (conjunction,9.86')", "(Mercury,227.634,(r)) (H5,287.600,(c)) (sextile,2.02')\n(H4,286.930,(r)) (Venus,226.975,(c)) (sextile,2.69')", '8', '9', '10', '11', "(H10,106.930,(r)) (Mercury,286.826,(d)) (opposition,6.28')", '13', "(H8,38.290,(r)) (Mercury,308.242,(d)) (square,2.84')", 6]
['1874-11-30 01:44:23', '0', "(Mars,196.556,(r)) (H1,196.408,(d)) (conjunction,8.83')", '2', '3', "(Mercury,227.600,(r)) (Neptune,47.657,(d)) (opposition,3.41')", '5', "(Mars,196.556,(r)) (Pluto,16.674,(c)) (opposition,7.09')", '7', '8', '9', "(Pluto,51.424,(r)) (H5,351.370,(d)) (sextile,3.25')", "(H10,93.227,(r)) (Moon,93.294,(c)) (conjunction,4.00')", "(Moon,149.742,(r)) (Venus,329.731,(d)) (opposition,0.63')", "(Neptune,28.433,(r)) (Pluto,118.504,(d)) (square,4.22')", '14', 7]
['1874-11-30 01:32:07', '0', '1', "(Mercury,227.593,(r)) (Neptune,47.491,(d)) (opposition,6.11')\n(Uranus,135.229,(r)) (Sun,225.308,(c)) (square,4.72')", "(Uranus,135.229,(r)) (H9,75.202,(d)) (sextile,1.64')\n(H1,180.310,(r)) (Venus,240.248,(c)) (sextile,3.72')", '4', "(Mean_Node,24.367,(r)) (H1,204.218,(d)) (opposition,8.96')", "(Pluto,51.424,(r)) (Jupiter,231.298,(d)) (opposition,7.57')", '7', '8', '9', "(Uranus,135.229,(r)) (H4,315.080,(d)) (opposition,8.97')\n(Mean_Node,24.367,(r)) (H5,264.363,(c)) (trine,0.26')", '11', "(Moon,149.634,(r)) (Mean_Node,329.718,(c)) (opposition,5.01')\n(Jupiter,203.568,(r)) (H10,23.427,(c)) (opposition,8.46')", '13', '14', 10]
['1874-11-30 01:02:55', '0', "(Neptune,28.434,(r)) (Uranus,118.432,(c)) (square,0.13')", "(Mean_Node,24.369,(r)) (Uranus,114.445,(c)) (square,4.60')", "(H1,175.167,(r)) (Uranus,115.239,(c)) (sextile,4.36')", "(H9,48.048,(r)) (Moon,168.015,(d)) (trine,1.94')", "(H1,175.167,(r)) (Moon,175.261,(d)) (conjunction,5.64')", '6', '7', '8', "(Saturn,309.592,(r)) (H4,219.617,(c)) (square,1.47')", "(H1,175.167,(r)) (Uranus,175.000,(d)) (conjunction,9.98')", "(POF,76.846,(r)) (Jupiter,256.832,(d)) (opposition,0.83')\n(Moon,149.379,(r)) (Jupiter,149.478,(c)) (conjunction,5.92')\n(POF,76.846,(r)) (Venus,196.838,(c)) (trine,0.44')", '12', "(Neptune,28.434,(r)) (Mercury,298.360,(d)) (square,4.43')", "(Saturn,309.592,(r)) (Mercury,309.485,(d)) (conjunction,6.45')\n(Moon,149.379,(r)) (Pluto,329.462,(c)) (opposition,4.99')\n(Uranus,135.229,(r)) (Neptune,315.276,(c)) (opposition,2.78')\n(H4,263.685,(r)) (Venus,173.634,(c)) (square,3.08')", 15]
['1874-11-30 01:13:51', '0', "(Sun,247.708,(r)) (H10,67.783,(c)) (opposition,4.48')", "(Mean_Node,24.368,(r)) (Uranus,114.310,(c)) (square,3.51')\n(H1,177.092,(r)) (Mars,176.930,(c)) (conjunction,9.74')", "(Sun,247.708,(r)) (Mercury,247.684,(d)) (conjunction,1.42')\n(Moon,149.475,(r)) (H9,29.426,(c)) (trine,2.89')", '4', '5', "(Uranus,135.229,(r)) (Mercury,195.272,(c)) (sextile,2.55')", "(Moon,149.475,(r)) (H1,149.608,(c)) (conjunction,8.02')", "(Jupiter,203.565,(r)) (H5,263.611,(c)) (sextile,2.72')", "(Pluto,51.425,(r)) (Mars,231.458,(d)) (opposition,2.01')", '10', '11', '12', "(Sun,247.708,(r)) (Mercury,157.775,(c)) (square,4.01')", '14', 10]
['1874-11-30 02:55:36', '0', '1', '2', '3', '4', "(Mercury,227.640,(r)) (Jupiter,227.720,(d)) (conjunction,4.75')", "(Mars,196.586,(r)) (H4,256.561,(c)) (sextile,1.49')", "(Pluto,51.423,(r)) (Jupiter,231.490,(d)) (opposition,3.98')", '8', '9', "(Sun,247.779,(r)) (H5,7.796,(d)) (trine,1.01')\n(H4,289.742,(r)) (Mean_Node,349.716,(c)) (sextile,1.54')", "(Mercury,227.640,(r)) (H10,47.761,(c)) (opposition,7.23')\n(H1,194.998,(r)) (Uranus,75.046,(c)) (trine,2.88')", '12', "(Pluto,51.423,(r)) (Mars,141.431,(c)) (square,0.47')", "(Neptune,28.432,(r)) (H8,118.410,(d)) (square,1.31')", 9]
['1874-11-30 02:11:04', "(Saturn,309.596,(r)) (Pluto,39.618,(c)) (square,1.34')\n(H8,31.883,(r)) (Saturn,301.963,(c)) (square,4.81')", '1', "(Mean_Node,24.366,(r)) (H1,204.391,(d)) (opposition,1.48')", "(Jupiter,203.573,(r)) (H1,203.734,(d)) (conjunction,9.66')", "(Sun,247.748,(r)) (Mercury,247.842,(d)) (conjunction,5.61')", '5', "(Mercury,227.615,(r)) (Uranus,167.540,(d)) (sextile,4.53')\n(Mars,196.567,(r)) (Mercury,196.594,(c)) (conjunction,1.66')\n(Mars,196.567,(r)) (Pluto,16.465,(c)) (opposition,6.14')", '7', "(Jupiter,203.573,(r)) (Mercury,263.545,(d)) (sextile,1.68')", "(Venus,262.016,(r)) (Neptune,351.944,(c)) (square,4.30')", '10', '11', '12', '13', "(H4,279.374,(r)) (Neptune,99.474,(d)) (opposition,5.96')", 11]
['1874-11-30 02:02:00', '0', "(Saturn,309.595,(r)) (Mean_Node,39.585,(d)) (square,0.65')", "(Sun,247.742,(r)) (Pluto,67.701,(d)) (opposition,2.45')", "(Venus,262.018,(r)) (H9,81.855,(d)) (opposition,9.82')", '4', '5', "(Mars,196.563,(r)) (Mercury,196.394,(c)) (conjunction,10.16')\n(Mars,196.563,(r)) (Pluto,16.534,(c)) (opposition,1.72')", '7', "(H1,185.571,(r)) (Moon,185.687,(d)) (conjunction,6.95')\n(H4,277.281,(r)) (Uranus,97.218,(c)) (opposition,3.80')", "(Pluto,51.424,(r)) (H4,321.456,(d)) (square,1.94')\n(Saturn,309.595,(r)) (Venus,219.682,(c)) (square,5.19')", '10', '11', '12', "(Moon,149.895,(r)) (H1,239.821,(d)) (square,4.45')", "(H8,30.094,(r)) (Saturn,30.213,(d)) (conjunction,7.11')", 11]
['1874-11-30 02:21:44', "(H8,33.985,(r)) (Neptune,34.136,(d)) (conjunction,9.01')", '1', '2', '3', "(Sun,247.756,(r)) (Mercury,247.633,(d)) (conjunction,7.34')\n(H10,101.843,(r)) (Jupiter,221.848,(d)) (trine,0.32')\n(H9,65.346,(r)) (Mean_Node,5.308,(c)) (sextile,2.29')", "(Uranus,135.229,(r)) (Mercury,255.241,(d)) (trine,0.70')\n(Pluto,51.424,(r)) (Venus,231.294,(c)) (opposition,7.78')", "(Pluto,51.424,(r)) (Mean_Node,51.442,(d)) (conjunction,1.07')\n(H4,281.843,(r)) (Mars,221.929,(d)) (sextile,5.14')", '7', "(Pluto,51.424,(r)) (Mean_Node,351.482,(c)) (sextile,3.52')", "(H1,189.045,(r)) (Moon,188.981,(d)) (conjunction,3.86')", '10', "(Pluto,51.424,(r)) (Mercury,171.365,(c)) (trine,3.55')", "(POF,91.357,(r)) (Venus,331.366,(d)) (trine,0.52')", '13', "(Mars,196.571,(r)) (H4,196.570,(c)) (conjunction,0.11')", 13]
['1874-11-30 02:10:00', "(Saturn,309.596,(r)) (Pluto,39.652,(c)) (square,3.39')", "(H10,99.128,(r)) (Mean_Node,9.157,(c)) (square,1.74')", "(Mean_Node,24.366,(r)) (H1,204.204,(d)) (opposition,9.71')", "(Jupiter,203.573,(r)) (H1,203.547,(d)) (conjunction,1.53')\n(Jupiter,203.573,(r)) (H9,83.654,(d)) (trine,4.88')", "(Sun,247.747,(r)) (Mercury,247.863,(d)) (conjunction,6.91')", '5', "(Mars,196.566,(r)) (Mercury,196.571,(c)) (conjunction,0.28')\n(Mars,196.566,(r)) (Pluto,16.473,(c)) (opposition,5.62')", '7', "(Jupiter,203.573,(r)) (Mercury,263.573,(d)) (sextile,0.00')", '9', '10', '11', "(Mercury,227.615,(r)) (Pluto,107.553,(d)) (trine,3.68')", '13', '14', 10]
['1874-11-30 00:57:44', "(H8,17.363,(r)) (Mean_Node,17.425,(c)) (conjunction,3.76')", "(Neptune,28.434,(r)) (Uranus,118.484,(c)) (square,3.00')", '2', "(Sun,247.697,(r)) (H9,67.624,(d)) (opposition,4.37')\n(Mercury,227.574,(r)) (Neptune,47.482,(d)) (opposition,5.48')", "(Mean_Node,24.369,(r)) (H9,24.428,(c)) (conjunction,3.54')", '5', "(Mercury,227.574,(r)) (Mars,167.656,(c)) (sextile,4.96')", "(Mean_Node,24.369,(r)) (Pluto,84.453,(d)) (sextile,5.04')\n(Jupiter,203.563,(r)) (H5,263.614,(c)) (sextile,3.04')", '8', '9', '10', "(H9,46.899,(r)) (Mercury,286.859,(d)) (trine,2.43')\n(Moon,149.334,(r)) (Jupiter,149.208,(c)) (conjunction,7.53')", '12', "(Mars,196.536,(r)) (Saturn,16.552,(d)) (opposition,0.98')\n(Neptune,28.434,(r)) (Mercury,298.461,(d)) (square,1.65')", "(Saturn,309.592,(r)) (Mercury,309.541,(d)) (conjunction,3.03')\n(Moon,149.334,(r)) (Pluto,329.212,(c)) (opposition,7.26')", 14]
['1874-11-30 02:45:36', "(H8,38.683,(r)) (Pluto,38.549,(c)) (conjunction,8.04')", '1', "(H10,107.398,(r)) (Saturn,287.305,(c)) (opposition,5.60')", '3', '4', '5', "(H5,322.563,(r)) (H4,322.466,(d)) (conjunction,5.83')", '7', "(Moon,150.276,(r)) (H4,330.098,(d)) (opposition,10.68')\n(H5,322.563,(r)) (Mercury,262.637,(d)) (sextile,4.42')", '9', "(Mean_Node,24.365,(r)) (Pluto,84.433,(d)) (sextile,4.09')", "(Uranus,135.229,(r)) (H9,135.383,(d)) (conjunction,9.26')", '12', '13', '14', 7]
['1874-11-30 01:18:15', '0', '1', '2', "(Sun,247.711,(r)) (Mercury,247.598,(d)) (conjunction,6.75')", '4', "(Pluto,51.425,(r)) (Mean_Node,51.543,(d)) (conjunction,7.13')", '6', '7', '8', "(Pluto,51.425,(r)) (Mars,231.301,(d)) (opposition,7.42')", '10', "(Venus,262.032,(r)) (Moon,202.050,(d)) (sextile,1.11')", "(Mean_Node,24.368,(r)) (Moon,204.239,(d)) (opposition,7.74')", '13', '14', 5]
['1874-11-30 02:49:36', '0', '1', '2', '3', '4', '5', "(Jupiter,203.578,(r)) (H4,323.496,(d)) (trine,4.89')\n(H5,323.457,(r)) (H4,323.496,(d)) (conjunction,2.32')\n(Uranus,135.229,(r)) (H4,255.166,(c)) (trine,3.79')", '7', "(POF,96.480,(r)) (Uranus,96.317,(c)) (conjunction,9.76')", '9', "(H4,288.334,(r)) (Jupiter,168.381,(c)) (trine,2.79')", '11', '12', "(Neptune,28.432,(r)) (Uranus,208.353,(d)) (opposition,4.73')\n(Mean_Node,24.365,(r)) (Saturn,24.385,(d)) (conjunction,1.24')", '14', 7]
['1874-11-30 01:00:31', '0', "(Neptune,28.434,(r)) (Uranus,118.456,(c)) (square,1.32')", '2', "(Mercury,227.575,(r)) (Neptune,47.421,(d)) (opposition,9.27')\n(H9,47.518,(r)) (Neptune,47.421,(d)) (conjunction,5.83')", '4', "(Moon,149.358,(r)) (H5,329.527,(d)) (opposition,10.12')", "(H1,174.744,(r)) (Mean_Node,354.831,(c)) (opposition,5.22')", "(H5,299.370,(r)) (Moon,179.330,(d)) (trine,2.41')", "(H5,299.370,(r)) (Mean_Node,59.450,(d)) (trine,4.78')", '9', "(H1,174.744,(r)) (Uranus,174.909,(d)) (conjunction,9.88')", "(Moon,149.358,(r)) (Jupiter,149.354,(c)) (conjunction,0.27')\n(Mercury,227.575,(r)) (H9,347.539,(c)) (trine,2.18')", "(H10,83.132,(r)) (Moon,203.064,(d)) (trine,4.10')", "(Neptune,28.434,(r)) (Mercury,298.407,(d)) (square,1.62')", "(Saturn,309.592,(r)) (Mercury,309.511,(d)) (conjunction,4.87')\n(Moon,149.358,(r)) (Pluto,329.347,(c)) (opposition,0.65')\n(Uranus,135.229,(r)) (Neptune,315.113,(c)) (opposition,6.97')", 15]
['1874-11-30 02:08:08', "(Mars,196.566,(r)) (H10,106.540,(d)) (square,1.51')", '1', '2', "(H1,186.651,(r)) (Mercury,246.642,(d)) (sextile,0.55')", "(Sun,247.746,(r)) (Mercury,247.899,(d)) (conjunction,9.19')", '5', "(Mars,196.566,(r)) (Mercury,196.530,(c)) (conjunction,2.14')\n(Mars,196.566,(r)) (Pluto,16.487,(c)) (opposition,4.72')", '7', "(Jupiter,203.572,(r)) (Mercury,263.621,(d)) (sextile,2.95')\n(Jupiter,203.572,(r)) (Pluto,83.535,(d)) (trine,2.21')", "(Sun,247.746,(r)) (H8,67.594,(d)) (opposition,9.15')", "(H4,278.697,(r)) (Venus,218.710,(c)) (sextile,0.82')", '11', "(Sun,247.746,(r)) (H9,127.746,(d)) (trine,0.00')\n(Mercury,227.614,(r)) (Pluto,107.685,(d)) (trine,4.29')\n(Jupiter,203.572,(r)) (POF,23.465,(c)) (opposition,6.42')", '13', '14', 12]
['1874-11-30 02:32:56', '0', '1', '2', "(H10,104.444,(r)) (Venus,284.348,(d)) (opposition,5.72')", "(Moon,150.165,(r)) (H9,90.226,(d)) (sextile,3.61')", "(Pluto,51.424,(r)) (Venus,231.508,(c)) (opposition,5.04')", "(Mars,196.576,(r)) (Mercury,256.565,(d)) (sextile,0.67')", '7', "(Venus,262.009,(r)) (Pluto,81.930,(d)) (opposition,4.75')", '9', "(Sun,247.764,(r)) (Venus,307.836,(d)) (sextile,4.35')", "(H10,104.444,(r)) (Mercury,284.359,(d)) (opposition,5.09')", '12', '13', "(Saturn,309.597,(r)) (H1,129.732,(c)) (opposition,8.08')", 8]
['1874-11-30 00:01:20', '0', '1', "(Mean_Node,24.371,(r)) (Mercury,204.393,(c)) (opposition,1.31')", '3', "(Uranus,135.230,(r)) (Pluto,75.242,(d)) (sextile,0.74')", "(Uranus,135.230,(r)) (Mercury,195.178,(c)) (sextile,3.10')", "(H5,286.370,(r)) (Venus,226.390,(c)) (sextile,1.21')", "(H5,286.370,(r)) (Uranus,166.425,(d)) (trine,3.30')", '8', "(Mars,196.512,(r)) (H1,196.555,(d)) (conjunction,2.61')\n(H1,164.334,(r)) (Mean_Node,344.259,(c)) (opposition,4.46')", '10', "(Mercury,227.542,(r)) (Pluto,347.498,(c)) (trine,2.67')", "(Venus,262.056,(r)) (Jupiter,262.097,(d)) (conjunction,2.47')", '13', "(Uranus,135.230,(r)) (Saturn,225.305,(c)) (square,4.54')", 10]
['1874-11-30 02:53:36', '0', "(Neptune,28.432,(r)) (H1,208.519,(d)) (opposition,5.20')", '2', '3', '4', "(Mercury,227.639,(r)) (Jupiter,227.768,(d)) (conjunction,7.74')\n(H4,289.272,(r)) (Mean_Node,49.324,(d)) (trine,3.14')", "(H5,324.353,(r)) (H4,324.529,(d)) (conjunction,10.59')", "(Pluto,51.423,(r)) (Jupiter,231.545,(d)) (opposition,7.30')", '8', '9', '10', '11', "(H9,72.348,(r)) (Uranus,72.469,(c)) (conjunction,7.24')", "(Pluto,51.423,(r)) (Mars,141.334,(c)) (square,5.34')", "(POF,97.214,(r)) (Neptune,97.149,(d)) (conjunction,3.89')", 8]
