['Time', '0: 1917-11-30', '1: 1927-06-30', '2: 1927-06-30', '3: 1930-07-20', '4: 1940-01-01', '5: 1941-12-07', '6: 1942-03-20', '7: 1943-06-25', '8: 1944-04-20', '9: 1948-02-07', '10: 1949-01-15', '11: 1949-12-04', '12: 1952-04-22', '13: 1954-01-18', '14: 1963-04-29', '15: 1974-08-21', '16: 1978-09-21', 'Count']
['1916-09-06 06:07:44', '0', '1', "(Mars,208.354,(r)) (H4,208.376,(d)) (conjunction,1.32')\n(H4,197.038,(r)) (Saturn,107.131,(c)) (square,5.57')", '3', "(POF,213.507,(r)) (Mercury,213.351,(d)) (conjunction,9.34')", "(H1,109.526,(r)) (Moon,289.430,(d)) (opposition,5.78')", "(H1,109.526,(r)) (Moon,289.683,(d)) (opposition,9.43')", "(POF,213.507,(r)) (Venus,93.591,(c)) (trine,5.08')", '8', '9', '10', '11', '12', "(Mercury,189.884,(r)) (H5,189.992,(c)) (conjunction,6.46')", '14', "(H5,229.576,(r)) (Moon,319.486,(d)) (square,5.38')", '16', 8]
['1916-09-06 12:41:36', '0', '1', '2', '3', '4', "(Uranus,316.709,(r)) (H10,136.874,(d)) (opposition,9.89')", '6', "(H5,323.198,(r)) (Venus,143.264,(d)) (opposition,3.96')\n(Venus,117.764,(r)) (H5,297.631,(c)) (opposition,8.00')", "(H1,204.022,(r)) (Venus,144.094,(d)) (sextile,4.32')\n(H5,323.198,(r)) (Mean_Node,323.374,(d)) (conjunction,10.54')", "(H5,323.198,(r)) (H4,323.067,(d)) (conjunction,7.86')", "(H10,112.632,(r)) (H9,112.757,(d)) (conjunction,7.48')\n(H9,83.129,(r)) (H10,83.154,(c)) (conjunction,1.50')", '11', "(H1,204.022,(r)) (Mean_Node,264.012,(c)) (sextile,0.59')", '13', '14', '15', '16', 9]
['1916-09-06 23:03:04', '0', '1', "(Neptune,123.891,(r)) (POF,123.984,(d)) (conjunction,5.54')", "(Uranus,316.695,(r)) (H1,16.763,(d)) (sextile,4.11')", '4', '5', "(POF,113.618,(r)) (H10,293.536,(d)) (opposition,4.92')\n(H10,270.212,(r)) (POF,90.137,(c)) (opposition,4.51')", "(Mars,208.821,(r)) (H7,148.858,(c)) (sextile,2.22')", '8', '9', '10', "(POF,113.618,(r)) (Uranus,353.548,(d)) (trine,4.21')", '12', '13', '14', '15', "(H4,90.212,(r)) (Mars,270.150,(d)) (opposition,3.71')", 7]
['1916-09-07 03:11:12', '0', '1', '2', '3', '4', "(H3,121.788,(r)) (Jupiter,61.788,(d)) (sextile,0.04')", '6', '7', "(Jupiter,35.138,(r)) (POF,215.187,(d)) (opposition,2.98')\n(POF,185.142,(r)) (Jupiter,4.992,(c)) (opposition,8.94')", '9', "(Venus,118.321,(r)) (H10,298.426,(c)) (opposition,6.34')", "(H1,69.500,(r)) (Jupiter,69.474,(d)) (conjunction,1.61')\n(Jupiter,35.138,(r)) (H1,35.111,(c)) (conjunction,1.60')", '12', '13', "(POF,185.142,(r)) (Uranus,5.088,(d)) (opposition,3.20')", '15', '16', 7]
['1916-09-06 13:02:47', "(H4,297.673,(r)) (Mean_Node,297.696,(d)) (conjunction,1.32')\n(Mean_Node,296.537,(r)) (H4,296.516,(c)) (conjunction,1.25')", '1', '2', '3', '4', '5', "(Pluto,94.267,(r)) (H10,94.209,(c)) (conjunction,3.47')", "(POF,316.949,(r)) (Sun,137.119,(c)) (opposition,10.24')", '8', "(H5,328.548,(r)) (H4,328.570,(d)) (conjunction,1.31')", "(Venus,117.778,(r)) (H9,117.880,(d)) (conjunction,6.11')\n(H9,87.997,(r)) (H10,88.036,(c)) (conjunction,2.33')", "(H1,209.157,(r)) (Mean_Node,329.232,(d)) (trine,4.52')\n(Mean_Node,296.537,(r)) (H5,296.657,(c)) (conjunction,7.22')", '12', '13', '14', "(Pluto,94.267,(r)) (H5,274.187,(c)) (opposition,4.83')", '16', 10]
['1916-09-07 03:03:43', '0', "(Moon,279.721,(r)) (H10,339.661,(d)) (sextile,3.64')", '2', '3', "(Mars,208.931,(r)) (POF,208.823,(d)) (conjunction,6.50')", "(H1,67.667,(r)) (Jupiter,7.663,(c)) (sextile,0.23')", '6', '7', '8', "(H1,67.667,(r)) (Jupiter,67.787,(d)) (conjunction,7.23')\n(Jupiter,35.138,(r)) (H1,35.027,(c)) (conjunction,6.67')\n(H5,180.635,(r)) (Jupiter,0.556,(c)) (opposition,4.76')", '10', "(H4,148.403,(r)) (Mean_Node,328.284,(d)) (opposition,7.16')", '12', '13', '14', "(H4,148.403,(r)) (Pluto,148.382,(d)) (conjunction,1.24')", "(Neptune,123.896,(r)) (H1,124.070,(d)) (conjunction,10.44')\n(Neptune,123.896,(r)) (H4,213.961,(d)) (square,3.90')\n(H1,67.667,(r)) (Moon,337.722,(d)) (square,3.32')\n(H1,67.667,(r)) (POF,247.704,(d)) (opposition,2.26')", 12]
['1916-09-06 13:57:43', '0', '1', '2', "(Venus,117.813,(r)) (H10,117.772,(c)) (conjunction,2.46')\n(Uranus,316.708,(r)) (POF,316.718,(c)) (conjunction,0.62')", '4', "(H10,131.067,(r)) (Jupiter,11.016,(c)) (trine,3.08')", '6', "(H5,342.704,(r)) (Mercury,162.682,(c)) (opposition,1.35')", '8', '9', "(H9,100.689,(r)) (H10,100.693,(c)) (conjunction,0.23')", '11', '12', '13', "(H5,342.704,(r)) (Mars,162.693,(c)) (opposition,0.69')", "(Pluto,94.268,(r)) (H7,94.447,(d)) (conjunction,10.77')", "(Moon,271.917,(r)) (POF,271.932,(c)) (conjunction,0.86')", 8]
['1916-09-07 02:58:56', '0', "(H1,66.481,(r)) (Uranus,306.397,(c)) (trine,5.02')", '2', '3', "(Neptune,123.896,(r)) (H10,304.051,(c)) (opposition,9.31')", '5', '6', '7', '8', "(Mean_Node,296.506,(r)) (H4,116.376,(c)) (opposition,7.84')", '10', '11', '12', '13', "(Uranus,316.689,(r)) (H4,196.638,(d)) (trine,3.05')", "(POF,182.008,(r)) (Neptune,182.143,(d)) (conjunction,8.14')\n(Venus,118.313,(r)) (H5,118.452,(c)) (conjunction,8.34')", "(Saturn,116.898,(r)) (POF,116.755,(c)) (conjunction,8.61')", 7]
['1916-09-06 22:54:23', "(H7,177.645,(r)) (Mean_Node,297.693,(d)) (trine,2.85')", "(Mercury,190.643,(r)) (H1,10.547,(d)) (opposition,5.74')", "(H1,357.645,(r)) (Moon,267.608,(c)) (square,2.23')", '3', '4', "(H3,61.837,(r)) (Jupiter,61.732,(d)) (conjunction,6.29')", '6', '7', '8', "(H4,88.219,(r)) (Mean_Node,328.137,(d)) (trine,4.95')\n(H4,88.219,(r)) (Venus,88.271,(c)) (conjunction,3.10')", '10', '11', "(Uranus,316.695,(r)) (H1,316.683,(c)) (conjunction,0.70')", '13', '14', "(H4,88.219,(r)) (Venus,178.130,(d)) (square,5.37')", "(Mars,208.817,(r)) (H4,28.953,(c)) (opposition,8.17')", 9]
['1916-09-06 23:50:39', '0', '1', '2', "(Venus,118.192,(r)) (H1,358.177,(c)) (trine,0.91')", '4', '5', '6', "(H7,194.691,(r)) (Sun,134.630,(c)) (sextile,3.68')", '8', '9', "(Sun,164.019,(r)) (H9,224.018,(c)) (sextile,0.10')\n(Moon,277.798,(r)) (POF,97.851,(c)) (opposition,3.16')", '11', '12', "(Uranus,316.694,(r)) (H4,136.536,(d)) (opposition,9.45')", "(H1,14.691,(r)) (Venus,74.750,(c)) (sextile,3.54')", "(H5,128.271,(r)) (H7,128.202,(c)) (conjunction,4.14')", "(Neptune,123.892,(r)) (H1,304.001,(c)) (opposition,6.52')", 8]
['1916-09-06 20:50:23', "(Venus,118.077,(r)) (H4,58.020,(c)) (sextile,3.41')", '1', "(H8,176.463,(r)) (Sun,176.437,(d)) (conjunction,1.55')\n(H8,176.463,(r)) (Moon,266.542,(c)) (square,4.75')", "(H1,321.126,(r)) (Jupiter,21.055,(c)) (sextile,4.25')", "(Pluto,94.271,(r)) (POF,94.365,(d)) (conjunction,5.64')\n(Saturn,116.872,(r)) (H1,296.853,(c)) (opposition,1.13')", "(Moon,276.006,(r)) (POF,96.118,(d)) (opposition,6.72')", "(POF,73.234,(r)) (Moon,253.264,(c)) (opposition,1.81')", "(H10,239.190,(r)) (Mars,179.238,(c)) (sextile,2.91')", "(H5,85.450,(r)) (Venus,145.369,(d)) (sextile,4.89')", '9', '10', '11', '12', '13', '14', "(Mars,208.760,(r)) (H7,208.745,(d)) (conjunction,0.89')\n(H5,85.450,(r)) (Mars,265.294,(d)) (opposition,9.40')", "(H1,321.126,(r)) (Mars,140.994,(c)) (opposition,7.87')", 13]
['1916-09-07 02:27:59', '0', '1', '2', "(H9,291.638,(r)) (Moon,291.807,(d)) (conjunction,10.16')\n(POF,173.932,(r)) (Mercury,173.837,(c)) (conjunction,5.70')", "(H10,319.180,(r)) (Saturn,139.098,(d)) (opposition,4.91')\n(Neptune,123.895,(r)) (H1,33.926,(c)) (square,1.81')\n(Mean_Node,296.507,(r)) (H10,296.595,(c)) (conjunction,5.26')", '5', '6', '7', "(H5,170.544,(r)) (Uranus,290.516,(c)) (trine,1.68')", '9', '10', "(POF,173.932,(r)) (H4,173.867,(d)) (conjunction,3.89')", "(Mean_Node,296.507,(r)) (H4,176.423,(d)) (trine,5.06')\n(POF,173.932,(r)) (Uranus,353.899,(d)) (opposition,1.96')", '13', "(Jupiter,35.139,(r)) (H4,95.171,(c)) (sextile,1.91')", "(POF,173.932,(r)) (Mean_Node,353.919,(d)) (opposition,0.74')\n(Venus,118.293,(r)) (H8,208.201,(c)) (square,5.52')", '16', 12]
['1916-09-06 08:35:36', '0', '1', '2', "(H10,55.121,(r)) (Mercury,175.192,(c)) (trine,4.27')", '4', '5', '6', "(Mars,208.422,(r)) (H10,28.372,(c)) (opposition,3.00')", '8', '9', '10', '11', "(Venus,117.607,(r)) (H5,297.500,(d)) (opposition,6.46')\n(H4,235.121,(r)) (Moon,235.127,(c)) (conjunction,0.36')", '13', '14', "(Mars,208.422,(r)) (H5,208.535,(c)) (conjunction,6.77')", '16', 5]
['1916-09-06 14:42:16', '0', '1', '2', '3', '4', "(Venus,117.841,(r)) (H10,117.717,(c)) (conjunction,7.43')\n(H1,232.623,(r)) (Uranus,292.622,(c)) (sextile,0.08')", "(H1,232.623,(r)) (Mars,232.770,(d)) (conjunction,8.82')", '7', '8', "(H4,322.328,(r)) (H5,322.479,(c)) (conjunction,9.08')", "(H9,111.185,(r)) (H10,111.083,(c)) (conjunction,6.13')", "(Mars,208.591,(r)) (H5,28.615,(d)) (opposition,1.44')", "(H5,354.403,(r)) (Uranus,354.226,(d)) (conjunction,10.60')", "(Uranus,316.707,(r)) (H5,316.671,(c)) (conjunction,2.16')\n(H4,322.328,(r)) (Mean_Node,262.240,(c)) (sextile,5.29')", '14', "(Uranus,316.707,(r)) (H8,136.829,(d)) (opposition,7.32')\n(H7,52.623,(r)) (H5,52.726,(d)) (conjunction,6.16')\n(Venus,117.841,(r)) (H8,27.864,(c)) (square,1.35')", "(Venus,117.841,(r)) (H4,27.828,(d)) (square,0.82')", 13]
['1916-09-06 10:27:03', '0', '1', '2', '3', "(Sun,163.478,(r)) (H12,163.417,(d)) (conjunction,3.65')", '5', "(Saturn,116.828,(r)) (H12,116.898,(c)) (conjunction,4.20')", "(Mean_Node,296.543,(r)) (H10,56.606,(c)) (trine,3.80')", "(Uranus,316.713,(r)) (H5,316.749,(d)) (conjunction,2.16')", '9', "(H10,81.469,(r)) (H9,81.453,(d)) (conjunction,0.99')", '11', '12', "(H1,170.820,(r)) (Mars,170.855,(c)) (conjunction,2.13')\n(H5,290.811,(r)) (Mars,170.855,(c)) (trine,2.64')", '14', "(Mean_Node,296.543,(r)) (H7,296.665,(c)) (conjunction,7.36')", '16', 8]
['1916-09-06 05:27:28', "(H3,154.520,(r)) (Jupiter,34.520,(c)) (trine,0.03')", '1', "(H8,306.254,(r)) (Mean_Node,306.396,(d)) (conjunction,8.51')", '3', '4', '5', "(Pluto,94.264,(r)) (H12,94.261,(d)) (conjunction,0.16')", '7', "(Jupiter,35.175,(r)) (H4,215.121,(d)) (opposition,3.18')\n(H4,186.110,(r)) (Jupiter,5.970,(c)) (opposition,8.42')", '9', "(H9,334.520,(r)) (Neptune,154.554,(d)) (opposition,2.06')\n(H9,334.520,(r)) (Mercury,154.369,(c)) (opposition,9.02')", '11', '12', "(Sun,163.276,(r)) (POF,163.428,(c)) (conjunction,9.15')\n(H4,186.110,(r)) (Sun,126.092,(c)) (sextile,1.08')", "(H1,100.406,(r)) (Mean_Node,340.435,(d)) (trine,1.73')\n(H1,100.406,(r)) (Moon,220.479,(c)) (trine,4.40')", "(Pluto,94.264,(r)) (H5,274.282,(d)) (opposition,1.09')", '16', 12]
['1916-09-07 00:32:00', '0', '1', '2', "(H10,290.831,(r)) (Moon,290.886,(d)) (conjunction,3.33')\n(H10,290.831,(r)) (Jupiter,50.849,(d)) (trine,1.09')\n(Moon,278.210,(r)) (H10,278.137,(c)) (conjunction,4.35')\n(Mercury,190.716,(r)) (H1,10.721,(c)) (opposition,0.33')", '4', '5', '6', '7', '8', "(POF,141.087,(r)) (H4,141.105,(d)) (conjunction,1.02')", '10', '11', '12', '13', "(Pluto,94.272,(r)) (H5,94.241,(c)) (conjunction,1.86')", "(POF,141.087,(r)) (Mars,141.242,(c)) (conjunction,9.29')", "(Mars,208.862,(r)) (POF,208.839,(d)) (conjunction,1.35')", 8]
['1916-09-06 23:27:36', "(H7,187.732,(r)) (Mercury,187.625,(c)) (conjunction,6.41')", '1', '2', "(Mean_Node,296.514,(r)) (H9,236.595,(c)) (sextile,4.84')", '4', "(Moon,277.569,(r)) (POF,97.673,(c)) (opposition,6.25')\n(H1,7.732,(r)) (Jupiter,7.554,(c)) (conjunction,10.70')", "(POF,121.297,(r)) (Moon,301.320,(d)) (opposition,1.35')\n(Moon,277.569,(r)) (POF,97.416,(c)) (opposition,9.17')", "(H5,122.512,(r)) (Moon,302.525,(d)) (opposition,0.79')\n(Moon,277.569,(r)) (H5,97.392,(c)) (opposition,10.58')", "(POF,121.297,(r)) (H4,121.367,(d)) (conjunction,4.19')", '9', '10', "(H1,7.732,(r)) (Sun,127.778,(c)) (trine,2.76')", '12', '13', '14', '15', "(Venus,118.177,(r)) (H1,298.101,(c)) (opposition,4.59')", 11]
['1916-09-06 05:56:32', "(Sun,163.295,(r)) (H3,163.314,(d)) (conjunction,1.13')\n(H3,162.049,(r)) (Sun,162.029,(c)) (conjunction,1.21')", '1', "(Saturn,116.809,(r)) (H1,116.632,(d)) (conjunction,10.59')\n(Mean_Node,296.553,(r)) (H1,116.632,(d)) (opposition,4.76')\n(H1,106.990,(r)) (Saturn,107.117,(c)) (conjunction,7.63')\n(H1,106.990,(r)) (Mean_Node,286.864,(c)) (opposition,7.58')", '3', '4', "(Uranus,316.719,(r)) (H3,136.815,(c)) (opposition,5.78')\n(H3,162.049,(r)) (Mercury,162.135,(c)) (conjunction,5.15')", "(Uranus,316.719,(r)) (H3,136.542,(c)) (opposition,10.63')", '7', '8', '9', "(H1,106.990,(r)) (Uranus,287.033,(c)) (opposition,2.54')", '11', '12', '13', "(Mean_Node,296.553,(r)) (H5,176.527,(c)) (trine,1.52')", '15', '16', 11]
['1916-09-07 03:08:00', '0', '1', '2', '3', '4', '5', '6', '7', '8', "(H4,149.520,(r)) (Venus,89.472,(c)) (sextile,2.89')", "(H1,68.716,(r)) (Jupiter,68.654,(d)) (conjunction,3.70')\n(Jupiter,35.138,(r)) (H1,35.189,(c)) (conjunction,3.10')", '11', "(H5,181.842,(r)) (Pluto,61.837,(c)) (trine,0.27')", '13', '14', "(H5,181.842,(r)) (Neptune,182.008,(d)) (conjunction,9.96')\n(Pluto,94.273,(r)) (H4,94.139,(c)) (conjunction,8.07')", "(H1,68.716,(r)) (POF,248.619,(d)) (opposition,5.82')\n(H4,149.520,(r)) (Mean_Node,239.500,(c)) (square,1.20')", 8]
['1916-09-06 13:42:47', '0', "(H10,127.374,(r)) (Venus,127.506,(d)) (conjunction,7.91')", "(H1,218.720,(r)) (Mars,218.803,(d)) (conjunction,5.01')\n(H4,307.374,(r)) (Venus,127.506,(d)) (opposition,7.91')\n(H4,307.374,(r)) (Saturn,127.198,(d)) (opposition,10.58')\n(Mars,208.563,(r)) (H1,208.551,(c)) (conjunction,0.72')", '3', "(POF,326.880,(r)) (Neptune,146.971,(d)) (opposition,5.45')", '5', '6', '7', "(Jupiter,35.161,(r)) (H4,335.176,(d)) (sextile,0.88')", "(Mean_Node,296.536,(r)) (POF,296.546,(c)) (conjunction,0.60')", "(H9,97.219,(r)) (Mercury,157.287,(c)) (sextile,4.10')\n(H9,97.219,(r)) (H10,97.243,(c)) (conjunction,1.42')", '11', '12', '13', '14', '15', '16', 10]
['1916-09-06 21:21:20', '0', '1', '2', '3', '4', '5', '6', '7', "(Venus,118.096,(r)) (H5,118.173,(d)) (conjunction,4.63')", "(Jupiter,35.148,(r)) (H4,95.229,(d)) (sextile,4.87')\n(Mean_Node,296.519,(r)) (H1,296.623,(c)) (conjunction,6.23')", "(H9,218.239,(r)) (Neptune,158.296,(d)) (sextile,3.41')\n(Jupiter,35.148,(r)) (H10,215.123,(c)) (opposition,1.49')", '11', '12', "(Mean_Node,296.519,(r)) (POF,116.546,(d)) (opposition,1.66')\n(H4,66.583,(r)) (Mars,246.495,(d)) (opposition,5.28')", '14', "(Uranus,316.697,(r)) (POF,136.670,(d)) (opposition,1.66')", "(Venus,118.096,(r)) (H8,118.127,(c)) (conjunction,1.82')\n(H4,66.583,(r)) (Neptune,66.415,(c)) (conjunction,10.06')", 10]
['1916-09-06 09:59:04', '0', '1', '2', "(H9,44.854,(r)) (Venus,104.818,(c)) (sextile,2.19')", '4', '5', '6', "(Mercury,190.060,(r)) (H7,9.992,(d)) (opposition,4.09')", '8', '9', "(H10,74.978,(r)) (H9,75.010,(d)) (conjunction,1.91')", "(Sun,163.459,(r)) (H4,223.385,(c)) (sextile,4.45')", "(H5,284.332,(r)) (Uranus,284.203,(c)) (conjunction,7.74')", '13', "(Venus,117.660,(r)) (H4,297.592,(d)) (opposition,4.10')\n(Mars,208.460,(r)) (H5,328.462,(d)) (trine,0.10')\n(H4,254.978,(r)) (Venus,75.056,(c)) (opposition,4.66')", "(H8,13.946,(r)) (Uranus,13.950,(d)) (conjunction,0.24')\n(Uranus,316.713,(r)) (H8,316.652,(c)) (conjunction,3.66')", '16', 10]
['1916-09-06 14:54:32', "(Mean_Node,296.533,(r)) (H7,56.561,(d)) (trine,1.70')\n(H7,55.449,(r)) (Mean_Node,295.362,(c)) (trine,5.21')", '1', "(Pluto,94.268,(r)) (H8,94.179,(d)) (conjunction,5.35')", "(H1,235.449,(r)) (Mercury,175.422,(c)) (sextile,1.61')", "(Neptune,123.881,(r)) (H1,213.971,(c)) (square,5.43')", '5', '6', '7', '8', "(H4,325.495,(r)) (H5,325.561,(c)) (conjunction,3.93')", "(H9,114.127,(r)) (H10,113.982,(c)) (conjunction,8.65')", "(H1,235.449,(r)) (Mars,175.425,(c)) (sextile,1.42')", '12', '13', "(POF,344.270,(r)) (Mean_Node,344.426,(d)) (conjunction,9.34')\n(H5,357.642,(r)) (Sun,117.561,(c)) (trine,4.87')", '15', "(Saturn,116.847,(r)) (H8,26.919,(c)) (square,4.33')", 11]
['1916-09-06 11:18:56', '0', '1', '2', "(Uranus,316.711,(r)) (H9,76.660,(d)) (trine,3.06')\n(H1,183.677,(r)) (Uranus,303.761,(c)) (trine,5.06')", '4', '5', "(Mars,208.497,(r)) (H1,208.319,(d)) (conjunction,10.70')\n(Saturn,116.832,(r)) (H10,116.844,(d)) (conjunction,0.72')\n(H10,93.410,(r)) (Saturn,93.567,(c)) (conjunction,9.42')\n(H10,93.410,(r)) (Mean_Node,273.285,(c)) (opposition,7.47')", '7', "(Moon,270.349,(r)) (H1,210.297,(d)) (sextile,3.14')\n(Uranus,316.711,(r)) (POF,316.649,(d)) (conjunction,3.74')", "(H5,303.004,(r)) (Pluto,123.156,(d)) (opposition,9.13')\n(Pluto,94.266,(r)) (H5,274.294,(c)) (opposition,1.65')", "(H10,93.410,(r)) (H9,93.374,(d)) (conjunction,2.17')\n(H9,64.002,(r)) (H10,63.827,(c)) (conjunction,10.47')", '11', "(Moon,270.349,(r)) (H5,270.496,(c)) (conjunction,8.79')", '13', "(H1,183.677,(r)) (Uranus,3.569,(d)) (opposition,6.48')", '15', '16', 14]
['1916-09-06 23:47:04', '0', "(H9,254.441,(r)) (Neptune,134.533,(d)) (trine,5.53')", "(POF,127.355,(r)) (Saturn,127.297,(d)) (conjunction,3.49')\n(Saturn,116.885,(r)) (POF,116.859,(c)) (conjunction,1.57')", '3', '4', '5', "(Moon,277.762,(r)) (H3,97.665,(d)) (opposition,5.87')\n(H1,13.610,(r)) (Sun,193.495,(d)) (opposition,6.90')\n(H3,74.441,(r)) (Uranus,344.441,(d)) (square,0.03')", "(Sun,164.017,(r)) (H7,223.994,(d)) (sextile,1.41')\n(Jupiter,35.144,(r)) (H5,155.080,(d)) (trine,3.83')\n(H7,193.610,(r)) (Moon,253.524,(c)) (sextile,5.13')", '8', "(Moon,277.762,(r)) (POF,97.684,(c)) (opposition,4.72')\n(Moon,277.762,(r)) (H5,97.693,(c)) (opposition,4.18')", "(Mercury,190.682,(r)) (H10,310.701,(d)) (trine,1.10')", '11', "(H5,127.365,(r)) (Pluto,127.198,(d)) (conjunction,10.00')", "(H1,13.610,(r)) (Jupiter,73.687,(d)) (sextile,4.64')", '14', "(Uranus,316.694,(r)) (H4,46.607,(c)) (square,5.18')\n(H5,127.365,(r)) (H7,127.254,(c)) (conjunction,6.67')", '16', 16]
['1916-09-06 14:51:52', '0', "(Neptune,123.881,(r)) (H9,123.867,(d)) (conjunction,0.85')\n(H9,113.485,(r)) (Neptune,113.487,(c)) (conjunction,0.14')", "(H8,83.797,(r)) (Pluto,83.678,(c)) (conjunction,7.10')", '3', "(Pluto,94.268,(r)) (H12,184.197,(c)) (square,4.27')", "(Mercury,190.281,(r)) (POF,10.154,(d)) (opposition,7.65')", '6', '7', "(Venus,117.847,(r)) (H4,297.786,(c)) (opposition,3.65')\n(Mars,208.595,(r)) (H5,328.668,(c)) (trine,4.39')", "(Venus,117.847,(r)) (H4,357.890,(d)) (trine,2.57')\n(H4,324.804,(r)) (H5,324.889,(c)) (conjunction,5.07')", "(H9,113.485,(r)) (H10,113.351,(c)) (conjunction,8.07')", '11', '12', "(Jupiter,35.159,(r)) (H5,35.163,(d)) (conjunction,0.26')", '14', "(H5,356.938,(r)) (Mean_Node,356.868,(d)) (conjunction,4.17')", '16', 12]
['1916-09-07 01:00:47', "(H4,117.665,(r)) (Mean_Node,297.666,(d)) (opposition,0.06')\n(Mean_Node,296.511,(r)) (H4,116.509,(c)) (opposition,0.08')", '1', '2', "(Sun,164.067,(r)) (H9,284.072,(d)) (trine,0.34')", '4', '5', "(H10,297.665,(r)) (Pluto,117.736,(d)) (opposition,4.25')\n(Pluto,94.272,(r)) (H10,274.203,(c)) (opposition,4.18')", '7', "(Mean_Node,296.511,(r)) (H5,176.580,(d)) (trine,4.13')", "(H4,117.665,(r)) (POF,117.840,(c)) (conjunction,10.49')", "(POF,149.626,(r)) (Venus,149.515,(d)) (conjunction,6.70')", '11', '12', "(H5,146.507,(r)) (Mercury,146.563,(c)) (conjunction,3.37')", '14', "(Venus,118.237,(r)) (H8,298.118,(d)) (opposition,7.12')", "(H1,35.197,(r)) (Pluto,35.241,(c)) (conjunction,2.64')", 11]
['1916-09-06 10:55:59', "(H3,238.592,(r)) (Venus,118.499,(d)) (trine,5.57')", '1', '2', "(POF,284.614,(r)) (Venus,104.673,(c)) (opposition,3.53')", '4', '5', '6', '7', '8', "(H4,268.135,(r)) (Mean_Node,268.003,(c)) (conjunction,7.90')", "(Venus,117.697,(r)) (H10,117.777,(d)) (conjunction,4.81')\n(H10,88.135,(r)) (H9,88.096,(d)) (conjunction,2.32')\n(H10,88.135,(r)) (Venus,87.959,(c)) (conjunction,10.57')", '11', '12', "(H1,177.988,(r)) (Jupiter,358.149,(c)) (opposition,9.66')", '14', '15', "(H1,177.988,(r)) (Mean_Node,357.967,(d)) (opposition,1.26')", 8]
['1916-09-07 01:24:07', '0', '1', '2', "(Uranus,316.691,(r)) (H10,316.807,(d)) (conjunction,6.92')\n(H10,303.292,(r)) (Uranus,303.287,(c)) (conjunction,0.26')", '4', '5', '6', "(H10,303.292,(r)) (Moon,303.274,(d)) (conjunction,1.03')", '8', '9', '10', '11', "(H5,152.812,(r)) (Venus,152.782,(d)) (conjunction,1.79')", "(Mars,208.886,(r)) (H4,88.868,(c)) (trine,1.08')", "(H1,41.717,(r)) (Jupiter,341.696,(c)) (sextile,1.27')\n(H5,152.812,(r)) (Uranus,272.856,(c)) (trine,2.62')", "(Moon,278.729,(r)) (POF,98.895,(c)) (opposition,9.95')", '16', 8]
['1916-09-06 12:34:31', '0', "(Moon,271.095,(r)) (H9,91.272,(d)) (opposition,10.62')\n(H9,81.507,(r)) (Moon,261.478,(c)) (opposition,1.74')", '2', '3', '4', "(Venus,117.760,(r)) (H1,177.802,(c)) (sextile,2.54')", '6', '7', "(H4,290.965,(r)) (Uranus,290.870,(c)) (conjunction,5.68')", "(H5,321.430,(r)) (H4,321.251,(d)) (conjunction,10.74')", "(H10,110.965,(r)) (H9,111.066,(d)) (conjunction,6.08')\n(H9,81.507,(r)) (H10,81.524,(c)) (conjunction,1.02')", '11', '12', '13', '14', '15', '16', 7]
['1916-09-07 03:52:47', "(Moon,280.211,(r)) (H4,160.123,(c)) (trine,5.24')", '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', "(Jupiter,35.136,(r)) (H5,155.163,(c)) (trine,1.61')", '13', "(H4,161.422,(r)) (Mean_Node,341.281,(d)) (opposition,8.46')", '15', '16', 3]
['1916-09-06 13:24:31', "(Pluto,94.267,(r)) (H3,274.115,(d)) (opposition,9.15')\n(H3,272.997,(r)) (Moon,272.942,(d)) (conjunction,3.35')", '1', "(Sun,163.597,(r)) (H8,73.557,(d)) (square,2.45')", '3', "(Mars,208.555,(r)) (H12,208.479,(d)) (conjunction,4.53')", "(Mean_Node,296.536,(r)) (H3,296.370,(d)) (conjunction,9.98')\n(H1,214.374,(r)) (Mercury,214.503,(d)) (conjunction,7.72')\n(Mercury,190.216,(r)) (H1,190.193,(c)) (conjunction,1.35')\n(Mercury,190.216,(r)) (H3,250.140,(c)) (sextile,4.52')", "(Mean_Node,296.536,(r)) (H3,296.639,(d)) (conjunction,6.16')\n(H3,272.997,(r)) (Mean_Node,273.070,(c)) (conjunction,4.32')", "(Mean_Node,296.536,(r)) (POF,296.646,(c)) (conjunction,6.60')", '8', '9', "(H9,92.997,(r)) (H10,93.035,(c)) (conjunction,2.24')", '11', "(H5,334.102,(r)) (Mercury,154.252,(c)) (opposition,8.99')", "(Venus,117.792,(r)) (H5,297.956,(c)) (opposition,9.86')\n(Mars,208.555,(r)) (H4,268.506,(c)) (sextile,2.92')", "(Uranus,316.708,(r)) (H1,256.687,(d)) (sextile,1.30')", "(H5,334.102,(r)) (Venus,64.081,(c)) (square,1.26')", '16', 17]
