['Time', '0: 1883-07-05', '1: 1895-01-24', '2: 1899-11-15', '3: 1898-12-01', '4: 1900-06-05', '5: 1909-07-11', '6: 1911-05-28', '7: 1914-10-07', '8: 1918-11-15', '9: 1921-06-29', '10: 1922-09-15', '11: 1941-12-12', '12: 1944-09-05', '13: 1953-06-24', '14: 1963-10-19', 'Count']
['1874-11-30 02:18:56', "(H10,101.194,(r)) (Mars,191.307,(c)) (square,6.77')", '1', '2', "(Neptune,28.078,(p)) (H9,88.155,(p)) (sextile,4.61')", '4', "(Pluto,50.911,(p)) (H5,351.080,(p)) (sextile,10.13')\n(H5,316.626,(r)) (Jupiter,196.644,(c)) (trine,1.09')", '6', "(Jupiter,203.574,(r)) (H4,323.727,(p)) (trine,9.22')\n(H4,281.194,(r)) (H5,281.260,(c)) (conjunction,3.93')", '8', "(Mars,224.417,(p)) (H1,224.254,(p)) (conjunction,9.79')\n(Saturn,314.218,(p)) (H1,224.254,(p)) (square,2.16')", '10', '11', '12', '13', "(Moon,56.647,(c)) (H8,326.149,(c)) (square,29.86')", 9]
['1874-11-30 01:20:39', "(H8,21.917,(r)) (Mars,201.780,(p)) (opposition,8.22')", "(H1,178.290,(r)) (Sun,268.202,(p)) (square,5.29')", "(Mean_Node,23.047,(p)) (H10,113.179,(p)) (square,7.93')", "(Uranus,135.229,(r)) (H9,75.076,(p)) (sextile,9.19')", "(H10,87.768,(r)) (Jupiter,207.739,(p)) (trine,1.75')\n(Neptune,28.434,(r)) (H9,28.495,(c)) (conjunction,3.66')", '5', "(Sun,210.990,(c)) (H5,270.990,(c)) (sextile,0.03')", '7', "(H1,178.290,(r)) (Moon,358.238,(p)) (opposition,3.17')\n(Mean_Node,24.368,(r)) (H5,264.461,(c)) (trine,5.61')", "(H8,21.917,(r)) (Mean_Node,21.902,(p)) (conjunction,0.89')", "(Pluto,50.799,(p)) (H5,350.824,(p)) (sextile,1.49')", '11', '12', '13', '14', 11]
['1874-11-30 02:13:12', "(Saturn,309.596,(r)) (H8,39.644,(p)) (square,2.86')", '1', '2', '3', "(Neptune,28.433,(r)) (H9,88.371,(p)) (sextile,3.69')", '5', '6', "(Mean_Node,22.256,(p)) (H4,322.250,(p)) (sextile,0.35')\n(H4,279.867,(r)) (H5,279.981,(c)) (conjunction,6.82')", "(Moon,358.741,(p)) (H5,359.148,(p)) (conjunction,24.43')\n(Moon,276.821,(c)) (H1,156.592,(c)) (trine,13.75')\n(Moon,276.821,(c)) (H5,276.525,(c)) (conjunction,17.75')", "(Moon,244.883,(c)) (H1,154.888,(c)) (square,0.30')", "(H5,315.355,(r)) (Venus,255.275,(p)) (sextile,4.78')", "(POF,89.787,(r)) (Venus,269.947,(p)) (opposition,9.65')\n(Venus,262.015,(r)) (H1,141.915,(c)) (trine,6.03')", '12', '13', '14', 11]
['1874-11-30 01:08:31', '0', '1', '2', "(Uranus,134.777,(p)) (H1,194.684,(p)) (sextile,5.57')", "(Mean_Node,25.719,(c)) (H9,25.747,(c)) (conjunction,1.68')", '5', "(Mean_Node,24.368,(r)) (H1,204.334,(p)) (opposition,2.05')", '7', "(Jupiter,209.960,(p)) (H1,210.007,(p)) (conjunction,2.79')", '9', '10', '11', "(Moon,337.698,(p)) (H10,158.061,(p)) (opposition,21.78')\n(H1,176.153,(r)) (Moon,295.809,(c)) (trine,20.62')\n(Mercury,188.832,(c)) (H1,128.880,(c)) (sextile,2.89')\n(Jupiter,189.058,(c)) (H1,128.880,(c)) (sextile,10.67')", '13', '14', 8]
['1874-11-30 02:03:44', '0', "(Neptune,28.433,(r)) (H10,118.366,(p)) (square,4.02')\n(Moon,47.610,(p)) (H8,47.800,(p)) (conjunction,11.39')", '2', '3', '4', "(Mercury,227.611,(r)) (H5,347.582,(p)) (trine,1.75')", '6', "(H4,277.681,(r)) (H5,277.862,(c)) (conjunction,10.85')", "(Mean_Node,24.366,(r)) (H4,324.397,(p)) (sextile,1.84')\n(H5,313.261,(r)) (Venus,253.194,(p)) (sextile,4.01')", '9', '10', '11', '12', '13', '14', 6]
['1874-11-30 02:00:32', '0', "(Moon,47.578,(p)) (H8,47.170,(p)) (conjunction,24.45')", "(Mean_Node,24.366,(r)) (H1,204.538,(p)) (opposition,10.29')\n(Pluto,51.887,(c)) (H12,141.762,(c)) (square,7.49')", '3', "(H1,185.313,(r)) (Moon,125.131,(p)) (sextile,10.92')", '5', "(Uranus,135.229,(r)) (H4,315.292,(p)) (opposition,3.78')", '7', "(Jupiter,203.571,(r)) (H4,323.570,(p)) (trine,0.05')\n(H4,276.943,(r)) (Moon,276.711,(c)) (conjunction,13.90')", "(Mars,196.562,(r)) (POF,196.472,(c)) (conjunction,5.44')", '10', "(H9,60.701,(r)) (Moon,300.807,(p)) (trine,6.39')\n(H9,60.701,(r)) (Sun,180.810,(c)) (trine,6.53')\n(Moon,334.738,(c)) (H10,34.622,(c)) (sextile,6.97')", "(Uranus,132.985,(p)) (H9,132.865,(p)) (conjunction,7.19')", '13', "(Mean_Node,19.660,(p)) (H8,109.620,(p)) (square,2.44')\n(Pluto,52.688,(c)) (H8,322.528,(c)) (square,9.60')", 14]
['1874-11-30 02:47:52', '0', '1', "(Mercury,241.104,(c)) (H12,151.088,(c)) (square,0.96')", '3', "(Jupiter,203.577,(r)) (H10,83.595,(c)) (trine,1.07')", "(Moon,237.549,(p)) (H5,357.753,(p)) (trine,12.21')\n(Uranus,135.229,(r)) (H4,255.400,(c)) (trine,10.25')\n(Pluto,52.061,(c)) (H5,292.049,(c)) (trine,0.69')", '6', "(Moon,303.433,(p)) (H5,3.043,(p)) (sextile,23.42')\n(Mercury,227.636,(r)) (H5,287.667,(c)) (sextile,1.86')", '8', "(Moon,245.172,(c)) (H4,244.805,(c)) (conjunction,22.00')", '10', "(Jupiter,203.577,(r)) (H9,143.652,(p)) (sextile,4.48')", "(H1,193.640,(r)) (Uranus,133.689,(c)) (sextile,2.94')", '13', '14', 10]
['1874-11-30 01:23:43', '0', '1', '2', '3', "(Neptune,29.052,(c)) (H9,29.188,(c)) (conjunction,8.11')", '5', '6', "(Moon,149.561,(r)) (H1,209.554,(p)) (sextile,0.42')\n(Jupiter,209.536,(p)) (H1,209.554,(p)) (conjunction,1.07')\n(Moon,330.852,(c)) (H1,150.644,(c)) (opposition,12.46')", "(Mercury,227.588,(r)) (H5,347.745,(p)) (trine,9.42')\n(Uranus,134.088,(p)) (H4,314.204,(p)) (opposition,6.99')", "(Moon,34.883,(p)) (H1,214.621,(p)) (opposition,15.72')\n(Saturn,314.213,(p)) (POF,314.369,(p)) (conjunction,9.34')", "(Pluto,51.424,(r)) (H5,351.530,(p)) (sextile,6.34')", "(Mercury,193.325,(c)) (H1,133.275,(c)) (sextile,3.00')", '12', "(Moon,101.597,(p)) (POF,11.552,(p)) (square,2.68')", '14', 11]
['1874-11-30 02:43:36', '0', "(Neptune,28.432,(r)) (H1,208.343,(p)) (opposition,5.36')\n(H8,38.290,(r)) (Saturn,308.346,(c)) (square,3.39')", '2', "(H9,70.146,(r)) (Venus,249.981,(p)) (opposition,9.93')\n(H9,70.146,(r)) (Moon,189.847,(c)) (trine,18.00')\n(Venus,261.762,(c)) (POF,141.703,(c)) (trine,3.52')", "(POF,95.377,(r)) (H9,95.413,(p)) (conjunction,2.16')", '5', '6', "(Moon,150.259,(r)) (H4,330.150,(p)) (opposition,6.54')", '8', "(Mean_Node,24.365,(r)) (POF,204.331,(c)) (opposition,2.06')", '10', "(Moon,301.204,(p)) (H10,180.881,(p)) (trine,19.44')", '12', "(H1,192.890,(r)) (Moon,102.358,(p)) (square,31.92')", '14', 10]
['1874-11-30 01:44:23', '0', '1', '2', '3', "(Venus,262.024,(r)) (H1,202.144,(p)) (sextile,7.19')\n(Venus,262.024,(r)) (H9,81.850,(p)) (opposition,10.42')\n(Mercury,261.801,(p)) (H9,81.850,(p)) (opposition,2.97')", '5', "(Sun,284.868,(p)) (H5,345.034,(p)) (sextile,9.97')", "(H1,182.471,(r)) (Moon,302.854,(p)) (trine,22.93')\n(Sun,288.296,(p)) (H5,348.406,(p)) (sextile,6.63')", "(Sun,292.481,(p)) (H5,352.503,(p)) (sextile,1.31')", "(Moon,149.742,(r)) (H1,149.861,(c)) (conjunction,7.16')", "(Jupiter,203.569,(r)) (H4,323.651,(p)) (trine,4.88')\n(Sun,296.385,(p)) (H5,356.296,(p)) (sextile,5.35')", '11', "(Mercury,227.600,(r)) (H10,167.722,(p)) (sextile,7.32')\n(Uranus,135.229,(r)) (H1,135.178,(c)) (conjunction,3.09')\n(Moon,296.145,(c)) (H9,356.180,(c)) (sextile,2.12')", "(Saturn,309.594,(r)) (H1,129.645,(c)) (opposition,3.02')\n(Moon,188.809,(c)) (H12,98.463,(c)) (square,20.77')", '14', 15]
['1874-11-30 01:32:07', '0', '1', '2', '3', '4', "(H5,306.300,(r)) (H4,306.190,(p)) (conjunction,6.57')", '6', "(H4,270.405,(r)) (Moon,330.934,(c)) (sextile,31.74')\n(Moon,330.934,(c)) (H5,270.696,(c)) (sextile,14.27')", '8', '9', "(H4,270.405,(r)) (Jupiter,210.319,(p)) (sextile,5.16')\n(Mean_Node,26.898,(c)) (H1,146.939,(c)) (trine,2.48')", "(H1,180.310,(r)) (Moon,300.546,(p)) (trine,14.10')\n(H10,90.405,(r)) (Mercury,330.432,(p)) (trine,1.58')", '12', '13', "(H8,24.189,(r)) (Venus,204.106,(c)) (opposition,4.99')", 8]
['1874-11-30 01:02:55', "(Mars,191.275,(c)) (H8,11.141,(c)) (opposition,8.02')", '1', '2', '3', "(Uranus,134.733,(p)) (H1,194.873,(p)) (sextile,8.40')\n(Mean_Node,24.369,(r)) (H9,24.476,(c)) (conjunction,6.44')", "(Venus,262.037,(r)) (H1,201.913,(p)) (sextile,7.42')", '6', '7', "(Mars,222.862,(p)) (H5,342.973,(p)) (trine,6.63')\n(Mean_Node,24.369,(r)) (H1,144.331,(c)) (trine,2.24')", '9', '10', "(Jupiter,189.644,(c)) (H1,129.620,(c)) (sextile,1.40')", "(Mercury,227.577,(r)) (H1,227.737,(p)) (conjunction,9.59')", "(Moon,188.466,(c)) (H10,8.233,(c)) (opposition,13.96')", '14', 9]
['1874-11-30 01:13:51', '0', "(Mars,196.543,(r)) (H10,106.577,(p)) (square,2.07')", "(Mars,196.543,(r)) (H1,196.363,(p)) (conjunction,10.77')\n(Sun,222.520,(c)) (H12,132.587,(c)) (square,3.98')", "(Neptune,28.434,(r)) (H9,28.309,(c)) (conjunction,7.47')", "(Uranus,135.229,(r)) (H9,75.049,(p)) (sextile,10.80')", "(H1,177.092,(r)) (Moon,236.770,(p)) (sextile,19.35')\n(H4,266.203,(r)) (Mean_Node,26.201,(c)) (trine,0.17')", "(Moon,149.475,(r)) (H5,269.428,(c)) (trine,2.82')\n(Sun,210.986,(c)) (H1,151.146,(c)) (sextile,9.64')", "(H5,302.292,(r)) (Moon,302.575,(p)) (conjunction,16.96')\n(Mean_Node,26.478,(c)) (H5,266.475,(c)) (trine,0.19')", '8', "(Mars,224.391,(p)) (H4,314.554,(p)) (square,9.78')", "(Moon,149.475,(r)) (POF,329.428,(p)) (opposition,2.78')", "(Mercury,227.583,(r)) (H1,227.737,(p)) (conjunction,9.26')", '12', '13', '14', 14]
['1874-11-30 02:55:36', "(Neptune,28.432,(r)) (H10,118.588,(p)) (square,9.36')\n(Mars,191.323,(c)) (H10,101.244,(c)) (square,4.73')", '1', "(POF,97.581,(r)) (H3,277.668,(p)) (opposition,5.18')\n(H1,194.998,(r)) (H12,194.984,(p)) (conjunction,0.85')", "(Uranus,135.229,(r)) (H10,135.293,(p)) (conjunction,3.85')", '4', "(H1,194.998,(r)) (Uranus,134.974,(c)) (sextile,1.43')\n(H4,289.742,(r)) (Moon,50.040,(c)) (trine,17.91')\n(Moon,50.040,(c)) (H1,170.226,(c)) (trine,11.18')", "(Pluto,52.093,(c)) (H5,292.171,(c)) (trine,4.65')", '7', "(POF,97.581,(r)) (Moon,277.191,(c)) (opposition,23.46')\n(Venus,248.770,(c)) (H4,248.940,(c)) (conjunction,10.22')", "(Venus,262.002,(r)) (H8,81.951,(p)) (opposition,3.07')\n(Pluto,50.806,(p)) (H1,230.691,(p)) (opposition,6.94')\n(Venus,246.580,(c)) (H4,246.639,(c)) (conjunction,3.54')", "(Venus,245.540,(c)) (H4,245.575,(c)) (conjunction,2.11')", '11', '12', "(Mars,196.586,(r)) (H10,196.504,(p)) (conjunction,4.93')", "(Neptune,28.432,(r)) (H4,208.506,(c)) (opposition,4.45')", 17]
['1874-11-30 02:11:04', "(Mean_Node,24.821,(c)) (H8,24.681,(c)) (conjunction,8.37')", '1', '2', '3', "(Jupiter,207.744,(p)) (H9,87.884,(p)) (trine,8.40')\n(Neptune,28.066,(p)) (H9,87.884,(p)) (sextile,10.93')\n(Uranus,135.229,(r)) (H10,75.077,(c)) (sextile,9.12')\n(Uranus,135.147,(c)) (H10,75.077,(c)) (sextile,4.18')", '5', "(H5,314.883,(r)) (Uranus,134.928,(c)) (opposition,2.75')", "(H4,279.374,(r)) (H5,279.504,(c)) (conjunction,7.81')\n(H5,314.883,(r)) (Uranus,134.841,(c)) (opposition,2.50')", "(Moon,358.720,(p)) (H5,358.655,(p)) (conjunction,3.90')", "(Moon,244.866,(c)) (H1,154.516,(c)) (square,21.00')", '10', '11', '12', "(Pluto,50.772,(p)) (H12,230.602,(p)) (opposition,10.19')\n(H10,99.374,(r)) (Moon,189.030,(c)) (square,20.67')", "(Mercury,343.713,(p)) (H1,253.630,(p)) (square,4.99')\n(Mars,196.567,(r)) (H4,196.632,(c)) (conjunction,3.91')", 14]
['1874-11-30 02:02:00', '0', "(Moon,47.593,(p)) (H8,47.459,(p)) (conjunction,8.03')\n(Neptune,28.116,(p)) (H10,117.951,(p)) (square,9.91')", "(Pluto,51.887,(c)) (H12,142.051,(c)) (square,9.82')", "(Mean_Node,24.366,(r)) (H9,84.309,(p)) (sextile,3.46')\n(H9,61.022,(r)) (Mercury,240.923,(c)) (opposition,5.94')", "(H1,185.571,(r)) (Moon,125.145,(p)) (sextile,25.58')\n(H9,61.022,(r)) (Mercury,241.150,(c)) (opposition,7.71')", '5', '6', '7', '8', "(Mars,196.563,(r)) (POF,196.739,(c)) (conjunction,10.56')", "(H1,185.571,(r)) (Venus,245.508,(c)) (sextile,3.82')", "(H9,61.022,(r)) (Moon,300.821,(p)) (trine,12.07')\n(Moon,334.753,(c)) (H10,35.002,(c)) (sextile,14.93')", '12', '13', "(Pluto,52.688,(c)) (H8,322.817,(c)) (square,7.71')", 12]
['1874-11-30 02:21:44', '0', "(Pluto,51.424,(r)) (H8,51.347,(p)) (conjunction,4.58')\n(Mean_Node,24.366,(r)) (H1,204.523,(p)) (opposition,9.41')", "(Neptune,28.070,(p)) (H1,208.242,(p)) (opposition,10.31')", "(Jupiter,207.530,(p)) (H1,207.503,(p)) (conjunction,1.61')\n(Sun,223.527,(c)) (H9,43.504,(c)) (opposition,1.40')\n(Jupiter,198.869,(c)) (H10,78.941,(c)) (trine,4.34')", "(H9,65.346,(r)) (Moon,125.332,(p)) (sextile,0.82')\n(Sun,222.013,(c)) (H9,42.177,(c)) (opposition,9.84')", '5', "(Sun,247.756,(r)) (H4,247.594,(c)) (conjunction,9.67')", "(Mean_Node,24.366,(r)) (H4,324.451,(p)) (sextile,5.11')\n(H4,281.843,(r)) (H5,281.883,(c)) (conjunction,2.40')", '8', "(Venus,254.582,(p)) (H8,74.724,(p)) (opposition,8.50')\n(Venus,246.560,(c)) (H1,156.380,(c)) (square,10.83')", '10', "(Sun,315.959,(p)) (H9,135.847,(p)) (opposition,6.74')\n(Jupiter,203.574,(r)) (H1,143.402,(c)) (sextile,10.34')", "(H1,189.045,(r)) (Mercury,188.917,(c)) (conjunction,7.68')\n(H1,189.045,(r)) (Jupiter,189.069,(c)) (conjunction,1.45')", "(H10,101.843,(r)) (Moon,102.149,(p)) (conjunction,18.40')\n(Mars,196.571,(r)) (H12,106.394,(c)) (square,10.63')\n(H1,189.045,(r)) (Moon,189.118,(c)) (conjunction,4.39')", "(Moon,150.068,(r)) (POF,150.208,(p)) (conjunction,8.43')\n(Saturn,309.596,(r)) (H1,129.677,(c)) (opposition,4.87')\n(Moon,56.674,(c)) (H8,326.701,(c)) (square,1.58')", 23]
['1874-11-30 02:10:00', "(Mean_Node,24.366,(r)) (H8,24.470,(c)) (conjunction,6.25')", '1', '2', '3', "(Moon,125.221,(p)) (H10,125.632,(p)) (conjunction,24.65')\n(Jupiter,207.744,(p)) (H9,87.640,(p)) (trine,6.20')", '5', "(Pluto,50.892,(p)) (H5,350.919,(p)) (sextile,1.67')\n(H5,314.646,(r)) (Venus,254.477,(c)) (sextile,10.15')", "(H4,279.128,(r)) (H5,279.266,(c)) (conjunction,8.28')", "(Moon,358.710,(p)) (H5,358.409,(p)) (conjunction,18.06')\n(H5,314.646,(r)) (Jupiter,194.642,(c)) (trine,0.27')", "(Moon,244.857,(c)) (H1,154.329,(c)) (square,31.64')", "(Jupiter,210.322,(p)) (H4,330.316,(p)) (trine,0.31')\n(H5,314.646,(r)) (Uranus,134.598,(c)) (opposition,2.93')", '11', '12', "(H10,99.128,(r)) (Moon,189.021,(c)) (square,6.41')", '14', 12]
['1874-11-30 00:57:44', '0', '1', "(Saturn,309.592,(r)) (H12,129.410,(c)) (opposition,10.94')", "(Venus,249.998,(p)) (H9,70.017,(p)) (opposition,1.18')", '4', "(POF,75.888,(r)) (Venus,255.745,(c)) (opposition,8.60')\n(Moon,48.799,(c)) (H4,229.006,(c)) (opposition,12.46')", "(H4,262.486,(r)) (Mean_Node,22.437,(p)) (trine,2.96')\n(Mean_Node,22.437,(p)) (H1,202.445,(p)) (opposition,0.47')", '7', "(Jupiter,203.563,(r)) (H1,143.425,(c)) (sextile,8.31')", "(Saturn,309.592,(r)) (POF,309.599,(p)) (conjunction,0.41')\n(Saturn,307.663,(c)) (H4,217.612,(c)) (square,3.04')", '10', "(Mercury,227.574,(r)) (H9,347.690,(c)) (trine,6.97')", "(Uranus,135.229,(r)) (H10,15.376,(c)) (trine,8.79')", '13', '14', 11]
['1874-11-30 02:45:36', "(Mars,196.582,(r)) (POF,196.487,(p)) (conjunction,5.64')", "(Mars,208.794,(p)) (H1,208.692,(p)) (conjunction,6.09')", '2', "(Venus,262.005,(r)) (POF,142.071,(c)) (trine,3.95')", "(POF,95.745,(r)) (H9,95.884,(p)) (conjunction,8.33')\n(Mercury,227.635,(r)) (H9,47.461,(c)) (opposition,10.40')", "(H5,322.563,(r)) (Mean_Node,22.532,(p)) (sextile,1.83')\n(Moon,237.531,(p)) (H5,357.230,(p)) (trine,18.05')\n(Pluto,51.423,(r)) (H5,291.551,(c)) (trine,7.68')\n(Uranus,134.974,(c)) (H4,254.872,(c)) (trine,6.10')", "(Mars,196.582,(r)) (POF,196.744,(p)) (conjunction,9.74')", '7', "(H1,193.241,(r)) (Venus,253.208,(p)) (sextile,1.99')", '9', '10', "(Moon,301.223,(p)) (H10,181.427,(p)) (trine,12.24')\n(H1,193.241,(r)) (Mercury,193.417,(c)) (conjunction,10.53')\n(H10,107.398,(r)) (Venus,227.319,(c)) (trine,4.71')", '12', '13', "(Mean_Node,24.365,(r)) (H4,24.356,(p)) (conjunction,0.51')", 15]
['1874-11-30 01:18:15', '0', "(Sun,247.711,(r)) (H10,67.716,(c)) (opposition,0.32')", '2', '3', "(H9,51.426,(r)) (Moon,171.230,(c)) (trine,11.76')", '5', '6', "(Moon,149.513,(r)) (H1,149.690,(c)) (conjunction,10.62')\n(Sun,207.639,(c)) (H5,267.498,(c)) (sextile,8.46')", "(H1,177.868,(r)) (Moon,358.215,(p)) (opposition,20.82')", '9', "(Mean_Node,24.368,(r)) (H1,144.522,(c)) (trine,9.27')", "(Jupiter,203.566,(r)) (H10,23.513,(c)) (opposition,3.18')", '12', '13', "(H8,21.441,(r)) (Venus,291.436,(p)) (square,0.32')\n(Neptune,28.434,(r)) (H1,118.343,(c)) (square,5.45')", 9]
['1874-11-30 02:49:36', '0', "(Saturn,309.598,(r)) (H10,129.536,(p)) (opposition,3.72')", "(H1,193.944,(r)) (H12,193.789,(p)) (conjunction,9.32')\n(Uranus,134.747,(p)) (H10,134.848,(p)) (conjunction,6.01')", '3', '4', "(Venus,255.797,(c)) (H4,255.803,(c)) (conjunction,0.33')", '6', "(Moon,303.449,(p)) (H5,3.443,(p)) (sextile,0.36')", "(H5,323.457,(r)) (Sun,203.618,(c)) (trine,9.63')", "(Moon,150.311,(r)) (POF,330.161,(p)) (opposition,9.01')\n(Moon,245.186,(c)) (H4,245.217,(c)) (conjunction,1.85')", "(H1,193.944,(r)) (Uranus,133.930,(p)) (sextile,0.82')\n(H1,193.944,(r)) (Jupiter,193.820,(c)) (conjunction,7.41')", "(Mercury,193.421,(c)) (H9,13.462,(c)) (opposition,2.44')", "(Venus,224.537,(c)) (H10,44.654,(c)) (opposition,7.07')", "(Neptune,28.432,(r)) (POF,28.251,(p)) (conjunction,10.87')", '14', 13]
['1874-11-30 01:00:31', "(POF,76.404,(r)) (Sun,256.427,(p)) (opposition,1.38')", '1', '2', "(Mercury,227.575,(r)) (H10,107.447,(p)) (trine,7.67')", '4', '5', "(Mean_Node,26.301,(c)) (H5,266.338,(c)) (trine,2.26')", "(Mean_Node,26.479,(c)) (H1,146.598,(c)) (trine,7.18')", '8', "(Pluto,52.261,(c)) (H1,142.214,(c)) (square,2.80')", '10', "(Venus,269.902,(p)) (POF,209.753,(p)) (sextile,8.99')", '12', '13', '14', 6]
['1874-11-30 02:08:08', '0', '1', '2', "(Uranus,135.229,(r)) (POF,135.196,(c)) (conjunction,1.99')\n(Uranus,135.168,(c)) (POF,135.196,(c)) (conjunction,1.65')", "(Moon,125.203,(p)) (H10,125.175,(p)) (conjunction,1.67')", "(Uranus,135.229,(r)) (H4,315.132,(p)) (opposition,5.85')", '6', "(H5,314.233,(r)) (Uranus,134.246,(p)) (opposition,0.74')\n(H4,278.697,(r)) (H5,278.848,(c)) (conjunction,9.09')", '8', '9', "(Moon,149.949,(r)) (H4,329.826,(p)) (opposition,7.35')", '11', "(Uranus,135.229,(r)) (H9,135.066,(p)) (conjunction,9.76')\n(H10,98.697,(r)) (Moon,338.275,(p)) (trine,25.30')", "(H10,98.697,(r)) (Moon,189.005,(c)) (square,18.53')", "(Mean_Node,24.366,(r)) (POF,24.301,(c)) (conjunction,3.91')\n(Venus,204.134,(c)) (POF,24.301,(c)) (opposition,10.03')", 12]
['1874-11-30 02:32:56', '0', "(Mars,184.196,(c)) (POF,184.091,(c)) (conjunction,6.30')", '2', "(H10,104.444,(r)) (Moon,104.307,(p)) (conjunction,8.23')", '4', '5', "(Jupiter,203.575,(r)) (H4,323.552,(p)) (trine,1.42')\n(Uranus,134.370,(p)) (POF,194.434,(p)) (sextile,3.85')", "(H4,284.444,(r)) (H5,284.368,(c)) (conjunction,4.52')", '8', '9', "(H5,319.737,(r)) (Sun,199.802,(c)) (trine,3.85')", "(Jupiter,189.657,(c)) (H9,9.631,(c)) (opposition,1.58')", "(Venus,262.009,(r)) (POF,262.090,(c)) (conjunction,4.85')\n(Jupiter,203.575,(r)) (H1,143.646,(c)) (sextile,4.23')\n(H10,104.444,(r)) (Venus,224.525,(c)) (trine,4.86')", '13', "(Mean_Node,29.072,(c)) (POF,28.899,(c)) (conjunction,10.41')", 11]
['1874-11-30 00:01:20', '0', '1', '2', '3', "(H9,34.345,(r)) (POF,34.428,(p)) (conjunction,5.00')\n(Moon,123.998,(p)) (H1,184.037,(p)) (sextile,2.32')", '5', "(H5,286.370,(r)) (H4,286.482,(p)) (conjunction,6.72')", "(Uranus,135.230,(r)) (H1,195.132,(p)) (sextile,5.89')", "(Moon,148.840,(r)) (H5,328.972,(p)) (opposition,7.90')\n(H5,286.370,(r)) (Mercury,226.537,(c)) (sextile,10.05')", '9', "(POF,65.517,(r)) (Venus,245.435,(c)) (opposition,4.91')", '11', "(Moon,337.047,(p)) (H1,216.973,(p)) (trine,4.46')\n(H1,164.334,(r)) (Venus,224.416,(c)) (sextile,4.96')", "(Saturn,309.589,(r)) (POF,129.477,(c)) (opposition,6.71')", "(Mean_Node,29.078,(c)) (H8,299.002,(c)) (square,4.57')", 11]
['1874-11-30 02:53:36', "(H8,40.256,(r)) (Saturn,310.296,(p)) (square,2.38')\n(Neptune,28.274,(p)) (H10,118.109,(p)) (square,9.90')", '1', "(POF,97.214,(r)) (H3,277.194,(p)) (opposition,1.22')\n(H1,194.647,(r)) (H12,194.585,(p)) (conjunction,3.67')", "(Uranus,134.775,(p)) (H10,134.790,(p)) (conjunction,0.89')", '4', "(Moon,50.019,(c)) (H1,169.875,(c)) (trine,8.66')\n(Jupiter,196.649,(c)) (H4,256.732,(c)) (sextile,4.98')", "(Uranus,135.229,(r)) (H4,255.063,(c)) (trine,9.93')\n(Uranus,134.929,(c)) (H4,255.063,(c)) (trine,8.05')", "(Venus,252.022,(c)) (H4,252.088,(c)) (conjunction,3.94')", "(POF,97.214,(r)) (Moon,277.173,(c)) (opposition,2.47')\n(H1,194.647,(r)) (Jupiter,194.649,(c)) (conjunction,0.12')", '9', "(H1,194.647,(r)) (Uranus,134.599,(c)) (sextile,2.87')", '11', '12', '13', '14', 13]
