['Time', '0: 2017-01-31', '1: 2018-10-10', '2: 2018-04-15', '3: 2018-01-28', '4: 2016-10-05', '5: 2016-01-28', '6: 2015-11-04', '7: 2015-03-27', '8: 2015-03-16', '9: 2011-12-07', 'Count']
['2000-03-11 06:40:16', '0', '1', '2', '3', '4', '5', "(H1,24.443,(r)) (Venus,24.382,(dp)) (conjunction,3.67')", '7', '8', '9', 1]
['2000-03-11 13:49:35', "(H3,197.462,(r)) (Moon,77.662,(cr)) (trine,12.01')", "(POF,190.199,(r)) (Mercury,10.025,(dp)) (opposition,10.42')", "(H3,197.462,(r)) (Moon,197.842,(cp)) (conjunction,22.82')", '3', '4', "(H3,197.462,(r)) (Moon,257.219,(dp)) (sextile,14.57')", '6', '7', '8', "(POF,190.199,(r)) (Jupiter,10.229,(dr)) (opposition,1.83')", 5]
['2000-03-11 07:46:39', "(H1,39.066,(r)) (Jupiter,279.226,(cr)) (trine,9.62')\n(H3,99.168,(r)) (Jupiter,279.226,(cr)) (opposition,3.49')", '1', '2', '3', "(H1,39.066,(r)) (Mercury,339.238,(dr)) (sextile,10.37')\n(H3,99.168,(r)) (Mercury,339.238,(dr)) (trine,4.24')\n(H3,99.168,(r)) (Jupiter,279.271,(cr)) (opposition,6.22')", "(H1,39.066,(r)) (Moon,218.690,(cr)) (opposition,22.55')", '6', '7', '8', '9', 6]
['2000-03-11 10:23:51', '0', '1', '2', "(H10,352.808,(r)) (Moon,173.081,(dp)) (opposition,16.42')", '4', "(H10,352.808,(r)) (Moon,232.844,(dr)) (trine,2.17')", '6', "(H10,352.808,(r)) (Moon,232.619,(cr)) (trine,11.35')", "(H10,352.808,(r)) (Moon,233.056,(cr)) (trine,14.87')", '9', 4]
['2000-03-11 06:30:00', '0', '1', '2', "(H3,81.500,(r)) (Jupiter,201.367,(dp)) (trine,7.99')\n(H3,81.500,(r)) (Jupiter,201.537,(dr)) (trine,2.19')", '4', "(H1,22.161,(r)) (Venus,22.253,(cp)) (conjunction,5.49')\n(H1,22.161,(r)) (Venus,22.089,(cr)) (conjunction,4.37')", "(H1,22.161,(r)) (Venus,22.238,(cp)) (conjunction,4.62')\n(H1,22.161,(r)) (Venus,22.118,(cr)) (conjunction,2.63')", "(H1,22.161,(r)) (Venus,22.191,(cp)) (conjunction,1.76')\n(H1,22.161,(r)) (Venus,22.183,(cr)) (conjunction,1.29')", "(H1,22.161,(r)) (Venus,22.188,(cp)) (conjunction,1.60')\n(H1,22.161,(r)) (Venus,22.186,(cr)) (conjunction,1.47')", "(H10,292.945,(r)) (Moon,52.898,(cp)) (trine,2.83')", 11]
['2000-03-11 14:18:40', "(POF,198.723,(r)) (Uranus,18.876,(dp)) (opposition,9.22')\n(POF,198.723,(r)) (Uranus,18.783,(dr)) (opposition,3.62')", '1', '2', "(H10,54.616,(r)) (Mercury,354.495,(dr)) (sextile,7.27')", "(POF,198.723,(r)) (Uranus,18.859,(dp)) (opposition,8.19')\n(POF,198.723,(r)) (Uranus,18.799,(dr)) (opposition,4.62')\n(H10,54.616,(r)) (Mercury,354.791,(cp)) (sextile,10.47')", "(H10,54.616,(r)) (Moon,234.890,(dr)) (opposition,16.40')", '6', "(H10,54.616,(r)) (Moon,234.955,(cr)) (opposition,20.34')", '8', '9', 8]
['2000-03-11 08:50:07', "(H10,327.713,(r)) (Venus,327.715,(dr)) (conjunction,0.12')", "(H10,327.713,(r)) (Mercury,327.871,(cp)) (conjunction,9.50')", '2', '3', "(H3,114.340,(r)) (Mercury,354.344,(cp)) (trine,0.23')", '5', "(H10,327.713,(r)) (Mercury,327.670,(dr)) (conjunction,2.55')", "(H1,52.842,(r)) (Moon,232.882,(cp)) (opposition,2.39')", "(H1,52.842,(r)) (Moon,232.457,(cp)) (opposition,23.11')", "(H9,294.340,(r)) (Moon,54.277,(cp)) (trine,3.82')", 7]
['2000-03-11 05:36:39', "(H3,69.316,(r)) (Moon,9.494,(dr)) (sextile,10.69')\n(POF,73.353,(r)) (Uranus,253.547,(cp)) (opposition,11.62')\n(POF,73.353,(r)) (Moon,73.190,(cr)) (conjunction,9.76')\n(POF,73.353,(r)) (Uranus,253.535,(cr)) (opposition,10.94')", "(H10,280.480,(r)) (Moon,280.247,(dr)) (conjunction,14.03')", '2', '3', "(POF,73.353,(r)) (Uranus,253.545,(cp)) (opposition,11.51')\n(POF,73.353,(r)) (Uranus,253.537,(cr)) (opposition,11.07')", '5', "(H3,69.316,(r)) (Moon,249.709,(dp)) (opposition,23.58')", '7', '8', "(H1,10.232,(r)) (Jupiter,10.149,(dr)) (conjunction,5.02')", 9]
['2000-03-11 10:11:59', '0', '1', '2', "(H1,70.551,(r)) (Jupiter,250.572,(cp)) (opposition,1.27')\n(H1,70.551,(r)) (Jupiter,250.485,(cr)) (opposition,3.94')", '4', "(H3,135.217,(r)) (Moon,255.247,(dp)) (trine,1.80')\n(H3,135.217,(r)) (Uranus,15.087,(dp)) (trine,7.80')", "(H3,135.217,(r)) (Uranus,15.074,(dp)) (trine,8.56')", "(H3,135.217,(r)) (Uranus,15.041,(dp)) (trine,10.54')\n(H3,135.217,(r)) (Uranus,15.036,(dr)) (trine,10.80')", "(H3,135.217,(r)) (Uranus,15.039,(dp)) (trine,10.64')\n(H3,135.217,(r)) (Uranus,15.038,(dr)) (trine,10.71')", "(H1,70.551,(r)) (Jupiter,10.543,(dp)) (sextile,0.48')", 10]
['2000-03-11 09:24:39', '0', '1', '2', "(H10,336.823,(r)) (Mercury,336.634,(cr)) (conjunction,11.32')", '4', '5', '6', "(H3,122.939,(r)) (Moon,242.767,(dr)) (trine,10.34')", "(H3,122.939,(r)) (Moon,243.145,(dr)) (trine,12.33')", "(H9,302.939,(r)) (Moon,63.002,(dr)) (trine,3.76')\n(H1,60.297,(r)) (Jupiter,60.169,(cp)) (conjunction,7.67')", 5]
