['Time', '0: 1917-11-30', '1: 1927-06-30', '2: 1927-06-30', '3: 1930-07-20', '4: 1940-01-01', '5: 1941-12-07', '6: 1942-03-20', '7: 1943-06-25', '8: 1944-04-20', '9: 1948-02-07', '10: 1949-01-15', '11: 1949-12-04', '12: 1952-04-22', '13: 1954-01-18', '14: 1963-04-29', '15: 1974-08-21', '16: 1978-09-21', 'Count']
['1916-09-06 15:42:24', '0', "(Uranus,316.705,(r)) (H9,136.696,(d)) (opposition,0.55')", '2', "(Mercury,190.320,(r)) (POF,10.251,(d)) (opposition,4.13')", '4', "(Jupiter,35.157,(r)) (H10,185.069,(d)) (150-quincunx,5.32')", '6', '7', '8', '9', '10', "(Sun,163.690,(r)) (H4,13.617,(d)) (150-quincunx,4.40')\n(Sun,163.690,(r)) (H5,43.711,(d)) (trine,1.22')", '12', '13', "(Mean_Node,296.531,(r)) (H5,56.475,(d)) (trine,3.36')", '15', "(Neptune,123.882,(r)) (H1,303.896,(d)) (opposition,0.83')", 7]
['1916-09-06 11:47:36', '0', '1', '2', '3', "(Neptune,123.877,(r)) (H10,78.890,(c)) (45-semisquare,0.80')", '5', "(Neptune,123.877,(r)) (H10,123.753,(d)) (conjunction,7.47')", '7', '8', '9', "(H10,100.021,(r)) (H9,100.013,(d)) (conjunction,0.47')\n(Mercury,190.142,(r)) (H9,40.234,(c)) (150-quincunx,5.53')\n(H9,70.686,(r)) (H10,70.607,(c)) (conjunction,4.73')", '11', '12', '13', '14', "(Mars,208.510,(r)) (H8,343.498,(c)) (135-sesquisquare,0.76')", '16', 6]
['1916-09-06 10:19:04', '0', '1', '2', '3', "(Mean_Node,296.543,(r)) (POF,296.434,(d)) (conjunction,6.56')", "(Sun,163.472,(r)) (H1,193.428,(d)) (30-semisextile,2.69')", "(Sun,163.472,(r)) (H3,253.432,(d)) (square,2.45')\n(Sun,163.472,(r)) (H12,163.596,(d)) (conjunction,7.44')\n(Mars,208.470,(r)) (H3,253.432,(d)) (45-semisquare,2.29')", '7', '8', '9', "(H10,79.620,(r)) (H9,79.615,(d)) (conjunction,0.33')", '11', "(Uranus,316.713,(r)) (H5,256.626,(c)) (sextile,5.24')", "(Sun,163.472,(r)) (H1,133.457,(c)) (30-semisextile,0.94')", "(Jupiter,35.167,(r)) (H4,215.020,(c)) (opposition,8.80')", "(Mars,208.470,(r)) (H8,73.533,(d)) (135-sesquisquare,3.80')", '16', 10]
['1916-09-06 05:19:04', '0', "(Sun,163.270,(r)) (H9,343.367,(d)) (opposition,5.78')", '2', '3', "(Mars,208.332,(r)) (H10,28.510,(d)) (opposition,10.69')", '5', '6', "(Jupiter,35.175,(r)) (H10,335.264,(c)) (sextile,5.37')", '8', "(H5,216.946,(r)) (H4,216.811,(d)) (conjunction,8.08')", '10', '11', '12', '13', '14', "(Mean_Node,296.554,(r)) (H8,251.557,(c)) (45-semisquare,0.20')", '16', 5]
['1916-09-06 08:38:39', '0', '1', "(Pluto,94.265,(r)) (H8,4.284,(d)) (square,1.12')\n(Venus,117.609,(r)) (H8,342.593,(c)) (135-sesquisquare,0.95')", '3', "(Uranus,316.715,(r)) (H12,136.608,(d)) (opposition,6.43')", '5', "(Neptune,123.873,(r)) (H1,168.842,(d)) (45-semisquare,1.89')", '7', '8', '9', '10', "(Mean_Node,296.547,(r)) (H4,266.611,(d)) (30-semisextile,3.86')", "(Moon,268.769,(r)) (H4,268.766,(d)) (conjunction,0.20')", '13', '14', "(Venus,117.609,(r)) (H8,297.700,(c)) (opposition,5.44')", '16', 7]
['1916-09-06 20:23:12', '0', "(Mercury,190.530,(r)) (H9,190.696,(c)) (conjunction,9.94')", '2', "(Moon,275.736,(r)) (H10,245.726,(d)) (30-semisextile,0.59')", '4', '5', "(Pluto,94.270,(r)) (H3,49.189,(d)) (45-semisquare,4.90')\n(Saturn,116.870,(r)) (H10,206.932,(c)) (square,3.71')", "(Sun,163.880,(r)) (H7,163.794,(d)) (conjunction,5.12')", '8', "(Jupiter,35.149,(r)) (POF,35.242,(c)) (conjunction,5.55')", '10', '11', '12', '13', "(Moon,275.736,(r)) (H4,95.625,(d)) (opposition,6.66')", '15', '16', 7]
['1916-09-06 13:08:07', "(Venus,117.781,(r)) (H4,297.791,(c)) (opposition,0.59')", '1', '2', "(Uranus,316.709,(r)) (H9,76.695,(c)) (trine,0.82')", '4', '5', "(Mean_Node,296.537,(r)) (H12,206.566,(d)) (square,1.73')", '7', '8', "(H5,329.905,(r)) (H4,329.967,(d)) (conjunction,3.73')", "(H9,89.223,(r)) (H10,89.263,(c)) (conjunction,2.40')", "(Venus,117.781,(r)) (H5,297.912,(c)) (opposition,7.83')\n(Mars,208.547,(r)) (H4,268.463,(c)) (sextile,5.07')", '12', '13', '14', '15', "(Saturn,116.839,(r)) (H8,116.806,(d)) (conjunction,2.00')", 8]
['1916-09-07 01:23:04', '0', '1', '2', "(Uranus,316.691,(r)) (H10,316.537,(d)) (conjunction,9.27')", '4', '5', '6', "(Mercury,190.754,(r)) (H7,190.789,(c)) (conjunction,2.11')", "(Pluto,94.273,(r)) (H5,124.217,(c)) (30-semisextile,3.32')", '9', '10', '11', "(Mean_Node,296.510,(r)) (H5,116.489,(c)) (opposition,1.24')", '13', '14', "(Moon,278.718,(r)) (POF,98.639,(c)) (opposition,4.78')", '16', 5]
['1916-09-06 20:35:36', '0', "(Moon,275.859,(r)) (H10,245.818,(d)) (30-semisextile,2.48')", '2', "(Mercury,190.539,(r)) (H9,220.549,(d)) (30-semisextile,0.56')", '4', '5', '6', "(Mars,208.753,(r)) (H10,208.891,(c)) (conjunction,8.29')", '8', '9', '10', '11', "(Venus,118.067,(r)) (H1,358.032,(d)) (trine,2.13')", "(Mean_Node,296.520,(r)) (H5,116.372,(d)) (opposition,8.90')", '14', "(Uranus,316.698,(r)) (H5,136.662,(d)) (opposition,2.15')", '16', 6]
['1916-09-06 21:35:51', '0', "(Moon,276.458,(r)) (POF,96.436,(d)) (opposition,1.31')\n(Uranus,316.697,(r)) (H1,346.738,(d)) (30-semisextile,2.44')", "(Moon,276.458,(r)) (POF,96.436,(d)) (opposition,1.31')", '3', "(Uranus,316.697,(r)) (H1,1.643,(d)) (45-semisquare,3.20')\n(Mercury,190.584,(r)) (H12,280.655,(c)) (square,4.21')", '5', "(Pluto,94.271,(r)) (H1,4.290,(d)) (square,1.17')", '7', "(Jupiter,35.147,(r)) (H4,95.135,(d)) (sextile,0.75')", '9', '10', '11', '12', "(Sun,163.929,(r)) (H4,103.997,(d)) (sextile,4.12')", '14', '15', '16', 8]
['1916-09-06 09:36:31', '0', '1', "(Neptune,123.874,(r)) (H1,168.837,(d)) (45-semisquare,2.22')", '3', '4', '5', "(Moon,269.339,(r)) (H1,134.389,(c)) (135-sesquisquare,3.02')", '7', "(Jupiter,35.168,(r)) (H1,185.213,(d)) (150-quincunx,2.75')", '9', "(H10,69.706,(r)) (H9,69.796,(d)) (conjunction,5.40')", '11', "(Jupiter,35.168,(r)) (H4,215.223,(c)) (opposition,3.32')", '13', '14', '15', '16', 5]
['1916-09-06 23:40:08', "(Moon,277.694,(r)) (H4,97.633,(c)) (opposition,3.66')", '1', '2', '3', "(Mars,208.838,(r)) (H1,343.761,(c)) (135-sesquisquare,4.60')", '5', '6', '7', '8', '9', '10', "(Pluto,94.272,(r)) (H5,94.430,(c)) (conjunction,9.48')", '12', "(Sun,164.012,(r)) (POF,164.174,(d)) (conjunction,9.70')", '14', '15', '16', 4]
['1916-09-06 06:27:43', '0', '1', "(Neptune,123.870,(r)) (H1,123.761,(d)) (conjunction,6.55')", '3', '4', '5', '6', '7', '8', '9', '10', '11', "(Mean_Node,296.552,(r)) (H1,146.612,(d)) (150-quincunx,3.65')", '13', '14', "(Neptune,123.870,(r)) (H4,258.819,(d)) (135-sesquisquare,3.05')", '16', 3]
['1916-09-06 08:28:47', '0', '1', "(Uranus,316.715,(r)) (H8,1.760,(d)) (45-semisquare,2.66')", "(Jupiter,35.170,(r)) (H1,155.178,(d)) (trine,0.50')", "(Uranus,316.715,(r)) (H12,91.797,(c)) (135-sesquisquare,4.90')", '5', '6', "(Venus,117.603,(r)) (H7,297.630,(c)) (opposition,1.64')\n(Mars,208.419,(r)) (H5,238.505,(c)) (30-semisextile,5.19')", '8', '9', '10', '11', "(Mean_Node,296.547,(r)) (H4,266.496,(d)) (30-semisextile,3.09')", "(Venus,117.603,(r)) (H5,297.511,(d)) (opposition,5.54')", '14', '15', '16', 7]
['1916-09-06 15:08:08', "(Venus,117.858,(r)) (H4,327.774,(c)) (150-quincunx,5.02')", "(Mercury,190.294,(r)) (H10,160.315,(d)) (30-semisextile,1.26')", '2', '3', '4', '5', '6', "(Mars,208.602,(r)) (H5,28.749,(d)) (opposition,8.79')", '8', "(H4,329.040,(r)) (H5,329.005,(c)) (conjunction,2.08')", '10', "(Jupiter,35.158,(r)) (H5,35.177,(d)) (conjunction,1.11')\n(Mean_Node,296.532,(r)) (H4,296.390,(c)) (conjunction,8.56')", '12', '13', '14', '15', '16', 6]
['1916-09-06 14:59:28', "(Mean_Node,296.533,(r)) (H3,296.489,(d)) (conjunction,2.62')", '1', '2', '3', "(Neptune,123.881,(r)) (H10,123.701,(c)) (conjunction,10.80')", '5', "(Uranus,316.706,(r)) (H3,271.740,(c)) (45-semisquare,2.01')", '7', '8', "(H4,326.777,(r)) (H5,326.807,(c)) (conjunction,1.79')", "(H9,115.317,(r)) (H10,115.154,(c)) (conjunction,9.76')", '11', '12', '13', '14', "(Uranus,316.706,(r)) (H4,271.722,(c)) (45-semisquare,0.93')", '16', 6]
['1916-09-06 19:21:12', '0', '1', '2', "(Jupiter,35.151,(r)) (POF,35.064,(c)) (conjunction,5.26')", '4', "(Mercury,190.484,(r)) (H10,190.581,(c)) (conjunction,5.83')", '6', '7', "(Mean_Node,296.523,(r)) (H1,326.595,(d)) (30-semisextile,4.31')", "(Venus,118.019,(r)) (H1,268.004,(c)) (150-quincunx,0.92')", '10', "(Moon,275.121,(r)) (H5,95.001,(d)) (opposition,7.17')", '12', '13', '14', "(Venus,118.019,(r)) (H5,117.965,(d)) (conjunction,3.28')", "(Moon,275.121,(r)) (H4,95.290,(d)) (opposition,10.12')", 7]
['1916-09-06 08:21:28', '0', '1', '2', '3', "(Mars,208.416,(r)) (H10,28.253,(c)) (opposition,9.75')", "(Moon,268.600,(r)) (POF,268.733,(d)) (conjunction,8.01')", '6', '7', '8', '9', "(Uranus,316.716,(r)) (H9,346.679,(c)) (30-semisextile,2.22')", '11', '12', "(Sun,163.393,(r)) (H4,193.474,(c)) (30-semisextile,4.85')\n(Mars,208.416,(r)) (POF,208.428,(c)) (conjunction,0.75')", "(Jupiter,35.170,(r)) (H1,185.146,(d)) (150-quincunx,1.41')", '15', '16', 6]
['1916-09-06 14:49:36', '0', '1', "(Sun,163.655,(r)) (H8,73.567,(c)) (square,5.24')\n(Mars,208.594,(r)) (H8,73.567,(c)) (135-sesquisquare,1.60')", '3', '4', '5', '6', "(Venus,117.846,(r)) (H10,118.017,(c)) (conjunction,10.27')", '8', "(Mars,208.594,(r)) (H5,28.656,(d)) (opposition,3.75')\n(H4,324.218,(r)) (H5,324.319,(c)) (conjunction,6.04')", "(H9,112.941,(r)) (H10,112.814,(c)) (conjunction,7.60')", '11', '12', '13', "(Sun,163.655,(r)) (H5,43.682,(d)) (trine,1.64')", "(H7,54.314,(r)) (H5,54.487,(d)) (conjunction,10.36')", '16', 8]
['1916-09-06 22:56:39', '0', '1', "(Neptune,123.891,(r)) (H4,78.939,(c)) (45-semisquare,2.91')", '3', '4', "(Moon,277.261,(r)) (H3,37.195,(c)) (trine,3.97')", '6', '7', '8', "(Jupiter,35.145,(r)) (H1,35.026,(d)) (conjunction,7.11')", '10', '11', '12', '13', '14', '15', '16', 3]
['1916-09-06 11:21:36', '0', '1', '2', "(Uranus,316.711,(r)) (H10,106.648,(d)) (150-quincunx,3.80')", "(Saturn,116.832,(r)) (H1,206.858,(d)) (square,1.55')", '5', '6', '7', "(Moon,270.375,(r)) (H5,330.431,(d)) (sextile,3.36')", "(Pluto,94.266,(r)) (H5,334.258,(d)) (trine,0.50')", "(H10,94.024,(r)) (H9,93.989,(d)) (conjunction,2.09')\n(H9,64.627,(r)) (H10,64.462,(c)) (conjunction,9.87')", '11', '12', '13', '14', '15', '16', 6]
['1916-09-06 08:27:20', '0', '1', '2', '3', '4', "(Uranus,316.715,(r)) (H10,76.735,(d)) (trine,1.16')\n(Moon,268.657,(r)) (H1,118.682,(c)) (150-quincunx,1.49')", "(Sun,163.397,(r)) (H1,118.429,(c)) (45-semisquare,1.94')\n(Mars,208.418,(r)) (H1,118.429,(c)) (square,0.66')", '7', "(Mean_Node,296.547,(r)) (H1,116.561,(c)) (opposition,0.84')", '9', "(Jupiter,35.170,(r)) (POF,215.240,(c)) (opposition,4.24')", '11', '12', '13', "(Jupiter,35.170,(r)) (H4,185.148,(c)) (150-quincunx,1.30')", "(Uranus,316.715,(r)) (H5,316.636,(d)) (conjunction,4.76')", "(Neptune,123.873,(r)) (POF,303.905,(d)) (opposition,1.91')", 9]
