['Time', '0: 1870-08-25', '1: 1883-02-13', '2: 1821-09-30', '3: 1836-07-07', '4: 1836-11-24', '5: 1848-01-09', '6: 1865-04-10', '7: 1866-01-25', '8: 1867-02-17', '9: 1869-06-06', 'Count']
['1813-05-22 15:57:12', "(POF,111.120,(r)) (Venus,111.162,(d)) (conjunction,2.52')", '1', '2', "(Mars,304.079,(r)) (H5,4.025,(d)) (sextile,3.27')\n(Mean_Node,134.315,(r)) (POF,134.310,(d)) (conjunction,0.28')\n(H5,343.028,(r)) (Mars,283.029,(c)) (sextile,0.10')", '4', "(Neptune,254.559,(r)) (H4,344.474,(d)) (square,5.11')\n(POF,111.120,(r)) (Moon,291.005,(c)) (opposition,6.87')", '6', "(Pluto,350.512,(r)) (H4,260.482,(c)) (square,1.78')", "(Uranus,235.721,(r)) (H5,295.809,(c)) (sextile,5.31')", '9', 8]
['1813-05-22 22:21:35', "(Jupiter,123.806,(r)) (H5,123.633,(d)) (conjunction,10.37')", "(H10,230.374,(r)) (Saturn,230.238,(c)) (conjunction,8.14')", '2', "(H7,105.307,(r)) (Mean_Node,105.221,(c)) (conjunction,5.16')", '4', "(H1,285.307,(r)) (Neptune,285.306,(d)) (conjunction,0.05')", "(Sun,61.346,(r)) (H1,241.196,(c)) (opposition,8.96')", "(Venus,60.670,(r)) (H7,60.627,(c)) (conjunction,2.60')", "(H5,69.909,(r)) (Venus,10.000,(c)) (sextile,5.45')", "(H5,69.909,(r)) (Jupiter,70.007,(c)) (conjunction,5.92')", 8]
['1813-05-22 07:30:47', '0', "(Neptune,254.568,(r)) (H10,74.660,(d)) (opposition,5.49')", '2', "(H7,299.825,(r)) (Moon,299.981,(c)) (conjunction,9.37')", "(H7,299.825,(r)) (Moon,299.676,(c)) (conjunction,8.94')", "(Saturn,288.916,(r)) (H8,288.749,(c)) (conjunction,10.01')\n(H4,185.033,(r)) (Mars,275.110,(c)) (square,4.59')", '6', "(Moon,318.403,(r)) (POF,318.458,(c)) (conjunction,3.29')", "(Venus,59.910,(r)) (H4,239.785,(d)) (opposition,7.47')", '9', 7]
['1813-05-22 20:33:28', "(Mercury,36.394,(r)) (H5,96.352,(d)) (sextile,2.52')", '1', "(H1,259.604,(r)) (Neptune,259.764,(d)) (conjunction,9.56')", '3', "(H7,79.604,(r)) (Venus,79.738,(d)) (conjunction,8.02')\n(Moon,325.437,(r)) (H5,25.375,(c)) (sextile,3.73')", '5', '6', '7', "(Moon,325.437,(r)) (H4,325.584,(c)) (conjunction,8.81')", '9', 5]
['1813-05-22 02:51:52', '0', '1', '2', "(H7,231.202,(r)) (Moon,291.246,(c)) (sextile,2.68')", "(Jupiter,123.685,(r)) (H7,183.621,(c)) (sextile,3.83')", '5', '6', '7', "(Jupiter,123.685,(r)) (H4,63.736,(c)) (sextile,3.07')", "(H1,51.202,(r)) (Uranus,291.213,(d)) (trine,0.67')", 4]
['1813-05-22 01:40:47', "(Mercury,35.497,(r)) (H7,275.478,(d)) (trine,1.11')\n(Mercury,35.497,(r)) (POF,215.440,(c)) (opposition,3.40')\n(H7,196.167,(r)) (Mean_Node,76.246,(c)) (trine,4.72')", '1', "(Mars,303.849,(r)) (H1,33.913,(d)) (square,3.80')\n(Moon,315.290,(r)) (H8,225.357,(c)) (square,4.02')", "(Moon,315.290,(r)) (H10,255.340,(c)) (sextile,3.01')", '4', "(H4,96.315,(r)) (Mean_Node,96.288,(c)) (conjunction,1.64')", '6', '7', "(H4,96.315,(r)) (Moon,36.323,(d)) (sextile,0.45')", "(H5,115.683,(r)) (Pluto,295.544,(c)) (opposition,8.35')", 9]
['1813-05-22 02:02:47', '0', "(Pluto,350.505,(r)) (H10,350.341,(d)) (conjunction,9.86')", "(Saturn,288.924,(r)) (H10,289.056,(d)) (conjunction,7.93')\n(Mean_Node,134.346,(r)) (H1,44.319,(d)) (square,1.59')", '3', '4', '5', "(Uranus,235.745,(r)) (POF,235.783,(c)) (conjunction,2.30')", '7', '8', '9', 4]
['1813-05-22 14:30:48', "(H7,14.055,(r)) (Moon,14.057,(d)) (conjunction,0.15')", "(Uranus,235.723,(r)) (H1,145.654,(c)) (square,4.14')", '2', '3', '4', '5', "(Sun,61.032,(r)) (H4,240.913,(c)) (opposition,7.14')", "(Venus,60.268,(r)) (H4,240.162,(c)) (opposition,6.38')", "(POF,95.188,(r)) (Moon,275.194,(c)) (opposition,0.40')", '9', 5]
['1813-05-22 07:01:43', '0', '1', "(Mars,303.936,(r)) (H8,303.765,(c)) (conjunction,10.24')", '3', '4', '5', "(Mars,303.936,(r)) (H4,123.867,(c)) (opposition,4.12')\n(Jupiter,123.710,(r)) (H4,123.867,(c)) (conjunction,9.40')", '7', '8', "(Venus,59.885,(r)) (H4,119.912,(c)) (sextile,1.60')", 4]
['1813-05-21 23:54:24', '0', "(POF,211.092,(r)) (Saturn,30.946,(d)) (opposition,8.76')\n(POF,211.092,(r)) (H12,31.199,(d)) (opposition,6.41')", '2', '3', "(H5,89.808,(r)) (Uranus,209.725,(c)) (trine,4.97')", '5', "(H1,317.192,(r)) (Mean_Node,77.117,(c)) (trine,4.52')", "(H5,89.808,(r)) (POF,269.964,(d)) (opposition,9.35')\n(Moon,314.347,(r)) (POF,134.425,(c)) (opposition,4.64')\n(Mean_Node,134.350,(r)) (POF,134.425,(c)) (conjunction,4.46')", "(Jupiter,123.666,(r)) (H1,63.725,(d)) (sextile,3.52')\n(H4,71.730,(r)) (Jupiter,71.644,(c)) (conjunction,5.14')", '9', 9]
['1813-05-22 19:08:47', '0', '1', "(Pluto,350.513,(r)) (H10,170.593,(c)) (opposition,4.79')", '3', "(Moon,324.671,(r)) (H10,204.587,(d)) (trine,5.04')\n(H10,179.560,(r)) (Moon,299.500,(c)) (trine,3.64')", '5', '6', '7', '8', "(H5,27.140,(r)) (Mean_Node,207.246,(d)) (opposition,6.34')", 4]
['1813-05-22 02:27:12', '0', '1', "(Mars,303.862,(r)) (POF,303.869,(d)) (conjunction,0.44')", "(Mercury,35.533,(r)) (H5,155.494,(d)) (trine,2.32')", "(Mean_Node,134.345,(r)) (H7,254.257,(d)) (trine,5.28')", "(H4,107.073,(r)) (Neptune,287.253,(d)) (opposition,10.76')", '6', '7', '8', "(Uranus,235.744,(r)) (H4,55.611,(c)) (opposition,8.00')", 5]
['1813-05-22 11:21:28', '0', '1', '2', '3', '4', '5', "(H4,244.421,(r)) (Uranus,184.423,(c)) (sextile,0.17')", "(Mars,304.005,(r)) (H7,304.076,(c)) (conjunction,4.20')", '8', "(Uranus,235.729,(r)) (H4,295.698,(d)) (sextile,1.85')\n(POF,60.120,(r)) (Uranus,180.140,(c)) (trine,1.17')", 4]
['1813-05-22 19:19:59', "(Jupiter,123.787,(r)) (H10,123.650,(c)) (conjunction,8.24')", '1', '2', '3', '4', '5', "(Uranus,235.715,(r)) (H4,55.876,(d)) (opposition,9.66')", "(Pluto,350.513,(r)) (H8,170.347,(d)) (opposition,10.00')", '8', '9', 3]
['1813-05-22 12:59:35', "(H5,303.205,(r)) (Mean_Node,183.266,(d)) (trine,3.70')", '1', '2', '3', "(Mean_Node,134.322,(r)) (H7,14.273,(d)) (trine,2.89')", '5', '6', "(Moon,321.345,(r)) (H7,321.419,(c)) (conjunction,4.40')", '8', '9', 3]
['1813-05-22 20:10:56', '0', "(Mars,304.147,(r)) (H10,124.112,(c)) (opposition,2.10')", "(Mars,304.147,(r)) (H8,124.182,(d)) (opposition,2.07')", "(Sun,61.259,(r)) (H5,61.182,(d)) (conjunction,4.60')\n(H7,75.064,(r)) (Mercury,15.088,(c)) (sextile,1.47')", '4', '5', '6', '7', '8', '9', 4]
['1813-05-22 07:21:12', '0', '1', "(Mars,303.941,(r)) (H1,124.027,(d)) (opposition,5.17')", "(Mean_Node,134.334,(r)) (H7,314.333,(d)) (opposition,0.09')", '4', '5', "(Uranus,235.736,(r)) (H4,235.691,(d)) (conjunction,2.70')", '7', '8', '9', 3]
['1813-05-22 20:30:08', '0', "(H10,201.627,(r)) (Neptune,201.784,(c)) (conjunction,9.45')", '2', "(Mean_Node,134.305,(r)) (POF,134.445,(c)) (conjunction,8.39')", '4', "(Neptune,254.554,(r)) (H4,344.632,(c)) (square,4.67')", '6', "(Uranus,235.713,(r)) (H4,325.803,(c)) (square,5.37')", "(Mean_Node,134.305,(r)) (H4,74.293,(d)) (sextile,0.74')", '9', 5]
['1813-05-22 02:45:20', '0', '1', '2', '3', "(Venus,59.666,(r)) (H7,179.721,(c)) (trine,3.30')", '5', "(Mars,303.867,(r)) (H4,63.918,(c)) (trine,3.10')\n(Jupiter,123.684,(r)) (H1,303.509,(c)) (opposition,10.50')", "(Neptune,254.573,(r)) (POF,254.560,(c)) (conjunction,0.80')", '8', '9', 4]
['1813-05-22 06:42:00', "(H5,209.167,(r)) (Moon,269.227,(c)) (sextile,3.62')", '1', '2', "(Uranus,235.737,(r)) (H5,235.875,(d)) (conjunction,8.26')", '4', '5', '6', "(Venus,59.868,(r)) (H7,239.964,(c)) (opposition,5.74')", "(H1,110.774,(r)) (Venus,110.791,(d)) (conjunction,1.04')\n(H5,209.167,(r)) (Mean_Node,89.177,(c)) (trine,0.60')", "(Moon,317.968,(r)) (H5,138.106,(c)) (opposition,8.32')", 6]
['1813-05-22 02:11:20', '0', '1', '2', '3', '4', '5', "(Sun,60.539,(r)) (POF,240.494,(c)) (opposition,2.70')\n(Uranus,235.745,(r)) (H4,55.727,(c)) (opposition,1.09')", "(POF,287.753,(r)) (Uranus,287.898,(d)) (conjunction,8.65')\n(Venus,59.637,(r)) (POF,239.759,(c)) (opposition,7.32')", '8', '9', 4]
['1813-05-22 07:18:00', "(Venus,59.899,(r)) (H10,60.034,(d)) (conjunction,8.11')", '1', '2', '3', '4', '5', '6', "(Uranus,235.736,(r)) (H4,235.672,(d)) (conjunction,3.85')\n(H4,181.537,(r)) (Mean_Node,91.466,(c)) (square,4.28')", "(H4,181.537,(r)) (Moon,1.590,(d)) (opposition,3.18')", "(Jupiter,123.712,(r)) (H4,123.849,(c)) (conjunction,8.21')", 5]
['1813-05-22 16:49:27', "(Mars,304.093,(r)) (H5,304.244,(c)) (conjunction,9.06')", '1', '2', '3', "(POF,120.723,(r)) (Moon,300.756,(c)) (opposition,2.01')", "(Saturn,288.902,(r)) (H4,288.960,(c)) (conjunction,3.47')", '6', '7', '8', '9', 3]
['1813-05-22 13:15:35', '0', '1', '2', "(Venus,60.204,(r)) (POF,60.230,(c)) (conjunction,1.55')", '4', "(H1,180.746,(r)) (Venus,90.693,(d)) (square,3.15')", '6', '7', "(Moon,321.489,(r)) (H4,321.646,(d)) (conjunction,9.43')\n(H1,180.746,(r)) (Mean_Node,180.914,(d)) (conjunction,10.11')\n(H5,306.722,(r)) (Moon,6.673,(d)) (sextile,2.96')", '9', 5]
['1813-05-22 05:37:28', "(Venus,59.813,(r)) (POF,59.984,(d)) (conjunction,10.28')", '1', '2', '3', '4', "(Mars,303.913,(r)) (H1,123.952,(d)) (opposition,2.31')\n(Mean_Node,134.338,(r)) (POF,314.462,(c)) (opposition,7.45')", '6', '7', "(Moon,317.393,(r)) (H1,137.260,(d)) (opposition,8.00')", '9', 4]
['1813-05-22 12:34:07', "(H7,353.400,(r)) (Jupiter,173.225,(d)) (opposition,10.50')", "(POF,73.563,(r)) (Mean_Node,73.739,(c)) (conjunction,10.54')", '2', "(Venus,60.169,(r)) (H10,60.049,(c)) (conjunction,7.20')", '4', '5', "(H5,297.616,(r)) (Mean_Node,177.592,(d)) (trine,1.45')", '7', '8', '9', 4]
['1813-05-22 09:59:35', '0', "(Saturn,288.912,(r)) (H10,109.073,(d)) (opposition,9.63')\n(H8,345.544,(r)) (Saturn,345.530,(d)) (conjunction,0.83')", '2', "(H5,262.875,(r)) (Sun,82.748,(d)) (opposition,7.66')\n(Venus,60.037,(r)) (H5,240.121,(c)) (opposition,5.05')", '4', '5', '6', "(Saturn,288.912,(r)) (H7,288.956,(c)) (conjunction,2.62')", "(H4,224.387,(r)) (Jupiter,164.387,(d)) (sextile,0.03')", '9', 6]
['1813-05-22 12:31:04', '0', "(Moon,321.089,(r)) (H8,321.173,(c)) (conjunction,5.01')\n(H10,80.712,(r)) (Uranus,170.670,(c)) (square,2.51')", '2', "(H10,80.712,(r)) (Venus,80.785,(d)) (conjunction,4.41')", '4', '5', '6', '7', '8', '9', 3]
['1813-05-22 07:54:07', '0', '1', "(H8,320.627,(r)) (Mean_Node,140.554,(d)) (opposition,4.42')", '3', "(Mercury,35.789,(r)) (H10,35.958,(d)) (conjunction,10.16')", '5', "(Jupiter,123.716,(r)) (H4,243.629,(d)) (trine,5.23')\n(H5,230.658,(r)) (Uranus,170.610,(c)) (sextile,2.89')", '7', '8', '9', 4]
['1813-05-22 01:04:07', '0', "(H10,267.879,(r)) (Neptune,177.870,(c)) (square,0.53')", "(Sun,60.494,(r)) (POF,240.419,(c)) (opposition,4.50')", "(H5,106.386,(r)) (Mean_Node,106.292,(c)) (conjunction,5.64')", "(H5,106.386,(r)) (Moon,286.456,(c)) (opposition,4.20')", '5', '6', '7', '8', "(Pluto,350.505,(r)) (H5,170.608,(d)) (opposition,6.19')\n(H4,87.879,(r)) (Jupiter,207.934,(d)) (trine,3.32')", 6]
['1813-05-22 08:07:04', '0', '1', '2', '3', '4', "(Venus,59.941,(r)) (POF,60.065,(d)) (conjunction,7.47')\n(H1,126.351,(r)) (Neptune,216.427,(c)) (square,4.59')", '6', '7', '8', '9', 2]
['1813-05-22 01:53:28', "(POF,278.160,(r)) (H7,278.174,(d)) (conjunction,0.84')", '1', '2', '3', '4', '5', '6', '7', '8', '9', 1]
['1813-05-22 03:13:43', '0', '1', '2', '3', "(Uranus,235.743,(r)) (H5,115.809,(c)) (trine,3.99')", "(Pluto,350.506,(r)) (H1,350.604,(c)) (conjunction,5.86')", "(POF,315.088,(r)) (H1,315.095,(c)) (conjunction,0.42')", '7', "(H5,141.711,(r)) (Moon,21.794,(d)) (trine,4.97')", '9', 4]
['1813-05-22 16:56:39', '0', '1', '2', '3', "(Moon,323.478,(r)) (H7,23.474,(c)) (sextile,0.26')", '5', "(Jupiter,123.772,(r)) (H1,183.768,(c)) (sextile,0.23')", '7', '8', "(Moon,323.478,(r)) (H4,23.463,(d)) (sextile,0.89')", 3]
['1813-05-22 11:46:39', '0', '1', '2', '3', '4', '5', "(H4,250.377,(r)) (Sun,10.292,(c)) (trine,5.11')", "(Uranus,235.728,(r)) (H8,325.647,(c)) (square,4.88')", "(H5,287.180,(r)) (Mercury,347.191,(c)) (sextile,0.62')", '9', 3]
['1813-05-22 10:10:07', '0', '1', '2', '3', '4', "(Mars,303.986,(r)) (H1,124.007,(c)) (opposition,1.24')", "(Mars,303.986,(r)) (H1,184.030,(d)) (trine,2.64')\n(H5,265.353,(r)) (Pluto,25.416,(d)) (trine,3.75')", '7', '8', "(Mean_Node,134.328,(r)) (H5,314.426,(d)) (opposition,5.86')", 4]
['1813-05-22 02:35:28', "(H5,130.528,(r)) (Jupiter,70.609,(c)) (sextile,4.90')", "(H1,44.225,(r)) (Mean_Node,224.202,(d)) (opposition,1.37')\n(Mean_Node,134.345,(r)) (H10,224.318,(c)) (square,1.61')\n(H1,44.225,(r)) (Saturn,224.154,(c)) (opposition,4.25')", "(Pluto,350.506,(r)) (H8,260.502,(d)) (square,0.24')", '3', "(H10,289.009,(r)) (Mean_Node,109.012,(c)) (opposition,0.17')", '5', '6', '7', "(H4,109.009,(r)) (Uranus,289.171,(d)) (opposition,9.76')\n(Venus,59.658,(r)) (H4,59.805,(c)) (conjunction,8.86')", '9', 8]
['1813-05-22 04:43:12', '0', '1', "(Saturn,288.920,(r)) (H8,289.048,(d)) (conjunction,7.70')\n(H1,85.713,(r)) (Neptune,265.693,(d)) (opposition,1.15')\n(H8,282.156,(r)) (Saturn,282.070,(c)) (conjunction,5.21')", "(H7,265.713,(r)) (Venus,85.570,(d)) (opposition,8.54')", '4', '5', '6', '7', "(Moon,316.910,(r)) (H4,196.903,(d)) (trine,0.41')", '9', 5]
['1813-05-22 13:26:39', "(Venus,60.214,(r)) (H5,0.247,(d)) (sextile,2.01')", "(Mean_Node,134.321,(r)) (H1,134.396,(c)) (conjunction,4.53')\n(H8,26.977,(r)) (H10,27.050,(c)) (conjunction,4.39')", '2', '3', '4', '5', '6', "(Mean_Node,134.321,(r)) (H4,224.372,(c)) (square,3.08')", '8', "(H5,309.160,(r)) (Moon,9.230,(d)) (sextile,4.18')", 5]
['1813-05-21 23:01:20', '0', '1', "(H1,296.390,(r)) (Pluto,26.319,(d)) (square,4.28')", "(POF,189.856,(r)) (Mercury,9.855,(c)) (opposition,0.08')", "(H5,77.827,(r)) (Uranus,257.997,(d)) (opposition,10.20')", '5', "(H5,77.827,(r)) (Pluto,77.706,(d)) (conjunction,7.28')\n(H5,77.827,(r)) (Moon,257.719,(c)) (opposition,6.49')\n(H5,77.827,(r)) (Mean_Node,77.915,(c)) (conjunction,5.30')", '7', "(Uranus,235.750,(r)) (POF,115.677,(c)) (trine,4.36')\n(H4,59.124,(r)) (Uranus,179.097,(c)) (trine,1.61')", '9', 8]
['1813-05-21 23:34:00', "(Mercury,35.398,(r)) (H5,35.297,(c)) (conjunction,6.06')", "(H8,188.672,(r)) (Neptune,188.599,(c)) (conjunction,4.38')", "(Neptune,254.577,(r)) (H10,254.643,(d)) (conjunction,4.00')\n(H10,246.928,(r)) (Neptune,246.956,(c)) (conjunction,1.68')", '3', '4', "(Moon,314.167,(r)) (H8,134.083,(c)) (opposition,5.03')", '6', '7', '8', '9', 5]
['1813-05-21 23:32:24', '0', "(H1,307.812,(r)) (Saturn,37.749,(d)) (square,3.76')\n(Sun,60.433,(r)) (H1,240.593,(c)) (opposition,9.64')", '2', '3', '4', '5', '6', '7', "(Uranus,235.749,(r)) (H1,55.856,(d)) (opposition,6.40')\n(Uranus,235.749,(r)) (H4,115.681,(d)) (trine,4.08')", '9', 4]
['1813-05-22 00:42:00', "(H5,100.988,(r)) (Mercury,100.974,(d)) (conjunction,0.87')", "(Saturn,288.926,(r)) (H8,289.071,(d)) (conjunction,8.69')", "(H10,262.782,(r)) (Neptune,262.789,(d)) (conjunction,0.40')", "(H10,262.782,(r)) (Venus,82.935,(d)) (opposition,9.17')", "(H5,100.988,(r)) (Mars,280.999,(c)) (opposition,0.65')", '5', '6', '7', '8', "(Moon,314.769,(r)) (H4,134.909,(d)) (opposition,8.38')", 6]
['1813-05-22 19:45:19', "(H7,70.093,(r)) (Jupiter,69.944,(c)) (conjunction,8.95')", "(H10,189.530,(r)) (Sun,9.461,(c)) (opposition,4.16')", '2', "(Uranus,235.714,(r)) (H5,55.562,(d)) (opposition,9.12')", "(Uranus,235.714,(r)) (H5,55.893,(d)) (opposition,10.75')\n(Mean_Node,134.307,(r)) (H5,14.358,(c)) (trine,3.08')", '5', '6', "(Mean_Node,134.307,(r)) (H4,314.361,(c)) (opposition,3.25')", "(Jupiter,123.790,(r)) (H4,63.738,(d)) (sextile,3.09')", '9', 7]
['1813-05-22 16:50:47', '0', '1', "(Sun,61.125,(r)) (H10,151.202,(d)) (square,4.64')\n(H8,67.550,(r)) (Sun,67.667,(d)) (conjunction,6.98')\n(Mean_Node,134.313,(r)) (H10,134.293,(c)) (conjunction,1.22')", "(H7,38.668,(r)) (Mean_Node,158.759,(d)) (trine,5.45')\n(POF,120.968,(r)) (Moon,301.110,(c)) (opposition,8.51')", '4', '5', "(H1,218.668,(r)) (Uranus,278.629,(d)) (sextile,2.35')", '7', '8', "(H4,322.647,(r)) (Moon,22.719,(d)) (sextile,4.27')", 7]
['1813-05-22 22:12:47', "(Sun,61.340,(r)) (H5,121.252,(d)) (sextile,5.28')", '1', '2', "(Mean_Node,134.301,(r)) (H7,134.188,(d)) (conjunction,6.77')\n(POF,187.846,(r)) (Moon,7.803,(d)) (opposition,2.57')", '4', '5', "(Uranus,235.710,(r)) (H5,115.664,(d)) (trine,2.73')\n(H1,282.848,(r)) (Uranus,282.800,(d)) (conjunction,2.91')\n(H4,48.188,(r)) (Sun,108.273,(d)) (sextile,5.10')", '7', '8', '9', 6]
['1813-05-22 19:22:07', "(H5,30.161,(r)) (Mean_Node,210.194,(d)) (opposition,1.95')", "(H10,183.204,(r)) (Uranus,183.328,(c)) (conjunction,7.46')", '2', '3', '4', '5', '6', '7', "(H5,30.161,(r)) (Moon,270.171,(c)) (trine,0.61')", "(Venus,60.517,(r)) (H4,60.348,(d)) (conjunction,10.17')", 4]
['1813-05-22 07:02:47', '0', '1', "(Mars,303.936,(r)) (H8,303.977,(c)) (conjunction,2.48')", '3', '4', "(Mars,303.936,(r)) (H4,213.991,(d)) (square,3.30')", '6', '7', "(H4,177.384,(r)) (Mean_Node,177.488,(d)) (conjunction,6.25')", '9', 3]
['1813-05-22 22:00:47', '0', '1', "(Saturn,288.894,(r)) (H1,288.829,(d)) (conjunction,3.86')", '3', "(Mercury,36.464,(r)) (POF,216.325,(d)) (opposition,8.32')\n(H7,99.634,(r)) (Venus,39.627,(c)) (sextile,0.37')", "(H4,45.184,(r)) (Neptune,225.098,(c)) (opposition,5.18')", '6', '7', "(H4,45.184,(r)) (Mean_Node,225.257,(d)) (opposition,4.35')\n(POF,184.530,(r)) (Uranus,184.555,(c)) (conjunction,1.52')", '9', 6]
['1813-05-22 07:06:23', "(H5,216.696,(r)) (Mercury,96.681,(d)) (trine,0.88')\n(Venus,59.889,(r)) (H10,299.882,(c)) (trine,0.43')", '1', "(H8,311.204,(r)) (Moon,311.280,(c)) (conjunction,4.54')", '3', '4', '5', "(Mean_Node,134.335,(r)) (POF,314.355,(c)) (opposition,1.23')", '7', '8', '9', 4]
['1813-05-22 20:42:08', '0', '1', "(Mean_Node,134.305,(r)) (H8,134.466,(d)) (conjunction,9.66')\n(Neptune,254.554,(r)) (H1,254.733,(c)) (conjunction,10.78')", '3', '4', "(Moon,325.515,(r)) (H1,235.479,(c)) (square,2.18')", '6', "(H8,123.663,(r)) (Neptune,213.623,(c)) (square,2.37')", "(H5,48.042,(r)) (Venus,108.020,(d)) (sextile,1.32')", "(Moon,325.515,(r)) (H4,325.486,(c)) (conjunction,1.75')", 6]
['1813-05-22 05:58:08', '0', "(POF,359.081,(r)) (Mars,359.260,(d)) (conjunction,10.75')", '2', '3', "(Venus,59.831,(r)) (H7,299.785,(d)) (trine,2.72')", '5', '6', '7', '8', '9', 2]
['1813-05-22 01:28:39', "(Moon,315.182,(r)) (POF,315.338,(d)) (conjunction,9.30')\n(Sun,60.510,(r)) (H5,60.684,(c)) (conjunction,10.43')", "(H1,9.103,(r)) (Saturn,9.100,(d)) (conjunction,0.20')", '2', '3', '4', "(H1,9.103,(r)) (Moon,9.249,(d)) (conjunction,8.77')", '6', "(Mean_Node,134.347,(r)) (H4,44.379,(c)) (square,1.93')", "(Uranus,235.746,(r)) (H5,175.757,(d)) (sextile,0.66')\n(Jupiter,123.676,(r)) (H5,63.719,(c)) (sextile,2.56')", "(Mean_Node,134.347,(r)) (POF,314.216,(d)) (opposition,7.87')\n(H5,112.553,(r)) (Venus,112.532,(d)) (conjunction,1.30')", 9]
['1813-05-22 00:20:23', '0', '1', "(H8,207.756,(r)) (Mars,297.699,(c)) (square,3.38')", '3', '4', '5', '6', "(H4,77.788,(r)) (Moon,257.624,(c)) (opposition,9.85')", '8', "(Moon,314.578,(r)) (H1,74.574,(d)) (trine,0.20')", 3]
['1813-05-21 23:30:32', '0', "(Sun,60.431,(r)) (H1,240.254,(c)) (opposition,10.66')", '2', '3', "(Mars,303.814,(r)) (H5,63.879,(c)) (trine,3.92')", '5', '6', '7', "(Jupiter,123.664,(r)) (POF,123.780,(c)) (conjunction,6.96')", '9', 3]
['1813-05-22 16:39:11', '0', "(Neptune,254.558,(r)) (H10,74.672,(c)) (opposition,6.85')", '2', '3', "(Moon,323.320,(r)) (POF,143.463,(d)) (opposition,8.53')", "(H4,319.675,(r)) (Pluto,319.755,(c)) (conjunction,4.80')", "(Mean_Node,134.314,(r)) (H4,14.381,(d)) (trine,4.03')", '7', '8', '9', 4]
['1813-05-22 00:13:28', '0', '1', '2', '3', '4', "(Pluto,350.505,(r)) (POF,170.436,(c)) (opposition,4.09')", "(Mars,303.826,(r)) (H4,123.807,(d)) (opposition,1.09')\n(Jupiter,123.668,(r)) (H4,123.807,(d)) (conjunction,8.35')", "(Mars,303.826,(r)) (H8,123.744,(c)) (opposition,4.88')", "(H4,76.178,(r)) (Mean_Node,76.314,(c)) (conjunction,8.16')", '9', 5]
['1813-05-21 23:18:24', '0', '1', '2', '3', "(H5,81.640,(r)) (Venus,81.602,(d)) (conjunction,2.29')", '5', '6', "(Neptune,254.577,(r)) (H8,254.689,(d)) (conjunction,6.72')", "(H5,81.640,(r)) (Pluto,81.543,(d)) (conjunction,5.78')\n(H4,63.221,(r)) (Venus,3.234,(c)) (sextile,0.77')", '9', 4]
['1813-05-21 23:23:28', '0', '1', '2', "(H10,244.429,(r)) (Mercury,64.423,(d)) (opposition,0.33')", '4', "(Uranus,235.749,(r)) (H8,235.820,(d)) (conjunction,4.25')", "(Moon,314.074,(r)) (H5,133.965,(d)) (opposition,6.52')\n(Mars,303.812,(r)) (POF,123.720,(c)) (opposition,5.54')\n(Jupiter,123.663,(r)) (POF,123.720,(c)) (conjunction,3.40')", '7', '8', "(Uranus,235.749,(r)) (H1,55.897,(d)) (opposition,8.87')\n(Uranus,235.749,(r)) (H4,115.707,(d)) (trine,2.53')", 7]
['1813-05-22 15:14:39', '0', "(H10,118.770,(r)) (Uranus,298.809,(d)) (opposition,2.34')", '2', '3', '4', '5', '6', "(Uranus,235.722,(r)) (POF,55.561,(c)) (opposition,9.66')\n(POF,103.289,(r)) (Uranus,193.282,(c)) (square,0.46')", "(H5,333.313,(r)) (Pluto,33.238,(d)) (sextile,4.46')", "(Uranus,235.722,(r)) (H4,355.794,(d)) (trine,4.32')", 5]
['1813-05-22 20:16:23', "(Mean_Node,134.306,(r)) (H10,254.316,(d)) (trine,0.63')", "(H1,256.150,(r)) (Pluto,76.249,(d)) (opposition,5.98')", '2', "(H5,42.334,(r)) (Venus,42.302,(c)) (conjunction,1.92')", '4', '5', "(POF,160.170,(r)) (Uranus,280.184,(d)) (trine,0.86')\n(Uranus,235.713,(r)) (H5,355.756,(c)) (trine,2.58')\n(H1,256.150,(r)) (Mars,256.132,(c)) (conjunction,1.07')", '7', '8', '9', 6]
['1813-05-21 23:14:47', '0', '1', "(Mean_Node,134.352,(r)) (H1,314.194,(d)) (opposition,9.49')", '3', "(Sun,60.421,(r)) (H5,60.428,(c)) (conjunction,0.42')", '5', '6', "(POF,194.680,(r)) (Uranus,284.696,(d)) (square,0.97')", '8', "(H1,301.104,(r)) (Venus,1.076,(c)) (sextile,1.62')", 4]
['1813-05-22 11:19:36', '0', "(Mars,304.005,(r)) (POF,124.029,(d)) (opposition,1.43')", '2', '3', '4', '5', '6', "(H4,243.976,(r)) (Saturn,333.957,(d)) (square,1.12')\n(Moon,320.449,(r)) (H8,320.300,(c)) (conjunction,8.94')\n(POF,59.776,(r)) (Saturn,239.714,(c)) (opposition,3.73')\n(H8,1.582,(r)) (Mean_Node,91.613,(c)) (square,1.90')", '8', "(H4,243.976,(r)) (Venus,3.905,(c)) (trine,4.23')", 6]
